username,created_at,text,retweet,favorite
dyeah13,2020-07-05 15:51:47,😂 minta ditabok https://t.co/Afx0ydlJpv,0,0
dyeah13,2020-07-05 15:34:16,@thibautcourtois Tres puntos más! #HalaMadrid,0,0
dyeah13,2020-07-05 14:10:51,@Gadisssap uyy https://t.co/45IItElkOU,0,0
dyeah13,2020-07-05 14:00:41,"Alhamdulillah menang sayang @realmadrid 😍 Btw dear Zidane, kasian itu Jovic main cuma 3menit ya Allah apa rasanya 😩",0,0
dyeah13,2020-07-05 13:50:12,W udah isi kuota lg guys hehe walaupun lanjut dari menit 80an :),0,0
dyeah13,2020-07-05 13:48:39,Nyaris ya bang Benz,0,0
dyeah13,2020-07-05 12:33:15,Aseem lagi streaming kuota malah abis 😑,0,0
dyeah13,2020-07-05 11:53:45,@EkaLaraPutrii Ayo streaming kakk,0,0
dyeah13,2020-07-04 13:36:41,Makanya w bingung itu siapa sih 😂 https://t.co/MDuAiXsxmp,0,0
dyeah13,2020-07-04 13:31:23,@ohcrapitsgigi Nahhhh,0,0
dyeah13,2020-07-04 10:34:46,@excerpt999 Samaa,0,0
dyeah13,2020-07-04 10:28:30,Ketawa ya Allah 😂 https://t.co/rJ8yCx5zUJ,0,0
dyeah13,2020-07-04 06:58:34,"I lived my childhood with them :"") https://t.co/LqwbtAudhm",0,0
dyeah13,2020-07-04 06:55:01,😂 https://t.co/sbUnIDVTnY,0,0
dyeah13,2020-07-04 06:41:44,@Gadisssap HAH?! MY FAVE 😫,0,0
dyeah13,2020-07-03 01:22:13,Huaa ketiduran gak nonton Madrid,0,0
dyeah13,2020-07-02 17:03:14,@thibautcourtois Suerte!,0,0
dyeah13,2020-07-02 16:00:03,"@aiashanasreen Ihh paham bgtt, sebeel",0,0
dyeah13,2020-07-02 05:32:03,Mbak Em https://t.co/QvYguqHjIv https://t.co/KfBGZuuTuA,0,0
dyeah13,2020-07-01 14:38:27,@FaisalRsyd Makanyaa sebel gue 😂 Sumpah Cal gue kira siapa gondrong...,0,0
dyeah13,2020-07-01 13:04:45,😩😂 https://t.co/bdXAJ4graG,0,0
dyeah13,2020-06-30 16:29:47,"Iklan Serie A di RCTI kereen, berasa bgt vibes nya bikin seneng kalo liat iklannya! 😁🙌 @OfficialRCTI",0,6
dyeah13,2020-06-30 05:22:23,@nonecrushy 😂,0,0
dyeah13,2020-06-30 05:14:05,"@josevinegunawan Hallo kak, masih bisa kirim CV ngga ya? 😅",0,0
dyeah13,2020-06-28 21:37:58,Ngantuk bet wee baru melek trs inget ada Madrid eh udah menit 70an,0,0
dyeah13,2020-06-27 08:23:54,When that time of the month again... Perut rasanya gak enak ajaa :'),0,0
dyeah13,2020-06-26 09:23:04,"@alvinamkc @hrdbacot Hi, kak! Please kindly check your dm ya :) Thank you.",0,0
dyeah13,2020-06-26 08:16:25,@wasyourbby__ 😂,0,0
dyeah13,2020-06-25 10:51:20,There is nothing more warming than being welcomed with open hands. Alhamdulillah,0,0
dyeah13,2020-06-25 10:50:44,@putipyu 😂 I understand what you mean,0,0
dyeah13,2020-06-24 16:31:38,"Pms: acne, sleepy, easily get angry 🙃",0,0
dyeah13,2020-06-24 05:50:55,YES PLEASE 😭 mehong syekali https://t.co/pXnyBwpYVL,0,0
dyeah13,2020-06-23 17:20:35,Me exclude the wine 😂 https://t.co/Aqh3GAfPyV,1,0
dyeah13,2020-06-23 17:20:04,Aamiin! https://t.co/LdX24mzF64,1,0
dyeah13,2020-06-22 13:07:08,@nonecrushy Tetep mau kokkk awokwokawk,0,0
dyeah13,2020-06-22 12:24:37,@nonecrushy Ehm.. kamu temen aku bukan sih? 😂,0,0
dyeah13,2020-06-22 09:29:40,Gue pikir bakal dapet bday video dari Liverpool kayak tahun 2019 😂 Ternyata engga 😅,0,0
dyeah13,2020-06-22 09:22:45,"@yediass :""))",0,0
dyeah13,2020-06-21 21:36:07,Terenak💛 https://t.co/qAr80Xq4EC,0,0
dyeah13,2020-06-21 20:04:43,Kebangun tapi ngantuk mau streaming Madrid 😅😴,0,0
dyeah13,2020-06-21 04:57:34,Kok bisa mas 😅 https://t.co/N0Y7JkXAoR,0,0
dyeah13,2020-06-19 17:17:33,Ngakak sama reply ini😂 https://t.co/Nr0U8Yq4zl,0,0
dyeah13,2020-06-19 05:04:19,@Alfath_RW ih anjir gue di unfol,0,0
dyeah13,2020-06-18 20:38:46,Ohh gini toh balada streaming. Gonta ganti link kalo gak tentu penyedianya wkwk,0,0
dyeah13,2020-06-18 20:36:51,Keren lo Cal skrg punya stasiun tv.. @FaisalRsyd https://t.co/LX4LM8zbid,0,0
dyeah13,2020-06-18 17:18:24,"Emang bener yaa, kalo lagi gak ""punya apa2"" tuh temen aja keliatan kampretnya wkwk https://t.co/8ZDjoNxmVm",0,0
dyeah13,2020-06-17 17:04:57,What makes me excited for tomorrow is @realmadrid's La Liga match,0,0
dyeah13,2020-06-17 16:54:17,Mau beli gak beb @nonecrushy @sektikusumawar 😂 https://t.co/dSGewZQyRC,0,0
dyeah13,2020-06-17 16:28:35,@butuhlampu Waw ada aku hahah,0,0
dyeah13,2020-06-17 03:21:28,@butuhlampu Yoiii. Ohh beneran ada wkwkw pdhl w blm nyoba ngira2 aja,0,0
dyeah13,2020-06-16 16:57:42,@butuhlampu Iya Vii. Gak tau sih kalo bisa diseleksi kyk yg gak bisa nge-tag itu yg gak follow kita,0,0
dyeah13,2020-06-16 16:50:00,"Just a city boy, born &amp; raised in South Detroit https://t.co/8UO1ee7eIz",0,0
dyeah13,2020-06-16 16:33:50,Takut 😰 https://t.co/U0xjjrkz1U,0,0
dyeah13,2020-06-16 16:26:23,@butuhlampu Hmm kyknya ada setting biar gak bisa di tag deh,0,0
dyeah13,2020-06-16 13:20:06,@butuhlampu Wkwkw ishh kesel 😩,0,0
dyeah13,2020-06-16 13:19:16,26 https://t.co/Y6v7GczA2V,0,0
dyeah13,2020-06-14 19:30:39,"Gak ada semenit nge-tweet php, nemu linknya. 10menit terakhir ngantuk 😴 Alhamdulillah menaang! https://t.co/NXX0qG0Y6O",0,0
dyeah13,2020-06-14 18:59:06,2x di php-in link streaming :),0,0
dyeah13,2020-06-14 18:00:13,"Dulu mana pernah nyari2 link streaming Madrid, skrg w bingung nyari2 :))",0,0
dyeah13,2020-06-14 16:13:58,What's up https://t.co/7f05Z6OOoo,0,0
dyeah13,2020-06-14 14:01:01,Hari ini dimasakin sop isinya bakso + wortel. Makan panas2 pake sambel terasi dicampur di sopnya &amp; nasi panas. MasyaAllah mantapp 😭,0,0
dyeah13,2020-06-14 13:58:54,@nonecrushy @BTS_twt IYAA NIH HIHIHI 😚 Thank you bebb 😘❤ Ihh beneran tohh ultah ku sama anniv bts barengan yuhuu! 😍,0,0
dyeah13,2020-06-14 13:57:10,@yediass Begahhh wkwkwk,0,0
dyeah13,2020-06-13 17:35:47,Km mau komen gak beb? @nonecrushy https://t.co/hubu7wLuII,0,0
dyeah13,2020-06-13 17:16:48,"@iamMariza @TravaHouse @yogyakartabnb @SanteCommune Pengen nginep di @TravaHouse ngajak sobi ku enak kali yaa, explore Jogja, stay di tempat yg looks nyaman 😙",0,0
dyeah13,2020-06-13 16:58:57,Baloons nya bentar lagi gak ada di profil ku 🎈🎈🎈🎈🎈🎈😂,0,0
dyeah13,2020-06-13 16:57:11,"@excerpt999 Thank you, Gay!! 😚 Aamiin ya Allah AAMIIN insyaAllah :'D🙆",0,0
dyeah13,2020-06-13 14:13:07,@thibautcourtois @LaLiga I miss you &amp; Madrid!!!,0,0
dyeah13,2020-06-13 05:03:17,"@nonecrushy Benarrr :"") Mangat geng! 💪",0,0
dyeah13,2020-06-13 04:56:24,Belom pernah liat brompton eh pas kemaren lagi jogging di base camp favorit ku liat ada brompton terparkir. Aku kaget. Hahahah,0,0
dyeah13,2020-06-12 15:58:42,@butuhlampu Wkwk paham akuu,0,0
dyeah13,2020-06-12 15:41:49,😂 https://t.co/l9mSvmwdpr,0,0
dyeah13,2020-06-12 15:23:36,@butuhlampu Mereka percaya sm kamu wkwk,0,0
dyeah13,2020-06-12 12:59:38,@nonecrushy Sebut aja duluu wkwkwk biar aku catat,0,0
dyeah13,2020-06-12 09:30:32,@gdrabiahad Ji di rabiah ei di? 😂,0,0
dyeah13,2020-06-12 09:29:42,@nonecrushy @subtanyarl Kamu mau rasa apa? WKWKWKW ANJAY GAYA BGT GUE,0,0
dyeah13,2020-06-11 16:36:21,@gdrabiahad Ji di rabiah a de 😁,0,0
dyeah13,2020-06-10 15:19:19,Oalahh pantesan training di Alfredo Di Stéfano https://t.co/4ZNKXzhkfY,0,0
dyeah13,2020-06-09 16:47:05,"@aliviaawin @hrdbacot @PodcastPatriot Boleh kak, requirements nya seperti apa ya? Saya ada pengalaman sbg content writer di salah satu majalah 😁",0,0
dyeah13,2020-06-08 07:35:50,@dinsrahma Iyaa insecure tiap penjas kalo gak bisa 😂,0,0
dyeah13,2020-06-07 15:07:36,@yediass Gue udah sangat amat geregetan sama Clay sampe S 3,0,0
dyeah13,2020-06-07 15:06:16,@ohcrapitsgigi Hahaha jadi malu say 🙈,0,0
dyeah13,2020-06-07 05:03:30,Ini gue sendiri 😂 Sebel bgt SMP &amp; SMA tiap pelajaran penjas kaga bisa2 roll belakang https://t.co/cNY1Optn8w,0,0
dyeah13,2020-06-07 04:59:23,Kadang sebel sama diri sendiri gak bisa marah lama2 sama orang.,0,0
dyeah13,2020-06-07 03:19:35,Ngakak https://t.co/imQEI1s2dc,0,0
dyeah13,2020-06-06 16:02:45,@bukasedikit @ernestprakasa Ohh tadi ku pikir celana masnya dilipet cuma gak keliatan motif nya 😅 Celana &amp; tasnya enak dipake emang wkwk Trus mas PIC nya gitu ya? Hehe,0,0
dyeah13,2020-06-06 15:03:11,"@bukasedikit @ernestprakasa Ikut mas, aku divisi Athlete Villages &amp; Services wkwk Mas nya bukan kaos biru apa gimana? Hehe",0,0
dyeah13,2020-06-06 14:49:56,@bukasedikit @ernestprakasa Wahh divisi apa mas di AG? Hehe,0,0
dyeah13,2020-06-05 17:08:41,@thiaasre Barusan aku makan jadinya 😂 Laper bgt,0,0
dyeah13,2020-06-05 16:47:47,@thiaasre Samaaa knp sih ya 😅,0,0
dyeah13,2020-06-05 14:36:18,"Slide ke 8 :"") It takes two to tango yakaann https://t.co/2EtixVMIBn",0,0
dyeah13,2020-06-05 05:15:54,Ngakak https://t.co/7azbU1ccdT,0,0
dyeah13,2020-06-05 05:06:47,Knp gue ketawa 😭 https://t.co/vNmaAD1Mim,0,0
dyeah13,2020-06-04 06:20:13,Nice 😂 https://t.co/InFxepvZo4,0,0
dyeah13,2020-06-04 06:12:33,Baca repliesnya seru jadi dapet wawasan baru 😅 https://t.co/Cd8peergwE,0,0
dyeah13,2020-06-03 14:36:42,Kangen bgtt sama 18th Asian Games 2018 😩,0,0
dyeah13,2020-06-03 08:23:06,@nonecrushy AHAHAHA :(,0,0
dyeah13,2020-06-03 08:13:40,@nonecrushy Okaayy nasi doang juga gakpapa aku 😆😆,0,0
dyeah13,2020-06-02 17:21:57,@nonecrushy Ayo lah nanti pas ketemu lomba siapa yg lebih lama makannya 😂😂,0,0
dyeah13,2020-06-02 17:18:23,@nonecrushy Aseemm :( aku emang makan gakbisa diburu2 sakit perut nanti 😂,0,0
dyeah13,2020-06-02 17:13:57,@nonecrushy Aku juga laper ih skrg pdhl jam 10 tadi abis makan,0,0
dyeah13,2020-06-02 04:54:07,"Dah buruan ke indo sini mas, aku temenin bikin suket penduduk sementara https://t.co/OIzkOilEML",0,0
dyeah13,2020-06-01 14:04:57,Capek bgt gua baca chat tugasnya 😭😭 https://t.co/k5XDI9GsiJ,0,0
dyeah13,2020-06-01 14:01:02,Enak &amp; worth it. Walaupun aku beli ini setahun sekali juga gak mesti karna males &amp; mahal 😂😂 https://t.co/CcanwuWiAL,0,0
dyeah13,2020-06-01 13:54:56,@ayuallaily Lyy ngakak,0,0
dyeah13,2020-06-01 13:49:27,@thibautcourtois Can't wait!!! 🙌,0,0
dyeah13,2020-05-31 17:19:58,Pengen beli sepeda 😅,0,0
dyeah13,2020-05-31 16:44:51,Tomorrow is June omg Dios mio! Mañana es Junio,0,0
dyeah13,2020-05-31 14:39:09,Sempet lupa judul drama ini WKWK dan belom kelar juga nontonnya kek males bgt ngelarin.. Tapi sempet gak percaya sama scene ini kyk masa sihh ?_? https://t.co/GGibZjxqbp,0,0
dyeah13,2020-05-31 04:31:54,What the.... https://t.co/CWPKX6YPWb,0,0
dyeah13,2020-05-30 16:30:20,Ada aja yg nanya ini dikira frame doang 😂 Untung w tau itu cermin https://t.co/hLcMETcuCR,0,0
dyeah13,2020-05-30 16:24:42,Telinga w pengeng disumpelin earphone mulu daritadi 😑,0,0
dyeah13,2020-05-30 16:21:49,@ayuditayudita @hrdbacot I see. Rajin cek web sama ig nya gitu mungkin ya mbak buat tau kalo company nya buka internship?,0,0
dyeah13,2020-05-30 13:30:41,@ohcrapitsgigi Omg mention mu baru masuk 😑 Skripnya Fizi yg salah :'),0,0
dyeah13,2020-05-30 13:21:13,"@ohcrapitsgigi Wow, teach me 😂",0,0
dyeah13,2020-05-30 13:19:21,@ayuditayudita @hrdbacot Ohh gitu. Kalo skrg mau magang di sana caranya gimana ya mbak? Hehe,0,0
dyeah13,2020-05-30 04:09:45,@ayuditayudita @hrdbacot Ambil program magang di mana mbak kalo boleh tau? Hehe,0,0
dyeah13,2020-05-30 03:27:44,@NitaAmelinda Judulnya apa Nit?,0,0
dyeah13,2020-05-26 13:54:42,@butuhlampu I know righttt 😂,0,0
dyeah13,2020-05-26 10:20:22,"@butuhlampu Sementara iya sih, karna w belom nyoba soto2 yg lain wkwk",0,0
dyeah13,2020-05-26 10:07:54,@thibautcourtois Happy bday! She's so pretty 😍,0,2
dyeah13,2020-05-26 09:37:43,@amandrug Beb @nonecrushy @sektikusumawar 😂,0,0
dyeah13,2020-05-26 09:17:54,Ohh yg eps kemaren yaAllah gue nonton makanya gue tau 😂 Gak ada akhlak emang lo Fizii untung diingetin Mail! https://t.co/7q48hNrX65,0,0
dyeah13,2020-05-26 09:12:46,@butuhlampu Soto banjar enaak 😍,0,0
dyeah13,2020-05-25 17:22:00,Ahahaha sumpah bude2 gue semuanya begini 😂 https://t.co/bPTAzGIEfo,0,1
dyeah13,2020-05-25 11:09:51,Salah mulu 😂 https://t.co/t8SSZSLseU,0,0
dyeah13,2020-05-25 10:49:43,@achiqbal @yediass Udah buka guys tadi gue liat wkwkw. Mie ayam di taman amir sebelah es kelapa juga enak *jbjb,0,0
dyeah13,2020-05-24 15:35:35,@raniwdynt Sama2 Ranii! 😄🙏 Have a wonderful time with your loved ones!,0,0
dyeah13,2020-05-24 04:37:47,Gilss my fave chef 🙌 https://t.co/Dw8QwJdWLF,0,0
dyeah13,2020-05-24 04:33:26,Happy Eid Mubarak everyone! 🎉 Mohon maaf lahir &amp; batin 🙏✨,0,0
dyeah13,2020-05-23 12:28:04,@RMadridInfo Yaay thank God 😭❤,0,0
dyeah13,2020-05-23 12:16:37,Cuma di twitter jadi tau persoalan produk udah beda produsen 😂 https://t.co/zOU7r8DYzv,0,0
dyeah13,2020-05-21 13:55:10,@butuhlampu Wadaw 😂,0,0
dyeah13,2020-05-21 13:27:05,@SEACoronavirus Ya Allah lemes bacanya...,0,0
dyeah13,2020-05-21 13:08:48,"This girl will be me 😂 Gak jelas aku anaknya kadang, mau ngerjain org gakbisa nahan ketawa https://t.co/it8WmqCBNn",0,0
dyeah13,2020-05-21 08:27:08,😂 tokyo drift https://t.co/MUklSw0UGp,0,0
dyeah13,2020-05-20 00:38:02,@aiashanasreen Betuuul 😂,0,0
dyeah13,2020-05-19 13:56:44,@AdorkableRacer Gublu2 bgt kelakuan bule-bule di thread ini wakakak,0,0
dyeah13,2020-05-18 05:11:06,Ya Allah mas Owi 😱😔😔 https://t.co/W95e60xhSM,0,0
dyeah13,2020-05-17 21:27:23,@putipyu Ku blm nonton sih wkwkw tapi liat review Puti jadi agak ragu mau nonton 😂,0,0
dyeah13,2020-05-17 01:11:14,@putipyu Unpopular opinion 😂,0,0
dyeah13,2020-05-16 15:09:00,😂 @sektikusumawar https://t.co/XyvFULahLS,0,0
dyeah13,2020-05-15 17:08:14,Aku kalo liat kelakuan yg kebangetan be like... https://t.co/RvBSZsMWwt,0,0
dyeah13,2020-05-15 16:08:45,Gak tau mau nangis atau ketawa liat ss ini :') https://t.co/rx6Lg1OgTF,0,1
dyeah13,2020-05-13 23:51:04,"Aku kalo ngeliat tweet gublu. Recently, tweet soal cewek harus bisa masak blahblahblah https://t.co/1Nbu1EkkF2",0,0
dyeah13,2020-05-13 16:23:41,@VICE_ID Jojoba (jomblo jomblo banyak acara) Bodoamaat 😂,0,0
dyeah13,2020-05-11 14:40:50,"@thibautcourtois happy bday, T! 😊 Te deseo lo mejor! 🎉 So good to see you back in training!",0,0
dyeah13,2020-05-09 18:00:45,@nonecrushy Hmm kok banyakan kamu :(,0,0
dyeah13,2020-05-09 17:50:35,@nonecrushy Aku juga betaaah 😜,0,0
dyeah13,2020-05-09 17:41:40,Keren bet aktingnya 👏😂 Trus awalannya 'u i u a a bara bara dingding' 😂 https://t.co/NRFtk8xgKJ,0,0
dyeah13,2020-05-09 05:06:34,@yediass Lah iya yaa.. 😑,0,0
dyeah13,2020-05-08 17:41:29,Belom main ke mcd sarinah. Huhu pengen ke sana deh sebelum officially not open anymore tapi tj sampe malem gak ya operasionalnya? Kudet gue 😅,0,0
dyeah13,2020-05-08 17:13:56,@FaisalRsyd 😂 https://t.co/BPorgK9e94,0,0
dyeah13,2020-05-07 13:53:13,@butuhlampu Belom pernah liat yg begitu 😂,0,0
dyeah13,2020-05-07 12:32:01,Gak suka nih aku sama manusia modelan begini. Ketawain ajaa lah wkwkw https://t.co/fb4rA3hRuw,0,0
dyeah13,2020-05-05 13:09:33,"Didi Kempot, idolanya mama. Dari ku kecil, mama sukaak bgt play lagu2nya. Ku bukan fansnya tapi ikut sedih :')",0,0
dyeah13,2020-05-05 13:01:11,@thibautcourtois I miss you!,0,0
dyeah13,2020-05-04 07:39:47,"Gara2 abis nonton sex ed s 2, pas baca novel bhs inggris di otak gue ada suara I read the novel in british accent 😂",0,0
dyeah13,2020-05-04 04:51:02,@TheCruelNature @sektikusumawar dah liat belum?,0,0
dyeah13,2020-05-03 03:59:37,@dewiarms MALOEE 😭😂,0,0
dyeah13,2020-05-02 16:38:02,Menahan diri untuk gak ngeplak temen lo sendiri bcs they're being stoopid or gaya2an is something 😩😂,0,0
dyeah13,2020-05-02 16:28:59,"Gara2 abis ngomongin mall sama senior di kampus, ehh tadi pagi bangun abis mimpi main ke GI :) Gak jelas lagi mimpinya",0,0
dyeah13,2020-05-01 03:39:24,@NitaAmelinda 😂 https://t.co/sDT1XMW9QE,0,0
dyeah13,2020-04-30 08:11:44,There is this special vibes in Ramadhan that without doing anything we've already feel happy 😍,0,0
dyeah13,2020-04-28 16:18:28,Yo tambien 😔 https://t.co/eZHGdGPURA,0,0
dyeah13,2020-04-28 15:56:46,@kittycatoutfit Already watched it 😄 Old movies recommendation are okay btw,0,0
dyeah13,2020-04-27 09:46:41,@kittycatoutfit Not yet heheh. What about western romcom/drama?,0,0
dyeah13,2020-04-27 09:38:59,@nonecrushy 😏,0,0
dyeah13,2020-04-27 05:33:20,"Knp perut ku skrg seperti payah sekali makan sambel skrg, besoknya mules 🙃",0,0
dyeah13,2020-04-27 05:23:03,@oktalinee Wkwkw karma as soon as possible,0,0
dyeah13,2020-04-27 05:13:32,@nonecrushy Wakakak hmm kamu yaa malah mancing mania,0,0
dyeah13,2020-04-27 01:04:15,"Jadi inget kata2 ini, ""Just because the world/people around you treat you bad, doesn't mean you can treat others like shiz, too. Kindness matters.""",0,0
dyeah13,2020-04-27 01:02:12,Attitude nya perlahan berubah gils semenjak 'disentil' sama org yg berani nasehatin dia. I guess no one has ever tell her that she treats people like shiz all this time,0,0
dyeah13,2020-04-27 00:57:41,"Dari awal dia dateng ke Madrid sampe skrg, gue masih sukaaa sama dia as a person @CH14_. Kangeen Chicharito di Madrid 😅",0,0
dyeah13,2020-04-26 22:03:30,"@ayuallaily Oalahh wkwk fast respon yaa. Gue kira malah tadi yg fast rep itu akun yg myxl, ternyata yg myxlcare inii pas liat balesan2 mention nya",0,0
dyeah13,2020-04-26 22:00:29,@ayuallaily @myXLCare Gue belom dm udah di-dm duluan wkwk. Lagi pemeliharaan sistem ternyataaah 😐,0,0
dyeah13,2020-04-26 21:55:53,"@myXLCare Hallo, kok dari semalem mau akses my XL gini terus ya? Dicek via *123# juga gakbisaa https://t.co/eqi0gWhGzf",0,0
dyeah13,2020-04-26 16:51:01,"@kittycatoutfit Yeah 😁 Anyway, any recommendation of good romcom/drama movies?",0,0
dyeah13,2020-04-26 15:54:05,@sektikusumawar Beli dimana sist? Brp? Hehe,0,0
dyeah13,2020-04-26 15:52:26,"@kittycatoutfit Ahhh different opinion, then 😁 I thought everyone agrees that the movie is so good hehe",0,0
dyeah13,2020-04-25 17:25:45,@kittycatoutfit Whyyy? It's good!,0,0
dyeah13,2020-04-25 14:56:49,Jam segini udah laper tuh maksudnya apa sih 😂 Padahal tadi buka makannya normal gak dikit,0,0
dyeah13,2020-04-23 12:53:56,"No debat banget ini mah, es cendol for life! 😂 https://t.co/wmugM0DJmF",1,1
dyeah13,2020-04-23 12:49:10,@Gadisssap Santuyy 😅,0,0
dyeah13,2020-04-23 12:40:56,@Gadisssap 🤗,0,0
dyeah13,2020-04-23 07:31:24,Capek banget punya abang kek begini 😌😂 https://t.co/STVWn8GiP6,0,0
