username,created_at,text,retweet,favorite
ursnflwr_,2020-07-05 03:39:48,Ya ampun kamu kenapa? Ada masalah apa?:( https://t.co/TF6kz4s3rf,0,0
ursnflwr_,2020-07-05 03:04:49,@santuyaddict @humblemaeum MANA ADA WOY😭,0,0
ursnflwr_,2020-07-05 03:03:55,@santuyaddict @humblemaeum Apanya sama?😭,0,0
ursnflwr_,2020-07-04 19:19:18,@infoBMKG Malang kenceng bgt😭,0,0
ursnflwr_,2020-07-04 19:14:54,@santuyaddict Sama astaga kirain tempat tidurku digoyangin setan😭,0,0
ursnflwr_,2020-07-04 19:14:33,@adityaxxcandra_ Aku sampe tangi astaga😭,0,0
ursnflwr_,2020-07-04 19:14:02,@ngalamfess Iyo hee astaga gede bgt ga seh😭,0,0
ursnflwr_,2020-07-04 19:13:48,@santuyaddict Asli gede bgt kak gafi😭,0,0
ursnflwr_,2020-07-04 19:13:34,@k_andreawan Gede ga sehh sek tas?:”),0,0
ursnflwr_,2020-07-04 19:13:18,@adityaxxcandra_ Iyo eh mas kaget aku,0,0
ursnflwr_,2020-07-04 19:11:45,Barusan gempa ga seh?,0,0
ursnflwr_,2020-07-01 04:27:41,@SkipNaja Ih omahku😭,0,0
ursnflwr_,2020-06-28 15:13:51,Though sometimes when life brings me down ur the cure,0,1
ursnflwr_,2020-06-28 09:05:53,@kisekinosedhai Lohhh aku ya didm:|,0,0
ursnflwr_,2020-06-27 22:44:34,Kalo aku lihat harga apart😭 https://t.co/LYq3XMZrVq,0,0
ursnflwr_,2020-06-27 21:57:56,Woy adem bgt,0,0
ursnflwr_,2020-06-24 11:28:28,Charger rusak mulu apa kamu tidak cape?:”),0,0
ursnflwr_,2020-06-23 04:17:33,Surat-surat ahli waris tay huh.,0,0
ursnflwr_,2020-06-20 03:54:18,@santuyaddict Pindah kosan,0,0
ursnflwr_,2020-06-20 03:53:08,@santuyaddict Kapok,0,0
ursnflwr_,2020-06-18 05:28:05,@irsarefi Udah padahal barusan:(,0,0
ursnflwr_,2020-06-18 05:11:31,@irsarefi Di aku kok gada mbak?😭,0,0
ursnflwr_,2020-06-18 04:54:44,"Ayok dijalanin bareng-bareng, bukannya lebih ringan kalau dihadepin berdua ya, dari pada sendirian.",0,0
ursnflwr_,2020-06-18 04:51:44,@_____krsna He iyo yaopo seh?,0,0
ursnflwr_,2020-06-17 17:13:44,"@ririnrara_ Podo anjir, alergi aku kate ngerjain revisian:(",0,0
ursnflwr_,2020-06-17 17:11:31,😭😭😭😭 https://t.co/AyGVwNDJ7C,0,0
ursnflwr_,2020-06-17 02:26:12,Selamat bersibuk🌈,0,0
ursnflwr_,2020-06-15 12:46:53,"Kadang sering lupa kalau kita punya dunia masing-masing, dan itu ga melulu tentang “kita”.",0,0
ursnflwr_,2020-06-15 12:10:51,@bukanistrinabi KAMU KENAPA SIH??! ABIS MAKAN APAAA??😭😭😭😭,0,0
ursnflwr_,2020-06-15 10:16:04,"@moonranner Enak, coba aja",0,0
ursnflwr_,2020-06-14 22:18:18,"Aku pertama kali kesini diajak kencan, kenapa bgt yak dulu kencan di Mak Par?😭 https://t.co/stsuoSJlaO",0,0
ursnflwr_,2020-06-14 18:07:24,@luvkentangmcd @ngalamfess @dceasd Km pisan ganti o-_-,0,0
ursnflwr_,2020-06-14 18:00:52,@ngalamfess Iso ganti jeneng nggak? Aku angel ngucapno e:))),0,0
ursnflwr_,2020-06-14 09:27:30,Kasih tau borr https://t.co/xZXf28tGfE,0,0
ursnflwr_,2020-06-13 09:20:16,@subtanyarl https://t.co/u92xUTNmp9,0,0
ursnflwr_,2020-06-13 08:03:14,"@santuyaddict Ada, tinggal search aja😭",0,0
ursnflwr_,2020-06-13 02:18:13,@santuyaddict 😭😭 https://t.co/1SOI8SLRG8,0,0
ursnflwr_,2020-06-13 02:13:16,@santuyaddict Ada notifnya,0,0
