username,created_at,text,retweet,favorite
tiaraindhprmt,2020-06-29 12:15:34,@afrkml Pajangan aja,0,0
tiaraindhprmt,2020-06-14 23:24:59,@leembaayung Aku jgn lupa wkwk,0,0
tiaraindhprmt,2020-06-10 10:59:48,@leembaayung Kasiin yg blm direvisi sama dospem kamu,0,0
tiaraindhprmt,2020-06-07 05:59:21,"@SenjaDiAwan @JeromePolin Ini aseli scarlet heart ryeo bikin patah hati banget sampe gabisa move on dan ikutan galau:"""")",0,0
tiaraindhprmt,2020-05-19 08:39:24,@Kisuriel Zeus😍,0,0
tiaraindhprmt,2020-05-19 07:26:18,@Kisuriel Hera,0,0
tiaraindhprmt,2020-05-19 06:12:56,@Kisuriel Apollo,0,0
tiaraindhprmt,2020-05-19 06:12:39,@Kisuriel Athena !!,0,0
tiaraindhprmt,2020-05-11 01:06:37,@bibilhe Nnti bres karantina kita labrak ya,0,0
tiaraindhprmt,2020-05-10 21:26:28,@bibilhe Nanti aku gampar deh,0,0
tiaraindhprmt,2020-05-10 21:23:30,@bibilhe Kenapa sih anak satu ini galooo terus,0,0
tiaraindhprmt,2020-05-04 01:47:12,@bibilhe Ditunggu😘,0,0
tiaraindhprmt,2020-05-04 00:42:03,@bibilhe Mau bacaaa,0,0
tiaraindhprmt,2020-05-02 04:21:00,@nursha____ Perut karet iya:),0,0
tiaraindhprmt,2020-05-02 01:59:15,@nursha____ Gak kekenyangan apa:'),0,0
tiaraindhprmt,2020-04-30 12:11:32,"@Elsaers_ Dibilang bego juga, kita senyum aja ya:)",0,0
tiaraindhprmt,2020-04-30 11:49:30,@Elsaers_ Duh itumah jgn ditanya ka smpe ngebul klo diajakin ngbrl beliau mah🤣🤣,0,0
tiaraindhprmt,2020-04-30 11:38:01,@Elsaers_ Seserem dr ba*** klo udh nyuruh mentoring :),0,0
tiaraindhprmt,2020-04-30 10:43:49,@Elsaers_ Syeremmmm,0,0
tiaraindhprmt,2020-04-28 12:37:06,@Elsaers_ Emang🤣 sulit membedakan realita dan khayalan,0,0
tiaraindhprmt,2020-04-28 12:30:46,@Elsaers_ Ada hub nya sama kpop gtu yaa,0,0
tiaraindhprmt,2020-04-28 12:24:01,@reinapujia Iya asal jangan ketiduran pas kelas online lagi aja ya rey 🤣,0,0
tiaraindhprmt,2020-04-28 12:23:32,@Elsaers_ Reemar apaan ka?,0,0
