username,created_at,text,retweet,favorite
januarrmdhn,2020-07-05 06:26:03,"Jadi tadi abis belanja bulanan keperluan pribadi dan jajan dikit, eh ko ngeliat harga sabun mandi, odol turun harga ko seneng banget ya? Hahaha",0,0
januarrmdhn,2020-07-05 00:21:38,"@DineDPR Okey siap sudah ya di simpan baik baik aja, okey?",0,0
januarrmdhn,2020-07-05 00:17:49,"@DineDPR Di laptop, tapi kemarin di service jadi ilang semua heuu",0,0
januarrmdhn,2020-07-04 13:33:37,Mari kita realisasikan apa maumu mas Januar. https://t.co/EwtAtHnQHe https://t.co/E8H8bQhUSe,0,0
januarrmdhn,2020-07-04 01:54:49,@ZONEPHYSlCS Ulang-ulang ah biar ibu-nya cape.,0,0
januarrmdhn,2020-07-03 14:51:11,"Kamu tuh kemana mas jan, waktu di bagiin talenta bisa main alat musik??? https://t.co/4EV0i25Yks",0,0
januarrmdhn,2020-07-03 03:15:35,Bang eza ini ngga ada soal HR tapi bantu like ya hehe @ezash,0,0
januarrmdhn,2020-07-03 01:26:42,"@nexapaipai Punten ini tolong bantuin eca, di paketin aja biarin @TIKIIndonesia @JNEindonesia",0,0
januarrmdhn,2020-07-03 01:19:50,"@salmooun Moon 😂😂 ""jadinya nginep?""",0,0
januarrmdhn,2020-07-02 13:54:05,"@DineDPR Mistingnya sih ngga apa-apa, tapi ko itu yang princess-princess ko jadi ikut-ikutan? Tapi ya yaudah cekout langsung moms dins!",0,0
januarrmdhn,2020-07-02 09:02:39,"untuk dark storm-nya aku khususkan untukmu pikiranku supaya jauh lebih rilekss dan kalem lagi, silahkan di santap dengan lahap!",0,0
januarrmdhn,2020-07-02 08:52:16,"Terima kasih (lagi) badan dan pikiran yang hari ini mau aku ajak berpikir. Tenang, sudah ku siapkan hadiahnya, di makan ya! https://t.co/V0vGJhW2qs",1,0
januarrmdhn,2020-07-02 03:11:06,@DineDPR Kita tuh gitu...,0,0
januarrmdhn,2020-07-01 10:22:03,"Hari ini lagi di ajarin (lagi) untuk merasa cukup, bersyukur, dan prihatin sama keadaan. Ya Allah, makasih banyak masih mau tegur Januar di keadaan apapun. Padahal semingguan kemarin lagi merasa jadi orang yang ngga beruntung di kondisi yang sekarang ternyata pikirannya salah.",0,0
januarrmdhn,2020-06-29 14:37:21,"Udah request Apri dan Nelda dinikahan ntar wajib bawaain endless love, oke mantap kamu Januar sudah prepare dari sekarang. https://t.co/YVRAoa14vT",0,0
januarrmdhn,2020-06-27 04:51:52,@DineDPR Visioner sekali,0,0
januarrmdhn,2020-06-26 07:27:24,"Ko bisa ya orang-orang dapet hotel bagus?, gue sama roro terakhir kesana hotelnya kaya takut di grebek satpol PP. https://t.co/Ld0xBBGuKg",0,11
januarrmdhn,2020-06-21 08:08:24,@_lisdafebri @honeypumpkind @danirmdnn HAHAHAHA,0,1
januarrmdhn,2020-06-20 11:05:11,@DineDPR Mau cari tweet yang ngga bakal boros itu tapi ko ngga adaaaa...,0,0
januarrmdhn,2020-06-18 13:48:59,@ImaginaryFiilms All of them.,0,0
januarrmdhn,2020-06-18 13:03:37,@alikaikell Minta di terus sampe Desember gitu kel?? 😂,0,0
januarrmdhn,2020-06-18 09:56:33,"@alikaikell Masih di senen kel, otw balik nih",0,0
januarrmdhn,2020-06-18 09:38:06,"Semoga keputusan yang di pilih hari ini tidak jadi penghambat dikemudian hari ya Allah, amin.",0,1
januarrmdhn,2020-06-18 03:09:53,@aglkeanu https://t.co/F9G7BZem1c,0,0
januarrmdhn,2020-06-18 00:39:57,@marijuadur Masa aku bacanya cuma jual ladiesnya aja mas :(,0,0
januarrmdhn,2020-06-16 13:36:42,"@destiayuus Sangat senang sekali banyaknya des, turut senang!",0,0
januarrmdhn,2020-06-16 13:02:54,"Jadinya ikan bakar aja ya, geprek mas bensunya binggung mana yang geprek benerannya.",0,0
januarrmdhn,2020-06-16 11:56:56,@qilamarlan Uang sejuta kidzania yang di tunjukin kapan taun masih ada ngga nel? 😂 @NeldaNoer,0,0
januarrmdhn,2020-06-16 11:15:40,"@ezash Informasi, penumpang, kereta.",0,0
januarrmdhn,2020-06-16 11:10:51,"Terima kasih teruntuk badan, sudah saya buat berkeringat sangat 2 hari ini. Kamu hebat! Ntar tak jajanin ayam geprek cukup ya?!",1,0
januarrmdhn,2020-06-16 11:09:45,@maneatsdragon 💙,0,0
januarrmdhn,2020-06-16 10:56:35,"@deaaaaaaja_ @aimprinses @dsuperjes @edoadits @faizsadad_ Kenapa pake anjing anjing gitu ya, kan bisa temenan aja padahal 😔",0,1
januarrmdhn,2020-06-16 10:50:33,@intaniaayuu @negativisme Marahin tan,0,0
januarrmdhn,2020-06-14 11:05:12,"@DineDPR Kenapa janjinya ngga mulai dari hari ini aja, bulan depan kan masih ada 15 hari lagi MOMS DINE 😭😂",0,0
januarrmdhn,2020-06-12 13:50:16,"@h3llatrash @GiaPratamaMD Halo monic udah saya isi ya, penasaran sama hasilnya juga. Semoga bisa membantu dan good luck!",0,0
januarrmdhn,2020-06-12 03:00:04,@_lisdafebri Suka sekali dengan kata-kata-Nya,0,0
januarrmdhn,2020-06-11 11:44:21,"Efek laper terus di suruh tetep kerja tuh gini nih, de maaf aku ketawa 😂😂 https://t.co/jFNOqPelPv",0,0
januarrmdhn,2020-06-07 05:04:28,"@RPamusa Wah membantu sekali untuk anak rantauan sepertiku hahaha, thank you mas!",0,0
januarrmdhn,2020-06-06 05:49:08,@DineDPR @zahirororo Sangat amat bangun kamu ✋,0,0
januarrmdhn,2020-06-05 04:26:57,@edimaha233 346gram,0,0
januarrmdhn,2020-06-05 02:32:58,"@salmooun Ah suka becanda gitu, masih belajar...",0,0
januarrmdhn,2020-06-04 12:31:44,@cudble Barang kali butuh ka riri 😂 @ririastarina,0,0
januarrmdhn,2020-06-04 02:29:11,@outroswt Berguru ke bapak ini untuk stamp tiket pengganti gitu kel? 😂 @alikaikell,0,0
januarrmdhn,2020-06-03 04:09:04,"Di bantuin sama ka saffanah juga, terima kasih dedut baikk https://t.co/BWPy8TlpHc",0,0
januarrmdhn,2020-06-03 03:55:51,"Mainan baru untuk ade attaya, semoga sukaa. Tinggal beli batre ya biar pianonya nyala 😁 https://t.co/7B2HOKUNXl",0,0
januarrmdhn,2020-06-03 02:55:39,@DikaSwatans DIKK LEKAS SEMBUH YAK! SEGERA PULIH AAMIIN,0,0
januarrmdhn,2020-06-03 02:41:26,@dinaaaayf @alifmakbar_ @danirmdnn @_lisdafebri Ngga tau... Pengen tau...,0,0
januarrmdhn,2020-05-31 11:22:18,@DineDPR 😊,0,0
januarrmdhn,2020-05-31 03:17:20,https://t.co/QSqt2rq2SB,0,0
januarrmdhn,2020-05-31 02:46:12,Follow @11hr11min ✔ Print out ✔ Double tip ✔ Tempel-tempel ✔ Dinikmati ✔ https://t.co/mTSupEidZy,0,0
januarrmdhn,2020-05-30 10:17:12,"Senior yang kalo di marahin penumpang selalu legowo, gokil sabarnya ngga ada dua. Selamat ulang tahun ka ody! 👊 https://t.co/HGoHfwIo6F",0,1
januarrmdhn,2020-05-30 09:27:26,@dendenRCM @jeelllll 2 x 3 = 6,0,0
januarrmdhn,2020-05-29 08:50:17,"Udah semingguan ini selalu mimpiin keluarga &amp; temen-temen jalan ceritanya selalu sama, pelukan dan minta maaf yang sampai nangis terharu. Duh kangen gini euyyy aslii, sehat-sehat terus semuanya ya.",0,0
januarrmdhn,2020-05-29 02:45:41,"alhamdulillahirobbil alamin ya Allah, terima kasih banyak.",0,0
