username,created_at,text,retweet,favorite
saraadaay,2020-07-05 09:41:45,@salshabila_rose Wkwk kesel bgt beb dienter ambyar and,0,0
saraadaay,2020-07-05 09:41:24,@shafiramnr Wkwk makasi bebb!,0,0
saraadaay,2020-07-04 07:47:34,"@LarasYP Eh dope amatt, jadi remix gasiii",0,0
saraadaay,2020-07-03 20:36:54,@kendrangrh Wah pake autocad ini kendra pasti,0,0
saraadaay,2020-07-03 15:33:19,"Underestimate sama dh, kirain bakal cepet ngerjainnya, pas pencet enter ambyar berantakan semua haha",0,0
saraadaay,2020-07-01 11:06:38,@mahekmonawar Enak bgt tapii,0,0
saraadaay,2020-07-01 09:14:11,@Ikasept7 Ingat kata p'scott https://t.co/rR1Eb7MMo7,0,0
saraadaay,2020-07-01 08:32:40,Ehe aku punya kukis https://t.co/Tg7EuzkSfL,0,0
saraadaay,2020-07-01 05:36:32,@Ikasept7 Wkwk banyak bgt ka sumpah tapi yg kudu bgt girl from nowhere si gils mantap sama filmnya om sunny yg happy old year 😭,0,0
saraadaay,2020-07-01 04:07:39,"@Ikasept7 Belumm, udah pernah nonton yg korea ka jadi mager tapi mau liat mba namtan wkwk, keknya mau nonton a gift for someone you hate dulu dehh",0,0
saraadaay,2020-06-30 16:03:15,"When it comes to dramas,movies or fiction brain seems to be working very well, like this little thing could think of any possibilities then how come it got stuck when it comes to an exam?!? https://t.co/95uzEyZOWo",0,1
saraadaay,2020-06-30 13:15:51,@Ikasept7 Wkwk abistu nonton girl from nowhere ya janlup,0,0
saraadaay,2020-06-30 12:34:48,@Ikasept7 Wkwk iya bgt! Pokonya ini richy rich kudu u nonton sampe abis!,0,0
saraadaay,2020-06-30 12:29:27,"@Ikasept7 wkwk warlok thailand gue ka, sumpah seru bgt ka jumpol sama mild ngeselin tapi bikin sayang wkwk",0,0
saraadaay,2020-06-30 08:02:55,Muka P'Khunkao mulus bgt gilss https://t.co/69Ji8Q46oz,0,0
saraadaay,2020-06-30 05:30:18,@Ikasept7 WKWK MAMA INI DISKONN PLEASEE,0,0
saraadaay,2020-06-30 01:31:53,@Ikasept7 Beli gasi buat disimpen aja dulu,0,0
saraadaay,2020-06-29 08:14:37,Nonton tidak ya quarantine storiesnya nadao,0,0
saraadaay,2020-06-29 08:01:32,@LarasYP Gaul kaliiii,0,0
saraadaay,2020-06-29 02:48:48,Cuaca bagusni enak ni brunch pake kopi o sama roti kaya di ah wang,0,0
saraadaay,2020-06-28 11:31:58,"Your fave's are legend so does their senior, your fave's even look at to them so who are you to disrespect their senior like that?",0,0
saraadaay,2020-06-28 11:31:57,"They paved the way long before YouTube even exist, back when internet was shitty and subtitles were rare item",0,0
saraadaay,2020-06-28 11:31:57,You can't change the fact that the senior is the one who paved the way so your fave's could be where they are now,0,0
saraadaay,2020-06-28 11:31:56,"Your fave's are great ofc there's reason for it, but that doesn't mean you should disrespect others, their senior moreover",0,0
saraadaay,2020-06-28 04:16:08,@9GAG Ice cube https://t.co/duj8a5HuiG,0,0
saraadaay,2020-06-28 03:36:53,Lah berantem wkwk,0,0
saraadaay,2020-06-28 03:32:35,How you like that du du du du,0,0
saraadaay,2020-06-28 03:16:43,Mendengar webinar tapi isi kepala adanya how you like that du du du,0,1
saraadaay,2020-06-27 03:44:25,@maalka_ Idola bgt gasi,0,0
saraadaay,2020-06-27 02:58:20,@Ikasept7 Dok ini ada yg mangkir dokkkk,0,0
saraadaay,2020-06-26 14:11:37,Kadang ai rasa sia sia ajani ai kuliah edukasi fam pun tak bisa heu,3,0
saraadaay,2020-06-26 09:20:41,Jumpol is the proudest jailbird I’ve ever seen -Girl Next Room: Richy Rich https://t.co/EeV5GirE7I,0,1
saraadaay,2020-06-25 15:12:46,Sudah nonton nanno belum? Kalo belum hayuk ditonton https://t.co/EAEQQKW10M,0,0
saraadaay,2020-06-25 02:32:09,Kayanya it's okay not to be okay seru nih,0,0
saraadaay,2020-06-25 02:11:58,@jakpost @kendrangrh ini ya ken,0,0
saraadaay,2020-06-24 12:27:40,@Ikasept7 WKWK MAKASI KA,0,0
saraadaay,2020-06-24 12:25:53,@Ikasept7 Halo saya mau sombong saya temennya ika salam kenal 😗,1,0
saraadaay,2020-06-24 12:23:31,@Ikasept7 Wkwk jadi sombong kan gue nih,0,0
saraadaay,2020-06-24 12:22:34,@athiyatuzxcv Asik dibikinin,0,0
saraadaay,2020-06-24 12:19:27,@Ikasept7 Au kaya aku dong 😋,0,0
saraadaay,2020-06-24 12:19:05,@LarasYP Aku yg pimpin,0,0
saraadaay,2020-06-24 12:18:03,@athiyatuzxcv W sama kendra mau bikin ginian nih tapi kita pemalas tun wkwk,0,0
saraadaay,2020-06-21 12:52:20,@kendrangrh ASEK MO LIAT NO PIC=HOAX,0,0
saraadaay,2020-06-21 11:38:42,@percyweasleyyy @CommuterLine Ya Allah pengen ngatain wkwk,0,0
saraadaay,2020-06-21 04:19:11,Driving range home ver lol https://t.co/dsY0fcBPX3,0,0
saraadaay,2020-06-21 02:47:42,Minggu pagi begini bukankah ini waktu yang tepat untuk jajan baso goreng di gor Pajajaran?,0,1
saraadaay,2020-06-20 12:32:39,Ingin sepiring batagor dan segelas es teh tawar makannya dibawah pohon sambil ngobrol sama abangnya,0,1
saraadaay,2020-06-20 12:32:13,@anisaenoo Anjay! Mantap semangat no!,0,0
saraadaay,2020-06-20 05:01:43,Me too https://t.co/k7rcHBtVYt,0,0
saraadaay,2020-06-20 02:34:28,@LarasYP wkwk w ketawa dong aduh,0,0
saraadaay,2020-06-20 02:31:21,"@eaudekisset I see so that's how it started, it is awesome indeed 👍👍👍",0,1
saraadaay,2020-06-19 07:24:04,@mahekmonawar @LarasYP Wkwk papaku bilang itu uangnya yg mesti diapus,0,0
saraadaay,2020-06-19 06:02:11,"@eaudekisset I thought only some people use taglish like maybe younger generation but apparently everyone's is doing it, like it's already embodied in your culture which is awesome 👍",0,1
saraadaay,2020-06-19 05:22:33,"@mahekmonawar Tokped jugatuh, masa dirumah aja tapi uang habis wey tolong",0,1
saraadaay,2020-06-19 03:50:34,@LarasYP @kendrangrh @mahekmonawar WKWK RAS PLIS,0,0
saraadaay,2020-06-19 03:02:35,@kendrangrh @mahekmonawar Piye ikii,0,0
saraadaay,2020-06-19 02:21:43,@mahekmonawar Tolong wey,0,0
saraadaay,2020-06-19 02:21:28,"@mshielarana I don't understands tagalog but since it's mixed with english somehow I still understand what's going on, it's fun!",0,1
saraadaay,2020-06-19 02:19:05,@eaudekisset It's a clever move! Taglish is really cool❤,0,1
saraadaay,2020-06-19 02:11:25,@HausOfJill28 That's awesome!,0,1
saraadaay,2020-06-18 14:37:18,@aan__ Black Bird - Kuroshitsuji,0,0
saraadaay,2020-06-18 03:56:28,@LarasYP Wkwk anak jaksel juga keren tuh,0,0
saraadaay,2020-06-17 21:53:53,"I've always think that Philippines are cool because they use taglish which is tagalog+english as their daily language, they be like one sentence in tagalog then use english for the next one, was it always like that from the start? P.s Heart Evangelista is ❤",7,136
saraadaay,2020-06-17 13:47:20,Kenapa three man down kalo bikin lagu galau teruss? Ey ey ini hati sakit wey tapi jom tengoklah ini lagu barunya https://t.co/oxjnmmXz5a,0,0
saraadaay,2020-06-17 05:03:07,@LarasYP @Ikasept7 Wkwk kita tunggu aksi bintang emon di gifted graduation,0,0
saraadaay,2020-06-17 03:52:15,@9GAG Kita dan keinsecure-an kita @kendrangrh,0,0
saraadaay,2020-06-17 00:56:37,@Ikasept7 Ssing harit gasi wkwkw,0,0
saraadaay,2020-06-16 14:26:04,@LarasYP My friend ituu ntah apa dibuatnyaa,0,0
saraadaay,2020-06-16 12:02:47,"""Betumbuk aku kemaren, gigiku patah kalo dia hidungnya yg patah""",0,0
saraadaay,2020-06-14 08:10:53,Stan talent ❤ https://t.co/DKpZDNaCrb,0,0
saraadaay,2020-06-13 14:45:09,Random bgt om om komplek pada karokean di jalanan komplek,0,0
saraadaay,2020-06-13 14:17:28,"Ga pernah miss satu episodepun dari return of superman, sekarang William udah besar, udah pinter ngomong, mannernya makin bagus, bisa running errands by himself bahkan udah bisa bantuin Bentley, gosh I feel like I'm the one who raised him 😭 https://t.co/7I0rcIJZLo",2,0
saraadaay,2020-06-11 12:36:46,@mahekmonawar Thai airways agustus buka mahek 👍,0,0
saraadaay,2020-06-10 13:31:28,Perasaan yg lain kenanya belakangan tapi kok udah pada selesai duluan ya? Kok kita ga selesai-selesai padahal duluan,0,1
saraadaay,2020-06-10 06:32:18,@virtaandhika Bonceng banggg,0,0
saraadaay,2020-06-09 12:04:45,@mahekmonawar Wkwk iya padahal tiap hari juga procrastinate,0,0
saraadaay,2020-06-09 12:04:09,@athiyatuzxcv WKWK APANI,0,0
saraadaay,2020-06-09 04:50:11,@LarasYP Se7 bgt,0,0
saraadaay,2020-06-09 01:24:33,"@virtaandhika Trueee, ❤ u boss",0,0
saraadaay,2020-06-08 15:12:00,@mahekmonawar Mimpi indah mahek 😚,0,0
saraadaay,2020-06-08 15:06:02,"Forget exam, I'll just sleep https://t.co/lj7rKXA2py",0,0
saraadaay,2020-06-08 14:04:35,@virtaandhika Ih aku pake sendok malah,0,0
saraadaay,2020-06-08 13:44:18,@kendrangrh Soalnya kita kalo berimajinasi suka kejauhan ken bisa sampe bali,0,0
