username,created_at,text,retweet,favorite
elidoff,2020-07-05 11:43:01,Bisa juga gini https://t.co/RxTmyLwhII https://t.co/lNYhyKodKW,0,0
elidoff,2020-07-04 18:23:34,@sheknowshoney Sri,0,0
elidoff,2020-07-04 11:20:59,@TheWeirdWorld 😔,0,0
elidoff,2020-07-04 11:19:46,"@tetehyeol Holiday style, rumah MEWAH alias MEpet saWAH 😂",0,0
elidoff,2020-07-04 00:40:19,Watching 24/365 with blackpink to cheer me up after read Mina's story on the Sompii web😢,0,0
elidoff,2020-07-04 00:23:50,"To person who has the ability to kill other with their words, may Allah forgive you.",0,0
elidoff,2020-07-03 19:06:41,@vantektl 💔,0,0
elidoff,2020-07-03 18:54:30,@Rainalvio (((UUD no.32 pasal 331 tentang kecemburuan sosial))) 😭😭😭,4,5
elidoff,2020-07-03 18:49:53,@Rainalvio (((bendahara shopee))) 🤣🤣🤣,0,1
elidoff,2020-07-02 11:49:11,@VLAMINORA Oh dah ga ada 😞,0,0
elidoff,2020-07-02 11:47:26,@VLAMINORA Ayok semuanya kita report post ini rame2 😭,0,0
elidoff,2020-07-01 12:18:52,@djaycoholyc The Gods Must be Crazy Night at the Museum,0,0
elidoff,2020-06-29 13:49:37,"@lucywiryono Heran ya banyak yang nyinyirin. Pernah liat liputan kalo pak Will juga yg ngenalin rendang ke top chef manca. Dari banyak chef yang bersaing cuma dua yang dapet pujian, salah satunya rendang yang dimasak Pak Will",0,0
elidoff,2020-06-29 11:03:11,@masova Shopee tanam 😆,0,0
elidoff,2020-06-29 10:51:17,@txtdarionlshop Aku nyoba ngambil air temenku &amp; airku ga nambah. Ternyata fungsinya cuma buat mancing emosi aja 😂,0,0
elidoff,2020-06-28 17:15:44,@dewahoya Ni cabang solo ya?,0,0
elidoff,2020-06-28 16:19:57,Ngerapihin file di laptop ternyata satisfying. 🤩 Kalau udah beres mau lanjut declutter file digital. Semangka! 😤,0,0
elidoff,2020-06-28 13:48:04,@newsplatter @engadget https://t.co/ZMzrUXW6cJ,0,0
elidoff,2020-06-28 13:47:00,@TwitterID Soto,0,0
elidoff,2020-06-27 11:22:17,@dewahoya Yang pertama,0,0
elidoff,2020-06-27 11:08:25,@_strawbewymilk I prefer James May's voice 😌,0,0
elidoff,2020-06-27 07:17:35,Perfect Jicu 💎 #BLACKPINKonFallon,0,0
elidoff,2020-06-27 07:16:53,"Tajeman mana, tatapan lisa apa mulut netizen? #BLACKPINKonFallon",0,0
elidoff,2020-06-26 17:01:57,@DiajengLrst @ladazaa Gila sampe 2 tahun. Yang neror &amp; diteror sama kuatnya. Semoga vivicen menang! 😤,0,0
elidoff,2020-06-26 16:48:21,Liat Twogether &amp; leleh ama Jasper Liu. Should i watch his movie? 😗,0,0
elidoff,2020-06-26 13:08:16,Ditinggal bersihin kulkas BP udah 2.5M aja 🤩,0,0
elidoff,2020-06-25 16:53:56,@omrockett @txtdrberseragam Ini bahasa sandi kan? 😭,0,0
elidoff,2020-06-25 14:28:33,@angelia0909 Cuss kepoin tapi siapin mental dulu 🤯,0,0
elidoff,2020-06-25 10:55:35,@DiajengLrst Ga dikunci kok. Tapi isinya bikin emosi &amp; sakit kepala,0,0
elidoff,2020-06-25 10:51:05,@DiajengLrst Kak ayas dah liat ini belom? https://t.co/1e2MarO6mk,0,0
elidoff,2020-06-24 10:32:03,@soodamscode Approved! ㅋㅋㅋ https://t.co/pOmHfrzOs3,0,1
elidoff,2020-06-24 10:18:28,@danarjon @peni_me Sama :((,0,0
elidoff,2020-06-24 08:04:50,@dianashofa @kdrama_menfess https://t.co/8pciI463mU,0,0
elidoff,2020-06-23 21:28:46,@kdrama_menfess Sejak jadi model video clipnya IU 😍,0,0
elidoff,2020-06-22 22:56:28,"@TheWeirdWorld Mine is Comic Sans, i wish i would have Helvetica.",0,1
elidoff,2020-06-22 22:51:41,"@9GAG Don't worry, I'll just take a nap 🧛🏻‍♀️",0,0
elidoff,2020-06-22 22:48:09,@dianashofa Hap!,0,0
elidoff,2020-06-21 12:22:36,Repliesnya bangke 🤣 https://t.co/35PcSWUtcx,0,0
elidoff,2020-06-21 07:39:00,@sloppypoppy Karena dia olahraganya kardio jadi bakar lemak &amp; otot 😭,0,0
elidoff,2020-06-20 20:31:20,@iconickdramas What a sight ✨,0,1
elidoff,2020-06-20 19:35:36,Whenever i watch kdrama suddenly i miss @dmtroll,0,0
elidoff,2020-06-20 18:12:14,I love #ItsOkayToNotBeOkay opening animation. 🤩,0,1
elidoff,2020-06-19 15:45:13,@TrinityTraveler Kayak kartun 😆,0,0
elidoff,2020-06-18 09:58:45,@sloppypoppy Sahih! 😂,0,0
elidoff,2020-06-16 17:39:13,@pakzam Kalo celana mah Baggy,0,1
elidoff,2020-06-16 05:42:46,"@dianashofa Yay, sama 🤗",0,0
elidoff,2020-06-15 15:03:25,"1, 8, 9 https://t.co/qvFdAecyds",0,0
elidoff,2020-06-15 13:47:58,@santifitria Semoga laris manis tanjung kimpul...,0,0
elidoff,2020-06-15 13:47:27,@kimsheu_ @JNECare 🤯 ikut sebel ama jne nih liatnya,0,0
elidoff,2020-06-15 10:32:30,@sloppypoppy Mungkin terlalu sering liat paket dateng? Eh 😂,0,0
elidoff,2020-06-11 19:10:06,Ukuran Kosakata Bahasa Indonesiaku adalah: 【17775】! Bagaimana dengan Anda? https://t.co/XUj4vJbhsh #IDVocSizeTest,0,0
elidoff,2020-06-11 15:32:13,Radiohead Nirvana Pink Floyd Metallica Queen https://t.co/ybBQgJy2NF,0,0
elidoff,2020-06-11 15:29:19,@VICE_ID Jadi panasin kebab frozen. Lemah bat imanku 😔🤤 https://t.co/b575gCtZbN,0,0
elidoff,2020-06-11 15:23:06,@VICE_ID Deket rumah ketangkep dese nyamar jadi tukang kebab,0,0
elidoff,2020-06-11 13:08:36,@santifitria Ya allah... aku ngepit ngetutke bendi seko kobar sampe manahan 😂,0,0
elidoff,2020-06-11 13:03:45,@santifitria Oh iyo to? Aku dulu ke manahan lewat flyover pulangnya nyebrang rel agas 😑,0,0
elidoff,2020-06-10 16:29:07,@RYNTRNDRWN @SoundOfYogi Black sabbath aja,0,0
elidoff,2020-06-09 17:04:20,Terpotek baca repliesnya. 💔 Sebagai pelajaran kalo orang ngomong nggak boleh waton njeplak. 😤 https://t.co/ZNNYARjI2b,1,0
elidoff,2020-06-09 15:24:54,@galuhmaharani12 @falla_adinda Yakalee bikin penelitian trus obatnya (((minyak kayu putih))) 😭,0,0
elidoff,2020-06-08 14:56:02,@sloppypoppy Aku tetep simpan &amp; pakai. Karena itu spark joy ✨,0,0
elidoff,2020-06-08 14:52:46,"@aMrazing Selama ini ga masukin ke hati omongan orang, bodo amat mau ngomong apa. Tapi kenapa yang ini bikin sakit ati https://t.co/jIJBG7NGoK",0,0
elidoff,2020-06-08 14:24:27,@dianashofa @aMrazing Apakah dari mulutku? 😟,0,0
elidoff,2020-06-07 18:04:12,Pengen peluk aurel 😢,0,0
elidoff,2020-06-07 17:13:08,@sethrash666 Elu juaranya ngedit raisa 🤣🤣🤣,0,0
elidoff,2020-06-07 17:09:59,@tweetspiring 🤣🤣🤣 @brokoliijo,0,0
elidoff,2020-06-07 16:08:42,@brokoliijo Kenapa sik 😭,0,0
elidoff,2020-06-06 13:42:56,@LuthfiNiza Kayaknya enggak yhaa 😭😭,0,0
elidoff,2020-06-06 12:42:42,@AdjieSanPutro Es teh di soto gading (solo),0,0
elidoff,2020-06-05 16:05:12,@makmummasjid Semoga samawa &amp; besok trending topic 🤵🏻👰🏻,0,0
elidoff,2020-06-05 15:58:33,@animalfess2 Maaf bukannya nggak punya empati tapi ini lucu banget 🤣🤣,0,0
elidoff,2020-06-05 14:37:41,@sloppypoppy Kak Pop ga jadi fashion police siapa yang paling oke outfit &amp; makeupnya,0,0
elidoff,2020-06-05 09:54:27,"@DiajengLrst Nyesel liat sampe akhir, kayak Lee Dong Wook di Stranger From Hell 😨",0,0
elidoff,2020-06-05 05:38:51,@brokoliijo Kamu team ular apa team rusa? 😂,0,0
elidoff,2020-06-04 16:21:44,@andivox Alhamdulillah ikut seneng &amp; lega tu motor masih rejeki &amp; pemilik selamat semua ga diapa2in ama rampoknya,0,0
elidoff,2020-06-04 15:07:19,@ridinada Why?,0,0
elidoff,2020-06-04 13:06:32,@hendralm Kenapa sih ada user model kayak gini 😭,0,0
