username,created_at,text,retweet,favorite
destychaniaa,2020-07-01 14:03:01,"just doing the things that I want to do, I think I enjoyed it well😉",0,1
destychaniaa,2020-06-22 15:19:02,@liarohma ayo😂😂😂,0,1
destychaniaa,2020-06-20 10:57:03,aku mau oplas aja biar cepet cakepnya. https://t.co/d163O0OiZv,0,0
destychaniaa,2020-06-19 14:25:51,"liat vivi lucu banget, pengen juga. tapi gabisa🥺",0,0
destychaniaa,2020-06-19 05:36:26,wearing glasses makes me look older than my age🙂,0,0
destychaniaa,2020-06-19 05:31:16,@blu3min9 😂😂😂😂,0,0
destychaniaa,2020-06-19 01:58:10,OMEGE❤️❤️❤️ https://t.co/mVCJ0wxvxo,0,0
destychaniaa,2020-06-15 15:43:08,how lucky i am❤️,0,0
destychaniaa,2020-06-15 15:09:59,@triwidyamm bukan wid😂 aku kaget karena volume nya kenceng banget,0,0
destychaniaa,2020-06-15 14:53:54,@triwidyamm apa wid? wkwkwk,0,0
destychaniaa,2020-06-15 14:10:39,"Udah berhasil tidur cepet dari biasanya, terus lupa ga matiin data. Begitu ada notif muncul, kagetnya bukan main dan sekarang jadi seger banget alias gabisa tidur🙂",0,0
destychaniaa,2020-06-15 08:50:52,@weareoneEXO 🥰🥰🥰,0,0
destychaniaa,2020-06-14 05:37:12,@dewiambarrr sending virtual hug buat deam🤗🤗🤗,0,0
destychaniaa,2020-06-12 11:40:42,@garsia394 ga gitu konsepnya😒,0,0
destychaniaa,2020-06-12 11:27:48,ga ngapa-ngapain lebih capek dari ngapa-ngapain.,0,2
destychaniaa,2020-06-12 06:17:41,"cocok didengerin pake earphone, sore-sore sambil kena angin sepoi-sepoi☁️☁️ https://t.co/5zAziqgD5A",0,0
destychaniaa,2020-06-12 02:34:38,ketemu di mimpi senengnya khan maen🥺,0,0
destychaniaa,2020-06-11 11:26:40,suaranya adem banget kaya ubin mesjid.,0,0
destychaniaa,2020-06-11 06:49:42,@triwidyamm @liarohma gajauh beda sifatnya🙂,1,0
destychaniaa,2020-06-10 23:20:11,"@fuckyuah happy birthday palul yang pikirannya sangat bersih, wish u all the best yaw🍻🥳",0,0
destychaniaa,2020-06-10 15:01:15,2 tahun dari sekarang.,0,0
destychaniaa,2020-06-10 14:55:54,@triwidyamm bener kata ka adam ini 3 orang @liarohma,0,0
destychaniaa,2020-06-09 10:11:42,@UJunami @garsia394,0,0
destychaniaa,2020-06-08 09:36:45,@weareoneEXO @B_hundred_Hyun @blu3min9,0,0
destychaniaa,2020-06-07 09:20:26,@txtdrpemerintah 🙂,0,0
destychaniaa,2020-06-07 05:39:44,aku ingin ke koriyaaaaah~~~~,0,0
destychaniaa,2020-06-07 05:35:31,❤️ https://t.co/ItpYE9tTM1,0,0
destychaniaa,2020-06-06 22:34:27,@triwidyamm asik sepeda balu🐒🐒🐒🐒,0,0
destychaniaa,2020-06-06 04:58:43,@tsnvtlolii bawa motor pelan-pelan terus pake earphone juga enak🙂,0,0
destychaniaa,2020-06-06 04:19:59,mixed feelings🥺,0,0
destychaniaa,2020-06-05 11:16:04,@garsia394 https://t.co/VxS2xHHZZJ,0,0
destychaniaa,2020-06-05 10:07:12,"baik banget, pengen peluk🥺🥺🥺🥺",0,0
destychaniaa,2020-06-05 09:52:06,@aliansiscorpio_ omaaaaaa😂😂😂😂,0,0
destychaniaa,2020-06-05 08:08:44,@JeromePolin teh🌝,0,0
destychaniaa,2020-06-05 06:50:59,strawberry bubblegum 🍬🍬https://t.co/iUDlonSvd1,0,0
destychaniaa,2020-06-05 05:17:05,"ga begitu paham bahasanya, tapi kok sedih banget :')",0,0
destychaniaa,2020-06-04 09:12:49,"don't hide, i will show u. https://t.co/vI6UsZmKUU",0,0
destychaniaa,2020-06-04 01:41:09,@nispiaa makasih piiii🌞🌞🌞🌞,0,0
destychaniaa,2020-06-04 01:40:23,@RikeHasanahK @FOODFESS2 gimana dong:( wkwkwkwk,0,0
destychaniaa,2020-06-03 17:36:16,gimanasi caranya biar tidur cepet🥺,0,0
destychaniaa,2020-06-03 09:12:53,@FOODFESS2 rendang,0,0
destychaniaa,2020-06-02 06:26:53,@fuckyuah 🌝,0,0
destychaniaa,2020-06-02 03:43:43,"kebahagiaan, kesedihan, semua yang dirasa itu tanggung jawab masing-masing.",0,2
destychaniaa,2020-06-02 01:16:59,😂😂😂 https://t.co/OMobNOpV96,0,0
destychaniaa,2020-06-01 15:44:35,"seenggaknya aku jadi belajar dan ga ngerasa sendiri, kalau berbuat baik itu gausah ngarepin timbal balik apapun. tetep baik sama siapapun dan spread happiness aja itu udah cukup, luv❤️",0,0
destychaniaa,2020-06-01 15:32:37,@blu3min9 @monsouleil emon fix kamu harus nemenin aku nonton yovie &amp; nuno sama konser exo wkwkwkwkwkwkwkwkkw aminin dulu aja ya kan🙃🙃🙃🙃,0,0
destychaniaa,2020-06-01 11:11:34,nonton drama korea gabisa gitu ya dua episode aja🙂,0,0
destychaniaa,2020-06-01 07:00:19,@nizafriany ija😭😭😭😂😂😂,0,0
destychaniaa,2020-06-01 06:59:55,@garsia394 @VICE_ID apalagi ada yang tiba-tiba video call dari om-om😂,0,0
destychaniaa,2020-06-01 03:29:41,@VICE_ID tidur.,0,0
destychaniaa,2020-05-30 15:11:41,@subtanyarl aku mending bobo aja gpp.,0,0
