username,created_at,text,retweet,favorite
husnavinaa,2020-07-05 01:25:39,"Kangen ke gasibu sendirian buat jogging pas minggu pagi. Kalo disana ga peduli mau pergi olahraga sendiri, krn disana nya jg rame dan orang jg banyak yg sendirian (lah?). Tp kalo disini kok sulit huhu",0,1
husnavinaa,2020-07-04 12:21:59,"@pangeransiahaan @asumsico Jujur awalnya karena pangeran, mingguan. Sesuka itu sama diskusi2 nya 👏🏼",0,0
husnavinaa,2020-07-03 16:45:00,"Buat siapapun yang sedang berusaha untuk mandiri secara finansial, semangat ya! Hebat loh kalo bisa memenuhi kebutuhan pribadi dengan hasil kerja keras sendiri. Apalagi kalau bisa sampai memenuhi kebutuhan orang lain. Semangatt !!!",0,4
husnavinaa,2020-07-02 03:50:24,Emang anaknya gampang bgt mimpiin yg lg di pikirin wkwkwk,0,0
husnavinaa,2020-07-02 03:50:24,"Semalem di whatsapp sama dospim studio ngomongin revisian, alhasil kebawa mimpi deh lagi bagi2 tugas revisian 🙃",0,1
husnavinaa,2020-07-01 16:44:04,Mungkin gak ada satu orang pun yang tahu berapa tangis yang kamu simpan untuk dirimu sendiri. Tapi Dia tahu. Dan kamu tidak sendirian. #notesbyvina,0,0
husnavinaa,2020-06-30 15:06:27,"Baca-baca tulisan lama, lihat foto-foto lama, ngobrol sama temen yang udah lama gak ketemu, bisa bikin kita sadar udah sejauh mana kaki kita berjalan. #notesbyvina",0,1
husnavinaa,2020-06-30 11:48:04,@roticanecoklat @bewkovic Gua bisa liat biasa aja tu pi,0,0
husnavinaa,2020-06-29 08:32:19,"Salah satu film favorit. Dulu nonton pas masih kecil, jadi lebih ke arah menghibur ketika nonton film ini. Padahal banyak pesan yang bisa diambil https://t.co/jVepy0bpVv",0,0
husnavinaa,2020-06-29 07:50:52,Hmmm hmmm hmmm (sabyan) https://t.co/Y7TqJZE7TB,0,0
husnavinaa,2020-06-29 06:39:18,Hmm... https://t.co/HJBY8mhPVg,0,0
husnavinaa,2020-06-28 17:02:17,Eh udah ganti hari ternyata hehe @sandiuno,0,0
husnavinaa,2020-06-28 17:01:51,Sblm berganti hariii mau ngucapin selamat ulang tahun buat papa online yg tgl ultahnya beda sehari &amp; tahun lahirnya beda 2 tahun dgn bapaku. Semoga makin sukses dan dimudahkan jalan utk kebaikan. Dari awal saya ttp percaya niat baik bapak masuk ke politik. Smg tidak mengecewakan,0,0
husnavinaa,2020-06-28 14:54:44,@hereiskugy @toscaaddict @subtanyarl 😭,0,0
husnavinaa,2020-06-28 10:58:05,"@juniasima @mardiasih Nah itu dia mba bener bangett, biaya ongkir, bahan, belum lg usaha pas masaknya. Salut aku sama mbak nya pejuang LDR. Semangat LDR nya mba 💪🏻",0,0
husnavinaa,2020-06-28 07:25:30,Roti tawar + es krim = perfect combo di siang hari,0,0
husnavinaa,2020-06-28 03:06:56,@rizkidwika Kusuka nih yg begini begini,0,0
husnavinaa,2020-06-28 02:13:56,"@Daeng_Info @HumasSulsel Aduh, kata tidak layak itu mestinya bukan ditempatkan saat sudah terjadi longsornya :( justru krn tidak layak (dr kemiringan, jenis tanah, dll) maka bisa terjadi longsor jika dijadikan pemukiman.",0,0
husnavinaa,2020-06-28 01:58:32,"@FiersaBesari Gimana rasanya jd tetangga bung fiersa? Apaka klo ada acara komplek, ikutan nyumbang lagu? 🤔",0,0
husnavinaa,2020-06-28 01:52:53,"@mardiasih Hal yg paling bucin dr seorang cewe adalah masak, iya gak sih? 🤣 krn masak itu effort nya besar wkwkwk",0,1
husnavinaa,2020-06-27 17:23:04,@KickAndyShow Campervan keliling Indonesia? Wow........,0,0
husnavinaa,2020-06-27 16:12:57,"Kalo gak suka, udeh diem aja kenapa si. Susah banget kayaknya.",0,0
husnavinaa,2020-06-27 16:05:06,@manusia_jawa_1 @Benidictivity Izin save yaa ka,0,0
husnavinaa,2020-06-27 16:00:52,"@hanarizs Salut sama mbak nya. Berani ngebela diri sendiri saat kena sexual harassment itu masih sulit bagi sebagian perempuan lainnya, termasuk saya. Tapi kita masih bisa terus belajar. Semangat buat perempuan2 yg terus berusaha utk berani ngelawan orang yg mau macem2 sama kalian!!!",0,0
husnavinaa,2020-06-27 15:53:59,"Ada yg beda dikit, langsung serang. Langsung dijulidin. Plis deh.",0,0
husnavinaa,2020-06-27 15:53:58,Pelajaran ‘menghargai’ itu kayaknya emang mahal banget ya?,0,1
husnavinaa,2020-06-27 15:32:12,@bewkovic (Insecure versi cowo),0,0
husnavinaa,2020-06-27 15:24:41,@rizkidwika Mungkin banyak yg kecewa gegara doi pindah haluan ? Wkwkkw,0,0
husnavinaa,2020-06-27 15:17:21,"@zzsyf_ Kalau kita ga bilang. Bilang aja blm tentu ngerti, apalagi ga bilang",0,0
husnavinaa,2020-06-27 13:33:26,@rizkidwika Gakenal yang atas :(,0,0
husnavinaa,2020-06-27 09:11:23,@bintangemon Seneng bet ni sm balesan kaya gini,0,0
husnavinaa,2020-06-26 03:50:08,@bewkovic Selamaatt #ynwa yuhu,0,0
husnavinaa,2020-06-26 03:36:50,@initiaraandini Tentang aku,0,0
husnavinaa,2020-06-25 23:10:18,@roticanecoklat Itu hanya kebutuhan foto sis wkwkwkwk,0,0
husnavinaa,2020-06-25 14:52:23,@roticanecoklat Hbd alpii dr ak yg pas kecil suka main kuda kuda an kayu juga 🤘🏻 https://t.co/g0s2lUNv9Y,0,0
husnavinaa,2020-06-24 14:15:39,@GiaPratamaMD huhu,0,0
husnavinaa,2020-06-24 13:55:04,🥺 https://t.co/QyeRYEcYvq,0,0
husnavinaa,2020-06-24 12:25:24,Hening itu dingin ya? -anak sd kelas 1,0,0
husnavinaa,2020-06-24 12:03:59,@keretaapikita @ArnoldPoernomo @PutuWardhani Telat tp harus diapresiasi ni chef 😂@ArnoldPoernomo,0,0
husnavinaa,2020-06-23 14:54:49,@zzsyf_ Pernah nih berarti 😂,0,0
husnavinaa,2020-06-23 12:58:09,Auto play: https://t.co/2dQWjD5rSz,0,0
husnavinaa,2020-06-23 12:58:08,"Kalo dia ada apa2, bisa langsung nanya ‘Lu gimana?’ ‘Lu gapapa kan?’ ‘Ada yang bisa gua bantu gak?’ Bisa langsung bilang ‘Kabarin ya kalo ada apa2’ ‘Kalo mau cerita, gua siap dengerin’ ‘Gua ada di belakang lu kok’ ‘Gak usah takut, lu gak sendiri’",0,1
husnavinaa,2020-06-23 12:58:07,"Pernah gak sih kalian sayang sama seseorang, tapi rasanya gak harus milikin dia juga gitu loh. Dengan ada di circle dia supaya bisa jadi support system nya, rasanya udah cukup dan udah bahagia ________________lanjut",0,0
husnavinaa,2020-06-23 01:24:50,@ghifarymf11 Baguuss bgt gip,0,0
husnavinaa,2020-06-23 01:19:29,Aku ngefans sama kamu mas bayikk aku cewe kok :)) @dittopercussion @ayudiac https://t.co/uOB8XAo3xn,0,2
husnavinaa,2020-06-22 07:41:35,Easy -Mac ayres,0,0
husnavinaa,2020-06-22 07:41:33,I can say that loving you is easy. I don’t need to prove a single thing 🎶,0,0
husnavinaa,2020-06-21 15:54:54,Dunia ini penuh dengan sudut pandang. Selalu ada beragam cara untuk melihat satu masalah. Dan kita selalu punya pilihan untuk memilih salah satunya. #notesbyvina,0,1
husnavinaa,2020-06-21 15:44:38,@mawullaa Aamiiiiin,0,0
husnavinaa,2020-06-21 12:53:14,@ntsana_ @JeromePolin 🤣,0,0
husnavinaa,2020-06-21 12:52:17,@percyweasleyyy @CommuterLine Maaf mas tapi aku ngakak wkwkwkwkwkwk,0,0
