username,created_at,text,retweet,favorite
novia_pqr,2020-07-05 06:37:05,YaAllah mas e.,0,0
novia_pqr,2020-07-05 06:29:30,@ohmybeautybank Hitam putih &amp; batik,0,0
novia_pqr,2020-07-03 12:21:17,@ohmybeautybank Okayyyyy,0,0
novia_pqr,2020-06-26 05:12:53,Cepat membaiklah segalanya🙏,0,0
novia_pqr,2020-06-23 17:37:02,"@kepitingmerahh @unnesmenfess Sudah kak, terimakasih yaaa🙇",0,0
novia_pqr,2020-06-23 16:45:17,@unnesmenfess Ada yg mau dititipin menfess ga ya?🙏,0,0
novia_pqr,2020-06-22 03:12:08,@aazizah99 Alhamdulillah😙,0,0
novia_pqr,2020-06-18 10:11:50,@aazizah99 Aas gimana kabarnyaaa,0,0
novia_pqr,2020-06-18 10:09:47,"@Anisadwss Haa beneran nis, kapan ?",0,0
novia_pqr,2020-06-18 03:47:01,@Anisadwss Kamu yaaa juga nis,0,0
novia_pqr,2020-06-18 03:46:44,@aazizah99 Aaaa misyu aas😢,0,0
novia_pqr,2020-06-18 03:46:05,"@Anisadwss Me too, suka yg banyak gambar",0,0
novia_pqr,2020-06-17 08:00:03,Kenapa aku belum dapet kuota gratis ya.,0,0
novia_pqr,2020-06-17 00:32:58,@ohmybeautybank Kok orang-orang pada punya lipstik banyak ya.,0,0
novia_pqr,2020-06-16 11:06:40,@wantstobeaking @collegemenfess Sudah yaaa😉,0,0
novia_pqr,2020-06-16 07:17:41,@collegemenfess Bolehhh,0,0
novia_pqr,2020-06-16 07:10:08,@collegemenfess Bolehh,0,0
novia_pqr,2020-06-16 07:07:26,@collegemenfess Boleeh,0,0
novia_pqr,2020-06-16 06:46:34,@Anisadwss Ahh anisss😭,0,0
novia_pqr,2020-06-15 14:25:24,Karena emang dah ga ada lagi yang perlu dibicarakan.,0,0
novia_pqr,2020-06-15 14:22:27,@collegemenfess Siniii,0,0
novia_pqr,2020-06-15 10:45:06,"Emang harusnya udah menyerah aja dah, ga ada kesempatan lagi emng.",0,1
novia_pqr,2020-06-15 10:41:52,Semua drama diakhiri dengan hapus kontak. Haha,0,0
novia_pqr,2020-06-12 10:11:07,"Boro-boro pengin ukt semester ini ditiadakan, kuota gratis aja belom dapet sama sekali.",0,1
novia_pqr,2020-06-12 10:02:50,@R_dibesarin @collegemenfess 👍,0,0
novia_pqr,2020-06-12 10:02:18,https://t.co/9HFgbdk5oy,0,0
novia_pqr,2020-06-11 16:08:28,Hehe mboh,0,0
novia_pqr,2020-06-11 15:29:45,@collegemenfess Jurusan terserah,0,0
novia_pqr,2020-06-11 13:04:31,"@R_dibesarin Kiri jalan, sesudah jembatan",0,0
novia_pqr,2020-06-11 12:12:22,@R_dibesarin Sebelum belokan toko pramuka,0,0
novia_pqr,2020-06-11 11:15:47,@Anisadwss Iyaaa jugaaa niiiiiii,0,0
novia_pqr,2020-06-10 15:32:50,@Anisadwss Kangen jugaaaa.. biasanya dipaksa pake wifi kos mu,0,0
novia_pqr,2020-06-10 11:37:50,"Kangen semarang, kangen beli leker rasa oreo tapi pakenya goriorio, enak pol pokoknya.",0,1
novia_pqr,2020-06-07 10:59:27,@R_dibesarin Lah aku juga ga sama doi wkwk,0,0
novia_pqr,2020-06-07 10:41:46,@R_dibesarin Pernah la pasti sama temennya mas,0,0
novia_pqr,2020-06-07 10:41:18,@Avitaaa27 Haha biasanya curhat dulu terus gibah ya...,0,0
novia_pqr,2020-06-06 08:30:16,Paling seneng bisa cerita terus nyambung sampe ber jam-jam.,0,0
novia_pqr,2020-06-04 07:06:57,"Pilih-pilih makeup penginnya yg murah, pas nemu yg murah takut ga ori. Dasar aku",0,0
novia_pqr,2020-06-01 09:20:22,"Dibilang kutubuku, belajar terus. Padahal ga pernah belajar, nugas lama gara2 mikirnya lama dan kadang plinplan. Hfffft",0,0
novia_pqr,2020-05-21 17:13:48,"Selalu aja salah ambil langkah, emang ga tau apa2 aku.",0,0
