username,created_at,text,retweet,favorite
erickdidudidu,2020-07-05 00:57:39,@Daeng_Info Dikoke koke saya dlu beli 🤣,0,0
erickdidudidu,2020-07-03 08:04:48,@kdrama_menfess Kwangsooo,0,0
erickdidudidu,2020-07-03 05:37:02,@hardiantisafri Kepiting didu https://t.co/QruK8w1ce4,1,0
erickdidudidu,2020-07-03 05:35:25,@hardiantisafri Ke gofoodmi,0,0
erickdidudidu,2020-07-01 16:33:39,@chillbabesss Hwaaaa,0,0
erickdidudidu,2020-07-01 10:05:38,@uply_ Masihhh,0,0
erickdidudidu,2020-06-30 15:40:12,Kuy langsung ambil kesempatan bawa pulang Sneaker Air Jordan seharga 300rb sekarang! Langsung daftar ke https://t.co/xyvSA1ztqn #LuckyTribeX,0,0
erickdidudidu,2020-06-30 15:39:27,@gawi_bastian @arbainrambey Iya mas,0,0
erickdidudidu,2020-06-30 13:28:23,@aniwijriyani @AldhiaWolf Lamaaa,0,0
erickdidudidu,2020-06-30 05:52:27,@_riosaji @arbainrambey Gak,0,0
erickdidudidu,2020-06-30 05:52:11,@fadli21_ @arbainrambey Beli aja mas heheh,0,0
erickdidudidu,2020-06-30 05:20:51,@oswaaald @arbainrambey Klo 50 juta dapat 1DX mas. Hehe,0,0
erickdidudidu,2020-06-30 05:20:27,@BagasFreakious @arbainrambey Boxnya udah gak ada mas,0,0
erickdidudidu,2020-06-30 04:45:40,"@IkramNoer16 Coco jg, saya dan kawan2.. majuima sini sini hahaha",0,0
erickdidudidu,2020-06-30 04:39:46,@IkramNoer16 Mindset passapeda : Bukan kendaraan bermotor jdi maumauna libas traffic light 😌,0,0
erickdidudidu,2020-06-30 03:33:25,Om @arbainrambey bantu retwetnya ya aku mau jual kamera. Lokasi Makassar. Makasih om https://t.co/upxG8LToMv,4,5
erickdidudidu,2020-06-30 03:27:17,"@AldhiaWolf Di makassar ada warung kepiting terenak dengan harga terjangkau. Warung Kepiting Didu , Ruko New Zamrud Blok G8, jl ap pettarani, Makassar. Tersedia di Gofood/Grabfood https://t.co/MPregg9aFB",0,0
erickdidudidu,2020-06-30 02:05:31,"@IkramNoer16 Klo passapeda bayar pajak juga, pemerintah wajib buat infrastruktur utk pagowes. Inikan bagus klo semua massapeda... Jdi mobilitas baru ya kaaann",0,0
erickdidudidu,2020-06-30 01:40:11,@assree Sebungkus sedikit 2 bungkus kebanyakan,0,0
erickdidudidu,2020-06-29 01:23:15,@CNNIndonesia Jangan mati sebelum Luffy jadi Raja Bajak Laut teman2 🙏,0,0
erickdidudidu,2020-06-28 23:58:49,"Saat kau dibakar cinta, kau akan lupa bagaimana menangis! tapi kau akan segera ingat cara menangis yang paling syahdu sesaat setelah putus cinta! Aforisma *Ahyar Anwar",0,0
erickdidudidu,2020-06-27 15:48:33,@cindyyuvia Kanan,0,0
erickdidudidu,2020-06-27 12:46:08,@NdiNdhaa @ianhugen Iyadong,0,1
erickdidudidu,2020-06-27 11:17:27,@ammang Jam meki marah2... Puasa 30 tahun ta selesai,0,0
erickdidudidu,2020-06-27 05:27:42,@TaraBasro Iyye puang 🙏 Selamat berbahagia puang,0,0
erickdidudidu,2020-06-27 04:57:24,@rahmathusni Mauki coba tuna asap pallumara??,0,0
erickdidudidu,2020-06-27 02:40:41,"@chillbabesss Tacil tacil, chupke chupke",0,0
erickdidudidu,2020-06-27 02:39:34,@evamoa @melaniesubono Bantuu share om @SupirPete2 @Daeng_Info,0,1
erickdidudidu,2020-06-27 01:55:01,@ammang Knapai itu?,0,0
erickdidudidu,2020-06-26 17:13:19,@Kikiikkkk_ @awankdarmawan_ @ianhugen Ahh tidap MumkinG,0,0
erickdidudidu,2020-06-26 17:11:02,@Bulansiagiian Aku jahat ya?,0,0
erickdidudidu,2020-06-26 17:10:19,Manami itu anak pengungsi yg dlu?? @hardiantisafri,0,0
erickdidudidu,2020-06-26 17:02:07,@Bulansiagiian Oh yg ini ?? https://t.co/aK6PsuZxLa,0,0
erickdidudidu,2020-06-24 05:45:17,@awankdarmawan_ @ianhugen Coba tes di grabfood wkwkwk,0,0
erickdidudidu,2020-06-24 04:58:22,@ianhugen Iyye dong 🥰🙏,0,0
