term,weight
abal,0.032
abidzar,0.008
ada,0.056
adalah,0.008
aduh,0.04
agar,0.008
ah,0.008
ainun,0.008
akhir,0.024
akuarium,0.008
akun,0.016
alfamidi,0.008
alias,0.016
allah,0.008
aman,0.016
ampun,0.008
an,0.024
anda,0.04
aneh,0.008
animasi,0.008
anna,0.016
antariksa,0.008
apa,0.056
apaka,0.008
apalagi,0.008
aplikasi,0.008
artis,0.008
asin,0.016
asli,0.032
astaga,0.008
atau,0.008
avatar,0.008
awkay,0.008
awokwkwk,0.008
ayam,0.016
ayo,0.024
azmi,0.008
babe,0.008
baca,0.024
badai,0.008
badmod,0.008
bagaimana,0.024
bagi,0.016
bagus,0.008
bahan,0.016
bahasa,0.008
baik,0.008
bajing,0.008
balas,0.008
balik,0.008
bang,0.008
bangun,0.008
bantu,0.016
banyak,0.016
barang,0.008
baru,0.016
bas,0.008
bastino,0.008
batal,0.008
bawa,0.024
bayar,0.008
bayi,0.008
beda,0.016
bedua,0.008
begitu,0.089
bejemur,0.008
belanda,0.032
beli,0.04
belum,0.016
benang,0.024
benar,0.073
bendera,0.008
bening,0.008
bentar,0.008
beranda,0.016
berat,0.008
besar,0.016
besok,0.024
betiga,0.008
betul,0.008
biadab,0.016
bilang,0.016
bingo,0.016
bintang,0.008
bisa,0.073
boleh,0.032
bontang,0.016
boong,0.008
brendon,0.008
btol,0.008
buah,0.024
buat,0.048
buka,0.024
bukain,0.008
bukan,0.008
bulan,0.008
bungkam,0.008
buru,0.032
butuh,0.032
cabang,0.008
cakep,0.016
canda,0.008
cari,0.016
cemil,0.056
cerita,0.024
cetak,0.008
cfd,0.008
chatime,0.008
chu,0.008
ciwi,0.008
coba,0.032
cocok,0.008
corona,0.008
cuit,0.008
cuma,0.008
daftul,0.016
dandan,0.024
dapat,0.008
daratiska,0.008
dari,0.056
darimana,0.008
darimane,0.008
dasar,0.008
datar,0.008
dawet,0.056
deh,0.008
dekat,0.008
dengan,0.008
dengar,0.008
depan,0.016
deras,0.016
desa,0.016
destinasi,0.008
di,0.056
dia,0.024
diajarin,0.008
dibiarin,0.008
dibolehin,0.008
dibukain,0.008
diceritain,0.008
didenger,0.008
digital,0.008
dikit,0.008
dikomen,0.008
dimsum,0.024
dingetin,0.008
direndem,0.008
disiapin,0.008
disney,0.008
dk,0.008
doa,0.008
doang,0.016
