term,weight
aa,0.011
ada,0.074
adalah,0.011
adan,0.011
adaptasi,0.011
adil,0.011
admin,0.021
adrianya,0.011
aduh,0.011
agar,0.021
air,0.011
ajak,0.011
ajar,0.032
akhir,0.042
akusi,0.011
alam,0.011
alaska,0.011
album,0.011
alumni,0.011
amas,0.011
ambil,0.032
anak,0.042
anan,0.011
anda,0.074
aneh,0.032
antek,0.011
anya,0.011
apa,0.042
apalg,0.021
apaqa,0.011
arik,0.011
arti,0.011
asep,0.032
asik,0.011
asli,0.021
atap,0.011
atas,0.021
atau,0.032
awokawok,0.021
ayah,0.011
ayo,0.021
babeh,0.021
baca,0.021
bagaimana,0.021
bagi,0.021
bagus,0.011
bahan,0.011
baik,0.032
baju,0.011
bakso,0.011
balada,0.011
balas,0.011
balik,0.011
bang,0.011
bangun,0.011
bank,0.011
banten,0.011
banya,0.011
banyakin,0.011
bapak,0.032
barakalah,0.011
baru,0.032
bawa,0.011
bawang,0.021
bayam,0.011
bearpath,0.011
bebas,0.011
beda,0.021
begini,0.011
begitu,0.053
begok,0.011
belah,0.011
beli,0.063
beliau,0.021
belum,0.032
benang,0.011
benar,0.063
benarkan,0.011
berani,0.011
bernienya,0.011
bersih,0.011
besar,0.011
besok,0.011
biadab,0.011
biang,0.032
bicara,0.011
bikinin,0.011
bilangin,0.011
binatang,0.011
bingo,0.011
bisa,0.063
bisnis,0.011
bknsi,0.011
bni,0.011
bodoh,0.011
bodyguardnya,0.011
bok,0.011
boleh,0.032
bolu,0.011
botol,0.021
buat,0.21
budak,0.011
buku,0.011
bunuh,0.011
butuh,0.011
cabai,0.032
cacing,0.011
calon,0.011
cantik,0.011
cari,0.032
cc,0.011
cemil,0.011
cengek,0.011
ceplos,0.021
cetaphil,0.011
chang,0.011
chatan,0.011
cinta,0.032
coba,0.105
cocok,0.021
coklat,0.011
condong,0.011
corona,0.021
cowony,0.011
crispy,0.042
cuma,0.011
cumi,0.011
dada,0.011
daging,0.011
dajal,0.011
dan,0.063
dari,0.053
dasar,0.011
daun,0.011
dei,0.011
dengan,0.021
dengar,0.011
di,0.063
dia,0.011
diam,0.011
didik,0.021
digital,0.011
dikit,0.011
dimasukin,0.011
dimenangin,0.011
dimsum,0.021
dipangil,0.011
disini,0.011
doa,0.011
dom,0.011
dorong,0.011
dosen,0.021
dpte,0.011
dram,0.011
drama,0.021
dua,0.011
duid,0.011
dulu,0.011
dunia,0.032
duren,0.011
dus,0.011
eh,0.032
emaknya,0.011
emih,0.011
emosi,0.011
emotnya,0.011
enak,0.011
energi,0.011
fakboi,0.011
fikum,0.011
fintech,0.011
fir,0.011
fisik,0.011
fkb,0.011
fptk,0.011
fwen,0.021
gafolofolowan,0.011
gakalah,0.011
galak,0.011
garut,0.011
gas,0.011
gasalah,0.021
gemas,0.011
