term,weight
abangkuh,0.017
abangs,0.017
abangsayangnya,0.017
ada,0.034
adalah,0.118
adekmu,0.017
aduh,0.05
agar,0.05
ajak,0.05
akan,0.067
alas,0.017
aman,0.017
ambek,0.017
ambil,0.05
amin,0.067
anak,0.101
anda,0.185
andil,0.017
angin,0.017
antem,0.034
apa,0.067
april,0.017
arek,0.017
asal,0.017
ask,0.017
astaga,0.017
awet,0.017
ayah,0.034
ayo,0.067
babang,0.017
bablas,0.017
baekbaek,0.017
bagi,0.017
baheula,0.017
baik,0.084
bakarat,0.017
balas,0.017
bang,0.067
bangs,0.017
banjir,0.017
banyak,0.017
barakalah,0.017
basah,0.017
bawa,0.034
bayi,0.017
begitu,0.034
beli,0.017
benar,0.017
benci,0.017
bep,0.017
beranta,0.017
beri,0.05
besar,0.017
besok,0.067
betah,0.017
bias,0.017
bilang,0.017
bini,0.034
bisa,0.034
biyasah,0.017
bodoh,0.017
bokek,0.017
boleh,0.017
bolo,0.017
bom,0.034
bosan,0.05
buang,0.017
buat,0.05
bulgari,0.017
bungkus,0.034
bunuh,0.017
buru,0.017
burung,0.017
butuh,0.017
buyar,0.017
cantik,0.017
cari,0.05
ceker,0.017
cemil,0.034
cepat,0.017
cepetlah,0.017
cinta,0.034
cocok,0.017
coleh,0.034
colong,0.017
corona,0.067
cuma,0.017
curhatbtw,0.017
cvk,0.017
damai,0.017
dan,0.034
dangak,0.017
danke,0.017
dapat,0.017
darah,0.017
darat,0.017
dari,0.017
daripada,0.017
debu,0.017
dek,0.017
dengan,0.017
dewasa,0.017
di,0.017
dia,0.084
diajakin,0.017
diam,0.017
diasemin,0.017
dichat,0.017
dijagain,0.017
dinding,0.017
diribetin,0.017
diterusin,0.017
diterusno,0.017
doa,0.017
doang,0.017
dong,0.017
dosa,0.017
doyan,0.034
duid,0.05
duidnya,0.017
duka,0.05
dulu,0.017
dunia,0.05
eh,0.067
ehem,0.017
eheu,0.017
ekstrim,0.017
elah,0.017
emoh,0.017
enakeun,0.017
enough,0.017
fakta,0.017
fans,0.034
ferguso,0.017
fokusin,0.017
gadis,0.067
gaikut,0.017
gakuat,0.017
ganti,0.017
gapulang,0.017
garai,0.034
gasakit,0.017
gasido,0.017
gasik,0.017
gaupdate,0.017
gel,0.017
gibah,0.017
gilaga,0.017
grup,0.017
gud,0.017
habis,0.034
haduh,0.017
haha,0.017
hai,0.034
hal,0.017
hamba,0.017
han,0.017
hanya,0.017
hari,0.05
harus,0.017
hasil,0.017
heleh,0.034
heuheu,0.017
hilang,0.017
hingga,0.017
hiyo,0.034
hoh,0.017
hore,0.017
hubung,0.017
hubungan,0.017
huhuw,0.017
hujan,0.017
ian,0.017
ibu,0.084
idungnya,0.017
ikhlas,0.017
iku,0.034
imam,0.017
incanto,0.017
ini,0.202
introspeksi,0.017
istighfar,0.017
itu,0.235
iya,0.05
jadi,0.118
jajan,0.017
jalan,0.034
jaman,0.017
jambak,0.034
jangkrik,0.017
janji,0.034
jantung,0.017
jarak,0.017
jauh,0.034
jawab,0.017
jedotin,0.017
jodoh,0.034
jombang,0.017
jual,0.017
juga,0.05
jumat,0.017
jumpa,0.017
kabeh,0.017
kacau,0.017
kadang,0.017
kalah,0.034
kalau,0.151
kamuh,0.017
kanga,0.017
kapal,0.017
kapok,0.017
karena,0.034
kasep,0.017
kasih,0.017
kastengel,0.017
kasur,0.017
kata,0.017
kati,0.017
ke,0.034
kebangsan,0.017
kecoa,0.017
keju,0.017
kemarin,0.017
ken,0.017
kenapa,0.017
kentjan,0.017
kenyat,0.017
kepompong,0.017
keren,0.017
kesyel,0.017
kinclong,0.017
kita,0.034
kontra,0.017
kos,0.034
kron,0.017
kulkas,0.017
kunci,0.017
kupu,0.034
laen,0.017
lagi,0.101
lagu,0.017
lahyo,0.017
laki,0.202
lakiknya,0.017
langsung,0.017
lanjut,0.017
lari,0.017
laut,0.017
lebay,0.017
lebih,0.017
lekas,0.017
lelaki,0.034
leleh,0.017
lemu,0.017
lepas,0.034
lewat,0.034
liebe,0.017
lihat,0.05
ll,0.017
lok,0.017
luas,0.017
lupa,0.017
lusa,0.017
maaf,0.017
mabuk,0.017
maghrib,0.017
malah,0.017
malam,0.017
malas,0.034
malu,0.017
mamih,0.017
mandi,0.034
manek,0.017
manja,0.017
manusia,0.017
mao,0.017
maret,0.017
masak,0.017
