term,weight
ada,0.028
adakalanya,0.009
adalah,0.185
adam,0.009
affected,0.009
affordable,0.009
afi,0.009
afirmasi,0.009
agama,0.018
agar,0.018
aguero,0.009
air,0.009
airpod,0.009
ajak,0.009
ajar,0.055
aju,0.009
akan,0.018
akhir,0.028
al,0.009
alexandra,0.009
allah,0.009
aman,0.028
ambil,0.009
amin,0.009
an,0.028
ancam,0.009
anda,0.157
aneh,0.009
anjlok,0.009
antre,0.009
apa,0.185
apakabar,0.009
apes,0.009
arah,0.009
asal,0.009
asap,0.009
asbun,0.009
asli,0.018
astaga,0.009
atamufid,0.009
atas,0.009
atau,0.009
atleast,0.009
audio,0.009
awet,0.009
baca,0.074
backup,0.009
bagaimana,0.028
bagi,0.009
bahagia,0.009
bahahahaha,0.009
bahkan,0.009
baik,0.055
bajing,0.046
balas,0.018
balik,0.009
bangun,0.018
bantu,0.046
banyak,0.028
banyuwangi,0.009
bapuk,0.009
bara,0.009
bareng,0.009
baron,0.009
baru,0.009
basically,0.009
batal,0.009
bayar,0.009
beda,0.028
begitu,0.055
beku,0.009
belum,0.018
benang,0.009
benar,0.055
benda,0.009
benersih,0.009
bentr,0.009
bentuk,0.009
berat,0.009
berhasil,0.018
berhenti,0.009
berita,0.009
besar,0.009
besok,0.009
betapa,0.009
biadab,0.009
bicara,0.028
bigger,0.009
bina,0.009
bingung,0.009
bisa,0.055
bismillah,0.018
bizare,0.009
blinders,0.009
bljr,0.009
blogspot,0.028
blues,0.009
bodoh,0.028
bohong,0.009
bola,0.009
boleh,0.009
bom,0.046
both,0.009
bpjs,0.009
buah,0.009
buat,0.037
buka,0.009
bunuh,0.009
buru,0.009
buruk,0.009
butuh,0.018
bz,0.009
cair,0.009
cakep,0.009
calms,0.009
campak,0.009
canda,0.018
canggung,0.009
cara,0.009
cari,0.009
cemas,0.009
cepat,0.009
cerita,0.009
chag,0.009
chin,0.009
chug,0.009
cinta,0.028
ciri,0.009
coba,0.037
colok,0.009
combo,0.009
congo,0.009
congrats,0.018
cops,0.009
corona,0.018
cs,0.009
cui,0.009
cuma,0.009
cuman,0.009
cuy,0.028
dagang,0.009
dan,0.166
dapat,0.083
dar,0.009
dari,0.074
daripada,0.009
datang,0.009
days,0.018
deh,0.009
dek,0.009
dekat,0.009
dengan,0.009
dengar,0.018
depan,0.018
derita,0.009
detail,0.009
devicenya,0.009
di,0.102
dia,0.046
diarahin,0.009
didnt,0.018
dikit,0.009
dimana,0.009
dimingerti,0.009
dimn,0.009
disingapur,0.009
disini,0.018
disney,0.009
dit,0.018
doang,0.018
dokter,0.028
dolo,0.009
drc,0.009
dude,0.009
dudes,0.009
dulu,0.009
dunia,0.009
each,0.009
ebola,0.009
editor,0.009
efek,0.009
eh,0.009
elbakyan,0.009
episode,0.009
episodes,0.009
erti,0.009
etika,0.009
eug,0.009
euy,0.018
every,0.018
ewkwk,0.009
faktor,0.028
fantastic,0.009
fatihah,0.009
feb,0.009
fi,0.009
fifa,0.028
fisiologi,0.009
fitur,0.009
fizi,0.018
floyd,0.009
folks,0.009
foto,0.009
fren,0.009
fut,0.009
futsal,0.009
gabener,0.009
gadibolehin,0.009
gadis,0.009
gagal,0.009
galadriel,0.009
gambar,0.009
gangerti,0.009
