term,weight
acak,0.013
ada,0.038
adalah,0.026
adler,0.013
admin,0.013
agan,0.013
agar,0.051
air,0.013
ajar,0.013
akan,0.013
alami,0.013
aman,0.013
ambil,0.013
anak,0.051
anda,0.141
angka,0.026
apa,0.064
api,0.013
arip,0.013
astaga,0.013
aware,0.013
awas,0.013
ayah,0.038
ayam,0.026
ayo,0.038
bacod,0.013
badminton,0.013
bagaimana,0.026
baik,0.013
bajak,0.013
baju,0.013
balas,0.026
bambankwati,0.013
bambankwatu,0.013
bang,0.013
bangun,0.026
banjar,0.013
bank,0.013
bapak,0.026
bar,0.013
baru,0.013
batin,0.013
bau,0.026
bayam,0.026
bc,0.013
bca,0.013
beberapa,0.026
beda,0.013
begitu,0.038
beli,0.038
benerwkwk,0.013
bensin,0.013
bentar,0.013
bentuk,0.013
berani,0.013
berhalu,0.013
berita,0.026
bersin,0.038
besar,0.013
besok,0.013
betol,0.013
bgts,0.013
bgus,0.013
biarawati,0.013
bias,0.013
bicara,0.013
bilang,0.026
billy,0.013
biru,0.013
bisa,0.077
bju,0.013
blinders,0.013
blng,0.026
blok,0.013
bnr,0.013
bodoh,0.026
boleh,0.013
boong,0.026
bos,0.013
buat,0.051
bujur,0.013
buka,0.09
bukan,0.013
buku,0.013
bungkus,0.013
cakar,0.013
cakep,0.026
canda,0.013
cangtipnya,0.013
cay,0.013
cba,0.013
cemil,0.051
cepat,0.013
cepetnya,0.013
cerita,0.026
ceritain,0.013
ceue,0.013
chrome,0.013
cie,0.013
cium,0.013
ckckckck,0.026
ckckckckcknaksndjkakfhekwkdhje,0.013
classroom,0.013
coba,0.051
cooker,0.013
corona,0.013
cosplay,0.013
couo,0.013
cpt,0.013
cuma,0.038
cuman,0.026
dabes,0.013
damai,0.013
dan,0.013
dapat,0.013
darah,0.013
dari,0.038
dayak,0.026
debat,0.013
dengan,0.038
dengar,0.013
dengernya,0.013
depan,0.013
deskripsin,0.013
di,0.09
dia,0.026
diam,0.038
diameter,0.026
dih,0.038
dikit,0.026
dilangin,0.013
dimana,0.013
dinosaurus,0.013
dinta,0.013
diri,0.026
diunsend,0.013
doang,0.013
dong,0.013
dosa,0.013
dri,0.013
duid,0.026
dulu,0.026
edit,0.013
editing,0.013
eh,0.026
ehem,0.013
emaknya,0.013
emosi,0.013
enak,0.026
enola,0.013
es,0.013
estafet,0.013
faham,0.013
fk,0.013
flash,0.013
foto,0.026
gadis,0.051
galak,0.013
ganas,0.013
ganguan,0.013
gaptek,0.013
garam,0.013
garis,0.013
gausa,0.013
gb,0.013
gelang,0.013
gin,0.051
gretak,0.013
grup,0.013
habis,0.026
hahahahahahaha,0.013
hai,0.09
hanya,0.026
hanyar,0.013
haus,0.013
henti,0.013
heran,0.013
hilih,0.013
hitam,0.013
hitngn,0.013
hiya,0.013
hnyr,0.013
holmes,0.038
hpku,0.013
hujan,0.013
hujanya,0.013
humoris,0.013
huni,0.013
ibu,0.051
idih,0.013
ikan,0.013
ikut,0.013
ilmu,0.013
imsak,0.013
indihome,0.013
ingat,0.013
ingris,0.013
ini,0.103
irene,0.013
iri,0.013
itu,0.077
itungin,0.013
iya,0.038
ja,0.013
jadi,0.038
jalan,0.051
jalur,0.013
