term,weight
aceh,0.006
ad,0.006
ada,0.065
admin,0.006
aduh,0.024
agar,0.018
ah,0.012
aia,0.006
air,0.012
ajak,0.006
ajar,0.012
akademik,0.024
akan,0.006
akhir,0.006
aktif,0.006
aktivitas,0.024
akun,0.024
ala,0.006
album,0.006
alias,0.029
alir,0.006
alternatif,0.006
alvi,0.006
alzena,0.012
aman,0.012
amat,0.006
ambis,0.012
amin,0.018
amizah,0.006
ampun,0.018
an,0.047
anak,0.053
anda,0.094
andrea,0.006
anggap,0.006
anterin,0.006
antre,0.006
apa,0.082
aparat,0.006
apwiwjshdhdjejsjsj,0.006
aroma,0.006
asumasi,0.006
asumsi,0.012
atas,0.006
atau,0.006
atur,0.006
audio,0.006
aulia,0.006
awas,0.006
awat,0.006
ayah,0.012
ayam,0.006
ayo,0.035
ayun,0.006
baca,0.077
bacan,0.012
bagaimana,0.035
bagus,0.018
bahasa,0.006
bahkan,0.006
baik,0.024
balas,0.047
balik,0.006
balikin,0.006
ban,0.006
bang,0.012
bangun,0.029
bangunin,0.006
bantu,0.029
banyak,0.006
bareng,0.012
baru,0.035
batas,0.006
batin,0.006
bayar,0.012
beda,0.018
bedah,0.006
begitu,0.112
bel,0.006
belah,0.012
belakang,0.006
beli,0.006
belum,0.041
benar,0.053
benarkan,0.006
bentar,0.012
bentuk,0.006
beranda,0.012
berani,0.006
berapa,0.006
berisik,0.012
bersih,0.006
bersosialiasi,0.006
besar,0.012
besok,0.006
betul,0.006
bias,0.006
biasain,0.006
bicara,0.029
bilang,0.024
bimbing,0.006
bingung,0.012
bintang,0.006
biru,0.006
bisa,0.059
bisajadi,0.012
bohong,0.006
boleh,0.012
bosan,0.012
brti,0.006
buah,0.012
buat,0.047
buk,0.018
buka,0.006
bukan,0.012
buku,0.012
bulan,0.018
bulat,0.006
bumi,0.006
bungkus,0.006
bunuh,0.006
buruk,0.006
butuh,0.029
cabut,0.006
cahaya,0.006
calon,0.006
camat,0.006
cara,0.012
cari,0.012
cegah,0.006
cemil,0.029
centang,0.006
cepat,0.018
cerewet,0.006
cerita,0.006
cici,0.006
cita,0.006
coba,0.029
coban,0.006
cocok,0.012
corona,0.012
couldn,0.006
cukup,0.012
cuma,0.024
curhat,0.006
cuy,0.006
da,0.006
dada,0.006
daftar,0.012
dalam,0.012
dan,0.018
dapat,0.029
darah,0.006
dari,0.024
daripada,0.018
daritadi,0.006
dasar,0.006
data,0.006
datang,0.006
deadliner,0.006
debat,0.018
deh,0.006
deli,0.006
dengan,0.018
depok,0.006
desa,0.006
desember,0.012
di,0.053
dia,0.006
dibalesin,0.006
dibangunin,0.012
dibercandain,0.006
didengerin,0.006
dih,0.006
dikecewain,0.006
dikit,0.018
dilema,0.006
dilupain,0.006
dingetin,0.012
diomongin,0.012
dipangil,0.006
diperjuangin,0.006
diri,0.024
disimpen,0.006
diteriakin,0.006
doa,0.006
doang,0.024
dong,0.012
dosbim,0.012
dreams,0.006
dude,0.006
duka,0.006
dulu,0.024
duluan,0.006
dunia,0.012
durian,0.006
efek,0.012
eh,0.012
ekonomi,0.012
ekspresi,0.006
email,0.012
emosi,0.006
enak,0.006
energi,0.012
erwin,0.006
etc,0.006
eug,0.041
eyang,0.006
fa,0.006
faedah,0.006
fans,0.006
fatin,0.006
favorit,0.006
feelings,0.006
fiksi,0.006
film,0.006
finacial,0.006
fiona,0.006
fitri,0.012
fkb,0.012
foto,0.012
freya,0.006
friends,0.006
fuad,0.006
gadapet,0.006
gajelas,0.012
gakbisa,0.012
ganti,0.012
gantung,0.006
garis,0.012
gaul,0.006
gaya,0.006
geng,0.006
geprek,0.006
gercep,0.006
giat,0.006
gilir,0.006
gin,0.041
gofod,0.006
gojek,0.006
grup,0.006
gutawa,0.006
habis,0.035
haha,0.006
hahahahahah,0.006
hai,0.006
hal,0.006
halal,0.006
hamil,0.006
hancur,0.006
hanya,0.012
hapus,0.006
harfiah,0.006
hari,0.029
haru,0.006
harus,0.006
has,0.006
hasil,0.006
hati,0.012
heran,0.012
hidup,0.024
hih,0.012
hijau,0.006
hikmah,0.006
hilang,0.024
hirata,0.006
hobi,0.006
hormat,0.006
huf,0.006
hujan,0.006
humoris,0.006
husnul,0.006
ibu,0.012
idul,0.012
ikut,0.012
ilaihi,0.006
iman,0.006
in,0.012
ina,0.006
inalilahi,0.006
informasi,0.006
ingat,0.029
ingetin,0.006
ingin,0.012
ini,0.082
inner,0.006
instagram,0.006
instastory,0.006
internship,0.006
inti,0.006
iqomah,0.012
isi,0.006
istirahat,0.006
istora,0.006
isya,0.006
itu,0.153
iya,0.029
iyadah,0.006
izin,0.006
jadi,0.047
jaga,0.006
jail,0.012
jakarta,0.029
jaksel,0.006
jalan,0.053
jam,0.012
jamah,0.006
jaman,0.012
jangkrik,0.006
jarang,0.012
jauh,0.018
jawa,0.024
jawab,0.012
jelas,0.012
jendela,0.006
jih,0.006
jika,0.006
jims,0.006
jodoh,0.006
jomblo,0.012
judul,0.006
juga,0.065
jujur,0.012
jumat,0.006
jumpa,0.006
jurus,0.006
kabinet,0.006
kabupaten,0.012
kacamata,0.006
kadang,0.012
kait,0.006
kaji,0.012
kalah,0.006
kalau,0.035
kalender,0.006
kali,0.012
kan,0.024
kapan,0.012
karantina,0.006
karena,0.094
karim,0.006
karsa,0.006
kasih,0.006
kata,0.018
kawal,0.006
kayak,0.077
ke,0.012
kecuali,0.006
kejut,0.012
kelam,0.012
keliru,0.006
kemarin,0.041
kembali,0.006
kemenkes,0.006
kemenko,0.006
kemudian,0.012
ken,0.041
kena,0.006
kenal,0.012
kenapa,0.024
kenapasih,0.006
kentang,0.006
kenyat,0.006
kepala,0.006
keranjang,0.006
keras,0.006
keren,0.018
kerjain,0.006
kertas,0.006
kesal,0.006
kesambet,0.006
kesana,0.006
ketemu,0.012
keti,0.006
ketik,0.006
ketrampilan,0.006
khotimah,0.006
khusus,0.012
kirim,0.024
kita,0.006
klaim,0.012
kode,0.006
kolam,0.006
koleksi,0.006
komentar,0.006
kontak,0.006
konteks,0.006
konten,0.012
kosong,0.006
kota,0.018
kraying,0.012
krl,0.006
kuasa,0.006
kuatir,0.006
kuliah,0.006
kulit,0.006
kunci,0.006
kurang,0.006
kursi,0.006
kurus,0.006
kutip,0.006
labu,0.006
lagi,0.053
lagu,0.012
lah,0.012
lahir,0.006
lak,0.006
laki,0.018
lama,0.024
lambat,0.006
langgan,0.012
langit,0.012
langsung,0.006
lanjutin,0.006
laskar,0.006
lebar,0.006
lebaran,0.059
lebih,0.035
lelah,0.024
lestari,0.006
lewat,0.012
lewatin,0.006
libur,0.012
lihat,0.065
lingkar,0.012
lirik,0.012
literacy,0.006
liye,0.006
ln,0.006
loh,0.012
lontong,0.006
luar,0.006
lupa,0.018
maaf,0.024
macam,0.024
macet,0.006
magang,0.012
makin,0.006
maksimal,0.006
maksud,0.006
malam,0.018
malu,0.018
mana,0.024
manusia,0.006
maret,0.006
marketing,0.006
masa,0.006
masalah,0.006
masih,0.035
masker,0.006
masyarakat,0.006
mau,0.047
mawik,0.012
mbopi,0.024
