term,weight
abacdefhz,0.015
abdurohman,0.015
ada,0.044
admin,0.015
aduh,0.015
agar,0.03
agian,0.015
ajar,0.015
akhir,0.03
akrab,0.015
akubukanboneka,0.015
al,0.015
ala,0.015
alam,0.015
alergi,0.015
alias,0.015
aloha,0.015
aman,0.015
ambasador,0.015
amd,0.015
amin,0.074
ampun,0.015
anda,0.119
antar,0.015
antv,0.015
apa,0.148
aplikasi,0.015
asam,0.015
atas,0.015
atau,0.015
awas,0.015
awet,0.015
ayo,0.163
ayudewi,0.015
babe,0.015
bablas,0.015
badan,0.015
bahagia,0.015
bahulak,0.015
baik,0.015
bakdu,0.015
balas,0.03
balek,0.015
balen,0.015
bang,0.015
bangga,0.03
bantul,0.015
banyak,0.015
bapak,0.015
bar,0.03
barang,0.015
batin,0.015
bawa,0.015
bawah,0.015
bayang,0.015
begitu,0.03
beliau,0.015
ben,0.03
benar,0.044
bengok,0.03
berani,0.03
beri,0.015
berita,0.015
bersin,0.03
besok,0.015
bety,0.015
bikini,0.015
bilang,0.015
binasa,0.015
bingung,0.015
bisa,0.044
biyen,0.015
bobok,0.015
bodoh,0.015
bol,0.015
bola,0.015
bolong,0.059
bom,0.059
bos,0.015
bosyan,0.015
buat,0.074
bukti,0.015
bumbu,0.015
bungkus,0.015
buru,0.015
butuh,0.015
calon,0.015
cantik,0.03
cayangkuh,0.015
cemil,0.059
cen,0.015
cenan,0.015
cepat,0.03
cerito,0.015
cermin,0.015
cerminya,0.015
ceta,0.015
cheese,0.015
chocho,0.015
cili,0.03
ciripa,0.015
coba,0.059
corek,0.015
cpr,0.015
cuci,0.015
cuma,0.044
cymbopogon,0.015
dadar,0.015
dadi,0.044
daftar,0.015
dalam,0.015
dan,0.03
dandan,0.015
dari,0.03
darimuh,0.015
dasar,0.03
deblong,0.015
dek,0.015
dekat,0.03
dekor,0.015
dengan,0.015
denok,0.015
deryl,0.015
detail,0.015
dhl,0.015
di,0.015
dia,0.059
diam,0.015
dibilangin,0.015
diblur,0.015
didahuluin,0.015
didoain,0.015
dihapos,0.015
dikit,0.015
ding,0.015
dini,0.015
dipangil,0.015
disengeni,0.015
does,0.015
dolan,0.015
dong,0.015
dosen,0.03
drakoran,0.015
dramane,0.015
dukung,0.015
dur,0.059
durung,0.015
dut,0.03
ecie,0.015
eh,0.015
eka,0.03
el,0.03
elek,0.015
els,0.015
elsya,0.015
elyak,0.015
emplok,0.03
enak,0.03
eror,0.03
fast,0.015
favorit,0.015
film,0.074
fortuna,0.015
foto,0.03
gaban,0.015
galak,0.015
gamelan,0.015
ganjen,0.015
ganti,0.015
garang,0.015
gas,0.015
gaya,0.015
gedung,0.03
gemesin,0.015
gemremeng,0.015
getah,0.015
ghibah,0.015
gila,0.015
gin,0.015
golek,0.015
habis,0.03
hafal,0.015
haha,0.015
hai,0.059
han,0.015
hana,0.03
hanya,0.015
harus,0.03
hati,0.015
hawa,0.015
heleh,0.015
hendra,0.015
henti,0.015
hilang,0.044
hoo,0.015
ibu,0.089
ide,0.015
ijeh,0.015
ikan,0.015
iklan,0.03
ikut,0.015
indosiar,0.015
infus,0.015
ingat,0.015
ingin,0.03
ini,0.089
intel,0.015
ipar,0.015
ish,0.015
iso,0.03
isone,0.015
istirahat,0.015
istri,0.015
isu,0.015
italic,0.015
itu,0.119
iya,0.089
iyain,0.015
iyak,0.015
jadi,0.044
jaga,0.015
jakarta,0.015
jalan,0.015
jam,0.015
jaman,0.044
jamrud,0.015
jarang,0.015
jebul,0.015
jelasno,0.015
jeneng,0.015
jimpit,0.015
jual,0.015
judule,0.015
juga,0.044
jujur,0.03
jumlah,0.015
june,0.015
jungpal,0.015
juni,0.015
kabul,0.015
kae,0.015
kagum,0.015
kah,0.015
kalau,0.089
kamar,0.03
kampus,0.044
kan,0.044
kapan,0.03
karaoke,0.015
karena,0.015
karepe,0.015
karepmu,0.015
kasi,0.015
kasih,0.044
kasihan,0.015
kaum,0.015
kayane,0.015
ke,0.015
kejombloan,0.015
kejut,0.03
kelakar,0.015
kelapa,0.015
kemarin,0.015
kembang,0.015
kembar,0.015
kemebul,0.015
ken,0.03
kenal,0.03
kenanga,0.015
kenyang,0.015
kepie,0.03
kerabat,0.015
keramas,0.015
keras,0.015
kerep,0.015
kerja,0.015
kerjo,0.015
ket,0.015
ketawa,0.015
ketemu,0.03
ketika,0.015
keuwuan,0.015
ki,0.015
kicau,0.015
kira,0.03
kiri,0.015
kita,0.015
klaten,0.015
kod,0.015
koet,0.015
kolonel,0.015
komentar,0.015
