term,weight
ada,0.015
adeknya,0.008
aduh,0.008
aelah,0.008
agar,0.038
aib,0.008
aibnyo,0.008
air,0.008
ajala,0.008
ajar,0.008
akhir,0.008
akhirya,0.008
alahu,0.031
ale,0.008
aman,0.008
ambil,0.008
amin,0.031
aminin,0.008
ampun,0.038
amsyong,0.008
an,0.008
anak,0.046
anda,0.061
aneh,0.015
apa,0.015
apalgi,0.008
arsip,0.015
asisten,0.008
asli,0.015
astagfirualah,0.008
auk,0.008
awas,0.015
awokwkwkwkw,0.008
ayah,0.015
ayo,0.053
baca,0.031
badan,0.015
bagi,0.008
bagus,0.023
bagusla,0.008
bahan,0.008
baik,0.023
baju,0.008
balas,0.031
balik,0.015
bangun,0.015
bank,0.015
banyak,0.076
bapuk,0.008
baru,0.008
batas,0.008
bawa,0.008
bawakin,0.008
bawan,0.015
bayang,0.015
bayu,0.015
bdmod,0.008
beda,0.015
begadang,0.008
begini,0.008
begitu,0.076
beli,0.061
belum,0.069
benar,0.046
berani,0.008
berat,0.008
beri,0.008
berita,0.008
besar,0.031
betapa,0.008
betol,0.008
bhahahaha,0.008
bias,0.015
bicara,0.008
bingung,0.015
blablas,0.008
blok,0.008
blokir,0.008
bnr,0.008
bodoh,0.008
bodylation,0.015
bola,0.008
boros,0.008
bos,0.008
bosan,0.008
bsknya,0.008
buat,0.046
buka,0.008
bulan,0.008
buram,0.008
buruk,0.008
caci,0.008
cantik,0.008
capa,0.008
cari,0.015
cayang,0.008
cemil,0.084
cenat,0.008
cengeng,0.008
cenut,0.008
cepat,0.023
cerita,0.008
chageran,0.008
chargeran,0.015
chek,0.008
cicil,0.023
cinlok,0.015
cinta,0.008
cipta,0.008
cita,0.015
coba,0.023
cui,0.015
cuma,0.031
curhat,0.023
dahla,0.015
dan,0.015
dapat,0.008
dari,0.053
dasar,0.015
daster,0.015
datang,0.015
dea,0.015
deh,0.008
dekat,0.008
del,0.008
dengan,0.008
depa,0.008
deras,0.008
desa,0.015
dewasa,0.008
di,0.015
dia,0.008
diam,0.015
didmi,0.008
didpt,0.008
digampangin,0.008
dihps,0.008
dijahatin,0.008
dikit,0.023
dilupain,0.008
dilwti,0.008
dimn,0.015
dingin,0.015
dipaksain,0.008
dipikirin,0.008
diri,0.053
disabarin,0.008
diskon,0.008
diturutin,0.008
ditwiter,0.008
diuwel,0.008
dng,0.015
dngrin,0.015
doang,0.015
dong,0.008
drama,0.008
drdl,0.008
duduk,0.008
duka,0.008
duli,0.008
dulu,0.023
dunia,0.008
durhaka,0.008
efek,0.008
eh,0.038
ehehehe,0.008
ekpestasi,0.008
emis,0.008
emosi,0.053
enan,0.008
eneg,0.008
etik,0.008
filtur,0.008
flyover,0.008
fokus,0.008
foto,0.015
gadis,0.008
gagal,0.008
gajelas,0.008
gank,0.008
gatal,0.008
gaya,0.008
gedeg,0.008
gemas,0.008
gerobak,0.008
gin,0.046
goa,0.008
gofod,0.015
gratis,0.008
gugup,0.008
gusti,0.008
habis,0.015
hahahahahah,0.008
hahahahahaha,0.015
hahahahalhamdulilah,0.008
hajar,0.008
hal,0.023
halah,0.008
halal,0.008
halang,0.008
halimah,0.008
hanya,0.023
hapus,0.023
harap,0.023
harga,0.008
hari,0.031
harus,0.015
hasil,0.008
hati,0.031
haus,0.008
hebat,0.008
hemat,0.008
hesti,0.015
hidung,0.008
hidup,0.031
hikmah,0.023
hilang,0.031
hingga,0.015
hiruain,0.008
hormat,0.008
hua,0.015
huahahahahah,0.008
hubung,0.008
hujan,0.023
ibu,0.031
ide,0.008
ideal,0.008
ikut,0.015
imut,0.008
indah,0.008
indomaret,0.015
informasi,0.008
ini,0.16
instagram,0.008
irit,0.008
isi,0.008
itu,0.061
iya,0.031
jadi,0.084
jadin,0.008
jajan,0.008
jalan,0.008
jam,0.015
jarang,0.008
jari,0.015
jaring,0.008
jauh,0.015
jelek,0.015
jemur,0.008
jng,0.015
joget,0.015
juga,0.198
jujur,0.015
jumat,0.015
juni,0.008
jurang,0.008
jutan,0.008
kabel,0.008
kacamata,0.008
kadang,0.023
kagum,0.008
kaki,0.008
kalah,0.008
kalau,0.168
kalimat,0.008
kamar,0.008
kan,0.015
kanan,0.008
kao,0.008
karena,0.031
kasi,0.015
kasih,0.015
kasur,0.008
ke,0.015
kebaikanamu,0.008
kebgtan,0.008
kebucinanya,0.008
kecil,0.008
kedengeran,0.008
kekeyi,0.008
kelaperan,0.015
keluar,0.008
keluh,0.008
kemarin,0.008
ken,0.031
kenapa,0.038
keranjang,0.008
keren,0.008
kering,0.008
kerja,0.023
ketemu,0.008
khilaf,0.008
kira,0.008
kiri,0.015
kita,0.008
kolam,0.008
komedo,0.008
kontak,0.008
kopi,0.008
korea,0.008
kos,0.015
kosong,0.122
kostan,0.015
kuat,0.023
kucing,0.008
kudngr,0.008
kulkas,0.008
kumafkan,0.008
kuota,0.008
la,0.008
ladygaga,0.008
lagi,0.076
lagu,0.015
lain,0.008
laki,0.023
lakuin,0.008
lampu,0.015
lampung,0.008
lansung,0.015
lapar,0.031
lari,0.008
lebaran,0.046
lebih,0.069
lebik,0.008
lelah,0.008
lelucon,0.015
libur,0.008
lihat,0.076
luka,0.008
lup,0.008
lyke,0.008
maaf,0.031
mafkan,0.008
magrib,0.008
maha,0.008
majikan,0.008
maki,0.008
maksain,0.008
mala,0.015
malam,0.023
maleman,0.008
malu,0.008
mampir,0.008
mana,0.023
