term,weight
abisin,0.006
acu,0.006
ada,0.048
adan,0.006
admin,0.006
aduk,0.006
agar,0.024
ajak,0.018
akan,0.012
akrab,0.006
akun,0.006
alamat,0.006
album,0.012
alis,0.006
alphard,0.006
alquran,0.006
alumunium,0.006
aman,0.012
amatir,0.006
ambil,0.024
ambyar,0.006
amin,0.012
ampun,0.012
an,0.024
anak,0.066
anda,0.108
angin,0.006
antem,0.006
apa,0.096
apas,0.012
api,0.006
asle,0.006
asli,0.048
aslik,0.006
aspal,0.012
asupan,0.006
atm,0.006
atur,0.006
aus,0.006
awal,0.006
ayah,0.024
ayam,0.012
ayman,0.006
ayo,0.042
ba,0.012
baba,0.018
babeh,0.006
baca,0.03
bagaimana,0.102
bagi,0.006
bahan,0.012
bahas,0.018
bahaya,0.006
baik,0.042
baim,0.006
baju,0.024
balas,0.012
balesnya,0.006
balik,0.006
bandung,0.018
bang,0.012
bangun,0.036
banofe,0.006
bantu,0.006
banyak,0.006
bapak,0.03
bar,0.006
baru,0.012
batal,0.006
batesan,0.006
bawa,0.042
bayang,0.006
bayangin,0.006
bayar,0.012
bayik,0.012
beda,0.006
begadang,0.006
begini,0.012
begitu,0.06
bel,0.006
bela,0.03
belabelain,0.006
beli,0.042
belum,0.006
benang,0.006
benar,0.114
benci,0.018
bendahara,0.006
bengong,0.024
bentuk,0.018
berani,0.006
beranta,0.012
berapa,0.006
berat,0.006
berduan,0.006
berisik,0.006
berita,0.006
besar,0.03
besok,0.018
bhay,0.006
biadab,0.006
biarin,0.006
bias,0.012
biasa,0.012
bicara,0.03
bidang,0.006
bijaksana,0.006
bik,0.006
bikon,0.006
bilang,0.054
bingung,0.018
birkenstok,0.006
bisa,0.042
bismillah,0.012
blablabla,0.006
blog,0.006
bodoh,0.018
boleh,0.018
bom,0.024
boro,0.012
bos,0.018
bosan,0.012
brunei,0.006
buat,0.06
bubar,0.006
bucyin,0.006
budak,0.006
buka,0.024
bukber,0.006
bulan,0.018
bule,0.006
bulet,0.006
buletin,0.006
bundar,0.006
bung,0.006
buru,0.012
buset,0.012
butuh,0.006
bwat,0.006
cadanganya,0.006
cahaya,0.006
cakep,0.006
cal,0.006
campur,0.012
canda,0.006
capcay,0.006
cara,0.006
cari,0.018
cat,0.006
celaka,0.012
cemil,0.006
cepetan,0.006
cerita,0.006
cewenya,0.006
chatting,0.012
cing,0.006
cinta,0.036
cjr,0.006
coba,0.012
coboy,0.006
coi,0.012
conferensi,0.006
corona,0.006
cuci,0.006
cui,0.006
cuma,0.018
curiga,0.006
cuy,0.012
daftar,0.006
dakwah,0.006
dalam,0.012
dalgona,0.006
dapat,0.012
dar,0.006
darah,0.006
dasar,0.006
dasi,0.006
datang,0.03
degdegan,0.018
deh,0.018
dekade,0.006
dekat,0.006
dekorasi,0.006
dengar,0.012
dengerinya,0.006
dengernya,0.012
depam,0.006
depok,0.012
desek,0.006
deseknya,0.006
detik,0.012
di,0.012
dia,0.006
diam,0.012
dibacain,0.006
didelete,0.006
digituin,0.006
dikecilin,0.006
dikit,0.012
dikta,0.006
dilakuin,0.006
dilema,0.006
dimasakin,0.006
dinamanin,0.006
dinding,0.006
diread,0.006
diri,0.018
disiapin,0.006
ditanyain,0.006
ditemenin,0.006
doa,0.018
doang,0.072
dong,0.006
dosa,0.006
drama,0.006
duduk,0.006
dulu,0.006
duluan,0.006
dunia,0.006
duta,0.018
efek,0.006
eh,0.042
emosi,0.006
enak,0.018
enek,0.006
energi,0.006
episode,0.006
eros,0.006
exited,0.006
eyang,0.024
faseh,0.006
favorit,0.012
festival,0.006
film,0.006
folbek,0.006
foto,0.036
frame,0.006
frot,0.006
fucek,0.006
gaberasa,0.006
gaditemenin,0.006
gadizinin,0.006
gaena,0.006
gaenak,0.006
gagal,0.012
gaji,0.006
gakeluar,0.006
gakepikiran,0.012
gaketemu,0.006
gakuat,0.006
gandeng,0.006
ganiat,0.006
ganti,0.006
ganyangka,0.006
ganyesel,0.006
gapaham,0.012
gapake,0.006
gapenting,0.012
gaperna,0.006
gaptek,0.006
garis,0.006
gas,0.018
gasahur,0.006
gasampe,0.006
gaselalu,0.006
gasengaja,0.006
gatidur,0.012
gausa,0.006
gebu,0.012
gedung,0.018
gejolak,0.012
gemas,0.012
gembira,0.006
gemesnye,0.006
gemini,0.036
geprek,0.006
ghoib,0.006
gila,0.03
gin,0.06
gitar,0.006
giveaway,0.006
goa,0.251
goler,0.012
goreng,0.006
gosip,0.006
gunung,0.006
guru,0.006
gusur,0.006
habis,0.054
hadiah,0.006
hadir,0.006
hai,0.036
hal,0.006
hampers,0.006
hancur,0.018
hanya,0.024
hari,0.012
haru,0.012
harus,0.018
hasrat,0.006
hati,0.03
hehehehe,0.018
hepi,0.006
hidup,0.048
hilang,0.012
hilih,0.006
hitung,0.012
hujan,0.012
hukum,0.006
ibu,0.072
ied,0.006
ih,0.006
ikut,0.012
ikuti,0.006
imsak,0.006
indah,0.006
ingat,0.006
ini,0.102
instagram,0.006
insya,0.012
iqbal,0.006
iri,0.006
isbat,0.006
isi,0.006
itu,0.066
iya,0.108
iyani,0.006
jadi,0.048
jail,0.03
jakarta,0.012
jala,0.012
jalan,0.042
jalananya,0.006
jam,0.054
jaman,0.042
jamur,0.006
janah,0.006
jarang,0.006
jatuh,0.006
jauh,0.012
jenis,0.006
jilin,0.012
jiwa,0.024
juga,0.042
jujur,0.06
jumat,0.006
jus,0.012
jutan,0.006
kabul,0.006
kadang,0.006
kado,0.012
kafe,0.006
kail,0.006
kakek,0.006
kalah,0.012
kalau,0.15
kali,0.024
kan,0.012
kangenya,0.006
karena,0.06
karin,0.006
karuab,0.006
kasi,0.006
kata,0.006
ke,0.018
keburu,0.006
kecewa,0.006
kejut,0.03
kekeyi,0.006
kelas,0.006
keliling,0.006
keluarga,0.006
keluhin,0.006
kemarin,0.024
ken,0.018
kenal,0.012
kenapa,0.054
kencang,0.006
kentang,0.006
kepala,0.006
keparnoan,0.006
keras,0.012
kering,0.006
kerja,0.006
kesal,0.006
kesini,0.03
kesitu,0.006
kesudirman,0.006
ketangkep,0.006
ketawa,0.018
ketemu,0.036
ketentraman,0.006
ketik,0.006
ketua,0.006
kewren,0.006
khatam,0.012
kicep,0.006
kingin,0.006
kira,0.006
kirim,0.012
kita,0.018
klakson,0.006
knpsi,0.006
koh,0.006
kola,0.012
koleksi,0.006
komentar,0.006
konser,0.012
kopi,0.012
korban,0.006
kotak,0.006
kucing,0.006
kue,0.024
kulkas,0.006
kumpul,0.006
kuning,0.006
kuyup,0.006
la,0.012
lagi,0.06
lagu,0.018
lahir,0.012
laki,0.132
lala,0.012
lalu,0.006
lancar,0.012
langsung,0.024
lanjut,0.006
lawan,0.006
layak,0.006
layan,0.006
lebaran,0.006
lebih,0.018
lewat,0.006
lex,0.006
lho,0.006
lihat,0.066
lineup,0.006
loops,0.006
lsg,0.024
lubuk,0.006
lulus,0.006
maaf,0.024
mabuk,0.012
mager,0.006
mahal,0.018
mahasiswa,0.006
mahir,0.006
mahkluk,0.006
mainin,0.006
makanya,0.006
makas,0.018
maksud,0.006
malam,0.036
maleman,0.006
malu,0.024
mana,0.012
mantan,0.006
mantap,0.006
marah,0.006
marganys,0.006
mari,0.006
masak,0.018
masakin,0.006
mashok,0.006
masjid,0.018
masya,0.012
mati,0.012
mau,0.042
maung,0.006
may,0.006
mbanya,0.006
medoknye,0.006
megang,0.006
meja,0.006
melakukanya,0.006
mellow,0.006
melted,0.006
memang,0.072
memberi,0.012
menang,0.012
mengangu,0.006
mengebu,0.012
mentang,0.006
mentok,0.006
mie,0.006
mika,0.006
mimpi,0.018
minggu,0.006
minta,0.006
minum,0.024
mirip,0.012
mnangis,0.006
mobil,0.024
modelanya,0.006
modjo,0.012
mon,0.006
monmap,0.012
morse,0.006
motor,0.024
moveon,0.006
mua,0.006
muda,0.006
mudah,0.012
muka,0.012
mukanye,0.006
mulai,0.006
mulut,0.006
mungkin,0.006
musik,0.012
naik,0.006
nama,0.018
namain,0.006
nang,0.012
nangung,0.006
nanti,0.006
napasih,0.012
nastar,0.006
ncang,0.006
negara,0.012
nene,0.006
neraka,0.012
ngalusnya,0.006
ngambil,0.006
ngarsipin,0.006
ngechat,0.006
ngeliatain,0.006
ngeliatin,0.012
ngepackin,0.006
ngetwit,0.006
ngeunfol,0.006
ngilangin,0.006
ngobrol,0.006
ngumpul,0.012
niat,0.024
nich,0.006
nikmat,0.006
nomor,0.006
nongski,0.006
notifikasi,0.006
numpang,0.006
nutup,0.006
nya,0.006
nyadar,0.006
nyala,0.012
nyamperin,0.006
nyanyi,0.012
nyebut,0.012
nyemilin,0.006
nyeteluk,0.006
nyokapnya,0.012
obrol,0.024
offline,0.006
oke,0.018
olahraga,0.018
omong,0.042
online,0.012
orang,0.054
orgorg,0.006
pacar,0.03
pada,0.012
padahal,0.018
pagi,0.012
paginye,0.006
paham,0.024
pakai,0.066
paket,0.006
paman,0.018
panci,0.006
panggil,0.006
panik,0.006
pantas,0.012
para,0.006
parah,0.006
parno,0.006
pasrah,0.006
pasti,0.006
patah,0.006
pdktan,0.006
pecah,0.006
pelangiy,0.006
penasaran,0.006
