term,weight
aa,0.01
acak,0.01
acne,0.01
ada,0.048
adalah,0.019
admin,0.019
adopsi,0.01
agar,0.019
ahli,0.01
ajak,0.019
ajar,0.019
akan,0.01
akibat,0.01
akun,0.038
alam,0.019
alas,0.01
alis,0.01
aman,0.01
ambil,0.01
ampun,0.019
an,0.019
anak,0.067
anda,0.143
antara,0.01
antem,0.01
anyeong,0.01
apa,0.019
apalagi,0.01
argumen,0.019
arti,0.01
arwah,0.01
asal,0.01
asin,0.01
asli,0.01
aspal,0.01
atas,0.01
awas,0.019
ayah,0.01
ayo,0.057
baca,0.029
bagaimana,0.019
bagus,0.01
bahagia,0.019
bahagiain,0.01
bahan,0.01
bahasa,0.01
baik,0.038
bajing,0.029
bak,0.01
bala,0.01
balai,0.01
balik,0.01
banding,0.019
bansa,0.01
banyak,0.029
baperin,0.01
bareng,0.01
batal,0.01
batas,0.01
batu,0.01
bawa,0.029
bawain,0.01
bebal,0.01
beban,0.01
bebas,0.01
beda,0.019
begini,0.076
begitu,0.029
behind,0.01
belanja,0.01
beli,0.076
belum,0.019
benang,0.01
benar,0.067
benci,0.019
beras,0.01
beri,0.01
besar,0.01
biadab,0.01
biarin,0.01
bias,0.01
biasa,0.019
biaya,0.019
bicara,0.01
bilang,0.048
binatang,0.01
bingung,0.019
bisa,0.048
bisnis,0.029
bkal,0.01
blok,0.01
bnding,0.01
bnsat,0.01
bodoh,0.01
bohong,0.01
bosq,0.019
brarti,0.01
brubah,0.01
buang,0.019
buat,0.01
budak,0.019
buka,0.01
bukan,0.038
bukti,0.01
bunga,0.01
butuh,0.029
ca,0.01
cantik,0.01
cari,0.048
celaka,0.01
cemil,0.048
centil,0.01
cerita,0.029
chanwo,0.01
chatime,0.01
cicil,0.01
cinta,0.01
coba,0.01
cokelat,0.01
cuma,0.019
cuy,0.019
daftar,0.019
dahi,0.019
dalam,0.01
dan,0.019
dapat,0.01
dari,0.019
data,0.01
deh,0.019
dekat,0.019
dengki,0.01
depan,0.01
di,0.038
dia,0.076
diam,0.01
didik,0.01
dijalankn,0.01
