term,weight
acak,0.007
acep,0.007
ad,0.015
ada,0.022
adalah,0.03
adha,0.007
adli,0.007
admin,0.007
agar,0.022
agk,0.007
ah,0.007
ahay,0.022
air,0.007
ajaib,0.022
ajak,0.037
akademik,0.007
akang,0.007
ala,0.007
alumni,0.007
ambis,0.007
amin,0.007
ampas,0.007
an,0.037
anak,0.015
anda,0.251
anggota,0.007
antena,0.007
ap,0.007
apa,0.052
apacih,0.007
apatis,0.007
api,0.007
arema,0.015
arteta,0.007
asrama,0.007
aston,0.007
atas,0.022
ayo,0.059
backsound,0.007
badminton,0.007
bagaimana,0.03
bagi,0.007
baik,0.007
baju,0.007
balik,0.007
bambu,0.007
bandara,0.007
bandung,0.052
bang,0.007
bangun,0.022
bantu,0.007
banyak,0.015
bapak,0.015
barakalahu,0.007
barat,0.007
baru,0.007
batas,0.007
batu,0.007
bawa,0.022
bayar,0.007
bayarin,0.007
beberes,0.007
beda,0.007
begini,0.007
bekas,0.066
beli,0.022
belum,0.015
benar,0.044
berapa,0.022
bercbang,0.007
berisik,0.007
berita,0.015
besok,0.103
biasa,0.007
bijak,0.007
bilang,0.03
bintang,0.007
biolog,0.022
bisa,0.022
bisr,0.007
bo,0.007
bola,0.015
bosan,0.007
botol,0.007
brarti,0.007
brg,0.007
broh,0.007
buat,0.03
buka,0.022
bukan,0.015
bulan,0.015
bung,0.007
buruk,0.007
busuk,0.015
butuh,0.015
cabang,0.007
calo,0.007
canda,0.007
cari,0.022
cazorla,0.007
cedera,0.015
cemil,0.007
cerah,0.007
ceramah,0.007
ces,0.037
cgk,0.007
cie,0.037
cisitu,0.022
ciyan,0.007
closing,0.007
co,0.074
coba,0.022
cobek,0.007
coblos,0.007
coconut,0.007
cuk,0.015
culik,0.007
cuma,0.007
curang,0.015
curcol,0.007
dadah,0.007
dalam,0.007
damar,0.015
dan,0.03
dang,0.007
dapat,0.015
dari,0.022
datang,0.022
days,0.007
deep,0.007
demichelis,0.007
demichelisnya,0.007
dengan,0.022
depan,0.007
desa,0.015
dfb,0.007
di,0.074
diam,0.007
dibalikin,0.007
dibayarin,0.007
dicurangin,0.007
didiemin,0.007
diksi,0.007
dilema,0.015
dingin,0.015
diri,0.007
disiarin,0.022
dlam,0.007
dn,0.007
doang,0.022
dona,0.007
donanya,0.007
dong,0.022
dosen,0.022
doswal,0.007
dqi,0.007
dri,0.015
drumah,0.007
dua,0.007
dude,0.007
dukung,0.007
duluan,0.007
dunia,0.015
dut,0.007
edisi,0.007
eh,0.03
ekor,0.007
emas,0.007
empal,0.007
era,0.007
erg,0.007
et,0.007
everton,0.007
fahri,0.007
fc,0.007
fi,0.007
film,0.007
fisika,0.007
foto,0.015
ft,0.022
furqon,0.007
futsal,0.022
futsalan,0.007
gagal,0.015
games,0.007
ganesha,0.015
ganjar,0.007
gas,0.022
gawe,0.015
gaya,0.007
gaza,0.007
ge,0.007
gelas,0.015
gempa,0.007
geng,0.015
gera,0.007
giat,0.007
gibs,0.007
gilir,0.007
gin,0.007
gininih,0.007
giroud,0.015
goa,0.185
goal,0.007
gratis,0.015
