term,weight
aca,0.011
ada,0.054
adalah,0.032
adan,0.011
admin,0.011
aduh,0.043
aelah,0.011
aipun,0.011
air,0.032
ajar,0.011
akan,0.011
akhir,0.022
akun,0.011
alhasil,0.011
aman,0.032
ambil,0.011
anak,0.065
anda,0.054
aneh,0.011
angkat,0.011
anjinc,0.011
ann,0.011
antem,0.022
antisosial,0.011
antre,0.011
apa,0.065
aplikasi,0.011
arus,0.011
asjskdjdhd,0.011
asli,0.043
astaga,0.011
awak,0.011
ayah,0.032
ayam,0.022
ayo,0.087
baca,0.032
badan,0.011
bagaimana,0.065
bah,0.011
bahas,0.011
baik,0.011
bajigur,0.011
bajing,0.022
balas,0.011
balik,0.022
balu,0.011
banyak,0.043
bareng,0.011
bas,0.011
basah,0.011
bawa,0.011
bayi,0.011
beban,0.011
begadang,0.011
begitu,0.032
bekas,0.011
beli,0.032
belum,0.011
benar,0.076
benci,0.022
benda,0.011
berani,0.011
besar,0.022
bgtbgtbgt,0.011
biadab,0.011
bias,0.011
bilang,0.011
bintang,0.011
bioskop,0.011
bisa,0.032
bodoh,0.011
bom,0.011
boros,0.011
bos,0.011
bosan,0.032
botol,0.011
boyolali,0.011
buat,0.065
buka,0.011
bulan,0.011
bunting,0.011
buruk,0.011
butuh,0.032
ca,0.011
cakep,0.054
canda,0.011
canti,0.011
cara,0.011
cari,0.011
cemil,0.043
cemilan,0.011
cenat,0.011
cenut,0.011
cepat,0.011
cerita,0.011
cie,0.011
cinlok,0.011
cinta,0.032
ckck,0.011
closest,0.011
coba,0.011
cole,0.011
complete,0.011
copot,0.011
cri,0.011
cuma,0.022
daftar,0.011
daging,0.011
dalam,0.011
dan,0.011
dapat,0.043
dapur,0.011
dari,0.032
dasar,0.011
datang,0.011
deadline,0.011
deadliner,0.011
degdegan,0.011
deh,0.011
dekat,0.022
delapan,0.011
depan,0.011
detik,0.011
di,0.032
dia,0.011
dido,0.011
diganguin,0.011
dikick,0.011
dimana,0.011
dingin,0.011
dipakai,0.011
diri,0.032
dom,0.011
drama,0.022
dunia,0.043
dylan,0.011
eksperimen,0.011
eneg,0.011
energi,0.011
etprof,0.011
eun,0.011
film,0.011
flattered,0.011
fokus,0.011
folder,0.011
font,0.011
foto,0.022
fotografi,0.011
fremilt,0.011
frisek,0.011
gaenak,0.011
gagal,0.011
ganti,0.011
gantung,0.011
gaperlu,0.011
gemas,0.011
gerak,0.011
gesya,0.011
gez,0.011
gigi,0.022
gila,0.011
gin,0.076
goyang,0.011
grabfod,0.011
habis,0.032
hai,0.011
haircut,0.011
hancur,0.011
hanya,0.022
harap,0.011
harga,0.022
hari,0.054
harus,0.022
hasil,0.043
hati,0.011
hehehehe,0.032
hidup,0.011
hilang,0.022
ho,0.011
hpku,0.011
humoris,0.011
hurts,0.011
ibu,0.032
idupnya,0.011
ii,0.011
ikutin,0.011
informasi,0.011
ingat,0.022
ingin,0.043
ini,0.119
instagram,0.054
instastory,0.011
ip,0.022
isin,0.011
itu,0.13
iya,0.032
jadi,0.011
jadin,0.011
jadwal,0.011
jail,0.011
jalan,0.011
jam,0.087
janjiw,0.011
januari,0.022
jarak,0.011
jari,0.011
jek,0.011
jelajah,0.022
jiwa,0.011
jujur,0.011
jumlah,0.022
kabarin,0.011
kaki,0.011
kalau,0.065
kali,0.011
kamar,0.011
kampus,0.011
kapal,0.011
kapok,0.011
karantina,0.011
karena,0.043
kecil,0.011
kejadianya,0.011
kelakuanya,0.011
kemarin,0.011
ken,0.054
kenapa,0.043
kenapasih,0.011
kencing,0.011
keras,0.011
keren,0.011
kerja,0.022
kertas,0.011
kesal,0.032
ketawa,0.011
ketemu,0.022
keteter,0.011
kfc,0.022
kicil,0.011
kim,0.011
kirimin,0.011
kis,0.011
kn,0.032
koh,0.011
konser,0.011
kopi,0.065
korea,0.011
kos,0.022
kucing,0.011
kuliah,0.022
kulit,0.011
lagi,0.022
lagu,0.043
lah,0.011
lahir,0.022
laki,0.043
lama,0.011
langsung,0.011
lari,0.022
laut,0.011
lee,0.011
lek,0.022
lelah,0.011
lengkap,0.011
lewat,0.076
liatin,0.011
lihat,0.054
loves,0.011
lukis,0.011
maaf,0.022
mabuk,0.011
mada,0.011
made,0.011
makas,0.011
maknya,0.011
malam,0.054
malas,0.011
malu,0.011
mamancipo,0.011
mandi,0.011
mantan,0.011
marah,0.022
maraton,0.011
mari,0.022
masih,0.011
matahari,0.011
mati,0.022
mau,0.108
maya,0.011
mcd,0.022
mei,0.011
memang,0.011
mendengarkan,0.022
mendung,0.011
menemani,0.022
meni,0.011
meriang,0.011
messed,0.011
mewek,0.011
micu,0.011
mie,0.022
minggu,0.011
minta,0.011
minum,0.011
misi,0.022
monang,0.011
