term,weight
ac,0.017
acak,0.017
ada,0.169
admin,0.017
administrasi,0.017
adonai,0.017
agar,0.017
air,0.017
ajaib,0.017
akan,0.017
alas,0.017
alhamdililah,0.017
anak,0.051
anda,0.152
andro,0.017
anggota,0.017
angkotnya,0.017
angkutan,0.017
apa,0.068
aromating,0.017
asli,0.034
astaga,0.017
atas,0.017
atm,0.034
ayam,0.051
ayo,0.034
baca,0.017
bagi,0.017
bahagia,0.051
baik,0.034
baiq,0.017
bakar,0.017
bakso,0.034
banyak,0.051
bapak,0.051
barang,0.017
baros,0.017
baru,0.017
bawa,0.017
bayang,0.017
beberapa,0.017
beda,0.034
beli,0.051
belum,0.034
benar,0.017
bentol,0.017
ber,0.017
berapa,0.017
beri,0.034
besar,0.017
besok,0.034
beud,0.017
biasa,0.017
bilang,0.051
biore,0.034
bisa,0.034
bodoh,0.017
bogor,0.034
bosan,0.017
buah,0.017
buat,0.051
bubur,0.017
bukan,0.017
bukit,0.017
bulan,0.034
bunga,0.017
butuh,0.017
cahaya,0.017
cari,0.051
cemil,0.034
cepat,0.017
cerita,0.034
cetak,0.017
cianjur,0.034
cikancana,0.017
cinta,0.034
coba,0.068
coban,0.017
coklat,0.051
coklatny,0.017
cukup,0.017
cung,0.017
dagu,0.017
dan,0.034
dekat,0.034
dengan,0.017
depan,0.017
di,0.034
dibekelin,0.017
dikos,0.017
disimpen,0.051
disimpenya,0.017
ditangal,0.017
ditawarin,0.017
dokumen,0.017
dompet,0.017
dong,0.017
dulu,0.051
dunia,0.017
dus,0.034
ehe,0.034
enak,0.017
eyeliner,0.017
eyeshadow,0.017
facebok,0.017
fau,0.017
favorit,0.017
fess,0.017
foto,0.017
gadis,0.017
gaji,0.017
galon,0.034
garpu,0.017
gendut,0.034
gin,0.034
goreng,0.017
greget,0.017
habis,0.051
hadap,0.017
hadju,0.017
haduh,0.017
hai,0.017
hangat,0.017
hapal,0.017
hari,0.017
harus,0.017
hati,0.017
headset,0.017
hebat,0.017
hidup,0.118
hijabic,0.017
hijau,0.017
hilang,0.068
ho,0.017
hujan,0.034
hula,0.017
humoris,0.051
hwuhu,0.034
ibu,0.017
ikut,0.017
ingat,0.051
inginya,0.017
ini,0.118
inituh,0.017
input,0.017
isi,0.017
istri,0.017
isya,0.017
itu,0.051
iya,0.203
jadi,0.034
jalan,0.068
jam,0.017
jasa,0.017
jatuh,0.017
jauh,0.017
jawab,0.017
jelas,0.017
jo,0.017
jodoh,0.017
juga,0.068
jumat,0.017
kabar,0.017
kabut,0.017
kala,0.017
kali,0.068
kantong,0.017
kapas,0.017
kapasitas,0.017
karena,0.017
kasi,0.017
kasih,0.017
ke,0.051
keju,0.017
kekgini,0.017
keluh,0.017
kemarin,0.034
ken,0.034
kencang,0.034
kendaran,0.017
kerja,0.051
keujanan,0.017
kfc,0.017
kita,0.051
kos,0.034
koyo,0.034
kuat,0.017
kuning,0.017
kurang,0.017
kuripik,0.017
lagi,0.034
lagu,0.017
laki,0.101
lalu,0.017
lama,0.017
lays,0.017
lebih,0.017
lee,0.017
libur,0.051
lihat,0.017
lim,0.034
lipat,0.034
lipstik,0.017
lucu,0.017
lumayan,0.017
lupa,0.051
lutut,0.034
lwup,0.017
madura,0.017
mafkan,0.017
magrib,0.017
maha,0.017
main,0.017
makalah,0.017
malah,0.017
malam,0.034
malu,0.017
mana,0.017
marah,0.017
maret,0.017
mari,0.017
marwan,0.017
masih,0.017
masuk,0.034
matahari,0.017
mau,0.051
mbanking,0.017
memang,0.068
memberi,0.017
membernya,0.017
menang,0.017
menit,0.017
merah,0.017
mesti,0.017
micelar,0.017
mie,0.017
mikirnya,0.017
minggu,0.034
minyak,0.017
mirip,0.017
molto,0.017
morgan,0.017
mulut,0.017
mungkin,0.017
murah,0.017
murni,0.017
nafas,0.017
naga,0.017
naik,0.017
nama,0.034
nang,0.034
nangung,0.017
ngebut,0.017
ngepel,0.017
ngulang,0.017
niat,0.017
nol,0.017
nyapu,0.017
nyata,0.017
oiya,0.017
oiyaiya,0.017
oke,0.017
orang,0.017
oreo,0.017
ow,0.034
pa,0.034
pacar,0.017
pada,0.017
padahal,0.017
pagi,0.017
pahit,0.017
pakai,0.118
pakein,0.017
parah,0.017
parfum,0.017
pasminaku,0.017
pengirim,0.034
peniti,0.017
percaya,0.017
pergi,0.068
permen,0.017
pernah,0.034
pertama,0.017
peta,0.017
pikbery,0.017
pikir,0.034
pilih,0.017
prabis,0.017
pulang,0.203
pulpen,0.017
rajin,0.017
rasa,0.034
rcg,0.017
rek,0.017
relaxing,0.017
rendah,0.017
renti,0.017
retweet,0.017
rezeki,0.017
rihmsyilah,0.017
rindu,0.017
rinso,0.017
risih,0.017
rumah,0.084
rumit,0.017
rumpang,0.017
saat,0.051
sabar,0.017
sabtu,0.017
sahabat,0.017
saja,0.034
sakit,0.084
salah,0.017
salam,0.017
saldo,0.017
sama,0.034
sampai,0.017
sana,0.017
santai,0.017
sate,0.017
satu,0.017
saudara,0.169
saya,0.068
sayang,0.068
sb,0.017
sedih,0.068
sekali,0.203
sekolah,0.017
selamat,0.051
selasa,0.017
semangat,0.051
semoga,0.017
sempat,0.017
sendiri,0.017
senin,0.017
senja,0.017
sepeda,0.017
seperti,0.084
sepupu,0.017
serius,0.017
serum,0.017
sesal,0.017
sesuai,0.017
seton,0.017
si,0.017
sih,0.017
simpenya,0.017
singkawangku,0.017
sini,0.034
snapchat,0.017
snepcet,0.017
solo,0.017
sopir,0.017
sore,0.017
sosad,0.017
spbrt,0.051
sq,0.017
struk,0.017
sudah,0.304
suka,0.017
surga,0.017
susu,0.017
syukur,0.068
tahu,0.068
tahun,0.034
tak,0.017
tanda,0.034
tanggal,0.051
tangis,0.321
tanjung,0.017
tapi,0.034
taruh,0.017
tas,0.034
tato,0.017
tawa,0.084
teh,0.034
telah,0.034
telepon,0.017
teman,0.017
tempat,0.034
tenang,0.017
tengah,0.034
ter,0.017
terima,0.017
terus,0.068
tetap,0.017
tiap,0.034
tiba,0.034
tidak,0.405
tidur,0.034
tim,0.017
tina,0.017
tinggal,0.017
titik,0.017
titip,0.017
tolak,0.017
tonton,0.017
tua,0.017
tuhan,0.169
tumpang,0.017
tuperware,0.017
tutup,0.017
twibi,0.017
ujanya,0.017
ujung,0.017
ulas,0.017
umum,0.017
usia,0.017
vieneta,0.017
wadu,0.017
waktu,0.017
wangi,0.017
wanita,0.051
whoa,0.017
wl,0.017
wuw,0.017
ya,0.017
yah,0.034
yak,0.017
yakult,0.017
yang,0.186
yoyic,0.017
yul,0.017
yuli,0.017
yulia,0.017
zafron,0.017
zaitun,0.017
