term,weight
aa,0.007
acara,0.137
acis,0.007
ada,0.062
adalah,0.089
adan,0.007
adib,0.007
admin,0.007
adopter,0.007
aduh,0.027
agar,0.021
ah,0.014
aha,0.007
air,0.014
ajak,0.021
ajar,0.027
akan,0.014
akh,0.007
akhir,0.041
akhirat,0.007
akses,0.007
alas,0.014
alat,0.007
albums,0.007
allah,0.014
almarhumah,0.007
alright,0.007
alun,0.007
aman,0.062
amare,0.007
amat,0.014
ambil,0.034
ambon,0.007
amd,0.007
amin,0.055
ampun,0.007
anak,0.007
anda,0.186
andai,0.014
anies,0.007
anniversary,0.007
antik,0.007
aom,0.007
apa,0.027
aparat,0.021
api,0.007
april,0.007
arrangements,0.007
artefacts,0.007
arti,0.007
asal,0.007
aselik,0.007
asia,0.007
asik,0.014
asked,0.007
asli,0.021
asoy,0.007
atas,0.007
atau,0.041
ateuh,0.007
atoh,0.007
audrey,0.007
awat,0.007
ayam,0.021
ayeuna,0.007
ayo,0.027
babi,0.007
baca,0.027
bagaimana,0.041
bageur,0.007
bagi,0.007
bagus,0.034
bahan,0.014
bahkan,0.007
baik,0.082
bakat,0.014
balas,0.014
banding,0.014
bandoeng,0.007
bandung,0.014
bangga,0.007
bangsa,0.007
bangun,0.007
bangunin,0.014
bantu,0.007
banyak,0.041
bapak,0.062
bara,0.007
bari,0.007
batal,0.021
batas,0.027
bathin,0.007
beatles,0.041
beda,0.021
bedug,0.007
begini,0.007
begitu,0.014
behalf,0.007
belah,0.007
belum,0.007
benah,0.007
benang,0.007
benar,0.014
bencong,0.007
benda,0.007
bengkok,0.007
bentuk,0.007
berani,0.034
berapa,0.014
berat,0.014
beri,0.007
berkah,0.027
bersih,0.021
bersitegang,0.007
besar,0.014
besok,0.027
beuki,0.007
biadab,0.007
bicara,0.007
bila,0.007
bis,0.007
bisa,0.055
bisnis,0.007
blokir,0.007
bolak,0.034
boleh,0.007
bom,0.007
bonceng,0.007
bosan,0.007
both,0.007
boyot,0.007
boyzimeniyah,0.007
bravisima,0.007
brothaz,0.007
buang,0.007
buat,0.076
budaya,0.007
budi,0.007
buka,0.007
bukan,0.014
bukti,0.014
bulat,0.007
bunuh,0.007
buruk,0.007
butuh,0.034
cadang,0.014
cahaya,0.007
cai,0.014
cara,0.007
cari,0.014
catat,0.007
celebtwat,0.007
cerita,0.007
cing,0.007
cinta,0.062
cita,0.007
cleanest,0.007
coba,0.014
cocok,0.007
congrats,0.007
consider,0.007
continues,0.007
corona,0.014
costumer,0.007
cuit,0.007
dadys,0.007
daerah,0.007
daftar,0.007
daging,0.014
dalam,0.014
damai,0.027
dampak,0.007
dan,0.124
dandyman,0.007
dangukeun,0.007
danke,0.014
dapat,0.014
dapetin,0.014
darah,0.007
darat,0.007
dari,0.089
daripada,0.014
david,0.014
debat,0.007
dekorasi,0.007
denagn,0.007
dengan,0.021
dengar,0.034
di,0.062
dia,0.089
diam,0.007
diangap,0.007
dib,0.007
dibaturan,0.007
dibikinin,0.007
did,0.007
didoain,0.007
dieu,0.007
dijelasin,0.021
dimamam,0.007
dinas,0.014
dinget,0.007
direktur,0.007
dishare,0.007
disinfektan,0.014
disini,0.007
ditengelamkan,0.007
djun,0.007
doa,0.014
doang,0.007
does,0.007
dong,0.014
dorong,0.007
doyan,0.007
dp,0.007
duga,0.007
duka,0.007
dukung,0.007
duli,0.007
dulu,0.007
dunia,0.014
durasi,0.007
edar,0.007
egois,0.007
eh,0.014
ehehe,0.007
ekonomi,0.007
elizabeth,0.007
emas,0.007
emosi,0.007
empati,0.007
empoyes,0.007
enya,0.007
erti,0.027
estetis,0.007
etapi,0.007
etika,0.007
eundeurkan,0.007
eusian,0.007
far,0.014
fark,0.007
film,0.014
fisik,0.007
frekwensi,0.007
fremantle,0.007
fruits,0.007
fungsi,0.007
gadis,0.007
gagah,0.007
gagal,0.007
gaji,0.007
galak,0.007
gandul,0.007
ganks,0.007
gantung,0.007
gaspol,0.007
gbu,0.007
ge,0.007
gedung,0.007
gelap,0.007
generasi,0.007
gengsi,0.007
gerak,0.007
getol,0.007
gets,0.007
giat,0.007
gigih,0.007
gin,0.034
granny,0.007
gunung,0.007
habis,0.007
