term,weight
aah,0.011
ada,0.038
adalah,0.005
admin,0.043
aduh,0.011
agar,0.011
ain,0.027
aisyah,0.005
ajak,0.016
akan,0.011
akhir,0.016
aktif,0.011
aktifin,0.005
akun,0.032
akur,0.016
al,0.005
alas,0.016
alfatihah,0.005
alumni,0.005
amat,0.005
ambil,0.005
ambyar,0.005
amerika,0.016
amin,0.043
amplop,0.005
ampun,0.005
an,0.027
anak,0.054
anda,0.011
angkat,0.005
ap,0.016
apa,0.021
aplikasi,0.038
arti,0.005
asli,0.005
atas,0.005
atau,0.016
ayam,0.011
ayo,0.054
baba,0.005
babeh,0.005
bagaimana,0.064
bagi,0.021
bagus,0.005
bahagia,0.005
bahu,0.005
baik,0.021
bakar,0.005
bakso,0.005
balas,0.005
balikin,0.005
bang,0.032
bank,0.038
bantu,0.005
banyak,0.016
bapak,0.032
bareng,0.005
baru,0.005
batal,0.005
batas,0.011
batu,0.005
bawa,0.005
bayar,0.005
beberapa,0.005
beda,0.016
begadang,0.005
begitu,0.021
beh,0.005
belah,0.011
belanja,0.038
beli,0.032
belum,0.016
benar,0.021
benih,0.005
bening,0.005
berani,0.005
beri,0.005
biasa,0.016
bicara,0.005
bilah,0.005
bilang,0.005
bingung,0.005
biru,0.005
bisa,0.032
blokir,0.005
bni,0.005
bobot,0.005
boleh,0.005
bos,0.027
brebes,0.005
bri,0.027
bromo,0.005
brondong,0.005
buah,0.005
buat,0.016
buka,0.027
bukan,0.021
bukti,0.005
buku,0.005
bulan,0.016
buru,0.011
butuh,0.016
cabang,0.032
cair,0.016
calo,0.005
canda,0.011
cantik,0.005
cashback,0.038
ceklis,0.005
cemil,0.016
christ,0.005
ciledug,0.038
cinta,0.032
clear,0.005
coba,0.011
conet,0.005
corona,0.016
cucu,0.005
cuil,0.005
cukup,0.005
cuma,0.005
cuminya,0.005
da,0.005
daftar,0.032
dalam,0.016
damai,0.005
dan,0.118
dana,0.059
dapat,0.011
darah,0.011
dari,0.011
datang,0.021
debat,0.005
debet,0.005
deh,0.011
dekat,0.011
dengan,0.048
depa,0.005
dera,0.005
desa,0.005
di,0.021
dia,0.011
diam,0.011
didi,0.005
didik,0.016
difikir,0.005
dimasalhidayah,0.005
diskon,0.005
diterusin,0.005
doa,0.011
doang,0.016
dokter,0.027
dong,0.011
dorong,0.005
drama,0.016
dsb,0.011
duluan,0.005
dunia,0.005
edisi,0.005
ego,0.016
eko,0.005
ekspresi,0.005
elvy,0.005
emaknya,0.032
emosi,0.016
enak,0.016
enap,0.005
esmosi,0.005
etik,0.005
fast,0.016
fatihah,0.005
fesbuk,0.005
film,0.005
fitri,0.005
foto,0.016
fungsi,0.005
gabung,0.005
gadis,0.005
galang,0.005
gambar,0.005
ganguan,0.005
gelas,0.011
gereja,0.005
gilir,0.005
gin,0.016
godan,0.005
goreng,0.005
gratis,0.038
gunung,0.005
guru,0.011
habis,0.011
hadir,0.005
hai,0.016
hak,0.005
hanya,0.016
harga,0.005
hari,0.021
harus,0.032
hasil,0.005
hati,0.064
hebat,0.005
hehehehe,0.011
henti,0.177
hidup,0.005
hilang,0.011
hits,0.021
hormat,0.005
hotel,0.005
hubung,0.021
humoris,0.005
husnul,0.005
ibadah,0.011
ibu,0.027
idul,0.005
ikhlas,0.005
ikut,0.166
ikuti,0.177
ilmu,0.005
inalilahi,0.021
indihomenya,0.005
inet,0.011
info,0.038
infoin,0.005
ingat,0.005
ini,0.038
insya,0.005
internet,0.005
inti,0.005
iring,0.005
irit,0.005
isi,0.011
istigfar,0.005
item,0.005
itu,0.016
iya,0.016
jadi,0.016
jaga,0.011
jalan,0.027
jaman,0.011
jamin,0.005
janda,0.005
jawab,0.016
jembatan,0.011
juang,0.005
juara,0.005
juga,0.048
juta,0.005
kabar,0.021
kaca,0.005
kadang,0.021
