term,weight
abses,0.022
acara,0.011
ada,0.033
adegan,0.011
admin,0.122
adminya,0.011
ados,0.011
ajeng,0.011
aji,0.011
akhir,0.033
akun,0.011
aljo,0.011
alquran,0.022
anak,0.022
anake,0.022
ancen,0.011
anda,0.099
antinge,0.011
apa,0.044
apresiasi,0.011
asam,0.011
asbes,0.011
awa,0.011
awak,0.022
awal,0.011
ayo,0.022
baca,0.022
bagai,0.011
bagaimana,0.011
bagus,0.022
baik,0.022
balas,0.011
bandara,0.011
bandel,0.011
bangga,0.011
banyak,0.022
bapak,0.022
barang,0.011
baru,0.011
batagor,0.011
batin,0.011
batrene,0.022
bau,0.011
bawa,0.011
bayang,0.011
bayar,0.011
beberapa,0.011
bedane,0.011
begini,0.022
begitu,0.044
belah,0.011
beli,0.022
belum,0.011
benar,0.099
benarkan,0.011
benci,0.022
bengkak,0.044
bentuk,0.011
berani,0.022
berapa,0.022
berat,0.022
berpa,0.011
besar,0.011
besok,0.011
betah,0.011
beterai,0.011
bicara,0.011
bijak,0.011
bila,0.011
bisa,0.055
bismillah,0.011
bkd,0.011
blok,0.011
bodoh,0.011
bosan,0.022
broadcas,0.011
buat,0.022
buka,0.022
buruk,0.022
butir,0.011
cabut,0.022
cadar,0.022
cbt,0.011
celah,0.011
cemas,0.011
cemil,0.144
cenut,0.011
cerewet,0.011
cerita,0.011
cetak,0.011
cinta,0.022
ciri,0.022
ckck,0.011
coba,0.011
copot,0.011
cuci,0.011
cukup,0.022
cuma,0.022
dalam,0.011
dan,0.022
dapat,0.022
dari,0.033
dasar,0.011
debu,0.011
dekat,0.011
dewe,0.033
di,0.033
dia,0.022
diam,0.022
dibalikpapan,0.011
didik,0.033
diemnya,0.011
dikit,0.022
dikumpulin,0.011
dimana,0.033
dipakein,0.011
dipalakin,0.011
dipangil,0.011
dipangir,0.011
diri,0.011
doang,0.033
dokter,0.044
dong,0.011
dugem,0.011
dukcapil,0.011
dulu,0.022
dusta,0.011
duta,0.011
egois,0.011
eh,0.011
elon,0.011
elono,0.011
enak,0.011
entok,0.011
entutku,0.011
es,0.011
etc,0.011
euy,0.011
fedback,0.011
fik,0.011
fokus,0.022
folowersnya,0.011
formal,0.011
gadis,0.011
gado,0.022
gaib,0.011
galak,0.011
gambar,0.011
game,0.022
ganti,0.022
gara,0.011
gardenscapes,0.011
gb,0.011
gedene,0.011
gedhang,0.011
gel,0.011
gelegekan,0.011
gelem,0.011
gendeng,0.011
gendut,0.011
gigi,0.066
gin,0.033
gincu,0.011
goreng,0.011
gratis,0.011
guru,0.011
habis,0.099
hafal,0.022
hafalanya,0.011
hafalin,0.011
hal,0.011
hanya,0.011
harap,0.033
hari,0.044
hati,0.011
henti,0.077
heran,0.022
hilang,0.044
hitung,0.011
ho,0.011
hobi,0.011
horor,0.011
ia,0.011
ibu,0.033
ih,0.011
iku,0.055
ikut,0.122
ikuti,0.066
ikutin,0.011
imbang,0.011
imlek,0.011
in,0.011
inc,0.033
info,0.022
ingat,0.011
ingin,0.011
ini,0.077
interaksi,0.011
isya,0.011
itu,0.022
iya,0.011
jadi,0.022
jaga,0.011
jaha,0.011
jahit,0.011
jajan,0.011
jalur,0.011
jarak,0.011
jare,0.011
jasa,0.011
jauh,0.011
jazakalahu,0.011
jl,0.011
jorok,0.011
juga,0.077
julid,0.011
juz,0.022
kab,0.011
kabeh,0.011
kadang,0.011
kafan,0.011
kah,0.022
kain,0.011
kaki,0.022
kalau,0.133
kamar,0.022
kambing,0.011
