term,weight
ada,0.026
adalah,0.039
adegan,0.013
adminya,0.013
aduh,0.026
agar,0.066
ah,0.013
ajak,0.013
ajar,0.026
ajhusi,0.013
akhir,0.026
akhirat,0.013
aktor,0.026
alas,0.013
alis,0.013
ambil,0.026
amin,0.039
ampun,0.039
an,0.013
anak,0.026
anda,0.144
anggota,0.013
angkring,0.013
angkutan,0.013
anniversary,0.013
apa,0.118
apdet,0.013
apung,0.013
aqu,0.013
astaga,0.026
atau,0.013
atine,0.026
atria,0.013
awal,0.013
ayam,0.039
ayo,0.053
baca,0.013
badan,0.013
bagaimana,0.092
bagus,0.026
bahagia,0.026
bahasa,0.013
baik,0.013
baiku,0.013
baleno,0.013
banding,0.013
bangke,0.013
banyak,0.026
baru,0.013
batas,0.013
baterai,0.013
bawang,0.013
bayi,0.026
becomes,0.013
beda,0.013
begitu,0.066
belakang,0.013
belanjan,0.013
beli,0.079
belum,0.026
ben,0.013
benar,0.039
bengek,0.013
beri,0.013
besok,0.013
bicara,0.026
bilang,0.013
bingung,0.013
bisa,0.092
bismillah,0.013
bodoh,0.013
bola,0.013
boleh,0.013
brg,0.013
bts,0.013
buat,0.092
bukan,0.026
buku,0.013
bulan,0.013
bulanya,0.013
bungkus,0.013
buruk,0.026
cantik,0.026
capai,0.013
cara,0.013
cari,0.013
celaka,0.013
cemil,0.053
cepetan,0.013
cerita,0.026
chaerin,0.013
chanmi,0.013
chef,0.013
chen,0.013
chingus,0.013
cicil,0.013
cinta,0.026
cita,0.013
cnblue,0.026
coban,0.013
congratulation,0.026
cpns,0.013
cukup,0.026
dadak,0.013
dalam,0.013
dam,0.013
dan,0.013
dapat,0.118
dapetnya,0.013
darah,0.013
dari,0.039
dek,0.053
dekat,0.013
dengan,0.026
dengar,0.013
dengki,0.013
depan,0.013
depresi,0.013
di,0.039
dia,0.026
dibocorin,0.013
dibuly,0.013
dih,0.013
dijulidin,0.013
dila,0.013
dilangkahin,0.013
dinas,0.013
dinebul,0.013
dingatkan,0.013
dinget,0.013
dingin,0.013
dipakein,0.013
disi,0.013
ditanyain,0.013
ditunjukin,0.013
diturunin,0.013
dokter,0.013
donat,0.013
dong,0.013
donyo,0.013
drama,0.013
dua,0.013
dudu,0.013
duka,0.013
dukung,0.013
dulu,0.013
duluan,0.013
dunia,0.013
efek,0.013
efisien,0.013
eh,0.039
elakok,0.013
enak,0.026
energi,0.013
exol,0.053
eyeliner,0.013
fandom,0.013
fanwar,0.013
film,0.013
fnc,0.039
foto,0.026
galak,0.026
gantin,0.013
gaya,0.013
gebres,0.053
gejolak,0.013
genk,0.013
ger,0.013
geser,0.013
getting,0.013
gigi,0.013
gin,0.105
gliyer,0.013
goguma,0.013
golek,0.013
goreng,0.026
gugup,0.039
guru,0.026
habis,0.026
hadiah,0.013
hadir,0.013
hai,0.092
hak,0.013
halah,0.013
hamish,0.013
hampers,0.013
harap,0.013
hari,0.013
harus,0.026
hati,0.053
hawane,0.013
henti,0.026
hidup,0.039
hobi,0.013
hormat,0.013
hubung,0.026
ibadan,0.013
ibu,0.053
ih,0.013
ikan,0.013
ikut,0.013
imbang,0.013
imut,0.013
in,0.026
indonesia,0.013
induk,0.039
ingat,0.026
ini,0.158
instagram,0.013
insya,0.026
int,0.013
iri,0.013
istirahat,0.013
itu,0.171
iya,0.053
izin,0.026
jadi,0.184
jahit,0.013
jail,0.013
jalan,0.026
jam,0.013
jamin,0.013
janah,0.013
jantung,0.013
jarak,0.013
jari,0.013
jatim,0.013
jawab,0.013
jelas,0.013
jengkol,0.013
jepan,0.026
jik,0.026
johnsons,0.013
jual,0.013
juga,0.053
jung,0.013
kabar,0.013
kaki,0.013
kalau,0.066
kalem,0.013
kali,0.013
kambing,0.026
kan,0.026
kantor,0.013
karena,0.013
karir,0.013
karuan,0.013
kata,0.013
kayak,0.039
kayan,0.026
kbs,0.013
kejengklak,0.013
kejut,0.053
kelabang,0.013
kelas,0.039
keluar,0.013
keluarga,0.026
keluh,0.013
kembali,0.026
ken,0.026
kenal,0.013
kenapa,0.092
kendangaken,0.013
kepriye,0.013
keris,0.013
kerupuk,0.013
ketawa,0.013
ketemu,0.026
ketika,0.013
ki,0.013
kilat,0.013
kirim,0.026
klub,0.013
knetz,0.026
koe,0.013
komplit,0.013
kontainer,0.013
kontrak,0.013
kontrol,0.013
koperasi,0.013
korban,0.013
koreksi,0.013
kota,0.026
krystal,0.013
kualitas,0.013
