term,weight
aah,0.01
acara,0.01
acne,0.01
ada,0.093
adalah,0.021
adegan,0.01
adil,0.01
admin,0.072
adminya,0.01
adrenalin,0.01
aduh,0.01
advisor,0.01
afi,0.021
agar,0.021
air,0.041
ajar,0.052
aju,0.01
akan,0.01
akhir,0.01
aktivasi,0.01
akun,0.031
alam,0.021
alas,0.01
aloe,0.021
alpha,0.01
ambil,0.01
an,0.052
anak,0.052
analisis,0.01
anda,0.041
angin,0.021
angop,0.01
antre,0.052
antrianya,0.01
anyone,0.01
anywhere,0.01
apa,0.052
aqua,0.01
arah,0.01
arang,0.01
arbutin,0.01
asdos,0.01
asegaf,0.021
asek,0.01
asmr,0.01
asoy,0.01
atas,0.031
atur,0.01
awat,0.01
ayam,0.021
baca,0.031
badan,0.021
bagaimana,0.052
bagi,0.021
bagus,0.01
bahaya,0.01
baik,0.062
baim,0.01
bain,0.01
bakat,0.01
bantu,0.01
banyak,0.01
barat,0.01
barbershop,0.01
bareface,0.01
baru,0.062
batin,0.01
bau,0.01
bawa,0.01
bawah,0.01
bawang,0.01
bayarin,0.01
bayi,0.01
bayik,0.01
beda,0.01
begini,0.01
begitu,0.083
bekal,0.01
bekas,0.021
beli,0.031
belum,0.01
benang,0.041
benarkan,0.031
benci,0.01
bengkuang,0.01
beranda,0.021
berani,0.01
berapa,0.01
beras,0.01
bersih,0.01
besar,0.01
besok,0.021
bhuahahaha,0.031
biasa,0.021
biaya,0.041
bibir,0.01
bicara,0.01
bilang,0.021
bingung,0.01
bintaro,0.031
bio,0.021
biru,0.01
bisa,0.062
biskuit,0.01
bkbn,0.01
bleaching,0.01
blitar,0.01
blog,0.01
bobatime,0.01
bohong,0.01
bom,0.072
bsd,0.01
buah,0.01
buat,0.114
bubuk,0.01
buk,0.01
buka,0.041
bulan,0.021
bumbu,0.01
bursa,0.01
buru,0.01
busa,0.01
bustara,0.01
butuh,0.01
caesar,0.01
cahaya,0.01
cair,0.01
canda,0.01
cari,0.021
carla,0.01
ceasar,0.031
celaka,0.01
cemil,0.083
cemplung,0.01
cengeng,0.01
cepat,0.021
cerita,0.021
cetek,0.01
ceu,0.01
chef,0.01
choipan,0.041
cicil,0.01
cit,0.01
ciyak,0.01
cleanser,0.01
coba,0.145
coban,0.01
cocok,0.021
collagen,0.01
combo,0.01
constance,0.01
container,0.01
corona,0.031
coronaohnana,0.01
crunchy,0.01
cuko,0.01
cuma,0.01
daftar,0.021
dahi,0.01
dan,0.041
dandan,0.01
dapat,0.01
dapur,0.01
dari,0.114
datacamp,0.01
datang,0.01
dayu,0.01
dekador,0.01
dengan,0.01
dengar,0.01
depan,0.01
dhea,0.01
di,0.114
dia,0.072
diangetin,0.01
dingin,0.01
diri,0.01
ditaburin,0.01
diterusin,0.01
doang,0.01
doc,0.01
doh,0.01
dokter,0.021
dong,0.031
dorong,0.01
drama,0.021
dress,0.01
duduk,0.01
dulu,0.01
dumerem,0.01
dunia,0.01
duo,0.01
eek,0.01
efek,0.01
eh,0.041
ekspresi,0.01
emas,0.01
emoji,0.01
emosyionel,0.01
enak,0.01
endorse,0.01
eneg,0.01
episode,0.021
esensi,0.01
everytime,0.01
exfoliate,0.01
facial,0.01
fai,0.021
faktor,0.01
film,0.01
fisik,0.021
fitri,0.01
flamboyant,0.01
fokus,0.01
foto,0.01
fresh,0.021
fvck,0.01
gajah,0.01
gambar,0.01
ganti,0.01
gara,0.031
garuk,0.01
gatal,0.01
gaya,0.01
gemas,0.01
gemulai,0.01
genep,0.01
gengs,0.031
gertak,0.01
gin,0.021
glesotan,0.01
gojek,0.01
goreng,0.041
gosok,0.01
gratis,0.021
gurih,0.01
habis,0.031
haha,0.01
hai,0.01
haltemin,0.021
hamil,0.021
hangat,0.01
haple,0.021
hari,0.01
has,0.01
hasil,0.031
hati,0.021
heals,0.01
henti,0.021
hepi,0.01
hidup,0.01
hijau,0.01
hitam,0.01
hormones,0.01
huda,0.01
hukum,0.01
humoris,0.021
ibu,0.041
id,0.01
idul,0.01
imbang,0.01
indah,0.01
india,0.01
info,0.052
ingih,0.01
ini,0.083
instan,0.01
intip,0.01
isi,0.021
istirahat,0.01
istora,0.01
itu,0.155
ixobox,0.01
iya,0.01
jadi,0.114
jadoel,0.01
jail,0.01
jajangmyeon,0.01
jaksa,0.01
jalan,0.072
jalur,0.01
jam,0.031
japanese,0.01
jarak,0.031
jaran,0.01
jasa,0.021
jatuh,0.01
jawi,0.01
jelas,0.01
jerawat,0.041
jodoh,0.01
joget,0.01
john,0.01
joni,0.01
jt,0.021
juga,0.093
kabar,0.01
kaca,0.01
kacamata,0.01
kadang,0.021
kaepci,0.01
kah,0.062
kalau,0.186
kamar,0.01
kami,0.01
kan,0.01
kancil,0.01
kantor,0.031
karena,0.01
kari,0.041
kasar,0.01
