term,weight
abu,0.009
ada,0.018
adalah,0.018
admin,0.009
aduh,0.009
agar,0.009
ain,0.009
air,0.018
akal,0.009
akan,0.028
akhir,0.009
akrab,0.009
al,0.009
alfa,0.009
alias,0.009
alicia,0.009
aman,0.018
amat,0.009
ambil,0.009
amit,0.009
anak,0.018
anda,0.395
angin,0.009
anginya,0.009
apa,0.073
apalagi,0.009
arab,0.009
arti,0.018
astaga,0.018
asyik,0.009
atas,0.009
ayat,0.009
ayo,0.055
baca,0.055
backsound,0.009
bagaimana,0.028
bagi,0.009
bagus,0.018
bahagia,0.009
bahasa,0.009
bahkan,0.018
baik,0.055
baju,0.028
bang,0.055
bantu,0.028
banyak,0.028
baru,0.009
batin,0.009
bayi,0.009
beban,0.009
beda,0.009
begitu,0.119
belakang,0.009
beli,0.009
benar,0.037
benci,0.009
bendung,0.009
beranda,0.009
berapa,0.018
berlian,0.009
biasa,0.009
bicara,0.046
bilang,0.009
bilangin,0.009
bisa,0.064
bogo,0.009
bos,0.009
botol,0.009
buat,0.055
budeg,0.009
buka,0.009
bukan,0.009
bung,0.009
cabang,0.009
canda,0.009
cara,0.018
cause,0.009
cemberut,0.009
cemil,0.009
cerita,0.028
ceritain,0.009
cermat,0.009
changes,0.009
chatan,0.009
cinta,0.018
coba,0.092
coban,0.009
curhat,0.009
dadak,0.009
dalam,0.018
dan,0.009
dapat,0.018
dari,0.046
darkmode,0.009
daster,0.009
datang,0.009
degdegkan,0.009
dengan,0.018
dengar,0.018
depan,0.009
dewasa,0.009
di,0.009
dibacain,0.009
dikenalin,0.009
dikit,0.009
dilike,0.018
dimana,0.018
dingin,0.018
dinginya,0.009
dipangil,0.009
diri,0.028
diruma,0.009
diserver,0.009
disosmed,0.009
doa,0.018
doang,0.009
dokter,0.009
donat,0.009
dong,0.018
dosa,0.018
dunia,0.009
eh,0.064
ember,0.009
engkau,0.009
es,0.009
falseto,0.009
fijo,0.009
film,0.009
fine,0.009
folowan,0.009
gabaik,0.009
gaberani,0.009
gadis,0.037
gaenakan,0.009
gafokus,0.009
gaidup,0.009
gajoget,0.009
gambar,0.009
ganti,0.018
gantung,0.009
gaperlu,0.018
garibet,0.009
garis,0.009
gaster,0.009
gatutup,0.009
gbk,0.009
gebetan,0.009
gelas,0.009
gending,0.009
gibah,0.018
gila,0.009
gilan,0.009
gin,0.037
ginjal,0.009
