term,weight
abu,0.009
ada,0.035
adalah,0.026
adoh,0.009
aduh,0.017
agar,0.044
agen,0.009
agung,0.017
air,0.017
ajar,0.105
akan,0.017
akhlak,0.009
akun,0.009
alat,0.009
alex,0.009
alir,0.009
allah,0.009
alus,0.009
alvonso,0.009
ambil,0.009
an,0.009
anak,0.131
anda,0.157
aneh,0.009
ang,0.009
apa,0.061
apel,0.009
aplikasi,0.009
apresiasi,0.009
arah,0.009
artin,0.009
asa,0.009
asal,0.009
asin,0.017
aspek,0.009
astaga,0.009
atas,0.009
atau,0.009
atm,0.017
avatar,0.009
awam,0.009
awat,0.009
awkaowko,0.009
ayam,0.026
ayo,0.052
ba,0.009
babu,0.009
baca,0.052
bada,0.026
badan,0.017
bagaimana,0.035
bagus,0.044
bahas,0.017
bahasa,0.044
baik,0.087
bajing,0.009
baju,0.026
balas,0.009
banding,0.009
bangga,0.009
bantu,0.044
banyak,0.061
bapak,0.017
barbar,0.017
baru,0.026
basa,0.009
basah,0.017
basi,0.009
bawa,0.026
bawain,0.009
bayangin,0.009
bayar,0.009
bct,0.009
beda,0.017
begitu,0.087
belanja,0.026
beli,0.009
belum,0.009
benar,0.087
beras,0.009
beri,0.017
berita,0.009
bersihin,0.009
berudul,0.009
besar,0.009
biadab,0.026
bias,0.009
biasa,0.009
bibit,0.009
bicara,0.009
biji,0.009
bilang,0.035
bilangin,0.009
bima,0.009
bingung,0.017
bintang,0.009
bisa,0.061
bleaching,0.009
blok,0.009
blokade,0.009
bnr,0.009
bodoh,0.026
bohong,0.009
boleh,0.017
bom,0.026
bonbinya,0.009
bosan,0.026
botol,0.009
brisik,0.009
buat,0.061
buka,0.017
bukan,0.017
bulan,0.009
bulu,0.009
bungkus,0.009
buntel,0.009
buru,0.009
busa,0.009
butuh,0.017
cahaya,0.009
campurin,0.009
canda,0.009
caplok,0.009
cara,0.017
cari,0.017
catat,0.017
celaka,0.009
cemburu,0.017
cemil,0.061
cepat,0.026
cerewet,0.035
cerita,0.009
chef,0.009
cing,0.009
cinta,0.009
cipon,0.009
ciri,0.017
coba,0.017
cocok,0.026
cocokologi,0.009
cocol,0.009
comot,0.009
corona,0.009
couturier,0.009
cumi,0.009
curi,0.009
daftar,0.009
dagu,0.009
dakjal,0.009
dan,0.026
dana,0.017
dapat,0.035
dari,0.052
dasar,0.009
dat,0.009
data,0.009
datang,0.009
deadline,0.009
debet,0.017
dedy,0.009
dek,0.009
dekorasi,0.009
dendam,0.009
dengan,0.009
dengar,0.017
desa,0.009
desain,0.009
desak,0.009
di,0.044
dia,0.026
dialasin,0.009
dibutuhin,0.009
didik,0.009
dikatain,0.009
dimainin,0.009
dinamain,0.009
diri,0.035
diselesain,0.009
doa,0.009
doang,0.026
dokter,0.035
domisili,0.009
dong,0.017
dongo,0.009
dosen,0.009
drama,0.009
dulu,0.009
editin,0.009
ejek,0.009
emas,0.009
emol,0.009
eng,0.009
espanol,0.009
et,0.009
euy,0.017
false,0.009
fckng,0.009
feelings,0.009
foreigners,0.009
fortunately,0.009
foto,0.009
fungsional,0.009
gadis,0.026
galak,0.009
galang,0.009
game,0.009
ganti,0.009
gapeduli,0.009
garpu,0.009
gawat,0.009
gblg,0.009
gel,0.009
gelplak,0.009
gemas,0.017
gembwul,0.009
gerogi,0.009
gigi,0.017
gila,0.017
gilir,0.009
gin,0.07
gogok,0.009
goreng,0.009
gorjes,0.009
gosip,0.009
gotong,0.009
gratis,0.009
guru,0.017
habis,0.044
hadiah,0.009
hai,0.035
hambar,0.009
hamil,0.009
hangat,0.017
hanya,0.035
harap,0.009
harga,0.009
hari,0.009
harus,0.017
hasil,0.009
hatek,0.009
hati,0.009
hebat,0.009
hidup,0.044
hilang,0.026
hormat,0.009
horor,0.009
hua,0.009
hubung,0.009
humoris,0.017
hwa,0.009
hwasa,0.009
ibu,0.026
ikhlasin,0.009
ikut,0.009
ilmu,0.026
indah,0.009
indikator,0.009
indira,0.009
indonesia,0.026
induk,0.009
infeksi,0.009
info,0.009
informasi,0.009
ingat,0.017
ini,0.114
io,0.009
istri,0.009
item,0.009
itu,0.114
iya,0.017
jabodetabek,0.009
jadi,0.087
jalan,0.035
jam,0.009
jari,0.009
jatuh,0.017
jauh,0.009
jelasin,0.009
jenazah,0.009
jenis,0.017
jorok,0.009
jual,0.009
juga,0.035
julid,0.009
justru,0.009
kah,0.009
kain,0.017
kaki,0.009
kalah,0.009
kalau,0.28
kali,0.009
kalian,0.009
kampus,0.009
kandang,0.009
kapas,0.017
kardus,0.009
karena,0.017
kartu,0.017
karung,0.009
kasi,0.026
kasih,0.07
kata,0.009
kecil,0.017
kecuali,0.009
kelamin,0.017
kelapa,0.009
kelas,0.009
keliatanya,0.009
keliru,0.009
keluar,0.009
keluarga,0.017
kemarin,0.044
kembali,0.009
ken,0.035
kena,0.009
kenang,0.026
kenapa,0.026
kenyat,0.009
kepala,0.009
keras,0.009
kering,0.017
kerja,0.044
kerjain,0.009
kesal,0.017
kesana,0.009
ketawa,0.009
ketrampilan,0.009
ketupat,0.009
khianat,0.009
khusyu,0.009
kiby,0.009
kirim,0.017
kita,0.009
klaim,0.017
klarifikasi,0.009
koar,0.009
koh,0.017
koleksi,0.009
kolong,0.009
komentar,0.009
konspirasi,0.009
kontak,0.009
kontol,0.009
koplok,0.009
korea,0.009
kosong,0.017
kram,0.009
kreatif,0.009
krekelan,0.009
kriteria,0.009
krusial,0.009
kucing,0.052
kue,0.009
kuliah,0.009
kurang,0.017
kyknya,0.017
lagi,0.061
lah,0.017
lain,0.009
laki,0.026
lancar,0.009
lapor,0.009
lawak,0.009
layang,0.017
least,0.009
lebaran,0.017
lebih,0.017
ledes,0.009
ledig,0.009
lelah,0.026
lele,0.017
lemah,0.009
lemas,0.009
lemme,0.009
lengkap,0.026
lezatos,0.009
lidah,0.017
lihat,0.096
listnya,0.009
logika,0.009
look,0.009
lpdp,0.017
lucu,0.009
luka,0.009
lulus,0.009
lupa,0.009
maaf,0.017
maafin,0.009
macet,0.009
magosh,0.009
mahasiswa,0.009
mahir,0.009
main,0.009
mainin,0.009
makan,0.026
maksud,0.026
malah,0.009
malak,0.009
malam,0.026
malas,0.009
malaysia,0.017
malu,0.009
mana,0.026
manis,0.017
manusia,0.017
marah,0.035
mari,0.009
masalah,0.009
masih,0.009
mata,0.017
materi,0.009
mati,0.026
mau,0.079
maudy,0.009
mbanya,0.009
mcd,0.026
media,0.009
medis,0.009
megah,0.009
meh,0.009
memang,0.052
memberi,0.009
mendengarkan,0.017
meng,0.026
mengnya,0.017
menstruasi,0.009
menuhin,0.009
menurut,0.009
merah,0.009
mereka,0.009
michael,0.009
milik,0.009
minat,0.009
minci,0.009
minder,0.009
minum,0.026
misi,0.009
model,0.009
modus,0.009
mok,0.009
monbyul,0.009
mosok,0.009
motor,0.009
mslh,0.009
muda,0.009
mudah,0.009
muka,0.035
mukaya,0.009
mulai,0.009
mulut,0.026
mupeng,0.009
murid,0.009
mutualan,0.026
nada,0.009
nahkan,0.009
naik,0.009
nakes,0.009
nama,0.044
nanas,0.009
nang,0.009
nanti,0.009
napas,0.009
nasi,0.009
nasib,0.009
nastar,0.009
natgeo,0.009
naudzubilah,0.009
ncep,0.017
ndiri,0.009
negara,0.009
nempel,0.009
nerbener,0.009
ngadain,0.009
ngadu,0.009
ngaku,0.009
ngambek,0.009
ngapel,0.009
nge,0.009
ngelamun,0.009
ngerusaknya,0.009
ngeyel,0.009
ngidam,0.017
ngomongnya,0.009
ngumpat,0.009
ngumpul,0.009
nilai,0.009
nim,0.009
nimbrung,0.009
nombok,0.009
nomor,0.017
nonjok,0.009
nontonin,0.009
nya,0.009
nyantumin,0.009
nyanyi,0.009
nyertain,0.009
nyimpulinya,0.009
nyolong,0.009
nyomot,0.009
nyusahin,0.009
oiya,0.009
oke,0.017
old,0.009
onomatopoeia,0.009
orang,0.035
oren,0.026
otak,0.026
pacar,0.035
pagi,0.009
paham,0.009
pakai,0.052
pakan,0.009
paksa,0.017
palsu,0.009
pandemi,0.009
panggil,0.009
parah,0.009
pasang,0.017
pasti,0.009
patah,0.009
paud,0.052
pecel,0.017
peduli,0.009
pelan,0.009
pelihara,0.009
peluk,0.017
pembayaranya,0.009
pena,0.009
pendapat,0.009
pengirim,0.079
penyok,0.009
periksa,0.026
pernah,0.009
pertahanin,0.009
pertama,0.009
pese,0.009
pg,0.026
pidana,0.009
pijit,0.009
pikir,0.026
pintar,0.009
pisang,0.009
pistol,0.009
pos,0.009
praktek,0.017
pria,0.044
prihatin,0.009
protes,0.009
psb,0.009
puasa,0.026
pulang,0.017
punya,0.017
pusing,0.009
putar,0.026
putus,0.017
rada,0.009
ramai,0.009
rambut,0.035
rangsang,0.009
rasa,0.009
rata,0.009
rawat,0.009
rawon,0.009
rep,0.017
repot,0.009
represent,0.009
resep,0.009
rindu,0.009
riwayat,0.009
roma,0.009
ros,0.009
rp,0.017
rumah,0.026
rusak,0.009
sa,0.017
sabar,0.017
sahur,0.009
saja,0.079
sajak,0.009
sajen,0.009
sakit,0.026
salah,0.061
saling,0.017
sama,0.035
sambal,0.009
sampah,0.009
sampai,0.026
sapa,0.009
sapi,0.009
saran,0.009
sarinah,0.017
satpam,0.009
saudara,0.114
saya,0.367
sayang,0.035
sebar,0.017
sebentar,0.044
sebuah,0.026
sedih,0.052
sehat,0.035
sejuk,0.009
sekali,0.122
sekarang,0.009
selalu,0.009
selamat,0.035
selesai,0.009
selingkuh,0.009
seluruh,0.009
semacem,0.009
semangat,0.026
sembuh,0.017
sembunyi,0.009
sembur,0.009
semoga,0.044
senang,0.017
sendiri,0.026
seperti,0.157
sesap,0.009
shimmering,0.009
shinning,0.009
si,0.026
sial,0.017
sian,0.009
siap,0.017
siapa,0.009
sibuk,0.009
sih,0.044
sihlin,0.009
simpan,0.009
simpleman,0.009
singa,0.009
sinyal,0.009
sisain,0.009
slither,0.009
softboi,0.009
sok,0.017
sorop,0.009
sos,0.009
speak,0.009
spotify,0.009
