term,weight
abai,0.013
abon,0.013
acara,0.013
ada,0.025
adalah,0.064
adas,0.013
adl,0.013
admin,0.013
aduh,0.064
agar,0.038
ahing,0.013
aih,0.013
aimi,0.038
ajak,0.013
ajar,0.038
ajur,0.013
akhir,0.013
alat,0.013
alias,0.025
alis,0.013
aman,0.025
amargi,0.013
ambil,0.013
ampun,0.013
an,0.038
anak,0.102
ancer,0.013
anda,0.217
andai,0.013
andil,0.038
android,0.013
anggota,0.025
angin,0.013
apa,0.013
apik,0.025
arah,0.038
aren,0.013
artis,0.013
asi,0.038
asih,0.013
asin,0.038
asline,0.013
atas,0.025
atau,0.038
atine,0.013
atjl,0.013
awas,0.025
ayo,0.064
baca,0.025
badhe,0.013
bagaimana,0.038
bah,0.025
bahan,0.013
bahas,0.025
bakwan,0.013
balas,0.013
bandemi,0.013
bandung,0.013
bangga,0.013
banguntapan,0.013
bantal,0.025
banting,0.013
bantu,0.025
bantul,0.025
banyak,0.025
bapak,0.013
bar,0.013
barat,0.038
bareng,0.025
baru,0.025
batas,0.038
bayar,0.013
beda,0.025
beli,0.013
belum,0.038
ben,0.013
benam,0.013
benar,0.025
benges,0.013
bentar,0.013
ber,0.013
berapa,0.013
berita,0.013
bertny,0.013
beruang,0.013
besar,0.013
besok,0.013
betadine,0.013
betul,0.013
bfbnoru,0.013
bgmn,0.013
biasa,0.013
bicara,0.013
bidan,0.025
bilang,0.025
bisa,0.038
blender,0.013
bljr,0.025
blkng,0.013
bloko,0.013
bn,0.013
bola,0.013
bolong,0.013
bonus,0.025
botol,0.013
brave,0.013
brngkt,0.025
brontak,0.025
buat,0.051
budak,0.013
buka,0.013
bukit,0.013
bukti,0.013
bulan,0.025
buruh,0.038
buruk,0.013
butuh,0.013
bwh,0.013
byuh,0.025
ca,0.013
camat,0.013
candi,0.064
cangkir,0.013
cemil,0.013
cemplon,0.013
cepat,0.013
cerewet,0.013
cerita,0.013
cetok,0.025
chiera,0.013
cinta,0.025
ckckckckc,0.013
co,0.166
coba,0.013
contoh,0.013
copas,0.013
cr,0.013
crt,0.025
ct,0.013
cuma,0.013
cwyehcldk,0.013
da,0.013
dalam,0.013
damai,0.013
dan,0.076
dapat,0.051
dar,0.013
dari,0.14
datang,0.025
datheng,0.013
days,0.013
decide,0.013
dekat,0.025
deles,0.013
dengan,0.14
depan,0.064
derai,0.013
deras,0.013
desa,0.038
dfgoad,0.013
dgmenu,0.013
dgr,0.013
di,0.025
dinamika,0.013
diri,0.025
doa,0.025
doyan,0.013
drmh,0.013
duduk,0.038
dukung,0.051
dulu,0.013
dunia,0.013
duren,0.013
duwe,0.013
ecer,0.025
edisi,0.038
eksklusif,0.013
eksperimental,0.013
email,0.013
ember,0.013
embung,0.013
emejing,0.013
emosi,0.013
enjang,0.013
enough,0.013
es,0.025
every,0.013
facebook,0.013
fani,0.013
favorit,0.013
futsal,0.013
gadis,0.025
games,0.013
ganti,0.013
gaqcl,0.013
gawe,0.038
gbnkbkgcs,0.013
gedong,0.013
gek,0.025
gembala,0.013
gendar,0.013
gertak,0.013
giat,0.013
gila,0.025
gilang,0.013
gizi,0.013
glidik,0.013
google,0.013
grj,0.025
gulung,0.025
gunung,0.013
guru,0.038
gusti,0.013
habis,0.051
haduh,0.013
hai,0.025
hak,0.051
hakdes,0.013
hangat,0.013
hanya,0.013
harap,0.013
harapakn,0.013
hari,0.025
harum,0.013
harus,0.013
hasil,0.025
haus,0.013
henti,0.013
hijau,0.013
his,0.013
hitung,0.013
ho,0.038
hrg,0.013
hrp,0.013
htp,0.166
hujan,0.025
hunp,0.013
hw,0.013
ibadah,0.025
ibu,0.191
icj,0.013
ikzaeg,0.013
in,0.013
