term,weight
abur,0.018
ada,0.054
admin,0.018
adzim,0.036
agar,0.018
ajar,0.036
akan,0.018
akhir,0.018
akhire,0.018
al,0.127
alam,0.054
aman,0.018
amin,0.018
an,0.018
ancam,0.018
anda,0.073
aneh,0.018
angep,0.036
anu,0.036
anyar,0.018
apa,0.073
arep,0.018
asli,0.018
astaga,0.036
atas,0.018
ayo,0.036
bacanen,0.036
bacut,0.018
bagaimana,0.054
bagus,0.018
bahas,0.018
bahaya,0.018
baik,0.109
bajak,0.018
banding,0.018
bantu,0.018
bar,0.018
barangkali,0.036
baru,0.018
batas,0.018
beda,0.018
begitu,0.073
belakang,0.018
beli,0.036
belum,0.036
benar,0.036
benul,0.018
beri,0.036
besok,0.036
betul,0.018
bhineka,0.018
biarin,0.018
biasa,0.018
bicara,0.036
bilamana,0.018
bilang,0.018
bisa,0.054
boros,0.018
bosan,0.036
brondong,0.018
buat,0.036
buber,0.018
buka,0.054
bukane,0.018
buruk,0.018
butuh,0.018
ca,0.036
cair,0.018
capa,0.018
cemilan,0.036
cikgu,0.018
ciming,0.018
cinta,0.018
cium,0.018
ciyeh,0.018
coba,0.036
critanya,0.018
cuek,0.018
curhat,0.036
daftar,0.018
dampak,0.018
dan,0.036
dapat,0.036
dasar,0.036
datang,0.018
dek,0.036
dengan,0.036
dheva,0.018
di,0.054
diam,0.018
dik,0.018
dikerjain,0.018
dikit,0.018
dilema,0.036
dimanjain,0.018
dit,0.018
diupload,0.018
doa,0.036
dompet,0.018
dong,0.018
dulu,0.018
efektif,0.018
eh,0.036
elite,0.018
em,0.018
ember,0.018
emotnya,0.036
enek,0.018
entukne,0.018
es,0.018
fir,0.018
folder,0.018
foto,0.054
gadis,0.018
gagas,0.018
gaji,0.018
ganti,0.036
gapapalah,0.018
gayeng,0.018
gelar,0.018
gelas,0.018
gereja,0.018
gin,0.036
ginu,0.018
giti,0.018
gituin,0.018
grogi,0.018
haha,0.018
hai,0.036
hal,0.036
halah,0.018
hapus,0.018
harus,0.018
hasek,0.018
hati,0.073
hauwah,0.073
heni,0.018
hening,0.018
hidung,0.018
hitung,0.054
ho,0.018
ibu,0.073
ijik,0.018
ik,0.018
ika,0.018
info,0.018
ingat,0.018
ini,0.054
intajram,0.018
isi,0.036
iso,0.036
istirahat,0.018
itu,0.018
iya,0.109
iyadeh,0.018
iyak,0.054
iyes,0.018
iyoni,0.018
jadi,0.109
jagung,0.018
jari,0.018
jauh,0.018
jelas,0.036
jelmon,0.018
jindra,0.018
jual,0.018
juga,0.073
jul,0.018
jumpa,0.036
kabar,0.018
kae,0.018
kaki,0.018
kalah,0.018
kalau,0.091
kan,0.036
kapan,0.018
karak,0.018
karang,0.018
karaoke,0.018
karena,0.036
karepmu,0.018
kasur,0.018
keihklasan,0.018
kejut,0.018
keren,0.018
kereta,0.036
keruh,0.018
ketemu,0.054
ketidakpahaman,0.018
ketika,0.036
ketok,0.018
kewuh,0.018
ki,0.018
kih,0.018
kira,0.054
kisah,0.018
kita,0.036
kode,0.018
kokom,0.018
konco,0.018
kotak,0.018
kowe,0.073
koyo,0.018
kuat,0.018
kuota,0.018
kurang,0.018
kuritwit,0.018
kurleb,0.018
kutip,0.018
kuwi,0.018
lagi,0.073
lain,0.018
laki,0.018
lali,0.018
lalu,0.018
lawas,0.018
lebih,0.054
ledak,0.018
lelah,0.018
len,0.018
les,0.018
lha,0.036
lho,0.073
libur,0.018
loh,0.054
lok,0.036
lumayan,0.018
mafkan,0.018
mahal,0.018
makane,0.018
makna,0.018
maksude,0.018
malam,0.036
maling,0.018
malu,0.018
mampet,0.018
mana,0.018
mandir,0.018
manik,0.018
manis,0.018
mantan,0.018
