term,weight
aa,0.012
aci,0.037
ada,0.099
adalah,0.012
aduh,0.012
ah,0.012
aib,0.012
air,0.012
ajak,0.012
ajal,0.012
akhir,0.012
aldiano,0.012
aman,0.012
ambyar,0.111
amin,0.012
aminin,0.012
ampas,0.012
ampun,0.025
anak,0.124
anda,0.062
andai,0.012
aneh,0.012
anggar,0.012
anjing,0.037
antem,0.012
anyar,0.012
apa,0.037
apapa,0.012
apas,0.012
apd,0.012
astaga,0.012
asuh,0.012
atas,0.012
awa,0.012
ayah,0.025
ayam,0.025
ayo,0.025
bablas,0.012
badmod,0.012
bagaimana,0.012
bahagia,0.012
bahasa,0.012
baik,0.037
baju,0.037
bakrie,0.025
balap,0.012
balas,0.012
balil,0.012
ban,0.012
bang,0.012
bangun,0.037
bantal,0.012
banting,0.012
banyak,0.012
bar,0.025
barang,0.012
bareng,0.037
baru,0.012
basi,0.012
baso,0.037
batal,0.012
batin,0.012
batu,0.012
bawa,0.012
bayangin,0.012
bayar,0.012
beberapa,0.012
begini,0.012
begitu,0.062
beli,0.025
benar,0.074
benci,0.012
bentar,0.012
berat,0.025
berisik,0.025
besar,0.012
besok,0.037
bicara,0.012
bidan,0.012
bioskop,0.012
bisa,0.037
bli,0.087
bodoh,0.012
bolak,0.012
boleh,0.012
buang,0.012
buat,0.136
bubu,0.012
budgetnya,0.012
buk,0.025
buka,0.012
bukan,0.025
canda,0.012
cardku,0.012
cemil,0.062
cepat,0.012
cerai,0.012
cerita,0.012
cilok,0.012
cimplukan,0.012
coba,0.074
cubit,0.012
cuma,0.037
cupang,0.012
dal,0.012
dapat,0.025
dasar,0.012
daster,0.025
deh,0.025
del,0.037
dengar,0.012
dia,0.012
diabetes,0.012
diam,0.012
dibolehin,0.025
didi,0.037
didiku,0.012
dih,0.012
dijahatin,0.012
dikasarin,0.012
dikit,0.037
diri,0.025
disko,0.012
ditwiter,0.012
dong,0.012
doyan,0.025
drama,0.025
duar,0.012
dududududududu,0.012
duid,0.012
duka,0.012
dulu,0.012
eh,0.062
ekor,0.012
elah,0.012
emosi,0.012
empedu,0.012
enak,0.012
enegnya,0.012
episode,0.012
epsnya,0.012
erin,0.012
es,0.012
fokus,0.012
