term,weight
acak,0.009
ada,0.062
adopsi,0.009
adrian,0.009
aduh,0.026
agar,0.018
ahmad,0.009
ajar,0.009
akhir,0.088
akhlak,0.018
akibat,0.009
akrab,0.009
alam,0.018
alas,0.009
alih,0.009
alir,0.009
allah,0.009
ambil,0.018
ambyar,0.009
amin,0.018
ampas,0.009
ampun,0.009
amputasi,0.009
an,0.018
anak,0.026
anda,0.079
andre,0.009
aneh,0.018
angkutin,0.009
antil,0.009
apa,0.07
april,0.009
ar,0.053
arteta,0.009
asik,0.026
asupanya,0.009
atas,0.009
awal,0.009
awuwuwuwuwu,0.009
ayah,0.009
ayo,0.009
baca,0.018
bagaimana,0.079
bagus,0.018
bahagia,0.018
bahaya,0.009
bahkan,0.009
baik,0.035
bajing,0.018
bakar,0.018
balap,0.009
balik,0.035
balikin,0.009
banding,0.018
bandung,0.044
bang,0.009
bangke,0.018
bangkit,0.009
bangun,0.018
bantu,0.018
bapak,0.009
barang,0.009
barangkali,0.009
bareng,0.009
batman,0.009
bau,0.009
bawa,0.018
bawang,0.018
bayang,0.009
bebas,0.018
bedug,0.009
begitu,0.07
bek,0.009
belah,0.018
belum,0.062
benak,0.018
benar,0.097
ber,0.009
berat,0.018
berita,0.018
besar,0.009
besok,0.044
betapa,0.009
biasa,0.009
bibir,0.009
bilang,0.018
billy,0.009
bimbing,0.026
bingung,0.009
bintang,0.009
bisa,0.018
blender,0.009
bodoh,0.009
bos,0.009
bosan,0.009
botakin,0.009
buang,0.018
buat,0.079
bugar,0.018
buka,0.035
bulu,0.009
bumi,0.009
bunda,0.009
bungkus,0.018
buset,0.026
byar,0.018
cair,0.009
cantik,0.009
cara,0.009
cari,0.009
cekcok,0.009
celaka,0.009
celengan,0.009
cemil,0.044
cepat,0.018
ceplok,0.009
cerita,0.009
ceritain,0.009
cetek,0.009
che,0.009
chelsea,0.018
chrome,0.009
cing,0.009
cipta,0.009
cium,0.009
coba,0.026
cocok,0.009
complete,0.009
corona,0.018
cuci,0.009
cuma,0.018
dalam,0.009
damar,0.009
dan,0.018
dangdut,0.009
dapat,0.009
dapur,0.018
dari,0.053
daripada,0.009
deh,0.018
dengar,0.018
denver,0.009
desa,0.009
desta,0.009
detik,0.018
di,0.018
diam,0.026
diangep,0.009
dibawain,0.018
dibilangin,0.009
dieman,0.009
dimainin,0.009
dimarahin,0.018
dimasukin,0.009
dimiringin,0.009
dipakai,0.009
diri,0.009
dirontokin,0.009
dit,0.044
dita,0.026
doang,0.026
dodit,0.009
dokter,0.035
dong,0.009
dorong,0.009
dosen,0.018
duka,0.009
dulu,0.026
dunia,0.044
durian,0.009
efek,0.009
eh,0.044
ejek,0.009
el,0.035
em,0.009
eng,0.018
euforia,0.009
ey,0.009
favorit,0.009
fiersa,0.009
fit,0.009
foto,0.035
freshcare,0.009
gacau,0.018
gadis,0.018
gaenak,0.009
gagal,0.018
game,0.026
gapeduli,0.009
gara,0.009
gas,0.009
gaya,0.009
ge,0.009
gelar,0.009
gin,0.035
goa,0.07
godzila,0.018
google,0.009
goreng,0.018
gud,0.009
gudang,0.009
guluna,0.009
gunung,0.009
habis,0.026
hack,0.009
hahasyu,0.009
hak,0.009
halusinasi,0.018
hamil,0.009
hangat,0.009
hanya,0.026
harap,0.026
hardisk,0.009
harga,0.009
hari,0.018
harus,0.009
has,0.009
hasil,0.009
hati,0.009
hibur,0.009
hilang,0.018
hitung,0.009
hobi,0.009
hormat,0.018
hubungan,0.009
hujan,0.035
humoris,0.009
hutan,0.009
ibu,0.053
identik,0.009
iklan,0.009
iku,0.009
ikut,0.009
imun,0.009
in,0.018
inailaihi,0.009
inalilahi,0.018
indah,0.018
indonesia,0.018
ing,0.009
ingat,0.026
ingris,0.009
ini,0.07
inisial,0.009
introvert,0.026
iq,0.009
isi,0.018
isolasi,0.009
istirahat,0.018
itu,0.088
iya,0.009
izin,0.009
jadi,0.053
jadwal,0.018
jaga,0.035
jajan,0.009
jala,0.009
jalan,0.044
jam,0.044
jangkit,0.009
jarak,0.009
jaring,0.009
jauh,0.009
jawab,0.009
jelas,0.009
jengkol,0.009
jet,0.009
jijay,0.018
joel,0.009
jogging,0.026
john,0.009
jual,0.009
juang,0.009
juga,0.07
juni,0.009
kabar,0.009
kadang,0.026
kafe,0.009
kakean,0.009
kakung,0.018
kalah,0.018
kalau,0.246
kalbar,0.009
kali,0.035
kamar,0.035
kanjuro,0.018
kardus,0.009
karena,0.044
kasih,0.009
kasihan,0.009
kasus,0.009
kata,0.026
katak,0.009
kati,0.009
ke,0.044
kebelet,0.009
kecup,0.009
kedengeran,0.009
kejam,0.009
kejar,0.009
kejut,0.018
kelas,0.018
keliatanya,0.009
keluar,0.026
keluh,0.009
kemarin,0.062
kemas,0.009
kembali,0.018
kembang,0.009
kembar,0.009
ken,0.053
kena,0.009
kenal,0.009
kenapa,0.026
kencing,0.009
kepala,0.018
keras,0.009
kere,0.009
kereta,0.009
kerja,0.018
kesan,0.009
ketemu,0.009
ketinggalan,0.018
khawatir,0.009
khianat,0.009
khilaf,0.009
kilas,0.009
kimy,0.009
kiri,0.009
kirim,0.009
kita,0.009
koe,0.009
kolam,0.009
koleksi,0.009
komputer,0.009
konco,0.009
kondisi,0.018
konten,0.009
koruptor,0.009
kos,0.044
kosong,0.018
kota,0.035
kuat,0.009
kuda,0.009
kuliah,0.009
kurang,0.026
kuta,0.009
laboratorium,0.009
lagak,0.009
lagi,0.035
lagu,0.035
lahir,0.018
laki,0.035
lama,0.026
lampu,0.018
lancar,0.018
lapor,0.009
laptop,0.026
latih,0.009
leaving,0.009
lebih,0.018
lega,0.009
legowo,0.009
lemak,0.009
lemari,0.018
lembah,0.009
lestari,0.018
lezat,0.009
libur,0.009
liga,0.009
lihat,0.035
lingkung,0.009
liverpol,0.009
loh,0.018
luar,0.018
lumayan,0.009
lupa,0.035
macam,0.009
main,0.009
majikan,0.009
mak,0.009
maknyus,0.009
maksa,0.009
malah,0.026
malam,0.026
malas,0.018
malu,0.009
mamet,0.009
mana,0.009
manis,0.018
mantan,0.009
manual,0.009
manusia,0.009
marathon,0.009
masa,0.009
masak,0.009
masakan,0.009
masakanya,0.009
masakin,0.009
masalah,0.009
masing,0.009
mata,0.009
mau,0.009
media,0.009
mei,0.009
memang,0.079
menang,0.018
mendengarkan,0.018
mendung,0.009
menikah,0.026
menit,0.018
menteri,0.009
mes,0.009
mie,0.018
mikel,0.009
minder,0.009
minimal,0.009
minum,0.009
mis,0.009
mobil,0.009
model,0.009
monyet,0.009
motor,0.035
mual,0.009
muda,0.009
mudah,0.009
mula,0.009
mulai,0.018
mumpung,0.009
munchen,0.018
musim,0.018
muterin,0.009
nafsu,0.009
nama,0.044
nasib,0.009
nasihat,0.009
nasional,0.009
neraka,0.009
ng,0.009
ngajakin,0.009
ngajarin,0.009
ngartin,0.009
nge,0.009
ngebajak,0.009
ngedongkrong,0.009
ngeganjel,0.009
ngelakuin,0.009
ngeliatnya,0.009
ngepost,0.009
ngetwet,0.009
ngikut,0.009
ngono,0.018
ngunyah,0.009
niat,0.009
ninja,0.018
nitendo,0.009
nitja,0.009
nolak,0.009
nyala,0.035
nyaman,0.009
nyanyi,0.035
nyata,0.018
nyemplungin,0.009
nyenyak,0.018
nyubitnya,0.009
oblada,0.009
obladi,0.009
odp,0.009
oke,0.009
olahraga,0.018
online,0.009
ono,0.009
orang,0.018
otak,0.026
pacman,0.009
pada,0.009
padi,0.026
pagi,0.035
paham,0.018
pakai,0.062
pakaianya,0.009
pandemi,0.009
panik,0.018
parah,0.009
parkir,0.009
pasar,0.009
pasti,0.009
pecel,0.009
peduli,0.018
pegang,0.009
pekan,0.009
pekerjaan,0.018
pelihara,0.018
pengki,0.035
pening,0.009
penuh,0.018
penyok,0.009
peran,0.009
peras,0.018
percaya,0.018
perdana,0.009
periksa,0.026
pernah,0.018
pesawat,0.009
pesimis,0.009
pesta,0.026
pete,0.009
piala,0.018
piece,0.009
pikir,0.053
pikirin,0.009
pilih,0.018
piling,0.009
pinggir,0.009
polah,0.009
porsi,0.009
pos,0.009
posisi,0.009
positif,0.009
powernya,0.009
prambors,0.009
pras,0.018
presiden,0.009
pria,0.018
produktif,0.009
progres,0.009
puas,0.009
puasa,0.044
pula,0.009
pulang,0.053
puncak,0.009
punya,0.009
putar,0.009
ra,0.009
rajin,0.009
ramadhan,0.009
rambut,0.009
rasa,0.018
rebus,0.009
rem,0.009
remang,0.009
renang,0.026
rencana,0.026
retweet,0.018
ri,0.009
rindu,0.053
roji,0.009
rojiun,0.009
rontok,0.009
ropo,0.009
rumah,0.158
rumit,0.009
rusak,0.018
saat,0.018
sabar,0.009
sabtu,0.018
sadar,0.035
sagu,0.009
sahur,0.009
saja,0.035
sakit,0.035
salah,0.035
sama,0.009
sambal,0.009
sambat,0.009
sambut,0.009
sampah,0.009
sampai,0.053
samping,0.009
samudera,0.009
sangka,0.009
sapu,0.018
sarjana,0.009
satu,0.018
saudara,0.079
saya,0.158
sebagai,0.018
sebentar,0.018
secepet,0.009
sedih,0.018
sedikit,0.009
segera,0.009
sehat,0.009
seingetku,0.009
sekali,0.114
sekarang,0.009
sekian,0.009
selain,0.009
selamat,0.009
selesai,0.035
semangat,0.035
sembarang,0.009
sembuh,0.009
seminggu,0.009
semoga,0.053
semua,0.009
senjata,0.009
sepeda,0.009
seperti,0.123
serasa,0.009
serigala,0.018
sering,0.009
seringkali,0.009
serius,0.009
serok,0.009
seru,0.018
sesuai,0.009
sfh,0.009
sial,0.035
siang,0.026
sidang,0.026
sih,0.062
silah,0.009
sims,0.009
singkir,0.018
sirup,0.009
sisi,0.009
skripsi,0.009
sobat,0.009
sok,0.009
sosial,0.009
spongebob,0.009
subuh,0.009
sudah,0.211
sudzon,0.009
suka,0.053
sule,0.018
sung,0.009
sungai,0.009
sungguh,0.018
super,0.026
suruh,0.018
susah,0.009
syok,0.009
syukur,0.018
tabung,0.009
tadi,0.009
tahu,0.123
tahun,0.009
tambah,0.009
tanda,0.009
tanding,0.018
tanggal,0.018
tanggap,0.009
tanjung,0.009
tantang,0.018
tanya,0.035
tapi,0.044
target,0.009
tawa,0.246
tayang,0.009
tebak,0.018
tekan,0.018
telah,0.009
telan,0.009
televisi,0.009
teman,0.07
tempat,0.009
tenang,0.009
terang,0.009
terbang,0.018
terimakasih,0.009
terjerembab,0.009
terus,0.009
tetanganya,0.009
tetangga,0.009
tetap,0.035
thrones,0.009
tidak,0.554
tidur,0.07
tiktok,0.018
tim,0.009
timbul,0.009
timbun,0.009
tinggal,0.035
tipes,0.009
tisu,0.009
tobi,0.009
tombol,0.009
tonight,0.009
tonton,0.018
total,0.009
tua,0.009
tuan,0.009
tugas,0.026
tulis,0.026
tumoro,0.009
tunggu,0.009
tunjuk,0.009
tuperware,0.009
turun,0.009
tutup,0.009
tweet,0.018
twitter,0.018
uang,0.009
ubah,0.018
ucl,0.009
udin,0.009
ujian,0.009
ular,0.009
ulat,0.009
umur,0.018
undur,0.009
ungkapin,0.009
ungkapinm,0.009
untuk,0.009
untuku,0.009
uptown,0.009
usah,0.009
utama,0.044
uwaw,0.009
uwow,0.018
video,0.009
vincent,0.009
vindest,0.009
virus,0.009
vokalis,0.009
wadu,0.009
wainailaihi,0.009
wajar,0.009
waktu,0.009
walaupun,0.009
wanita,0.018
whatsapp,0.009
wis,0.018
withheld,0.009
ya,0.132
yak,0.018
yang,0.317
yummy,0.009
zak,0.018
