term,weight
ada,0.063
adalah,0.009
adan,0.009
agar,0.027
air,0.009
ajak,0.018
ajar,0.009
akan,0.036
akhlak,0.009
alibi,0.009
alis,0.009
amin,0.009
anak,0.009
analgesik,0.009
anda,0.181
aneh,0.009
ani,0.009
anjak,0.018
anjr,0.009
apa,0.027
apaka,0.009
apalg,0.009
apotek,0.009
aska,0.009
astagfirulahaladzim,0.009
atas,0.027
atau,0.027
aul,0.009
awal,0.009
ayam,0.009
ayo,0.018
azka,0.009
baca,0.009
badan,0.009
bagaimana,0.054
bagus,0.009
bahagia,0.018
bahan,0.009
baik,0.036
bajing,0.009
balas,0.018
balik,0.018
bang,0.045
bantu,0.009
banyak,0.018
bareng,0.018
baru,0.009
batas,0.009
bau,0.009
bawa,0.009
bct,0.009
beban,0.009
beberapa,0.009
beda,0.045
begimane,0.009
begitu,0.018
belah,0.009
beli,0.018
belum,0.045
benar,0.036
benci,0.018
bentuk,0.009
berat,0.018
bersih,0.009
bertangung,0.009
besok,0.009
bgmn,0.009
biadab,0.009
bicara,0.018
bisa,0.073
biyan,0.018
bjgn,0.009
blerengi,0.009
bodoh,0.009
boleh,0.027
bonceng,0.009
bongin,0.009
bonus,0.009
bos,0.009
bosan,0.009
buah,0.027
buat,0.036
buka,0.027
bukan,0.036
bukankah,0.009
bung,0.009
buruk,0.009
butuh,0.009
cakra,0.009
calo,0.009
calon,0.009
canda,0.009
cantik,0.027
carin,0.009
caya,0.009
celaka,0.009
cemil,0.018
cepat,0.036
cerita,0.027
ciapa,0.009
cinta,0.027
cium,0.009
coba,0.027
cont,0.009
corona,0.018
cowonya,0.018
cuma,0.045
dan,0.018
dapat,0.036
dari,0.027
dasar,0.018
daster,0.009
datang,0.027
dekat,0.036
dengan,0.054
di,0.127
dia,0.036
didengerin,0.009
dikit,0.009
dilema,0.009
ding,0.009
diri,0.063
doa,0.036
doang,0.027
dobel,0.009
dua,0.009
duduk,0.009
dulu,0.018
dunia,0.027
dupak,0.009
edan,0.009
ego,0.036
eh,0.018
enak,0.027
enggan,0.018
entuk,0.009
eon,0.009
fakgurl,0.009
fans,0.009
feedback,0.009
fokus,0.018
fotbar,0.018
gadis,0.009
gagal,0.009
gas,0.009
gasak,0.009
gemeteran,0.009
gin,0.009
gmtg,0.009
guemes,0.009
gulu,0.009
gumoh,0.009
gumuy,0.009
gusti,0.009
habis,0.027
hai,0.018
hakim,0.009
hal,0.009
hallow,0.009
hamidun,0.018
hancur,0.036
hanya,0.073
harap,0.027
hari,0.027
harus,0.018
hati,0.036
hayow,0.009
hebat,0.009
hehehehehe,0.009
heheu,0.009
hidup,0.018
hilang,0.018
hiya,0.009
ho,0.018
hubung,0.018
ibu,0.018
ikat,0.027
ikhlas,0.009
ikut,0.018
indah,0.009
indomilk,0.009
ingin,0.045
ini,0.091
iqra,0.009
iri,0.009
islam,0.009
istirahat,0.018
itu,0.027
izin,0.018
jadi,0.054
jaga,0.009
jalan,0.063
janji,0.009
jari,0.036
jas,0.009
jauh,0.009
jawab,0.009
jelek,0.009
jenis,0.009
jiwa,0.018
juang,0.018
juga,0.027
juli,0.009
kaki,0.009
kalau,0.118
kali,0.009
kalimat,0.009
kampus,0.018
kan,0.009
kapan,0.009
karena,0.073
kasur,0.009
kata,0.018
ke,0.018
kecewa,0.036
ked,0.009
kelelawar,0.009
keluarga,0.018
kemari,0.009
kembali,0.009
kembang,0.027
kembar,0.009
ken,0.045
kenal,0.009
kenapa,0.027
kendali,0.009
kentut,0.009
kepala,0.009
kepedesan,0.009
keras,0.036
kering,0.009
kerja,0.009
kes,0.009
kesana,0.009
kesangaren,0.018
kesiap,0.018
ketawa,0.009
ketemu,0.009
ketik,0.009
ketika,0.018
ketinggalan,0.009
khawatir,0.009
kilav,0.009
kita,0.045
kmnya,0.009
komitmen,0.009
komunikasi,0.009
konser,0.009
kontak,0.009
kresek,0.009
kuat,0.018
kuliah,0.009
kurang,0.009
kw,0.009
kwintil,0.009
kyubiku,0.009
laboratorium,0.009
lagi,0.073
lain,0.036
laki,0.054
lakulu,0.009
lala,0.009
lalu,0.009
laluin,0.009
lamar,0.009
lancar,0.018
langsung,0.009
lantai,0.009
laptop,0.009
latih,0.009
laut,0.009
lawan,0.009
lebih,0.027
lekas,0.009
lelah,0.009
lemah,0.027
lewat,0.009
licik,0.009
lihat,0.073
lindung,0.018
luka,0.054
lulus,0.009
luna,0.009
lupa,0.036
lv,0.009
maaf,0.018
malah,0.027
