term,weight
abs,0.009
acak,0.009
ada,0.036
adat,0.009
aduh,0.009
aelah,0.009
afgan,0.009
agak,0.009
agar,0.064
ajar,0.018
akan,0.018
akhir,0.009
akibat,0.009
alami,0.009
alarm,0.009
aman,0.1
ambil,0.009
amin,0.027
ampuh,0.009
an,0.009
anak,0.082
anda,0.055
aneh,0.009
angin,0.009
angkat,0.027
apa,0.064
aplikasi,0.009
apps,0.009
arabika,0.009
arhglsndkdkdbaldbywuxkskwcenflg,0.009
asgar,0.009
asik,0.009
asli,0.018
atas,0.018
atm,0.009
awal,0.009
awat,0.027
ayam,0.009
ayo,0.045
baca,0.018
bagaimana,0.018
bagi,0.045
bagus,0.027
bahagia,0.018
baik,0.009
bajing,0.009
baku,0.009
balik,0.009
bamboo,0.009
ban,0.009
bandung,0.009
bang,0.018
bank,0.009
bantu,0.036
banyak,0.009
bapak,0.073
baru,0.027
bayang,0.009
bayangin,0.009
bca,0.009
begadang,0.009
begini,0.027
begitu,0.064
belah,0.036
belakang,0.009
beli,0.018
beliau,0.009
belum,0.027
ben,0.018
benar,0.027
beng,0.018
bentar,0.018
ber,0.009
beranda,0.009
berat,0.009
berfikir,0.009
berita,0.045
berkat,0.018
besar,0.009
besok,0.018
betah,0.009
betapa,0.009
beterai,0.009
bi,0.009
biang,0.009
bicara,0.009
bilang,0.036
bim,0.009
biru,0.009
bisa,0.055
bising,0.009
bitt,0.009
blok,0.009
bodoh,0.009
bok,0.009
boleh,0.027
bolong,0.009
bos,0.009
botol,0.009
brand,0.009
bri,0.009
buat,0.064
bude,0.009
buka,0.027
bukan,0.027
bulan,0.027
bulat,0.009
bumi,0.018
bunuh,0.009
buruk,0.009
butuh,0.018
cadbury,0.009
campur,0.009
canda,0.018
cantik,0.009
cari,0.018
cemil,0.055
centil,0.009
ceria,0.009
ci,0.009
cik,0.055
cina,0.009
cita,0.018
coba,0.036
cocok,0.009
coklat,0.018
corak,0.009
corona,0.045
cpt,0.018
dan,0.009
dapat,0.027
dari,0.082
dazar,0.009
deep,0.009
deng,0.009
dengan,0.009
depan,0.009
desa,0.009
dewasa,0.018
di,0.073
diabetes,0.009
diangap,0.009
diemin,0.009
dis,0.009
diucapin,0.009
dk,0.018
doang,0.009
