term,weight
ada,0.082
admin,0.014
administrasi,0.014
aduh,0.041
agar,0.082
agenda,0.014
air,0.014
ajar,0.014
akhir,0.027
aksi,0.014
akta,0.014
alam,0.014
almamater,0.014
amat,0.027
ambil,0.027
ambis,0.014
amin,0.041
ampun,0.014
an,0.014
anak,0.109
analis,0.014
antar,0.014
apa,0.027
apalagi,0.014
ardan,0.027
asam,0.014
asih,0.014
asli,0.014
atas,0.014
atur,0.014
aula,0.014
awam,0.014
ayo,0.136
baca,0.014
bagaimana,0.027
bagas,0.014
bagus,0.027
bagusin,0.014
bahagia,0.014
bahan,0.014
bahasa,0.014
baksil,0.014
balik,0.014
balon,0.014
banding,0.014
bandung,0.054
bangun,0.014
barangkali,0.014
barat,0.014
baru,0.027
basa,0.014
bayang,0.014
bebas,0.014
begitu,0.109
belah,0.014
benang,0.014
benar,0.054
benarkan,0.014
bentar,0.014
beranda,0.014
berapa,0.014
bermanfat,0.027
bihalal,0.014
bimbing,0.014
bioskop,0.014
bisa,0.027
bismillah,0.014
blackberry,0.014
bodor,0.041
bosan,0.014
buat,0.041
bubur,0.014
budak,0.014
buibu,0.027
buka,0.014
buku,0.014
bulan,0.027
buruk,0.014
calo,0.014
cama,0.014
canda,0.014
cantik,0.027
cari,0.054
catin,0.027
cc,0.027
cemil,0.014
cenderung,0.014
centil,0.014
cepat,0.027
cerita,0.014
cincin,0.014
cinta,0.014
ciwi,0.027
claps,0.027
coba,0.014
cocok,0.014
corona,0.027
curhat,0.014
cuti,0.014
da,0.014
dada,0.014
daftar,0.027
daging,0.014
dan,0.014
dana,0.014
dapat,0.027
dari,0.027
dasar,0.027
dedek,0.014
deh,0.014
dekat,0.014
dengan,0.027
dengar,0.014
derajat,0.014
dery,0.014
desa,0.014
desember,0.014
di,0.082
dia,0.027
didik,0.014
diet,0.014
dilema,0.027
diliatin,0.014
dimastanya,0.014
dingin,0.027
dion,0.014
diospek,0.014
diri,0.014
diskon,0.014
ditanyain,0.014
doa,0.014
doang,0.027
donat,0.014
dong,0.082
download,0.014
drama,0.014
dukung,0.014
dulunya,0.014
dur,0.014
edisi,0.014
eh,0.068
ejen,0.014
emosi,0.014
episode,0.054
euy,0.014
film,0.027
fokus,0.027
further,0.014
gaji,0.014
ganesha,0.014
garuda,0.027
gas,0.014
ge,0.014
gedung,0.054
gemas,0.014
generasi,0.014
geulis,0.014
gils,0.014
gofod,0.014
gpa,0.014
grup,0.014
guru,0.027
hablas,0.014
hadeuh,0.041
hai,0.054
hal,0.014
halal,0.014
halalbihalal,0.014
hamil,0.027
hanya,0.027
harga,0.068
hari,0.041
hasil,0.014
hatur,0.027
hehehehe,0.014
henti,0.014
hidup,0.027
hikmah,0.014
hilang,0.027
hormat,0.014
