term,weight
acak,0.024
ada,0.06
adalah,0.012
adil,0.012
adminya,0.024
agar,0.036
agung,0.012
ah,0.012
air,0.036
ajak,0.012
ajar,0.012
akan,0.024
akhir,0.024
akhlak,0.012
akibat,0.012
akun,0.012
akuntasi,0.012
alm,0.024
ambil,0.012
ambyar,0.036
anak,0.132
anda,0.084
aneh,0.024
angin,0.024
apa,0.096
apalagi,0.012
arah,0.012
aris,0.012
arti,0.012
asam,0.012
astaga,0.012
asuransi,0.012
atas,0.012
ayam,0.036
ayo,0.096
baca,0.06
badan,0.012
bagaimana,0.036
bagi,0.012
bagus,0.012
bahas,0.012
baik,0.036
baju,0.012
balas,0.036
balik,0.012
banting,0.012
bapak,0.036
bareng,0.024
baru,0.012
bas,0.012
basah,0.012
baso,0.06
batas,0.012
batu,0.024
batuk,0.024
bawa,0.036
bawain,0.012
bayang,0.012
bayi,0.012
beatles,0.012
beda,0.036
begitu,0.024
belah,0.012
beli,0.024
belok,0.012
belum,0.036
bem,0.024
benang,0.012
benar,0.084
berani,0.012
berlanganan,0.012
besok,0.012
biasa,0.012
biji,0.012
bilang,0.012
bisa,0.048
bodoamat,0.012
boleh,0.024
bon,0.012
buat,0.048
bubeks,0.024
budaya,0.012
buka,0.072
bukan,0.012
bulan,0.012
bumijawa,0.012
buru,0.024
butuh,0.012
calon,0.012
canda,0.012
cantik,0.012
cara,0.012
cari,0.06
casablanca,0.024
celaka,0.012
cemil,0.096
cengeng,0.012
cenut,0.012
cenutnya,0.012
cepat,0.012
cerita,0.012
closing,0.012
coba,0.012
coklat,0.012
coldplay,0.012
dadak,0.012
dalam,0.024
dan,0.024
dapat,0.024
dar,0.012
dari,0.036
daster,0.024
data,0.024
definisi,0.012
deh,0.012
dek,0.024
dekat,0.012
dengan,0.012
dengar,0.024
depan,0.012
di,0.024
dia,0.024
diajarin,0.012
diam,0.024
dijahatin,0.012
dikabulin,0.012
dikit,0.012
dipaketin,0.012
diri,0.024
ditelen,0.012
diwisudan,0.012
doa,0.012
dong,0.012
edi,0.012
eh,0.024
ekonomi,0.024
ekspetasi,0.024
email,0.024
emosi,0.012
encok,0.012
endorse,0.012
energen,0.012
es,0.036
fara,0.024
flashdisku,0.012
gabutnya,0.012
gaji,0.012
game,0.012
ganti,0.012
gara,0.024
garis,0.024
gas,0.012
gemas,0.036
geprek,0.012
gigi,0.012
gila,0.012
gilir,0.024
gin,0.084
goreng,0.012
goyang,0.012
