term,weight
acau,0.01
ada,0.021
adalah,0.031
admin,0.01
adoh,0.01
agar,0.041
aisyah,0.031
ajak,0.01
ajar,0.041
aju,0.01
akakak,0.01
akan,0.01
akses,0.01
aktif,0.01
ala,0.01
alamat,0.01
alumunium,0.01
ambil,0.01
amin,0.01
an,0.021
anak,0.062
anda,0.217
anggota,0.01
angkat,0.01
angkutan,0.01
anyar,0.01
anye,0.021
apa,0.041
apes,0.01
apip,0.01
arif,0.01
arti,0.021
astaga,0.01
astaughfirulohalazim,0.01
atau,0.01
awokwok,0.01
ayo,0.021
baca,0.041
bagai,0.01
bagaimana,0.021
bahagia,0.01
bahas,0.01
bahasa,0.021
baik,0.052
baja,0.01
baju,0.052
bakso,0.021
balas,0.052
balikin,0.031
bambank,0.01
banci,0.01
bangsa,0.01
bangun,0.01
bantu,0.021
banyak,0.041
bapak,0.031
bapake,0.01
bar,0.021
bareng,0.01
baru,0.01
bas,0.01
batas,0.021
bau,0.01
bawa,0.021
bawah,0.01
bawel,0.01
bayar,0.01
becandain,0.01
bedog,0.01
begini,0.031
begitu,0.062
bekas,0.021
bel,0.01
beli,0.041
belum,0.031
benar,0.031
benk,0.01
bentuk,0.021
beranda,0.01
bersih,0.01
bersihin,0.01
besar,0.021
besok,0.021
biasa,0.01
bikers,0.01
bikini,0.01
bilang,0.021
bilangin,0.01
bintang,0.01
bisa,0.031
bk,0.01
bobok,0.01
bohong,0.01
bola,0.01
boleh,0.041
boro,0.01
bos,0.031
bosan,0.01
botol,0.01
boys,0.01
buah,0.01
buat,0.083
buaya,0.01
bukan,0.031
bumbu,0.021
bumi,0.01
bungkus,0.021
buru,0.01
calone,0.01
cam,0.01
campur,0.01
canda,0.01
cantik,0.01
captionya,0.01
cara,0.021
cari,0.021
celine,0.01
cemil,0.062
cendek,0.01
cerita,0.01
cetak,0.01
cha,0.01
chef,0.01
cinta,0.021
cipta,0.01
coba,0.062
cocok,0.01
contek,0.01
cuma,0.031
cupcupcup,0.01
dadah,0.01
dadak,0.01
daftar,0.01
dalam,0.031
damel,0.01
dan,0.031
dandan,0.01
dapat,0.031
dari,0.031
data,0.052
database,0.01
deep,0.01
definitely,0.01
deh,0.01
dek,0.01
dendang,0.01
dengan,0.01
dengar,0.021
depan,0.01
desain,0.01
di,0.062
dia,0.072
dibantuin,0.01
digituin,0.01
dih,0.041
dikembalin,0.01
dikit,0.01
diluar,0.01
dinget,0.01
dion,0.01
diputusin,0.01
diri,0.031
diselamatin,0.01
dita,0.01
doang,0.01
dodol,0.01
dokumentasi,0.01
dolan,0.01
dong,0.01
download,0.01
drama,0.052
dua,0.01
duduk,0.031
dulu,0.01
duluan,0.01
duo,0.01
eala,0.01
eek,0.01
eh,0.031
ekspresi,0.01
email,0.031
embak,0.01
emie,0.01
emon,0.01
enak,0.01
episode,0.01
es,0.01
fantastic,0.01
flower,0.01
fokus,0.01
foto,0.041
franchisenya,0.01
gabung,0.01
gadis,0.041
gagal,0.01
gangerti,0.01
ganti,0.01
gara,0.021
garasi,0.01
gata,0.01
geli,0.01
gia,0.01
gie,0.01
gilir,0.01
gir,0.01
gonta,0.01
gonzales,0.01
google,0.01
