term,weight
abad,0.009
absenya,0.009
ada,0.062
aduh,0.045
agar,0.018
air,0.054
ajak,0.018
akhir,0.054
akhlak,0.036
akrab,0.009
akses,0.009
aksk,0.027
ala,0.009
alas,0.018
alhasil,0.009
alias,0.009
alon,0.009
aman,0.009
ambil,0.018
ambyar,0.009
amin,0.009
ampun,0.027
an,0.027
anak,0.062
anda,0.08
andai,0.009
andal,0.009
anjing,0.018
antre,0.009
ap,0.009
apa,0.116
apanih,0.018
aplikasi,0.009
aroma,0.009
astaga,0.009
ayam,0.009
ayo,0.089
bab,0.009
bablas,0.009
baca,0.027
bagaimana,0.009
bahas,0.009
baik,0.054
balas,0.027
banding,0.009
bang,0.08
bangat,0.009
bangpo,0.009
bangun,0.027
bangunin,0.009
bantu,0.009
banya,0.009
banyak,0.027
bapak,0.009
bapake,0.009
baris,0.009
baru,0.054
batin,0.009
bebal,0.009
bebas,0.018
beberapa,0.009
beda,0.009
begitu,0.045
bel,0.018
belah,0.009
beli,0.018
belok,0.009
belum,0.027
benar,0.045
benci,0.009
beranda,0.009
berani,0.018
berkah,0.009
besar,0.009
bias,0.009
biasa,0.009
bicara,0.027
bilang,0.036
bini,0.009
bintaro,0.009
bisa,0.071
bismillah,0.009
bodoamat,0.027
boker,0.009
boleh,0.009
bosan,0.009
bpjs,0.009
bpknya,0.009
buah,0.009
buat,0.107
bubur,0.009
buka,0.018
bukit,0.009
bulan,0.009
bunyi,0.009
buram,0.009
butuh,0.009
cakep,0.009
cari,0.018
catat,0.018
cemerlang,0.009
cemil,0.027
cepat,0.018
cerita,0.009
ciwi,0.009
coba,0.018
cocok,0.018
corona,0.009
cukup,0.009
cuma,0.027
curi,0.009
cuti,0.009
cuy,0.009
daftar,0.009
daki,0.009
dalam,0.009
damai,0.009
damar,0.009
dan,0.018
dapat,0.018
dar,0.009
dari,0.018
daripada,0.009
dasar,0.009
daster,0.009
daya,0.009
deadline,0.009
debat,0.018
dekat,0.009
dengung,0.009
depan,0.009
desa,0.009
di,0.062
dia,0.036
diam,0.009
diambilin,0.009
diapers,0.009
dibangunin,0.009
diblock,0.009
dibuly,0.009
dicekokin,0.009
digadain,0.009
digunain,0.009
dikerjain,0.009
dikit,0.018
dikosan,0.009
dilema,0.009
diniqmati,0.009
dirusakin,0.009
diskusi,0.009
disms,0.009
ditanga,0.009
diupload,0.009
doang,0.027
dong,0.009
dosen,0.054
drama,0.009
dri,0.018
dukhon,0.009
dulu,0.027
dusun,0.009
ealah,0.009
edit,0.009
eh,0.062
el,0.009
elah,0.009
emaknye,0.009
emosi,0.009
empang,0.009
enak,0.009
episode,0.009
etetet,0.009
fokus,0.027
format,0.009
foto,0.009
gadis,0.009
gagal,0.018
gamelanya,0.009
gandeng,0.009
ganti,0.018
gara,0.018
gas,0.009
gclas,0.009
gcr,0.009
gebetan,0.009
gel,0.009
gelap,0.009
gemas,0.009
gendong,0.009
gerah,0.009
gform,0.009
gigi,0.009
gila,0.018
gilir,0.009
gin,0.062
gmet,0.009
gosip,0.018
gosong,0.009
grobogan,0.027
gulung,0.009
gumush,0.009
habis,0.045
haduh,0.036
hai,0.036
halah,0.009
hantu,0.009
hanya,0.009
harga,0.018
hari,0.018
harus,0.018
hasil,0.009
hati,0.027
hayo,0.009
hilang,0.036
hmpir,0.009
hubung,0.009
hutang,0.009
hyah,0.009
ibu,0.045
ide,0.027
ikut,0.009
imbas,0.009
indira,0.009
indonesia,0.009
info,0.009
ingat,0.009
ini,0.107
instagram,0.009
instan,0.018
inti,0.009
intro,0.009
ipeh,0.009
ipin,0.009
isi,0.018
iso,0.009
itu,0.098
iur,0.009
iya,0.054
jadi,0.054
jala,0.009
jalan,0.054
jam,0.098
jangkau,0.009
jasa,0.009
jatuh,0.009
jauh,0.018
jebol,0.009
jemur,0.009
jendela,0.009
jenis,0.009
jilbab,0.009
jorok,0.009
juang,0.018
juga,0.062
jungkat,0.009
jungkit,0.009
juta,0.027
kabar,0.009
kaca,0.009
kah,0.009
kajup,0.009
kalau,0.152
kali,0.009
kamar,0.027
kan,0.018
kanan,0.009
kantuk,0.009
kapal,0.009
karena,0.009
karimunjawa,0.009
kasih,0.027
kayak,0.045
kebelet,0.009
kecewa,0.009
kecil,0.018
kedut,0.009
keingetan,0.009
kejer,0.009
keju,0.009
kelagepan,0.009
kelamin,0.009
kelas,0.036
kelelawar,0.009
kelompoku,0.009
keluar,0.009
kemari,0.009
kemarin,0.018
ken,0.045
kena,0.009
kenal,0.009
kenapa,0.027
kentang,0.009
kenya,0.009
keplak,0.009
keramas,0.009
keren,0.009
kerja,0.054
kesal,0.009
kesana,0.009
kesini,0.018
ketemu,0.009
kibas,0.009
kicik,0.009
kiri,0.009
kirim,0.009
kisah,0.009
kita,0.018
korban,0.009
korea,0.009
kos,0.009
kreatif,0.009
kreatifitasnya,0.009
kta,0.018
kuat,0.018
kue,0.009
kuis,0.071
kuliah,0.045
kulit,0.009
kulon,0.018
kunci,0.009
kuota,0.009
kuping,0.009
lage,0.009
lagi,0.027
lah,0.009
lahir,0.009
lain,0.009
laki,0.045
lalu,0.009
lampu,0.027
lanang,0.009
langit,0.009
langsung,0.027
larut,0.009
latih,0.009
laut,0.027
lawan,0.009
layan,0.009
lebaran,0.009
lebih,0.036
ledak,0.009
lelah,0.036
lelucon,0.009
lengkap,0.018
lev,0.009
lho,0.027
libur,0.018
lihat,0.018
lindunganya,0.009
lingkar,0.009
lingkung,0.009
listrik,0.036
loh,0.009
lonjong,0.009
lucu,0.018
lupa,0.036
maaf,0.018
mahir,0.009
maju,0.009
maksi,0.009
malam,0.036
malas,0.009
malemnya,0.009
malu,0.018
mancing,0.009
mandi,0.027
manual,0.009
marah,0.018
mari,0.009
masak,0.036
masakan,0.009
masih,0.027
masjid,0.027
mati,0.036
mau,0.027
mei,0.009
melek,0.018
mels,0.045
memafkan,0.009
memang,0.054
memberi,0.009
menang,0.009
menci,0.009
mendengarkan,0.018
mendung,0.009
menghianati,0.009
menit,0.018
mentok,0.009
menu,0.009
mereka,0.009
merem,0.018
mes,0.018
mhs,0.027
mie,0.027
milik,0.009
minggu,0.054
minum,0.009
minyak,0.018
misi,0.018
mlebu,0.009
mobil,0.045
modku,0.009
modus,0.009
mohon,0.009
mon,0.009
motor,0.009
moyang,0.009
mudah,0.009
muka,0.027
mulai,0.018
mundur,0.009
musim,0.009
nama,0.036
nang,0.009
nanti,0.009
ndi,0.009
nenek,0.009
nengok,0.009
nerimanya,0.009
nes,0.027
ngantuk,0.027
nge,0.009
ngecek,0.009
ngejar,0.009
ngeringkasnya,0.009
ngerjainya,0.009
ngetiknya,0.009
ngetwet,0.009
nginepnya,0.009
nginget,0.009
ngobrol,0.009
ngompol,0.027
nguawur,0.009
ngusir,0.009
nikmat,0.009
nimbrung,0.009
ninjaku,0.009
nomor,0.009
notif,0.009
numpang,0.036
nya,0.009
nyadar,0.009
nyala,0.009
nyalin,0.027
nyaman,0.009
nyantai,0.009
nyantol,0.009
nyegatin,0.009
nyempul,0.009
nyerah,0.009
nyimak,0.009
obrol,0.027
online,0.009
ooh,0.009
orang,0.018
otak,0.027
pada,0.009
padahal,0.018
pagi,0.018
paham,0.009
pakai,0.045
paksa,0.009
paling,0.009
panas,0.009
pandang,0.009
pandemi,0.018
pangku,0.009
panik,0.027
panjang,0.009
pantas,0.009
pantun,0.009
parah,0.027
parfum,0.018
parkir,0.009
peh,0.009
pencilakan,0.009
penting,0.009
penuh,0.009
perang,0.009
peras,0.018
percaya,0.036
perintah,0.009
perkara,0.009
pernah,0.009
pertanyanku,0.009
peta,0.018
pikir,0.054
pilih,0.018
pilpres,0.009
pindah,0.009
pj,0.027
pkn,0.009
ponakan,0.036
pos,0.009
pria,0.027
psb,0.009
puasa,0.009
pula,0.009
pusing,0.009
pustaka,0.009
putih,0.009
putus,0.009
quiziz,0.009
rajin,0.009
rakyat,0.009
rapi,0.009
rasa,0.018
realita,0.009
rebah,0.009
receh,0.018
rek,0.009
renang,0.009
rencana,0.009
resume,0.009
retweet,0.018
rewel,0.009
ri,0.116
rindu,0.018
ringkas,0.009
riri,0.018
ruang,0.009
rugi,0.009
rumah,0.062
rumput,0.009
rusak,0.009
sa,0.009
saat,0.018
sadar,0.009
sahaja,0.009
sahur,0.009
saja,0.089
sak,0.009
saking,0.009
sakit,0.018
salah,0.009
salju,0.027
sama,0.036
sampai,0.089
sana,0.018
sang,0.009
sanggup,0.009
sapa,0.009
sasar,0.009
satu,0.009
saudara,0.134
saya,0.214
sayang,0.018
sebentar,0.018
sedia,0.009
sedih,0.009
sedot,0.009
segiempat,0.009
sekali,0.232
sekarang,0.009
sekian,0.018
sekolah,0.009
selalu,0.027
selamat,0.009
selesai,0.054
semangat,0.027
semoga,0.018
sempat,0.009
sendiri,0.018
senin,0.009
sensor,0.009
senyum,0.009
seperti,0.08
serang,0.009
sesal,0.027
sesi,0.009
set,0.009
sholat,0.009
sial,0.009
siang,0.045
siap,0.009
siapa,0.009
sih,0.018
sihir,0.009
silah,0.009
simbah,0.009
simulasi,0.018
sinetron,0.009
sinyal,0.009
siram,0.009
skrinsut,0.009
sks,0.036
smbil,0.009
snorkeling,0.009
sofa,0.009
sok,0.009
sorang,0.009
sore,0.009
spam,0.018
stan,0.018
stik,0.009
sudah,0.366
suhu,0.009
suka,0.027
sukses,0.009
sumpah,0.009
sumuk,0.009
surender,0.009
suruh,0.018
susah,0.009
suvenir,0.009
syukur,0.027
tabk,0.009
tadi,0.009
tahan,0.018
tahu,0.062
tahun,0.071
takbir,0.018
takpe,0.009
takut,0.054
