term,weight
ada,0.078
adalah,0.125
adama,0.016
adi,0.008
adidas,0.016
adil,0.008
adimakna,0.008
adjektiva,0.008
admin,0.031
aduk,0.016
ag,0.008
agama,0.016
agar,0.07
agnostik,0.008
agnostis,0.008
ahad,0.008
ahli,0.008
aidi,0.008
airpods,0.008
ajak,0.008
ajar,0.016
aji,0.008
akan,0.039
akhir,0.047
akses,0.008
aktivis,0.008
akun,0.039
akurat,0.008
al,0.023
alam,0.008
alaq,0.008
alat,0.008
alh,0.008
alhamdulilh,0.008
alih,0.008
alihprofesinya,0.008
alur,0.008
ambil,0.023
amin,0.023
amoled,0.008
an,0.031
anak,0.047
analisis,0.016
anda,0.226
angetin,0.008
anggar,0.016
angkut,0.016
antarstasiun,0.008
antre,0.008
apa,0.054
apalagi,0.008
apel,0.023
api,0.016
aplikasi,0.008
april,0.008
arah,0.016
arti,0.016
ary,0.008
asia,0.008
asli,0.016
assume,0.008
astaga,0.008
astuti,0.008
atas,0.016
atau,0.016
audit,0.008
audite,0.008
aus,0.008
australia,0.023
autorituit,0.008
awal,0.008
aware,0.008
awas,0.023
ayah,0.016
ayam,0.031
ayo,0.016
baca,0.039
backgrounds,0.008
badan,0.008
bagaimana,0.016
bagi,0.016
bagus,0.023
bahan,0.008
bahas,0.023
bahasa,0.023
bahkan,0.016
baik,0.047
baku,0.008
bang,0.016
bangga,0.016
bangku,0.008
bangun,0.016
banjir,0.008
bantu,0.031
banyak,0.023
bapak,0.008
barakh,0.008
barang,0.023
barat,0.008
batal,0.016
baterai,0.008
baticovid,0.008
bawa,0.008
bawan,0.008
bayar,0.023
bayi,0.016
beasiswa,0.008
beda,0.016
begini,0.008
begitu,0.031
bekas,0.008
belanja,0.031
belas,0.008
beli,0.039
beliau,0.008
belum,0.023
benar,0.047
bencana,0.008
benci,0.008
ber,0.008
beranda,0.016
berani,0.016
beras,0.008
berat,0.008
berhimpit,0.008
beri,0.008
berita,0.016
berkat,0.008
bersih,0.016
bersunguh,0.008
besi,0.023
between,0.008
bhambhang,0.008
biaya,0.023
bicara,0.008
bijak,0.008
bil,0.008
bilang,0.008
bilangin,0.008
bimbing,0.008
bis,0.047
bisa,0.117
bisnis,0.016
bkal,0.008
bodoh,0.008
bola,0.008
boleh,0.008
bom,0.008
bongol,0.008
bonus,0.008
bor,0.016
boros,0.008
bosan,0.008
boso,0.008
bpjs,0.008
breadcrumbs,0.016
bsar,0.008
buah,0.008
buat,0.062
budaya,0.016
budidaya,0.008
budiman,0.008
buka,0.008
bukan,0.008
bukhr,0.008
buku,0.023
bundesliga,0.008
bunga,0.008
bungkam,0.008
caceres,0.008
cacing,0.008
cahaya,0.008
calon,0.008
campur,0.016
cangkir,0.008
cara,0.031
careers,0.008
cares,0.008
cari,0.023
catering,0.008
caught,0.008
cc,0.008
cemil,0.031
cenderung,0.008
centre,0.008
centuries,0.008
cepat,0.008
cerah,0.008
ceri,0.016
cerita,0.008
cerna,0.008
cherished,0.008
chili,0.016
chose,0.008
chutney,0.016
ci,0.008
cinta,0.031
ciptain,0.008
citacita,0.008
ciu,0.008
clinical,0.008
co,0.008
coba,0.016
cocok,0.016
colok,0.008
comes,0.008
comika,0.008
commences,0.008
commuters,0.008
composers,0.008
compulsive,0.008
comuterline,0.008
confounds,0.008
cont,0.023
coriander,0.016
corona,0.031
coronavirus,0.008
created,0.008
cth,0.008
cucu,0.008
cukup,0.008
currently,0.008
dada,0.008
dadi,0.008
daerah,0.016
daftar,0.008
dalam,0.016
damai,0.008
dampak,0.008
dan,0.288
dana,0.016
dapat,0.016
dari,0.195
dasar,0.008
datang,0.023
daya,0.008
dedaunan,0.016
dede,0.008
demikian,0.008
deng,0.016
dengan,0.07
