term,weight
abe,0.01
abistu,0.01
acak,0.029
aceh,0.01
ada,0.019
adak,0.01
adalah,0.01
aduh,0.029
aik,0.01
ainik,0.01
air,0.048
ajak,0.01
ajayok,0.01
akan,0.01
akhitnya,0.01
akirnya,0.019
aksen,0.01
ala,0.019
alamat,0.01
alhamdulila,0.01
alih,0.01
amatzi,0.01
ambil,0.019
ampun,0.01
an,0.01
anak,0.048
anda,0.058
andro,0.01
angin,0.01
antisosial,0.01
apa,0.096
apansik,0.01
apaya,0.01
asrama,0.01
awal,0.01
awas,0.01
awet,0.01
ayah,0.029
ayam,0.019
ayo,0.029
baca,0.01
bagaimana,0.038
bagus,0.01
bahagia,0.01
baik,0.019
balik,0.01
ban,0.01
bandung,0.019
bangun,0.019
banjir,0.01
banyak,0.019
baru,0.029
bauk,0.01
bawa,0.01
beberapa,0.01
beda,0.019
bedua,0.01
begitu,0.077
bekel,0.01
beku,0.029
beli,0.077
belum,0.01
benar,0.048
bengkak,0.01
bentar,0.019
berani,0.01
beras,0.01
berkas,0.01
bersin,0.019
besok,0.029
bgtan,0.01
bilang,0.019
bingung,0.01
biru,0.01
bisa,0.077
bisak,0.01
blajar,0.01
bleding,0.01
blng,0.01
bojo,0.01
bola,0.019
bonton,0.01
bosan,0.019
buah,0.01
buang,0.01
buat,0.048
buka,0.029
bukber,0.01
buku,0.019
bunda,0.01
burger,0.019
burgerking,0.01
buru,0.019
burudi,0.01
ca,0.019
cabut,0.01
caca,0.019
cak,0.01
cakep,0.019
canai,0.029
cantik,0.01
cari,0.058
cayang,0.01
ceian,0.01
ceker,0.01
cemil,0.077
cepat,0.048
cerewet,0.01
ceu,0.01
coba,0.067
coco,0.01
coklat,0.01
congrats,0.01
conta,0.01
cony,0.01
corona,0.01
coronak,0.019
cpt,0.01
cuci,0.019
cuma,0.01
da,0.029
dada,0.01
dadak,0.01
daging,0.01
daka,0.01
dalgona,0.01
dalgonak,0.01
dan,0.01
dapur,0.01
darah,0.01
dari,0.048
daripada,0.01
daster,0.01
data,0.01
daun,0.01
dek,0.01
dekat,0.01
dendeng,0.019
dengan,0.029
depan,0.01
di,0.029
dia,0.048
diabisin,0.01
diajakin,0.01
diam,0.01
dian,0.01
dibuatin,0.01
dideket,0.01
diemin,0.01
diet,0.01
digrabfod,0.01
dikaitin,0.01
dikalianda,0.01
dikit,0.01
dimana,0.019
dinda,0.01
disatuin,0.01
ditaburin,0.01
ditemenya,0.01
dong,0.029
dosa,0.01
dram,0.01
drama,0.019
dua,0.01
dunia,0.01
edeng,0.01
efek,0.01
eh,0.038
ehm,0.01
eksekusi,0.01
ekwk,0.01
elsa,0.01
em,0.019
email,0.01
emem,0.01
emnang,0.01
empu,0.01
enak,0.038
enjel,0.019
episode,0.029
ey,0.01
feling,0.01
film,0.019
foto,0.019
gaboet,0.01
gadak,0.01
gadis,0.01
gama,0.01
gaperna,0.01
garam,0.01
garangasen,0.01
gas,0.01
gasabar,0.01
gatahan,0.01
gatal,0.01
gazh,0.01
gelap,0.01
gin,0.029
gitcu,0.01
gitugasi,0.01
gladak,0.01
goa,0.01
gofud,0.01
goreng,0.029
gosah,0.01
gratis,0.019
gtgasi,0.01
gugup,0.019
gurih,0.01
habis,0.048
hamka,0.01
hanya,0.01
hari,0.038
hasil,0.01
hati,0.01
hening,0.01
hepi,0.01
heum,0.01
hiatus,0.01
hidung,0.01
hidup,0.01
hijau,0.019
hilang,0.01
hitam,0.01
hoek,0.01
hormat,0.01
huaha,0.01
huf,0.029
huhuy,0.01
hujan,0.01
humoris,0.01
husna,0.01
ibu,0.077
ichibanya,0.01
ijasah,0.019
indah,0.01
ingat,0.01
ini,0.106
instagram,0.019
ish,0.01
isi,0.01
itu,0.019
itutu,0.019
iuh,0.01
iya,0.135
iyah,0.01
iyes,0.01
iz,0.01
jabarin,0.01
jadi,0.077
jahe,0.01
jalan,0.019
jam,0.038
janji,0.019
jauh,0.01
jaya,0.019
jdinya,0.01
jrang,0.01
juga,0.058
kaca,0.01
kadang,0.01
kalau,0.106
kaloga,0.019
kamar,0.01
kan,0.019
kandidat,0.01
kantor,0.048
kantung,0.01
kapan,0.01
karena,0.038
kari,0.01
kasar,0.01
kasi,0.029
katsu,0.019
kayak,0.019
kecombrang,0.01
kemarin,0.019
kembang,0.01
kempis,0.01
ken,0.154
kenapa,0.029
kentang,0.038
kepimgin,0.01
kera,0.01
keran,0.01
keringetan,0.01
kerja,0.019
kertas,0.01
keruma,0.01
kesal,0.01
kesana,0.01
kesini,0.01
ketan,0.01
ketemu,0.019
ketrampilan,0.01
kfc,0.01
kicik,0.01
kilogram,0.01
kira,0.01
klarifikasi,0.01
komputer,0.01
kopi,0.01
korban,0.01
korea,0.019
koriya,0.01
ksl,0.01
ktawa,0.01
ktingalan,0.01
kuasa,0.01
kue,0.01
kuliah,0.01
kulit,0.01
kulo,0.019
kumpul,0.01
kwkw,0.058
kwkwk,0.01
kwkwkw,0.038
kwkwkwk,0.019
kwkwkwkw,0.01
kwkwkwkwk,0.01
lable,0.01
lagi,0.058
laki,0.048
laku,0.01
lampu,0.01
lampung,0.019
lancar,0.01
lantai,0.01
lapar,0.01
latih,0.01
laut,0.01
legenda,0.01
leher,0.01
lek,0.01
lekan,0.01
lelah,0.01
lelaps,0.01
lemas,0.01
lengkuas,0.01
lgsung,0.038
lho,0.019
liatin,0.01
libur,0.029
lihat,0.058
lipat,0.01
lobster,0.01
loh,0.01
loncat,0.01
lucifer,0.01
lulus,0.01
lupa,0.019
lusa,0.01
lwt,0.01
mageran,0.01
magrib,0.01
mahal,0.01
makanya,0.01
makas,0.019
mala,0.01
malam,0.019
malas,0.01
malbi,0.01
malu,0.077
mandi,0.01
mangat,0.01
manis,0.01
mantan,0.01
mantu,0.01
masa,0.01
masak,0.058
masakan,0.019
masker,0.019
masya,0.01
mata,0.01
matah,0.01
matak,0.01
mati,0.01
matin,0.01
mau,0.058
mcd,0.038
mei,0.01
mel,0.01
meleduak,0.01
melek,0.01
memang,0.01
memberi,0.01
mencet,0.01
menikah,0.01
menstruasi,0.019
menu,0.01
menurut,0.019
meriang,0.01
merk,0.01
mes,0.01
mesam,0.01
mesum,0.01
mimpi,0.019
minggu,0.01
minum,0.029
minyak,0.01
mobil,0.029
mode,0.01
mozzarella,0.01
mudah,0.01
muesli,0.01
mulut,0.029
na,0.01
naik,0.01
nama,0.01
nang,0.01
