term,weight
ada,0.053
adalah,0.062
aduh,0.009
aduk,0.027
affordable,0.009
agar,0.044
air,0.044
ajak,0.018
ajar,0.036
akan,0.027
akhir,0.036
akhlak,0.009
akrab,0.009
alam,0.018
alright,0.009
amat,0.018
ambil,0.018
amin,0.009
ampun,0.018
amsyong,0.009
an,0.036
anak,0.018
anam,0.009
anda,0.125
andil,0.009
ang,0.009
angkat,0.009
anime,0.009
antar,0.009
apa,0.16
api,0.018
aplikasi,0.009
apo,0.018
apolagi,0.018
archimedes,0.009
arti,0.009
arus,0.009
asa,0.009
asin,0.044
astaga,0.009
atur,0.009
aulia,0.009
available,0.009
ayo,0.08
bab,0.018
baca,0.044
badan,0.018
bagaimana,0.036
bagi,0.027
bagus,0.009
bahkan,0.009
baik,0.062
bakar,0.027
bakat,0.009
bakso,0.009
balas,0.009
bandinginyo,0.009
bangun,0.009
banyak,0.036
banyakla,0.009
bareng,0.009
baru,0.018
batas,0.018
batin,0.036
bau,0.009
bawa,0.009
bawang,0.08
bawanyo,0.009
bayar,0.009
beban,0.027
beda,0.036
begini,0.018
begitu,0.053
beli,0.018
beliau,0.009
belum,0.027
benang,0.009
benar,0.062
benci,0.009
benda,0.018
bentar,0.009
bentuk,0.027
berat,0.009
beri,0.027
berita,0.009
bersih,0.036
besar,0.009
besok,0.009
betis,0.009
betul,0.009
biadab,0.009
biasa,0.009
biasonyo,0.018
bik,0.009
bikinke,0.009
bilang,0.009
bimbing,0.009
bina,0.018
binder,0.009
bingung,0.009
bisa,0.036
bisnis,0.018
biso,0.027
blaming,0.009
bodoh,0.009
bom,0.009
bomat,0.009
boyfriend,0.009
breaks,0.009
breathe,0.009
brownies,0.009
buang,0.009
buat,0.071
buka,0.018
bukan,0.036
bukber,0.018
bukit,0.009
buku,0.062
bulan,0.009
buntu,0.009
burger,0.018
buruk,0.009
butuh,0.018
cabai,0.071
cabut,0.009
cak,0.027
cakep,0.009
caknyo,0.009
campur,0.009
canda,0.027
cari,0.062
catat,0.036
catetan,0.009
cemil,0.089
cenat,0.009
cenut,0.009
cepat,0.018
cfc,0.018
cincin,0.027
cipta,0.009
cita,0.009
coba,0.036
cocol,0.009
combining,0.009
comebacknya,0.009
conan,0.009
contek,0.009
contoh,0.009
cor,0.009
corona,0.009
cuci,0.027
cuko,0.009
cumi,0.053
cuminya,0.009
curhat,0.009
curi,0.036
dadar,0.009
daftar,0.009
dalam,0.036
dan,0.053
dapat,0.018
dari,0.044
daripada,0.009
dasar,0.009
datang,0.009
daya,0.009
dek,0.027
deketan,0.009
demi,0.009
dengar,0.009
dep,0.009
depan,0.009
desire,0.009
dev,0.009
dewek,0.018
di,0.071
dia,0.009
diajarin,0.009
diceritoin,0.009
dick,0.027
didih,0.009
diencourage,0.009
digadoin,0.009
dih,0.009
dikangenin,0.009
dikit,0.018
dilema,0.009
dingin,0.018
dio,0.027
dipinjemin,0.009
diputerin,0.009
dirasain,0.009
direncanain,0.009
diri,0.036
dirjen,0.053
disedihin,0.018
disini,0.009
diskon,0.009
disuapin,0.009
disyukurin,0.009
ditambahin,0.009
doang,0.027
does,0.009
doesn,0.009
doing,0.018
dosen,0.009
doyan,0.009
duka,0.018
duluan,0.009
dunia,0.018
eh,0.009
eid,0.036
el,0.009
else,0.009
embun,0.018
encouraging,0.009
endingnyo,0.009
enough,0.009
episode,0.018
erti,0.009
facebok,0.009
fatin,0.009
fisip,0.009
fitr,0.009
flip,0.009
freplay,0.009
fuyunghai,0.009
gagal,0.009
gakada,0.009
gakenak,0.009
gakpapa,0.018
gakpernah,0.009
galo,0.009
gambar,0.009
game,0.018
ganggu,0.009
gantung,0.009
gara,0.027
garam,0.018
gek,0.018
gelar,0.009
geli,0.009
gerak,0.009
gila,0.018
gin,0.036
goreng,0.009
grabfod,0.009
gramed,0.009
grasa,0.009
gratis,0.009
groups,0.009
grusu,0.009
gula,0.027
gulai,0.009
habis,0.027
hadir,0.009
hai,0.009
hakim,0.009
hal,0.018
halaman,0.009
halus,0.009
halusinasi,0.009
hanya,0.036
harga,0.018
hargo,0.009
hargonyo,0.009
hari,0.027
hati,0.036
havermut,0.018
hebat,0.009
heboh,0.009
henti,0.009
hidup,0.018
hidupnyo,0.009
hidupqu,0.009
hijau,0.009
hilang,0.036
hingga,0.027
hitung,0.009
ho,0.009
homepage,0.009
hormat,0.009
hukum,0.018
hutang,0.018
ibu,0.08
ikan,0.018
ikanya,0.009
ikhsan,0.009
in,0.089
inalilahiwainailaihiraji,0.009
inap,0.009
indomaret,0.009
indonesia,0.018
infrastruktur,0.018
ingin,0.009
ini,0.116
inidan,0.009
inspirasi,0.009
instagram,0.009
instead,0.009
intake,0.009
intinyo,0.009
ios,0.009
iris,0.018
isi,0.027
istirahat,0.009
itj,0.009
itu,0.214
itumah,0.009
iya,0.089
iyain,0.009
izin,0.009
jadi,0.089
jadwal,0.027
jail,0.009
jala,0.009
jalan,0.027
jam,0.027
jangkrik,0.009
jantung,0.009
jarang,0.009
jatohnya,0.009
jauh,0.009
jelas,0.009
jepang,0.009
jer,0.009
ji,0.009
jika,0.009
jorok,0.009
jual,0.018
juga,0.018
jugo,0.027
kaged,0.009
kalau,0.16
kali,0.009
kan,0.027
kapan,0.009
kapasitas,0.009
kareno,0.009
karet,0.009
karya,0.009
kasih,0.018
kasus,0.009
kawan,0.009
kayak,0.08
ke,0.036
kebab,0.009
kecil,0.009
keju,0.009
kelam,0.018
keliling,0.009
keluarga,0.009
kemarin,0.009
kembali,0.009
kembang,0.018
ken,0.089
kena,0.018
kenal,0.009
kenapa,0.018
kendara,0.009
kera,0.009
keras,0.027
kesal,0.009
ketar,0.009
ketemu,0.027
ketupat,0.009
kilas,0.009
kinda,0.009
kira,0.009
kire,0.009
kirim,0.018
kiro,0.009
koar,0.018
koda,0.009
kojo,0.009
koko,0.009
komik,0.009
komitmen,0.009
konsekuensi,0.009
konstruksi,0.009
kontrol,0.027
korea,0.009
koreksi,0.009
kotak,0.009
ktn,0.009
kuah,0.018
kualitas,0.027
kuat,0.018
kufu,0.009
kupas,0.009
kurang,0.009
kurir,0.009
la,0.018
laen,0.009
lagi,0.044
lahir,0.036
lain,0.053
laki,0.027
lalu,0.018
lama,0.018
langanan,0.018
langit,0.009
langkah,0.018
langsung,0.018
lanjut,0.009
lapis,0.018
lari,0.018
lauknyo,0.009
layo,0.009
layu,0.018
lebar,0.009
lebaran,0.044
lebih,0.053
legit,0.009
lelah,0.036
lembut,0.018
lemme,0.009
lempeng,0.027
lengos,0.009
liar,0.009
libur,0.009
lidah,0.009
lihat,0.08
lingau,0.053
lintas,0.018
lipat,0.009
loh,0.009
lorong,0.009
lowkey,0.009
luar,0.018
lum,0.009
lup,0.018
lupa,0.027
maaf,0.044
macet,0.018
mager,0.009
main,0.018
mak,0.009
makan,0.009
makanya,0.009
maksuba,0.009
malah,0.009
malam,0.027
malas,0.009
mamang,0.009
mana,0.018
mandir,0.009
mano,0.018
mapin,0.009
marathon,0.009
marga,0.009
martabak,0.018
masak,0.071
masake,0.009
masakin,0.009
masalah,0.009
masbay,0.009
masih,0.018
masuk,0.018
matches,0.009
mati,0.009
mau,0.009
may,0.009
mekban,0.009
melipir,0.018
mellow,0.009
mels,0.027
memang,0.062
