term,weight
abot,0.008
ada,0.055
adalah,0.008
adan,0.008
adhe,0.008
admin,0.024
aduh,0.024
agar,0.008
air,0.008
ajak,0.016
ajar,0.008
aju,0.008
akan,0.016
akhir,0.024
akibat,0.008
akuarium,0.024
akuntansi,0.008
al,0.008
ala,0.016
alam,0.008
alias,0.008
almh,0.008
aman,0.032
amin,0.04
an,0.032
anak,0.032
anda,0.071
angrkingan,0.008
anto,0.008
anu,0.008
apa,0.032
apipeh,0.008
arep,0.008
argh,0.008
arti,0.008
astaga,0.04
atau,0.008
awet,0.008
awkwkwkwkw,0.008
ayam,0.024
ayo,0.071
ayune,0.008
baca,0.024
badmod,0.008
bagaimana,0.008
bagi,0.008
bahagia,0.008
bahasa,0.008
baik,0.055
bakar,0.008
balas,0.008
balik,0.008
bangga,0.008
bangun,0.024
banting,0.016
banyak,0.008
bapak,0.008
bareng,0.008
baru,0.016
batam,0.008
bawa,0.016
bawah,0.008
bebs,0.008
beda,0.008
begadang,0.024
begitu,0.087
bel,0.008
belah,0.024
belakang,0.008
beli,0.103
belum,0.016
benar,0.071
bermanfat,0.008
besar,0.016
besok,0.016
biaya,0.008
bingung,0.008
bisa,0.071
bismillah,0.008
bisnis,0.008
blater,0.008
blkg,0.008
bobok,0.008
boleh,0.008
bom,0.008
boneka,0.024
bongkrek,0.008
bonus,0.008
boong,0.008
bosan,0.04
buat,0.055
buka,0.032
buled,0.008
bunda,0.008
bunga,0.016
bunuh,0.008
ca,0.008
canda,0.008
candra,0.008
cantik,0.024
cantiq,0.008
capjay,0.008
captionya,0.008
cara,0.008
cari,0.008
celaka,0.008
cemas,0.008
cemil,0.047
ceng,0.016
cepat,0.032
cerewet,0.008
cerita,0.008
cita,0.016
coba,0.008
coco,0.008
coklat,0.008
congratulations,0.008
corona,0.016
cukup,0.008
cuma,0.016
cumi,0.016
cupang,0.008
dadi,0.016
dadine,0.008
dalam,0.024
dan,0.032
dandan,0.032
dangdut,0.008
dara,0.008
dari,0.016
daripada,0.016
dasar,0.008
datang,0.024
dekat,0.024
dekut,0.008
dengan,0.008
dengar,0.008
dhanti,0.008
dhi,0.008
dhia,0.008
di,0.04
dia,0.008
diam,0.008
dianxi,0.008
dikit,0.016
dikosan,0.008
dilema,0.008
dimarahin,0.008
dinasehatin,0.008
dipa,0.008
dipikirin,0.008
diri,0.008
disangul,0.008
dit,0.008
ditampilin,0.008
ditangkep,0.024
ditanyain,0.008
dj,0.008
djiwa,0.008
doa,0.008
doang,0.008
dosbing,0.008
dri,0.016
dulu,0.008
eh,0.016
el,0.047
emas,0.008
emosi,0.016
enak,0.008
enaq,0.008
es,0.008
esih,0.008
esmosi,0.008
estetis,0.008
euy,0.008
eval,0.008
fahmi,0.008
fahmj,0.008
fans,0.008
fany,0.008
farel,0.008
favorit,0.008
faza,0.008
film,0.008
fokus,0.008
formatting,0.047
foto,0.04
gairah,0.008
gajah,0.008
galak,0.008
ganu,0.008
gas,0.016
gemesin,0.008
gila,0.008
gin,0.024
gmana,0.016
gohyang,0.008
gondrong,0.008
goreng,0.008
grogi,0.008
gula,0.008
gulane,0.008
guru,0.008
hafid,0.008
haha,0.008
hahahahahahahas,0.008
hai,0.008
hal,0.024
hangat,0.008
hanun,0.008
harga,0.008
hari,0.032
harus,0.008
hati,0.079
heartbreaking,0.008
hehew,0.008
hemat,0.016
hembusanya,0.008
hendra,0.008
heran,0.008
hewan,0.008
hias,0.008
hidup,0.04
hilang,0.016
hiperbola,0.008
hubung,0.008
hubungan,0.008
hujan,0.008
humoris,0.008
ibu,0.024
ied,0.008
ikan,0.055
ikanya,0.016
impi,0.008
in,0.032
inanilahi,0.008
indonesia,0.008
ingat,0.016
ingin,0.016
ini,0.087
instagram,0.016
introvert,0.008
ipa,0.008
iri,0.008
istri,0.016
itu,0.103
iwake,0.008
iza,0.016
jadi,0.079
jaga,0.008
jalan,0.008
jam,0.071
jane,0.008
jarak,0.008
jarik,0.008
jauh,0.008
jemput,0.008
jen,0.008
jib,0.008
jilbab,0.008
jne,0.008
jual,0.008
juang,0.008
juara,0.008
judes,0.008
juga,0.063
justru,0.008
kakehen,0.008
kakine,0.008
kaktus,0.024
kaku,0.008
kalah,0.008
kalau,0.095
kali,0.016
kamar,0.008
kambing,0.016
kan,0.024
kanan,0.008
karang,0.008
karena,0.008
kas,0.008
kasi,0.016
kata,0.008
kayak,0.016
kayane,0.008
kebaya,0.008
kecil,0.008
kedewasan,0.008
kekanyangan,0.008
keke,0.008
kelak,0.008
kelalen,0.008
kemarin,0.008
kemut,0.008
ken,0.04
kenal,0.016
kenapa,0.032
kene,0.008
kentang,0.008
kepala,0.008
kerja,0.032
kesal,0.016
ketawa,0.008
ketemu,0.008
ketok,0.008
ketulungan,0.008
ki,0.063
kimchi,0.008
kira,0.016
kiri,0.008
kirim,0.024
konser,0.008
