term,weight
abai,0.012
ac,0.012
ada,0.036
adalah,0.036
adidas,0.012
aduk,0.012
adus,0.012
agam,0.024
agar,0.061
agung,0.012
ajak,0.024
ajar,0.036
aju,0.024
akan,0.024
akhir,0.024
akun,0.012
ala,0.024
alam,0.036
alas,0.012
albuquerque,0.012
alih,0.012
alis,0.012
alon,0.024
although,0.012
aman,0.024
ampun,0.012
an,0.061
anak,0.085
analis,0.012
anda,0.17
angka,0.012
anomali,0.012
antara,0.012
apa,0.049
api,0.012
aplikasi,0.012
aqua,0.012
aron,0.012
asa,0.012
asbak,0.012
asi,0.012
asik,0.012
asin,0.012
asisten,0.012
astor,0.012
asyem,0.012
atas,0.024
auckland,0.024
awal,0.012
ayah,0.012
ayam,0.024
ayo,0.012
baca,0.073
bagaimana,0.049
bagi,0.012
bagus,0.012
bahan,0.012
bahasa,0.012
baik,0.024
baju,0.012
balas,0.012
banding,0.012
bangun,0.012
banyak,0.036
bapak,0.012
barang,0.012
bareng,0.012
baru,0.036
batal,0.012
bawa,0.012
bayang,0.012
bayangin,0.012
bebas,0.012
beberes,0.012
beda,0.036
begitu,0.024
belakang,0.012
beli,0.049
belum,0.036
benar,0.012
benarkan,0.012
bendunduk,0.012
bentuk,0.012
ber,0.012
beri,0.012
berita,0.036
besar,0.012
betah,0.012
biasa,0.012
biasane,0.012
bicara,0.012
bisa,0.061
bola,0.012
bolong,0.012
bosan,0.012
buah,0.049
buang,0.012
buat,0.109
bubur,0.012
buka,0.024
buku,0.024
bulan,0.036
candu,0.012
cangkir,0.012
cara,0.024
carbo,0.012
cari,0.024
catat,0.024
cemil,0.134
cep,0.012
cepat,0.012
cerita,0.012
cermin,0.012
chace,0.012
chef,0.049
children,0.012
choqi,0.012
cicak,0.024
cicaknya,0.012
cinta,0.012
cipta,0.012
cita,0.012
coba,0.024
coban,0.012
cokpad,0.012
cornelis,0.012
corona,0.012
coronavirus,0.012
countering,0.012
cp,0.036
creativemuslim,0.012
cuma,0.024
cupang,0.012
curi,0.012
da,0.012
dada,0.012
daerah,0.012
dalam,0.012
dan,0.097
dana,0.012
dandan,0.012
dapat,0.049
dari,0.17
darurat,0.012
dasar,0.012
datang,0.012
daun,0.012
dekat,0.012
dekepan,0.012
dekil,0.012
deng,0.012
dengan,0.073
dengar,0.049
depan,0.012
derajat,0.012
desa,0.024
deteksi,0.012
dewasa,0.024
di,0.097
dia,0.036
diabetes,0.012
didi,0.012
didik,0.012
ding,0.012
dingat,0.012
dipakein,0.012
dipangil,0.012
dipost,0.012
diri,0.024
doa,0.012
doraemon,0.012
drama,0.036
dua,0.012
duka,0.012
dulu,0.024
dunia,0.036
duwe,0.012
efek,0.012
eh,0.024
ekor,0.012
eksklusif,0.012
eksponensial,0.012
elah,0.012
enak,0.012
endus,0.012
engkau,0.012
english,0.012
episode,0.061
esok,0.012
etapi,0.012
ethes,0.012
every,0.012
exo,0.012
faedah,0.012
families,0.012
frontal,0.012
fungsi,0.012
gabung,0.012
gadis,0.012
gagal,0.024
gaje,0.012
gajelas,0.012
game,0.012
games,0.012
ganep,0.012
ganti,0.024
garis,0.012
gdp,0.012
gelisah,0.036
genti,0.012
gerah,0.012
gerimis,0.012
gesang,0.012
getting,0.012
gigi,0.012
gila,0.012
gin,0.012
gincu,0.012
googling,0.012
gosip,0.012
gunung,0.012
habis,0.012
hadir,0.012
hae,0.012
haha,0.012
hai,0.012
hal,0.024
hambar,0.012
hanya,0.073
haretchi,0.012
hari,0.049
harta,0.012
harus,0.049
haryanto,0.012
hasa,0.012
hati,0.049
heleh,0.012
hewan,0.012
hibernasi,0.012
hidup,0.024
hikmah,0.012
hingga,0.012
hitung,0.012
hlp,0.012
hokben,0.012
hore,0.012
hujan,0.012
humoris,0.012
hye,0.012
ibadah,0.012
ibu,0.012
idola,0.024
ik,0.012
ikan,0.012
ikhlas,0.012
ikut,0.012
iman,0.012
imani,0.012
impi,0.012
imut,0.024
in,0.024
indonesia,0.024
indonesian,0.012
induk,0.012
infected,0.012
infeksi,0.012
info,0.012
informasi,0.012
ingat,0.036
ingin,0.036
ini,0.085
injak,0.012
isi,0.012
iso,0.012
isya,0.012
isyraqi,0.012
itu,0.097
iya,0.012
izin,0.012
jabat,0.012
jadi,0.061
jadwal,0.012
jajan,0.012
jalan,0.049
jam,0.036
jaman,0.012
jantung,0.012
jarak,0.024
jari,0.012
jauh,0.012
jawab,0.012
jebres,0.012
jelma,0.012
jijik,0.012
jika,0.024
jiwa,0.012
jogging,0.012
jual,0.024
juang,0.012
judul,0.012
juga,0.036
juhut,0.012
jukyung,0.012
julid,0.012
jum,0.012
jumlah,0.012
jurnal,0.012
kadang,0.024
kai,0.024
kaki,0.012
kalah,0.012
kali,0.049
kamar,0.012
kanal,0.012
kandung,0.012
kantor,0.024
kapita,0.012
karakter,0.012
karena,0.024
karesidenan,0.012
karet,0.012
kasih,0.024
kata,0.024
kayak,0.024
kebahagian,0.012
keber,0.012
kecepatanya,0.012
kedetect,0.012
kejayan,0.012
kelas,0.012
kelola,0.012
keluar,0.049
keluarga,0.012
keluh,0.012
kemanusian,0.012
kemarin,0.012
kembali,0.012
kempot,0.012
ken,0.036
kenal,0.012
kenapa,0.049
kencang,0.012
kenyang,0.012
kepala,0.024
kepincut,0.012
kepompong,0.012
kereta,0.012
kering,0.012
kerja,0.024
kerjane,0.012
kerokane,0.012
kerupuk,0.012
kesana,0.012
ketapang,0.012
ketika,0.012
ketok,0.012
khalifah,0.012
khawatir,0.012
khusus,0.012
kim,0.012
kirim,0.012
kirmizi,0.012
klambi,0.012
kolom,0.012
kombinasi,0.012
komentar,0.024
kondisi,0.024
konkon,0.012
konsep,0.036
kontak,0.024
kopi,0.024
kos,0.049
kosakata,0.012
kosku,0.036
kram,0.012
ktp,0.012
kuasa,0.024
kucing,0.024
kui,0.012
kujagabulanbersinaruntukmu,0.012
kuliah,0.012
kulit,0.036
kultur,0.012
kunci,0.012
kuncir,0.012
kunti,0.012
kunyah,0.012
kurang,0.012
kutingalkan,0.012
kutip,0.012
kuwatir,0.012
kyo,0.012
labkom,0.012
lagi,0.024
lagu,0.061
lahir,0.024
lain,0.024
laki,0.036
langkah,0.024
langsung,0.012
lansung,0.012
lapar,0.061
lawak,0.012
lebih,0.036
lelucon,0.012
lepas,0.012
lidah,0.012
lihat,0.024
lima,0.012
lingkung,0.012
lipat,0.012
listrik,0.012
lives,0.012
lobak,0.012
log,0.012
lokal,0.012
lupa,0.012
luput,0.024
luwes,0.036
luwih,0.012
macam,0.012
mafkan,0.012
maidrim,0.012
main,0.012
mak,0.036
makan,0.024
malah,0.012
malaikat,0.012
malam,0.036
malas,0.024
malming,0.024
malu,0.012
mampu,0.012
mana,0.012
mandi,0.012
mantap,0.012
mantol,0.012
manusia,0.024
mapan,0.012
masa,0.012
masak,0.085
masakan,0.012
masih,0.012
masker,0.012
mata,0.012
matah,0.024
matahari,0.012
math,0.024
mati,0.012
matur,0.012
mau,0.049
mbok,0.012
meja,0.012
menemani,0.012
menhir,0.012
menikah,0.012
merah,0.012
mereka,0.073
metamorfosis,0.012
meter,0.012
metu,0.012
milik,0.061
mimpi,0.049
minggu,0.012
minimal,0.036
minum,0.012
mipa,0.012
misinformation,0.012
mudah,0.036
mudik,0.012
muhamadiyah,0.012
mujarab,0.012
mulai,0.036
mules,0.024
mumpung,0.012
mundur,0.012
murachakitchi,0.012
musim,0.012
muterin,0.012
nabung,0.012
naik,0.024
nama,0.036
name,0.012
nang,0.012
nangkapin,0.012
nasib,0.012
nasional,0.024
ne,0.012
negeri,0.012
nelangsa,0.012
netijen,0.012
ngaduknya,0.012
ngantuk,0.012
ngapusi,0.012
ngengat,0.012
ngiang,0.012
ngilu,0.012
ngobrol,0.012
ngonen,0.012
ngonku,0.012
ngrasain,0.012
ngruntel,0.012
ngumun,0.012
niat,0.024
nit,0.012
njanur,0.012
njuk,0.012
nomor,0.024
non,0.012
nu,0.012
nugget,0.012
nuwum,0.012
nyala,0.012
nyalip,0.012
nyanyi,0.024
nyaring,0.012
nyender,0.012
nyerah,0.012
nyet,0.012
nyisir,0.012
nyuwun,0.012
oasis,0.012
obat,0.012
obrol,0.024
ojo,0.024
oke,0.122
omong,0.036
opa,0.012
orang,0.036
oscar,0.012
ost,0.012
otaku,0.012
pada,0.024
pagi,0.061
paham,0.012
pahit,0.012
pakai,0.134
pancen,0.012
pandemi,0.024
panggil,0.024
pantas,0.012
parah,0.024
parkir,0.012
pasta,0.012
pedas,0.012
pengaruh,0.024
penting,0.012
penuh,0.012
percaya,0.012
perfeksionis,0.012
pergi,0.049
periksa,0.012
peristiwa,0.036
perlu,0.012
pernah,0.024
pertama,0.049
perut,0.024
pethunthul,0.012
pikachu,0.012
pikir,0.061
pilih,0.012
pindah,0.024
pinned,0.012
pisah,0.012
planet,0.012
pm,0.012
pola,0.012
polos,0.012
potoku,0.012
potong,0.012
pramuka,0.012
pribadi,0.024
profesi,0.012
profil,0.012
protes,0.012
puas,0.012
puasa,0.012
pula,0.012
pulang,0.073
puluh,0.012
punden,0.012
punya,0.036
purin,0.012
qada,0.012
qodar,0.012
rab,0.012
radishes,0.012
rahasia,0.012
rajin,0.024
rakat,0.012
ramadhan,0.012
ramai,0.024
rambut,0.036
rasa,0.036
rawat,0.024
remaja,0.012
rencana,0.012
responding,0.012
retak,0.012
rezeki,0.012
rilis,0.012
rino,0.012
rio,0.012
risa,0.012
ronta,0.024
rontok,0.012
ruang,0.012
rugi,0.012
rumah,0.049
rumpine,0.012
ryeo,0.012
saat,0.012
sadar,0.036
saiki,0.012
saja,0.061
saking,0.012
salah,0.012
salin,0.012
sama,0.036
sambal,0.024
sampai,0.085
sangat,0.024
santai,0.012
sarkofagus,0.012
satisfying,0.012
satu,0.061
saudara,0.085
saya,0.231
sayang,0.012
sayap,0.024
sayat,0.012
sebentar,0.024
seblak,0.012
sedih,0.012
sedino,0.012
segala,0.024
segar,0.012
segera,0.012
sejak,0.012
sekali,0.085
sekarang,0.024
sekian,0.024
sekolah,0.012
selalu,0.012
selam,0.012
selamat,0.012
selesai,0.036
semoga,0.012
sempat,0.012
semua,0.012
semut,0.012
senang,0.012
sendi,0.024
sendiri,0.024
seojun,0.012
sep,0.012
seperti,0.024
sepi,0.024
sering,0.012
serius,0.012
sesak,0.012
sesap,0.012
sesuatu,0.024
setuju,0.012
sherk,0.012
shrek,0.012
siang,0.024
siap,0.024
siapa,0.024
sih,0.012
sim,0.024
simpan,0.012
sinetron,0.012
singapore,0.012
sisi,0.012
siwon,0.012
skripsi,0.024
solo,0.036
sore,0.024
sosial,0.024
sporadis,0.012
sri,0.012
stressed,0.012
suara,0.012
suasana,0.012
suatu,0.024
sudah,0.073
suguhane,0.012
suhu,0.012
suk,0.024
suka,0.024
sungguh,0.012
support,0.012
surat,0.012
susu,0.012
suwe,0.012
suwun,0.012
syok,0.024
syuting,0.012
tahan,0.012
tahap,0.012
tahu,0.049
tahun,0.049
takut,0.049
tamagotchi,0.012
tamat,0.012
tampan,0.012
tampil,0.012
tangerang,0.012
tanggung,0.012
tangis,0.024
tangsel,0.012
tanpa,0.012
tanya,0.012
tapak,0.012
tapi,0.012
tarawih,0.012
tarik,0.012
tawa,0.219
tb,0.024
teen,0.012
tega,0.012
teh,0.012
tekan,0.012
telah,0.012
telegram,0.012
telepon,0.012
televisi,0.012
telur,0.024
teman,0.024
tempat,0.012
temu,0.012
tenang,0.024
terbaik,0.012
terima,0.012
terimakasih,0.012
terjemah,0.012
tesis,0.012
tetap,0.024
tetiba,0.012
tg,0.012
thesise,0.012
tiba,0.012
tidak,0.487
tidur,0.109
tikus,0.024
tim,0.012
timbang,0.012
tingkat,0.012
tipis,0.012
tmnmu,0.012
tolak,0.012
tolong,0.049
tonik,0.012
tonton,0.109
tren,0.012
tsoa,0.012
tubuh,0.012
tuduh,0.012
tulis,0.036
tumbuh,0.024
tuna,0.012
twiterku,0.012
twitermu,0.012
twitnya,0.012
twitter,0.024
ubah,0.061
udara,0.012
ujian,0.012
ujung,0.024
ukt,0.012
ulang,0.012
ulat,0.012
uluwatu,0.012
umum,0.012
undak,0.012
uns,0.036
untidar,0.012
untuk,0.109
untung,0.024
urai,0.012
