term,weight
aa,0.01
ada,0.096
adalah,0.01
adan,0.01
admin,0.01
adon,0.01
aduh,0.029
agar,0.039
agik,0.058
agresif,0.01
agung,0.01
ah,0.01
ahahahahahah,0.019
ahahahahahaha,0.01
ahahahahahahaha,0.019
aik,0.01
ajak,0.01
ajar,0.019
akademi,0.01
akan,0.01
akhir,0.019
aktif,0.01
akun,0.019
alas,0.01
almet,0.01
alpukat,0.01
ambil,0.01
ampun,0.029
an,0.01
anda,0.087
anggap,0.01
angun,0.01
anjak,0.01
antem,0.01
antrianya,0.01
aok,0.019
apa,0.174
aroma,0.01
asik,0.01
asli,0.01
astaga,0.01
awal,0.019
awas,0.01
ayah,0.01
ayam,0.039
ayo,0.019
baca,0.019
bacok,0.01
badan,0.01
bagus,0.01
bahasa,0.019
bahaya,0.01
bai,0.039
baik,0.019
baju,0.01
balas,0.039
bang,0.029
bangka,0.01
bangun,0.01
bantut,0.01
bapak,0.01
baru,0.019
baso,0.01
batu,0.01
bau,0.019
bawa,0.029
bawak,0.01
bayar,0.01
beberapa,0.01
beda,0.01
bedue,0.01
begeser,0.01
begini,0.01
begitu,0.019
bekabar,0.01
belakang,0.019
beli,0.048
belitung,0.01
beluk,0.01
belum,0.01
benar,0.048
benci,0.01
bendel,0.01
bentar,0.01
berani,0.01
berapa,0.01
berkat,0.01
besok,0.029
betunang,0.01
biase,0.01
bicara,0.039
bilang,0.039
bingung,0.01
bisa,0.01
blokir,0.01
boba,0.01
bolak,0.01
boleh,0.01
bongkar,0.01
bos,0.01
bosan,0.029
buat,0.058
budak,0.039
buk,0.01
buka,0.019
bukan,0.01
buruk,0.019
butuh,0.01
cacing,0.01
campur,0.01
capatu,0.01
cari,0.01
cemil,0.019
cepat,0.019
cerewet,0.01
cerita,0.01
ceritain,0.01
cermin,0.01
ceu,0.029
chakep,0.01
chatnya,0.01
chibi,0.01
cimoy,0.019
cinta,0.058
ciri,0.019
cita,0.039
coba,0.029
coca,0.01
cocok,0.01
cocote,0.01
copot,0.01
cuci,0.019
cuma,0.01
cuti,0.01
cuy,0.01
dakde,0.01
dan,0.01
dangdut,0.01
dapat,0.019
dapur,0.01
dari,0.019
dasar,0.01
degdegan,0.01
dek,0.029
dengan,0.01
dengar,0.019
desa,0.01
dese,0.01
detik,0.01
di,0.039
dibace,0.01
dikadalin,0.01
dilurusin,0.01
dimane,0.01
dingin,0.01
dinginya,0.01
diplintheng,0.01
diri,0.029
doa,0.01
doang,0.019
dokter,0.019
dong,0.01
dorong,0.01
dosa,0.019
drama,0.029
duka,0.01
dulu,0.019
duta,0.01
eduardo,0.01
efek,0.01
eh,0.039
eja,0.01
emosi,0.01
enak,0.019
enaq,0.01
endot,0.01
episode,0.01
es,0.01
ester,0.01
facial,0.019
