term,weight
ada,0.022
adalah,0.034
aduh,0.011
aelah,0.011
agama,0.011
agar,0.022
ahelah,0.011
ahok,0.011
ajak,0.011
ajar,0.011
akan,0.045
akhlak,0.011
akuntansi,0.011
allah,0.011
alwi,0.011
ambisi,0.011
ambyar,0.011
amin,0.022
ampun,0.011
anak,0.045
anda,0.089
aneh,0.022
anjaz,0.011
anjg,0.022
apa,0.045
asli,0.034
atagfirulah,0.011
atraktif,0.011
ayah,0.011
ayam,0.022
ayo,0.034
bagaimana,0.067
bahagia,0.011
bahkan,0.011
baik,0.034
bajing,0.022
baju,0.011
bakar,0.011
ballpoint,0.011
banding,0.011
bangun,0.011
bantu,0.011
banyak,0.022
bapak,0.011
bas,0.011
batuk,0.045
bau,0.011
bawel,0.011
bct,0.011
beban,0.011
begitu,0.011
bekas,0.089
bekesyong,0.011
beli,0.045
belum,0.045
benar,0.022
berani,0.011
berita,0.011
berkat,0.011
berlanganan,0.011
berterimakasih,0.011
besok,0.022
biadab,0.022
biasa,0.011
bicara,0.011
bigiti,0.011
biji,0.011
bioskopkeren,0.011
biru,0.011
bisa,0.045
bisik,0.011
bknya,0.011
bljr,0.022
blok,0.011
bodoamat,0.011
boker,0.011
boleh,0.022
bongin,0.011
bosan,0.034
br,0.011
bre,0.011
btbtbtbtbt,0.011
buat,0.022
buka,0.011
bukan,0.011
bulan,0.011
called,0.011
cangkang,0.011
cangkir,0.011
catur,0.011
celana,0.011
cemil,0.011
cendana,0.011
cici,0.022
cium,0.011
cocok,0.011
ctm,0.034
dalam,0.011
dan,0.034
dapat,0.034
dari,0.022
daripada,0.034
dasar,0.011
dengan,0.011
desa,0.022
detik,0.011
di,0.067
dih,0.011
dimanasi,0.011
dipamerin,0.011
disruptif,0.011
dki,0.011
doa,0.011
doang,0.034
dongengin,0.022
dua,0.011
eh,0.011
ekhem,0.011
elah,0.034
emgny,0.011
encu,0.011
esensi,0.011
esensial,0.022
eyo,0.011
far,0.011
fast,0.011
fisik,0.011
flyover,0.011
gaikutan,0.011
gambar,0.011
garuk,0.022
gatal,0.022
gel,0.011
gemas,0.011
gemesh,0.011
gera,0.011
getting,0.011
gi,0.022
gimini,0.011
gin,0.011
gmni,0.011
gmnsi,0.011
goa,0.078
gojek,0.011
gokil,0.034
goreng,0.011
gosip,0.011
grafis,0.011
guling,0.011
habis,0.034
hai,0.011
haish,0.011
hal,0.011
hanya,0.045
hapineshit,0.011
hari,0.011
harini,0.011
harus,0.045
has,0.011
hasil,0.011
henti,0.112
hidung,0.011
hidup,0.011
hmz,0.011
hujan,0.011
humoris,0.011
ibu,0.034
ide,0.022
iji,0.011
ikut,0.156
ikuti,0.112
ilingin,0.011
imtiki,0.011
ingat,0.011
ingin,0.078
ini,0.078
ipi,0.011
ish,0.011
isi,0.011
isih,0.011
itu,0.089
iya,0.101
jadi,0.134
jaga,0.011
jakarta,0.022
jalan,0.011
jam,0.011
jelek,0.011
jesus,0.011
jinyoung,0.011
jual,0.011
juga,0.022
jujur,0.034
juru,0.011
kadang,0.011
kain,0.011
kalah,0.011
kalau,0.022
kamar,0.022
kamis,0.011
karena,0.034
kasi,0.011
kata,0.011
kayak,0.034
ke,0.011
kebab,0.022
keke,0.011
kemarin,0.011
kembali,0.011
kenapa,0.045
keren,0.022
kerja,0.034
kesal,0.011
ketika,0.011
kids,0.022
kira,0.011
kn,0.011
knpsi,0.011
knpsih,0.034
kolaboratif,0.011
kopi,0.011
koruptor,0.011
kotor,0.011
kritis,0.011
krying,0.011
kuda,0.011
kuis,0.011
kurang,0.011
lagi,0.067
laki,0.011
lampu,0.011
langsung,0.011
lapar,0.011
latih,0.011
lawa,0.011
lawan,0.011
layang,0.022
lebih,0.022
legep,0.011
lelah,0.022
lha,0.011
li,0.011
libur,0.011
lihat,0.022
lintas,0.011
lockdown,0.011
loncat,0.011
lov,0.011
luar,0.011
lucu,0.011
luh,0.011
lupa,0.034
maaf,0.011
mahir,0.011
main,0.011
majuin,0.011
mak,0.011
malas,0.011
malih,0.034
malu,0.022
mampir,0.011
