term,weight
ada,0.143
adalagi,0.018
adalah,0.054
adaptasi,0.018
admin,0.018
agama,0.018
agar,0.054
air,0.071
ajak,0.018
akhir,0.036
aksi,0.018
alih,0.018
ambil,0.018
an,0.018
anak,0.071
anda,0.089
angka,0.018
anime,0.018
anjur,0.018
antem,0.018
anu,0.036
apa,0.036
api,0.018
aplikasi,0.036
arang,0.018
arti,0.018
as,0.018
asam,0.018
awal,0.018
ayo,0.071
baca,0.071
bagaimana,0.054
baik,0.071
bandung,0.018
bang,0.036
bantu,0.036
bapak,0.018
baru,0.054
batin,0.018
bawa,0.036
bayar,0.071
beda,0.018
begitu,0.161
belakang,0.036
belanda,0.018
beli,0.089
beliau,0.018
belum,0.036
benar,0.089
berat,0.018
beri,0.018
berlian,0.018
besar,0.018
biasa,0.018
biaya,0.036
bilang,0.018
bisa,0.036
blio,0.036
bodoh,0.036
boku,0.036
boleh,0.018
bom,0.018
bos,0.018
both,0.018
breaking,0.036
bred,0.018
buang,0.036
buat,0.089
budak,0.018
buka,0.018
bukan,0.018
buruk,0.036
butuh,0.018
captainya,0.018
cari,0.018
cc,0.018
cepat,0.018
cerdas,0.018
cil,0.018
cinta,0.018
ckck,0.018
clear,0.018
cocok,0.018
corona,0.018
cukur,0.018
dagang,0.018
damai,0.018
dan,0.036
danke,0.018
dari,0.036
daripada,0.018
datang,0.018
dekat,0.018
deku,0.036
dengan,0.054
dep,0.018
depa,0.018
di,0.036
diagnosa,0.018
dikenalin,0.018
dikit,0.036
dila,0.018
dipangilnya,0.018
diri,0.018
dit,0.018
ditati,0.018
doang,0.036
dokter,0.018
dong,0.018
dua,0.018
duduk,0.018
duluan,0.018
dunia,0.018
eh,0.018
eksekusi,0.018
eksplor,0.018
elite,0.018
emot,0.018
episode,0.036
eren,0.018
es,0.018
ex,0.018
exp,0.018
fifth,0.018
fotokopi,0.018
foya,0.036
fulan,0.018
gabi,0.018
gambar,0.036
gamers,0.018
ganjar,0.018
ganjil,0.018
gapake,0.036
gawean,0.018
gemilau,0.018
gemintang,0.018
gerak,0.018
gigi,0.018
gin,0.054
goa,0.089
grader,0.018
gula,0.018
gulir,0.018
guna,0.018
habis,0.054
haikyu,0.018
hanya,0.018
hanzo,0.018
harap,0.018
harga,0.071
harus,0.018
hati,0.018
heist,0.036
heistnya,0.018
henti,0.018
hidup,0.018
hokage,0.018
hubung,0.018
hukum,0.071
huruf,0.018
hype,0.018
ibu,0.054
idam,0.018
ikut,0.018
inbox,0.018
indah,0.018
indonesia,0.036
info,0.018
ingat,0.018
ingin,0.018
ini,0.107
istirahat,0.071
isu,0.018
itachiyama,0.018
itu,0.071
iya,0.054
iyasih,0.018
jabat,0.018
jadi,0.125
jaga,0.018
jahat,0.018
jaksa,0.018
jalan,0.018
jalur,0.018
jam,0.018
jangkau,0.018
jari,0.018
jendral,0.018
jersey,0.036
jinbei,0.018
jo,0.054
jokowi,0.018
juar,0.018
jubah,0.018
juga,0.036
juta,0.018
kacau,0.018
kai,0.036
kait,0.018
