term,weight
activist,0.009
ada,0.085
adalah,0.043
aduh,0.017
aerobik,0.009
agak,0.009
agar,0.026
ah,0.009
air,0.017
aiueo,0.009
ajak,0.017
ajar,0.06
akan,0.034
ala,0.009
albeit,0.009
alergi,0.009
alex,0.017
alexei,0.009
algoritma,0.009
although,0.009
alus,0.009
ambil,0.009
ampuh,0.009
an,0.017
anda,0.137
android,0.009
aneh,0.009
anes,0.017
anesnya,0.009
angkasa,0.009
angkat,0.009
ansietasku,0.009
anti,0.009
apa,0.111
apantu,0.009
aplikasi,0.017
ariana,0.009
arik,0.009
asik,0.009
asli,0.009
astaga,0.009
atas,0.017
atau,0.017
awam,0.017
awas,0.009
awat,0.009
ayam,0.026
aygo,0.009
ayo,0.009
babay,0.009
baca,0.06
bagaimana,0.068
bahas,0.009
bahasa,0.017
baik,0.026
bajing,0.017
baju,0.009
balas,0.009
ballerina,0.009
balsem,0.009
balut,0.009
banci,0.009
banding,0.009
bang,0.017
bangga,0.009
bangun,0.009
bangunya,0.009
banj,0.009
banya,0.009
banyak,0.009
bapak,0.026
baru,0.009
basah,0.009
bau,0.017
bawa,0.009
bawah,0.009
bawan,0.009
bayang,0.017
bayi,0.009
becky,0.009
beda,0.026
begini,0.009
begitu,0.085
bejo,0.009
bekas,0.009
belanja,0.017
beli,0.009
beliau,0.009
belum,0.043
benar,0.043
bentur,0.009
berapa,0.009
bergerenjel,0.009
berhasil,0.009
beri,0.009
bersih,0.009
besok,0.009
bestestestestestestest,0.009
bi,0.009
biasa,0.009
biaya,0.009
bicara,0.009
bilang,0.026
bingung,0.009
bisa,0.051
biseksual,0.009
bmi,0.009
bodoh,0.009
boikot,0.009
bokek,0.017
bola,0.026
boleh,0.009
boong,0.017
bosan,0.017
bot,0.009
botak,0.009
bradi,0.009
bruh,0.017
buat,0.026
buka,0.009
bukan,0.017
buku,0.009
bulu,0.009
buluh,0.009
buruk,0.009
butuh,0.026
caem,0.009
canda,0.009
cara,0.009
carideh,0.009
cashback,0.009
ce,0.051
cece,0.017
cemburu,0.009
cemil,0.034
cengirnya,0.009
cepat,0.009
cepetan,0.009
cerita,0.017
charles,0.009
chd,0.009
chef,0.009
chipmunk,0.009
cium,0.017
ciut,0.009
ckck,0.009
clubbing,0.017
coba,0.026
consci,0.009
contoh,0.009
cookies,0.009
corona,0.009
couldnt,0.009
counterpain,0.009
crycry,0.009
ct,0.009
cuci,0.009
cukup,0.009
cuy,0.009
dadah,0.009
dalam,0.009
damai,0.009
dan,0.009
dapat,0.017
darah,0.017
dari,0.043
daripada,0.009
data,0.009
dedikasi,0.009
defib,0.009
definisi,0.009
dek,0.009
demi,0.009
dengan,0.009
dengar,0.009
desah,0.009
dhuny,0.009
di,0.094
diam,0.009
didik,0.009
digabungin,0.009
diketawain,0.009
dilema,0.009
dimana,0.009
dingin,0.017
diplastikin,0.009
diprotect,0.009
diri,0.009
disini,0.009
diskusi,0.009
diterusin,0.009
ditunjukin,0.009
div,0.026
doa,0.009
doang,0.009
doin,0.009
doklex,0.009
dokter,0.094
dong,0.017
dosa,0.009
drama,0.009
drogo,0.009
duduk,0.009
duet,0.009
duper,0.009
ec,0.009
ed,0.009
edu,0.017
edukasi,0.026
eh,0.026
ejakulasi,0.009
ekg,0.026
eksplorasi,0.009
el,0.009
else,0.009
enak,0.034
engkau,0.009
ereksi,0.009
erti,0.009
erticulitis,0.009
es,0.009
