term,weight
ad,0.111
ada,0.03
adab,0.01
adalah,0.02
admin,0.071
aduh,0.01
agar,0.071
aguen,0.01
ahsan,0.01
air,0.03
ajak,0.041
ajar,0.03
akan,0.01
akhir,0.02
aktivitas,0.03
akun,0.01
alasan,0.01
alhasil,0.01
alternatif,0.02
aman,0.01
ambil,0.01
an,0.051
anak,0.041
anda,0.162
anggar,0.01
angka,0.01
angkut,0.01
anoa,0.01
antara,0.01
ap,0.01
apa,0.03
apajadinya,0.01
api,0.01
aplikasi,0.01
aqua,0.01
asha,0.01
asli,0.03
asrama,0.051
atap,0.01
atau,0.01
awak,0.041
ayah,0.01
ayo,0.03
babirusa,0.01
baca,0.061
badai,0.02
badan,0.02
bagaimana,0.061
bagi,0.01
bagus,0.02
bahas,0.02
bahaya,0.02
baik,0.041
bakat,0.01
bakso,0.01
balik,0.01
bambu,0.01
bameti,0.01
bang,0.041
banjir,0.01
banking,0.01
bantal,0.01
bantu,0.01
banyak,0.041
bar,0.01
barang,0.01
barat,0.02
baru,0.01
batalin,0.01
bayang,0.01
bayi,0.01
beasiswa,0.01
bebas,0.01
beda,0.03
bedain,0.01
begitu,0.051
bek,0.02
beli,0.02
belum,0.01
bem,0.01
benar,0.01
benarkan,0.01
bentara,0.01
beranda,0.01
berangan,0.01
berani,0.01
berapa,0.01
berat,0.02
beuh,0.01
biasa,0.01
biaya,0.02
bicara,0.01
bilang,0.03
bintang,0.01
biro,0.01
bisa,0.152
bli,0.01
bogor,0.02
bolak,0.01
boneka,0.01
brapo,0.01
buah,0.01
buang,0.01
buat,0.041
bujuk,0.01
buka,0.01
bukan,0.02
buku,0.071
bulan,0.01
bumi,0.01
bunaken,0.01
bung,0.02
buruh,0.01
butuh,0.01
buyar,0.01
candan,0.01
cari,0.02
cemil,0.051
cendrawasih,0.01
cengang,0.01
cepat,0.01
cerita,0.03
cit,0.03
cmano,0.01
coba,0.061
cocoklogi,0.01
corona,0.03
cukup,0.01
cuma,0.061
curi,0.02
cuti,0.03
daerah,0.01
dahanya,0.01
dampak,0.01
dan,0.051
dapat,0.041
darat,0.01
dari,0.061
dasar,0.01
data,0.03
datu,0.01
daya,0.01
debat,0.01
deh,0.01
deng,0.01
dengan,0.03
desa,0.03
deskripsi,0.01
deui,0.01
di,0.101
dia,0.01
diam,0.051
didengerin,0.02
diemnya,0.01
digital,0.01
dih,0.02
dikendalin,0.01
dikit,0.01
dinding,0.01
dingat,0.01
dingin,0.01
diperhatin,0.01
dipertimbangin,0.01
ditemuin,0.01
ditingalkan,0.01
dluan,0.01
dramaga,0.01
duduk,0.02
dukung,0.01
dulu,0.071
dulunya,0.041
dzra,0.01
eh,0.02
ekonomi,0.01
ekspektasi,0.01
emosional,0.01
epidemi,0.01
euy,0.02
fahri,0.01
fasilitas,0.01
feri,0.01
fiersa,0.01
film,0.02
filosofi,0.01
fir,0.01
fokus,0.01
foto,0.02
gabosen,0.01
gagah,0.01
gantung,0.01
gapengen,0.01
gara,0.02
gaserame,0.01
gaskeun,0.01
gebe,0.01
gebetan,0.01
geger,0.01
gelas,0.01
gerah,0.01
gerak,0.01
gia,0.01
giat,0.02
gila,0.02
gilir,0.01
gils,0.01
gin,0.071
giveaway,0.01
goa,0.02
gula,0.01
gunain,0.01
gunung,0.01
habis,0.071
haduh,0.03
hal,0.03
halaman,0.01
halmahera,0.01
hanya,0.01
harap,0.01
hari,0.041
harus,0.03
hasil,0.02
hatchery,0.01
hati,0.01
hempas,0.01
hendra,0.01
hidup,0.02
hijau,0.02
hilang,0.01
hitam,0.02
hubung,0.01
hujan,0.051
hutan,0.02
ibu,0.051
idupin,0.01
ikan,0.041
ilmu,0.01
imajinasi,0.02
imbang,0.01
indonesia,0.041
ingat,0.02
ini,0.081
instagram,0.01
insya,0.01
internet,0.01
ipb,0.03
isi,0.02
isolasi,0.01
istirahat,0.01
itu,0.041
iya,0.03
iyoe,0.01
ja,0.01
jadi,0.152
jadwal,0.01
jagain,0.01
jaha,0.03
jakarta,0.01
jalan,0.111
jam,0.02
jambi,0.01
jarang,0.01
jasa,0.01
jauh,0.03
jawa,0.01
jawab,0.01
jdnya,0.01
jelang,0.02
jeng,0.03
jenis,0.01
jleb,0.01
jodoh,0.01
joging,0.02
jt,0.02
juara,0.01
juga,0.071
julid,0.01
kacepi,0.01
kadang,0.02
kah,0.02
kait,0.01
kalau,0.243
kali,0.041
kaliatan,0.01
kalimantan,0.01
kami,0.01
kan,0.03
kapal,0.02
karang,0.01
karantina,0.01
karena,0.061
kasi,0.01
kasih,0.02
kata,0.01
katup,0.01
ke,0.061
kebun,0.02
kecil,0.01
kecuali,0.01
kejar,0.01
kejut,0.02
