term,weight
ada,0.106
adpg,0.013
agar,0.04
ahli,0.013
ajane,0.013
akhir,0.026
alih,0.026
ampun,0.04
an,0.013
anak,0.013
anda,0.093
aneh,0.04
apa,0.066
aplikasi,0.013
apotek,0.026
arek,0.013
asik,0.013
asupan,0.013
atas,0.013
atm,0.013
awkakwkwak,0.013
awkawkakwk,0.013
awkm,0.013
ayo,0.04
baca,0.106
bagaimana,0.026
bagus,0.04
bahaya,0.013
bakar,0.013
bakat,0.013
bakpia,0.013
bakso,0.013
balas,0.04
ban,0.013
bangkrut,0.013
bangun,0.013
bantu,0.013
baru,0.013
batas,0.013
bayar,0.013
bayi,0.013
beda,0.013
begini,0.013
begitu,0.026
bela,0.013
beli,0.079
belum,0.053
benar,0.04
benci,0.013
besar,0.026
besok,0.04
biasa,0.013
bibir,0.013
bimbing,0.013
bisa,0.04
bisan,0.013
biyen,0.013
bom,0.013
boong,0.013
bosan,0.053
boso,0.013
bpjs,0.013
buat,0.013
buka,0.013
bulan,0.013
bulu,0.026
bunuh,0.013
bupati,0.013
buset,0.013
butuh,0.013
bwahahaha,0.013
cadang,0.013
cari,0.013
cemil,0.066
cemilin,0.013
cendol,0.013
chatnya,0.013
coba,0.026
coban,0.013
coklat,0.013
cuci,0.013
cuma,0.013
dakm,0.013
dapat,0.013
darah,0.013
dari,0.013
darkor,0.013
dawet,0.013
debu,0.013
deh,0.013
dengar,0.026
di,0.026
dia,0.04
diabetes,0.013
diam,0.013
dingin,0.04
ditemenin,0.013
doang,0.013
dokter,0.013
dosa,0.013
drama,0.013
dua,0.013
duka,0.026
dukur,0.013
dunia,0.013
en,0.013
enak,0.026
endi,0.013
everidei,0.013
folio,0.013
fresh,0.013
fungsi,0.013
gabung,0.013
gaco,0.013
gadis,0.013
gajauh,0.013
gamampu,0.013
ganti,0.013
gapake,0.04
gaptek,0.013
gayakin,0.013
gel,0.013
gelap,0.013
gemas,0.026
gemesin,0.013
gentong,0.013
ghosts,0.013
gigi,0.026
gila,0.026
gin,0.026
gituan,0.013
gizi,0.013
golek,0.013
goler,0.04
golge,0.013
gopay,0.013
goreng,0.026
goyang,0.013
gratis,0.013
gulung,0.013
gunung,0.013
habis,0.079
hai,0.026
hala,0.013
hambar,0.013
hana,0.013
hantu,0.013
hanya,0.026
hapus,0.013
hari,0.026
haru,0.026
harus,0.013
hati,0.013
hayuk,0.013
hdiupku,0.013
hih,0.013
hihiw,0.013
hijau,0.026
hilang,0.013
hingga,0.013
hobi,0.026
horor,0.04
hrskah,0.013
hubung,0.013
huf,0.013
hwa,0.013
hwaw,0.013
hwe,0.013
ibu,0.093
id,0.013
in,0.04
indonesia,0.026
ingin,0.04
ini,0.132
instagram,0.013
iso,0.013
istri,0.013
isya,0.013
itu,0.026
iya,0.066
jadi,0.066
jam,0.013
jarang,0.013
jawab,0.013
jelasin,0.013
jer,0.013
jerawat,0.013
jharna,0.013
jijik,0.013
jt,0.013
jual,0.013
juga,0.04
jul,0.013
jus,0.013
kabar,0.013
kalau,0.066
kali,0.013
kamar,0.026
kampret,0.013
karena,0.066
kasi,0.013
kayak,0.066
ke,0.026
kejut,0.013
kelas,0.013
kelinci,0.013
kelock,0.013
keluyur,0.013
kemarin,0.013
ken,0.093
kenal,0.013
kenang,0.013
kenapa,0.053
kene,0.013
kepala,0.013
kepleset,0.013
kerja,0.026
ket,0.013
ketawa,0.013
kilo,0.013
kilogram,0.013
kilstagram,0.013
kira,0.013
kiro,0.013
kita,0.013
klinik,0.013
kocyak,0.013
koin,0.026
kon,0.013
konsul,0.013
konyaku,0.013
kuku,0.026
kukus,0.013
kyot,0.013
lagu,0.04
lain,0.013
lalet,0.013
langsung,0.013
lapar,0.013
lapo,0.013
laptop,0.013
lathi,0.013
lebih,0.013
lekas,0.013
lelah,0.013
lihat,0.026
lipstik,0.013
lucu,0.026
lupa,0.013
maghrib,0.013
mahal,0.013
main,0.013
malah,0.013
malaikat,0.013
malam,0.013
malang,0.013
malu,0.026
mari,0.04
martabak,0.013
masak,0.013
masuk,0.013
mau,0.013
mcd,0.013
meapnya,0.013
melu,0.013
mendengarkan,0.026
meng,0.04
menu,0.013
merah,0.013
merem,0.013
micin,0.013
mie,0.013
mik,0.026
milik,0.013
minat,0.013
ming,0.013
minggu,0.013
minion,0.013
minum,0.013
misi,0.013
muda,0.04
muka,0.013
murah,0.013
musim,0.013
nama,0.026
nanas,0.013
nang,0.013
nasi,0.013
naspad,0.013
nebus,0.013
negeri,0.013
neh,0.013
ngadem,0.013
ngechatin,0.013
ngemal,0.013
ngeprint,0.013
ngiang,0.026
niat,0.013
njero,0.013
nob,0.013
nontonin,0.013
nulisnya,0.013
numpang,0.013
nyala,0.013
nyam,0.013
nyata,0.013
nyebelin,0.013
nyeri,0.013
nyongkelin,0.013
obat,0.066
ogik,0.013
oiya,0.013
oke,0.013
olahraga,0.013
onok,0.013
orang,0.04
oreo,0.013
padahal,0.026
paes,0.013
pagi,0.013
pakai,0.026
panci,0.013
pantun,0.013
pekerjaan,0.04
pengirim,0.053
penuh,0.026
penyet,0.013
pergi,0.013
pernah,0.013
pesan,0.013
peta,0.013
pindah,0.026
pisang,0.013
pokok,0.026
promag,0.013
promosi,0.013
ps,0.013
pukul,0.013
punya,0.026
putra,0.013
rahasia,0.04
rasa,0.013
rayap,0.026
rela,0.013
rencana,0.013
resep,0.013
reset,0.013
reviewnya,0.013
rindu,0.04
ros,0.013
rumah,0.013
saat,0.013
sabar,0.026
sabun,0.026
sadar,0.013
saiki,0.013
saja,0.053
sak,0.013
sala,0.013
salah,0.013
salam,0.013
sama,0.066
sampai,0.013
sampek,0.026
sang,0.013
sangat,0.013
santen,0.013
sariawan,0.013
saudara,0.159
saya,0.238
sayur,0.026
sbm,0.013
sedih,0.013
segar,0.013
sejuk,0.013
sekali,0.119
sekarang,0.013
selain,0.013
selamat,0.013
selasih,0.013
semangat,0.04
seminggu,0.013
semoga,0.04
senang,0.013
seng,0.013
serius,0.013
seru,0.013
server,0.013
si,0.013
sial,0.013
siapa,0.013
sidoarjo,0.013
sih,0.013
sikat,0.026
silah,0.013
simpan,0.013
sinting,0.013
situ,0.013
skycastle,0.013
sombonk,0.013
sosis,0.026
spotifart,0.013
sri,0.026
storyin,0.013
streamingnya,0.013
suasana,0.013
sub,0.013
sudah,0.172
suka,0.053
sukan,0.013
sumbang,0.013
super,0.013
surya,0.013
susu,0.013
tagih,0.013
tahu,0.066
tak,0.013
takot,0.013
takut,0.013
tamat,0.013
tangan,0.04
tanjung,0.013
tanya,0.04
tapi,0.053
tawa,0.529
teh,0.013
telepon,0.04
televisi,0.013
teman,0.04
temu,0.013
teriak,0.013
terimakasih,0.013
terjemah,0.013
terus,0.066
teteteterereret,0.013
tidak,0.476
tidur,0.026
tiket,0.013
tinggal,0.026
tipi,0.013
titip,0.013
tix,0.013
toko,0.013
tolong,0.04
tonton,0.026
trtawa,0.013
tubuh,0.026
tugas,0.066
tuhan,0.026
tunggu,0.026
twotm,0.013
uang,0.013
ujan,0.013
uji,0.026
ujung,0.013
untouchable,0.013
usaha,0.013
utama,0.013
utas,0.053
uwuwuwuwuw,0.013
video,0.013
vn,0.013
waktu,0.026
wanita,0.066
wara,0.013
wardah,0.013
warga,0.013
warna,0.013
warnyanya,0.013
warung,0.013
webton,0.066
webtun,0.026
welkam,0.013
whatsapp,0.013
wkeke,0.013
wkwkwkwkwkw,0.026
woods,0.013
xxi,0.013
ya,0.026
yak,0.026
yakin,0.013
yampon,0.013
yang,0.225
yl,0.013
youtube,0.026
yuhu,0.013
