term,weight
abur,0.009
acara,0.009
adalah,0.218
admin,0.019
agak,0.009
agar,0.038
aigo,0.009
air,0.009
akan,0.047
akhir,0.066
album,0.028
alir,0.009
alis,0.009
ambil,0.009
amin,0.019
ampun,0.009
an,0.028
anak,0.019
anda,0.218
andwae,0.019
aneh,0.009
anes,0.009
anggota,0.019
anjing,0.009
anpaman,0.009
apa,0.095
api,0.009
arti,0.009
asal,0.009
asap,0.009
ask,0.019
atleast,0.009
awat,0.009
ayo,0.028
baca,0.047
baekhyun,0.009
bagaimana,0.047
bagus,0.019
bahasa,0.009
baik,0.028
balas,0.009
bangdeng,0.028
banyak,0.019
bareng,0.038
baru,0.019
batal,0.009
bau,0.019
bayar,0.019
bcoz,0.019
bebas,0.009
beda,0.009
begitu,0.038
belah,0.009
beli,0.009
belum,0.009
benam,0.009
benar,0.019
benda,0.009
bentar,0.009
berapa,0.019
beri,0.019
berita,0.009
besar,0.009
beside,0.009
biasa,0.009
bicara,0.009
bijaksana,0.009
bikinin,0.009
bilang,0.009
biru,0.009
bisa,0.152
bluerose,0.009
boleh,0.009
bom,0.009
bong,0.009
bosan,0.009
bros,0.009
btch,0.009
bts,0.009
bubar,0.019
buka,0.019
bukit,0.028
bungkus,0.009
buruk,0.009
butuh,0.009
called,0.009
cantik,0.019
cara,0.028
celebrate,0.009
cemburu,0.009
chose,0.009
chukae,0.009
ciawe,0.009
cinta,0.057
ciri,0.009
clear,0.009
clearly,0.009
coba,0.009
comeback,0.019
corona,0.009
cowonya,0.009
coz,0.009
daebak,0.009
daftar,0.019
dan,0.047
dapat,0.038
dari,0.038
darimana,0.019
daripada,0.009
dat,0.009
dating,0.009
dekat,0.009
del,0.009
demo,0.019
dengan,0.066
dengen,0.009
depan,0.009
deras,0.009
di,0.085
dia,0.161
did,0.019
dikit,0.009
dilemparin,0.009
dimana,0.009
dipikirin,0.019
diri,0.009
disini,0.009
doa,0.009
dong,0.009
drama,0.028
duhai,0.009
dunia,0.009
emis,0.009
enak,0.009
envy,0.019
episode,0.009
es,0.009
etik,0.009
eventho,0.009
every,0.009
everywhere,0.009
exo,0.009
ey,0.009
fandom,0.009
fangirling,0.009
fanmet,0.009
favorit,0.019
felnya,0.009
festival,0.009
fixnya,0.009
foto,0.009
gadis,0.019
gajelas,0.009
gal,0.009
garis,0.009
gas,0.009
gel,0.009
gemar,0.028
gila,0.028
goa,0.009
gojunhoe,0.009
goreng,0.009
gugup,0.009
gwenchana,0.009
habis,0.019
hadap,0.009
hadir,0.009
haeyoung,0.009
haha,0.009
hahahahahah,0.009
hai,0.009
hanbin,0.104
hanya,0.047
hapus,0.009
harap,0.028
harfiah,0.009
hari,0.028
harus,0.019
hati,0.019
henti,0.019
hibur,0.028
hidup,0.009
hiking,0.009
his,0.038
hotel,0.009
hours,0.019
hsh,0.009
hubung,0.009
hujan,0.009
humoris,0.009
hurts,0.009
ibu,0.019
icu,0.009
ide,0.009
idontunderstand,0.009
igd,0.009
ikon,0.085
ikonic,0.028
imut,0.009
in,0.047
informasi,0.009
ingin,0.019
ini,0.171
internasional,0.009
iri,0.009
isn,0.009
isnt,0.009
itu,0.133
iu,0.028
iya,0.057
jadi,0.209
jadwal,0.009
jakarta,0.047
jalan,0.019
jam,0.019
jamal,0.038
jatuh,0.009
jebal,0.009
jepang,0.019
jika,0.009
jiwa,0.009
jual,0.019
juga,0.066
june,0.038
juneya,0.019
juni,0.009
juseyo,0.028
kalau,0.085
kali,0.009
kan,0.047
kanghaneul,0.009
kapal,0.009
karena,0.028
ke,0.009
kecil,0.009
kejut,0.019
keluar,0.009
kena,0.009
kenapa,0.114
kepala,0.009
keras,0.028
kerja,0.009
kesal,0.009
ketemu,0.009
ketika,0.019
khusus,0.009
kim,0.009
kimbab,0.019
kimdongdong,0.009
kirim,0.009
kirmizi,0.009
kita,0.019
koas,0.019
koh,0.066
komedi,0.009
konser,0.019
kontak,0.009
korea,0.019
kos,0.009
kuda,0.009
kuras,0.009
lagi,0.028
lagu,0.028
lain,0.019
laki,0.019
laku,0.009
lalu,0.009
lama,0.009
lampung,0.009
lancar,0.009
langsung,0.009
least,0.009
lebay,0.009
lebih,0.019
lelah,0.019
lepas,0.019
lihat,0.047
ll,0.019
loh,0.009
loves,0.009
luar,0.009
lucu,0.019
lumayan,0.009
luna,0.009
lupa,0.009
lyrics,0.009
maaf,0.019
made,0.019
main,0.009
maju,0.009
makeupnya,0.009
makna,0.009
malaikat,0.009
malang,0.009
malesnya,0.009
malu,0.019
manfatin,0.009
manis,0.019
marah,0.009
mariage,0.009
martabat,0.009
masa,0.019
masalah,0.009
masih,0.038
matahari,0.009
mau,0.009
memang,0.028
menang,0.038
menikah,0.009
menteri,0.009
mereka,0.066
meskipun,0.019
mg,0.009
mianhae,0.019
milik,0.047
mimpi,0.028
minggu,0.009
minta,0.028
modal,0.009
mohon,0.009
mualaf,0.009
mungkin,0.019
myself,0.009
nad,0.019
name,0.009
nangung,0.009
nanti,0.009
nasi,0.009
natrep,0.019
nawarin,0.009
nayoung,0.009
ne,0.009
negri,0.009
nemnya,0.009
neraka,0.009
ngabisin,0.009
ngantri,0.009
ngetok,0.009
ngira,0.009
nikmat,0.009
nona,0.009
nonas,0.009
nurut,0.009
nyala,0.019
nyanyi,0.028
nyebar,0.009
nyerah,0.009
ofc,0.009
ojek,0.019
oke,0.066
oleh,0.009
omong,0.057
once,0.009
opa,0.009
orang,0.028
ot,0.019
over,0.009
pacar,0.009
padahal,0.009
paham,0.009
pakai,0.009
paling,0.009
palsu,0.009
panas,0.009
panggil,0.019
panjang,0.038
pantas,0.009
pasang,0.009
pedih,0.009
peluk,0.019
penjara,0.009
penuh,0.009
percaya,0.009
perdana,0.009
pergi,0.009
peri,0.009
periksa,0.009
periode,0.009
pernah,0.019
pesan,0.009
petisi,0.009
pikir,0.019
pilih,0.009
polisi,0.009
pos,0.009
pov,0.019
prestasi,0.009
pria,0.009
puasa,0.009
pukpuk,0.009
pulang,0.019
punya,0.028
pusingin,0.009
putar,0.028
putri,0.009
racun,0.009
rambut,0.028
ranjau,0.009
rawa,0.009
realistis,0.009
realitas,0.009
realy,0.009
rekor,0.009
replying,0.009
rese,0.009
rindu,0.009
rscm,0.009
rsud,0.019
rumah,0.009
ruqyah,0.009
saengil,0.009
saja,0.019
sakit,0.009
salah,0.009
sama,0.085
sampai,0.019
sana,0.009
sangat,0.019
sangka,0.009
satu,0.047
saudara,0.047
saya,0.37
sedih,0.028
segera,0.009
sehat,0.009
sekali,0.076
sekarang,0.009
selalu,0.009
selamanya,0.009
selamat,0.028
selesai,0.009
seluruh,0.009
semangat,0.009
semoga,0.019
sempurna,0.019
semua,0.038
senang,0.057
sendiri,0.019
sendokiran,0.009
senin,0.009
seperti,0.076
sepi,0.019
sesuai,0.009
sesuatu,0.009
set,0.009
shouldnt,0.009
siap,0.019
siapa,0.038
sih,0.009
singing,0.009
sini,0.009
situ,0.009
solo,0.028
songchelin,0.009
songs,0.009
spanduk,0.009
spoiler,0.019
staf,0.028
stan,0.009
staysafe,0.009
suasana,0.009
such,0.009
sudah,0.19
sudut,0.009
suhyun,0.009
suka,0.038
sungguh,0.038
superduper,0.009
susah,0.009
sutradara,0.009
swasta,0.009
tahu,0.057
tahun,0.009
taiwan,0.009
takut,0.009
tales,0.009
tambah,0.019
tampil,0.009
tanda,0.009
tandatangani,0.009
tanggal,0.009
tangis,0.028
tante,0.009
tapi,0.028
tara,0.009
taruh,0.104
tawa,0.304
televisi,0.009
tell,0.019
teman,0.009
temu,0.019
tenaga,0.009
tengah,0.009
terimakasih,0.009
terjemah,0.009
terlihat,0.009
terus,0.009
thn,0.019
thx,0.028
tidak,0.342
tidur,0.009
tiket,0.019
times,0.009
tinggal,0.076
tinggi,0.009
tipe,0.019
titip,0.009
tolong,0.047
tonton,0.076
tugas,0.038
tuhan,0.019
tumit,0.009
tunggu,0.028
turun,0.009
ubah,0.009
ucap,0.009
uh,0.019
ulang,0.009
undur,0.009
uni,0.028
untuk,0.266
untung,0.009
upgrade,0.009
uri,0.009
usah,0.019
utama,0.019
via,0.019
visum,0.009
vlive,0.028
volume,0.009
wajar,0.009
wakakak,0.028
wakakakak,0.009
waktu,0.019
walking,0.009
wanita,0.009
wanjeon,0.009
warna,0.009
went,0.009
wyatb,0.009
ya,0.009
yah,0.009
yang,0.152
