term,weight
aa,0.011
abai,0.006
abisin,0.006
able,0.006
abt,0.006
acknowledging,0.006
actions,0.011
actors,0.006
ada,0.028
adalah,0.073
aduh,0.022
adults,0.006
affected,0.006
agar,0.017
ain,0.006
air,0.006
ais,0.006
ajar,0.006
ajib,0.006
akan,0.045
akang,0.006
akh,0.006
akhir,0.006
akhlak,0.006
akhlakles,0.006
akrilik,0.006
alas,0.006
alexa,0.006
alin,0.006
alright,0.006
aman,0.006
ambil,0.034
amin,0.006
an,0.011
anda,0.371
any,0.006
anytime,0.006
apa,0.107
appreciate,0.011
aren,0.006
asan,0.006
asli,0.011
astaga,0.006
atas,0.034
atau,0.034
athan,0.006
awas,0.006
awesome,0.006
ayah,0.034
ayo,0.028
baca,0.112
bade,0.006
bagaimana,0.022
bagi,0.011
bagus,0.011
bahkan,0.011
baik,0.045
bajing,0.011
banci,0.006
banding,0.017
bangga,0.011
bangke,0.006
bangkrut,0.011
bangun,0.011
banyak,0.051
bareng,0.006
baru,0.011
basa,0.006
bashing,0.006
bawa,0.006
bayi,0.017
begadang,0.006
begitu,0.011
bela,0.011
belaka,0.006
belum,0.011
benar,0.062
benci,0.011
benda,0.006
bengbeng,0.006
bengek,0.006
beranda,0.006
berapa,0.011
berita,0.006
berterimakasih,0.017
bi,0.017
bibir,0.006
bicara,0.017
bighit,0.006
bingung,0.006
bio,0.006
bisa,0.067
bisik,0.006
bodoh,0.017
bogor,0.006
bom,0.017
borong,0.006
both,0.011
breaks,0.006
breathe,0.011
buat,0.095
bub,0.006
bungkam,0.011
bunuh,0.006
buruk,0.006
butuh,0.028
cantik,0.006
cara,0.028
cekcok,0.006
cemil,0.006
cerah,0.006
cerewet,0.011
ceribel,0.006
cermin,0.011
cherybele,0.006
cinta,0.039
ciri,0.006
ckskfkskf,0.006
cnsjfjskcsk,0.006
coba,0.006
complanin,0.006
condo,0.006
congrats,0.006
correcting,0.006
cuma,0.006
dagang,0.011
dan,0.135
dandan,0.006
dapat,0.017
dari,0.112
datang,0.011
dating,0.006
days,0.006
debat,0.006
del,0.006
dengan,0.028
dengar,0.017
depan,0.011
dev,0.006
devastated,0.006
di,0.056
dia,0.039
diabetes,0.006
diam,0.006
dibagin,0.006
did,0.017
didik,0.006
diliatin,0.006
dimana,0.017
dimane,0.006
dimasukin,0.006
diri,0.006
diship,0.006
disini,0.017
diyam,0.006
dk,0.006
dms,0.006
doang,0.006
doesn,0.006
doing,0.006
dong,0.011
duet,0.006
dukung,0.011
dunia,0.011
dunks,0.006
each,0.017
either,0.006
elah,0.006
emosional,0.006
enjing,0.006
enough,0.006
erpin,0.006
favs,0.006
fc,0.006
feelings,0.006
fine,0.006
fisik,0.006
fixing,0.006
fokus,0.006
following,0.006
fr,0.011
friends,0.006
gadis,0.017
gaenak,0.011
gairah,0.006
gambar,0.006
gamtenk,0.006
gangerti,0.006
gapenting,0.006
gas,0.006
gatahan,0.006
gausa,0.006
gembira,0.006
gemey,0.006
gendong,0.006
gerhana,0.006
geus,0.006
ghia,0.034
gila,0.006
gils,0.006
gin,0.017
gm,0.006
gotta,0.006
gouache,0.006
gratis,0.006
grown,0.006
gsbr,0.006
gurlie,0.006
habis,0.006
had,0.006
hak,0.006
hancur,0.006
handling,0.006
hangat,0.006
hanya,0.073
happened,0.011
hapunten,0.017
harap,0.039
harga,0.011
haru,0.006
