term,weight
abai,0.014
acne,0.007
ada,0.061
admin,0.007
aduh,0.014
agar,0.054
ahelah,0.014
ajak,0.007
ajar,0.014
akan,0.014
aktivitas,0.007
akun,0.02
alasan,0.007
alau,0.007
alias,0.014
alprazolam,0.014
aman,0.007
ampun,0.027
an,0.007
anak,0.034
anda,0.129
andal,0.007
anggur,0.007
anji,0.007
anjnk,0.007
antem,0.007
antioksidan,0.007
apa,0.061
apandah,0.007
apel,0.007
apoteker,0.007
asdkfhsjdjdk,0.007
asep,0.007
asik,0.007
asique,0.007
asli,0.02
astagah,0.014
atas,0.007
atau,0.007
atulah,0.007
aurel,0.007
awkowkow,0.007
awokwokwowk,0.007
ayah,0.007
ayo,0.061
azriel,0.007
baca,0.02
badak,0.007
badan,0.014
bagaimana,0.027
bagi,0.007
bahagia,0.014
bahas,0.007
bahaya,0.007
baik,0.014
bajing,0.007
balas,0.014
balikin,0.007
bang,0.027
bangun,0.027
bantu,0.007
banyak,0.007
bareng,0.014
baru,0.027
batagor,0.007
batuk,0.014
bau,0.007
bawa,0.014
bayar,0.007
beautycalindo,0.014
bebas,0.007
beberapa,0.014
beda,0.014
begini,0.007
begitu,0.054
beli,0.054
belum,0.007
benang,0.014
benar,0.068
benci,0.014
benerw,0.007
bengong,0.014
bensin,0.007
beranda,0.007
berapa,0.007
bercak,0.014
berisik,0.007
berita,0.007
berkat,0.007
besok,0.007
biadab,0.007
bicara,0.007
bikos,0.007
bilang,0.02
bingung,0.007
biodata,0.007
biru,0.007
bisa,0.027
bodoh,0.047
bogor,0.02
bolak,0.007
bom,0.02
boru,0.007
breakout,0.02
bruntusan,0.014
buah,0.014
buat,0.088
bucinya,0.007
budak,0.007
buduk,0.007
buk,0.007
buku,0.007
busa,0.007
buset,0.007
busetdah,0.007
butuh,0.007
butuhin,0.007
cahaya,0.007
cair,0.007
cari,0.02
cemil,0.027
cenderung,0.007
cepek,0.007
cerita,0.014
cewenya,0.007
chloe,0.007
cianjur,0.007
cinta,0.02
cita,0.007
coba,0.014
cocok,0.041
ct,0.007
cuma,0.014
cuman,0.014
cung,0.007
dahak,0.007
dan,0.014
dapat,0.014
dar,0.007
darah,0.014
dari,0.014
data,0.014
datang,0.02
debat,0.007
definisi,0.007
dekil,0.007
demam,0.014
demo,0.007
dengar,0.007
depok,0.007
des,0.014
deui,0.007
di,0.02
dia,0.007
diagnosed,0.007
diam,0.027
dian,0.007
dicrop,0.007
dicuekin,0.007
dideket,0.007
digimanain,0.007
dihargain,0.007
dihubungin,0.007
dijadin,0.007
dijalanin,0.007
dikangenin,0.014
dikit,0.027
dilema,0.007
dimana,0.007
dimarahin,0.007
dimsum,0.007
diomongin,0.007
diputusin,0.007
diri,0.047
disi,0.007
dk,0.007
doang,0.047
dokter,0.014
dom,0.014
domesticus,0.007
donee,0.007
dong,0.007
dosis,0.007
drama,0.007
drive,0.007
dulu,0.02
