term,weight
abai,0.005
acro,0.005
ad,0.005
ada,0.025
adalah,0.071
adan,0.015
adaptasi,0.01
adaptation,0.005
addict,0.01
adele,0.005
adil,0.005
admin,0.01
aduh,0.005
aduk,0.005
adulthood,0.005
advices,0.005
against,0.005
agar,0.01
aging,0.005
aglio,0.005
agung,0.005
ahli,0.005
air,0.015
ajaib,0.005
ajar,0.025
akan,0.056
akhir,0.015
akting,0.005
aktivitas,0.005
aktor,0.005
akut,0.005
alam,0.005
alami,0.005
alas,0.005
alasan,0.005
alih,0.01
alir,0.005
almond,0.005
aman,0.02
amat,0.005
ambil,0.005
ambisi,0.005
ambisius,0.005
ampuh,0.005
ampun,0.015
anak,0.015
anda,0.173
andal,0.005
aneh,0.005
anggap,0.005
angkut,0.005
antara,0.01
anti,0.01
antioksidanya,0.005
any,0.01
apa,0.036
apalagi,0.01
apeu,0.005
apik,0.005
aplikasi,0.005
appear,0.005
argued,0.005
armico,0.005
arus,0.01
asa,0.005
asin,0.005
atas,0.02
atau,0.03
attract,0.005
atur,0.005
aura,0.005
awal,0.005
awesome,0.005
awet,0.005
ayah,0.005
ayo,0.025
ayunda,0.005
bab,0.005
baca,0.076
bagaimana,0.036
bagi,0.02
bagus,0.01
bahagia,0.01
bahan,0.005
bahanya,0.005
bahas,0.005
bahasa,0.01
bahaya,0.005
bahkan,0.015
baik,0.056
balik,0.005
balsem,0.005
bangga,0.02
bangke,0.005
bangun,0.005
banting,0.005
banyak,0.02
bapak,0.025
bareng,0.01
baru,0.036
based,0.005
basic,0.005
batas,0.005
batin,0.005
battleship,0.005
batu,0.005
batuk,0.005
bawa,0.01
bawah,0.005
bayang,0.015
bcs,0.005
beda,0.01
begitu,0.056
behind,0.005
bel,0.01
belakang,0.005
belanjan,0.005
beli,0.03
belum,0.015
benang,0.02
benar,0.041
benda,0.01
beranda,0.005
berapa,0.025
beri,0.005
berita,0.015
berkah,0.005
berries,0.005
bersih,0.005
berterimakasih,0.005
besok,0.015
biarpun,0.01
biasa,0.02
bibir,0.015
bicara,0.005
bidang,0.005
bilang,0.005
binar,0.01
bingung,0.01
bis,0.005
bisa,0.056
bismillah,0.005
bisnis,0.005
blackpink,0.005
blokir,0.01
bnise,0.005
bnr,0.005
bodoamat,0.005
bodoh,0.036
boleh,0.005
bon,0.005
bos,0.005
botak,0.005
both,0.005
brand,0.005
brasa,0.01
bright,0.005
brightly,0.005
bts,0.005
buah,0.01
buana,0.005
buang,0.005
buat,0.122
buka,0.02
bukan,0.01
bukhan,0.005
buku,0.036
bulan,0.01
buru,0.005
buruk,0.015
butuh,0.02
cafine,0.005
cahaya,0.01
cakep,0.005
campur,0.005
cangkir,0.005
capacit,0.005
capitalize,0.005
cara,0.01
carbohydrate,0.005
carbonara,0.005
careless,0.005
cari,0.02
cases,0.005
cause,0.01
cawang,0.005
cc,0.005
ce,0.005
cemil,0.066
cepat,0.005
cerah,0.015
cerita,0.015
charlotte,0.005
cheetah,0.005
chinese,0.005
chips,0.005
cho,0.005
choipan,0.01
choix,0.005
ci,0.01
cinta,0.025
cit,0.005
cleanser,0.005
coba,0.056
coldplay,0.01
collins,0.005
concerns,0.005
congested,0.005
congratulations,0.005
consequently,0.005
consider,0.005
cor,0.01
cuci,0.02
cuek,0.015
cuekinlah,0.005
currently,0.005
daftar,0.005
dalam,0.015
dan,0.086
daniel,0.005
danish,0.005
dapat,0.02
dapur,0.005
dar,0.005
dari,0.168
daripada,0.02
dasar,0.01
dat,0.005
datang,0.02
days,0.005
debay,0.005
decide,0.005
definitely,0.005
dehumanisasi,0.005
deliver,0.005
dengan,0.046
depan,0.005
dera,0.005
des,0.03
desa,0.01
di,0.117
dia,0.03
diajarin,0.005
diam,0.01
dibikinin,0.005
dicarin,0.005
didn,0.01
dieu,0.005
dikit,0.01
dilema,0.005
dimsum,0.005
ding,0.005
diomelin,0.005
dipikirin,0.005
diri,0.005
disamperin,0.005
disaranin,0.005
disini,0.005
diskon,0.005
ditracking,0.005
djengot,0.01
doang,0.015
doesn,0.005
dokter,0.01
dompet,0.005
dorong,0.005
dosis,0.005
doyan,0.005
drama,0.005
drastis,0.005
drops,0.01
dubes,0.005
duga,0.005
dukung,0.005
dulu,0.015
dums,0.005
dunia,0.01
during,0.005
each,0.005
edisi,0.005
efek,0.005
ego,0.005
egois,0.005
eh,0.015
ehehe,0.005
ekspektasi,0.005
ekstra,0.005
el,0.005
embel,0.01
emosi,0.01
emosional,0.005
enjoyed,0.005
enough,0.005
era,0.005
erti,0.015
es,0.005
etik,0.015
euh,0.005
eventhough,0.005
every,0.005
expirednya,0.005
fakta,0.005
fangirl,0.01
farsali,0.005
fave,0.01
favorit,0.01
feb,0.005
film,0.046
fitr,0.005
fleksibel,0.005
flu,0.005
france,0.005
freaknya,0.005
fte,0.005
gadis,0.005
gambang,0.005
ganti,0.005
gapapalah,0.01
gas,0.005
gelap,0.005
gemas,0.01
gengs,0.005
gerah,0.015
gereja,0.005
germaphobe,0.005
getah,0.005
gila,0.02
gilir,0.005
gin,0.015
ginseng,0.005
girang,0.005
given,0.005
goda,0.01
goes,0.005
gone,0.005
goreng,0.01
gosip,0.005
gov,0.005
grabfod,0.005
gramedia,0.01
granola,0.005
grown,0.005
gugup,0.01
habits,0.005
hadap,0.005
hadiah,0.005
hae,0.005
haha,0.005
hal,0.005
halah,0.005
hanya,0.041
harap,0.015
harga,0.01
hari,0.041
harpa,0.005
harry,0.015
harus,0.01
has,0.01
hasil,0.005
hati,0.005
hd,0.005
heran,0.005
heres,0.025
hidup,0.02
hijau,0.041
hilang,0.015
hingga,0.005
histoire,0.005
hitung,0.005
hokage,0.005
hopefully,0.01
hormat,0.005
hormonal,0.01
horor,0.005
hours,0.005
hubung,0.015
hujan,0.005
hukum,0.005
humanis,0.005
humoris,0.01
hydration,0.005
hype,0.005
hyperpigmentation,0.005
ibu,0.036
ide,0.005
idola,0.005
ilmu,0.005
imbang,0.005
imut,0.005
in,0.081
indah,0.005
indicates,0.005
indomaret,0.005
indonesia,0.005
ingat,0.025
ingin,0.01
ini,0.163
inisfre,0.005
instagram,0.005
instan,0.005
interaksi,0.005
internasional,0.005
ishi,0.005
isi,0.01
issues,0.005
istilah,0.01
istirahat,0.01
itu,0.396
itzy,0.005
iya,0.01
