term,weight
abjir,0.01
acak,0.01
ada,0.058
adalah,0.019
adeganya,0.01
aduh,0.01
agama,0.01
agar,0.019
air,0.01
ajak,0.01
ajar,0.019
ajsjsjs,0.01
ajsjsksksk,0.01
akaksksk,0.01
akdksksks,0.01
aksjsjsj,0.01
aksksk,0.01
aksksks,0.019
aksksksksk,0.01
akun,0.019
akuntansi,0.01
akzksksk,0.01
alam,0.01
album,0.019
aliad,0.01
alias,0.048
alir,0.01
alsjsjsjs,0.01
ambil,0.01
amboksing,0.01
ambyar,0.01
ampuh,0.01
anak,0.039
anda,0.067
aneh,0.01
angkat,0.01
anja,0.067
ap,0.019
apa,0.077
aplikasi,0.019
aps,0.01
apus,0.01
asli,0.019
atau,0.019
atraksi,0.01
ayam,0.01
ayo,0.058
baca,0.029
bacan,0.01
bagaimana,0.019
bahagia,0.01
bahasa,0.019
baik,0.019
bajing,0.039
bakat,0.01
bakso,0.01
baku,0.01
balas,0.019
bang,0.019
banjar,0.01
banyak,0.01
bapak,0.01
barang,0.019
bareng,0.029
baru,0.01
batu,0.01
bau,0.01
bawa,0.029
bawang,0.019
beban,0.01
beda,0.029
begini,0.01
begitu,0.183
bejo,0.01
belah,0.01
beli,0.039
beludru,0.01
benang,0.01
benar,0.077
benarkan,0.01
bensu,0.01
bentar,0.029
bentuk,0.01
berani,0.019
berisik,0.01
berita,0.01
berkah,0.01
besar,0.029
besok,0.01
biadab,0.019
biasa,0.01
bibi,0.01
bicara,0.01
bilang,0.01
bintang,0.019
bio,0.01
biru,0.01
blok,0.01
bobanya,0.01
bodoh,0.019
boruto,0.01
botak,0.01
brave,0.01
bre,0.01
brownies,0.01
buat,0.087
buka,0.029
bukan,0.01
bukti,0.01
buku,0.019
bule,0.01
bungul,0.01
buram,0.01
burger,0.01
buruk,0.01
busa,0.01
canda,0.019
cari,0.039
celak,0.01
cemil,0.039
cepat,0.01
cerah,0.01
cerewet,0.01
cerita,0.029
cetak,0.01
cho,0.01
cinta,0.01
co,0.019
coba,0.029
cocokin,0.01
comel,0.01
congratultion,0.01
contoh,0.01
corona,0.01
cpt,0.01
ctm,0.01
cuci,0.01
cukimai,0.01
culik,0.01
cuma,0.019
da,0.029
dablek,0.01
dalam,0.01
dan,0.01
dapat,0.01
debu,0.01
decided,0.01
demi,0.01
dengan,0.029
dengar,0.01
derita,0.01
detik,0.01
di,0.048
dia,0.058
diafragma,0.01
dibasahin,0.01
diblock,0.01
didengerin,0.01
dihold,0.01
dikit,0.029
dikos,0.019
dikosan,0.01
dingin,0.039
dipanjangin,0.01
disini,0.01
disodorin,0.01
doang,0.019
domino,0.01
dosen,0.019
doy,0.019
drama,0.01
duabelas,0.01
dulu,0.01
dusta,0.01
dyam,0.01
efek,0.01
eh,0.019
ekonomi,0.01
eksoku,0.01
emon,0.019
emosi,0.029
enak,0.01
energi,0.01
engkau,0.01
episode,0.01
era,0.01
ex,0.01
eyeshadow,0.01
fanfiction,0.01
felly,0.01
fidy,0.01
finest,0.01
five,0.01
folo,0.019
footstep,0.01
foto,0.01
fr,0.01
frame,0.01
fresh,0.01
frik,0.01
gaban,0.01
gad,0.01
gadis,0.01
gajelas,0.029
gaks,0.01
gakuat,0.01
gambar,0.01
gapa,0.01
gaperlu,0.019
gegayanku,0.01
gelang,0.01
gelap,0.01
gelas,0.01
gelem,0.01
gelombang,0.01
gemesin,0.01
geprek,0.01
gera,0.01
getah,0.019
getar,0.01
giat,0.01
gila,0.058
gin,0.067
gondronk,0.01
gosok,0.01
gratis,0.019
grintinya,0.01
guru,0.01
habis,0.019
hai,0.01
halusinasi,0.01
han,0.01
hancur,0.01
hanya,0.01
hapal,0.01
hari,0.019
hasil,0.01
hati,0.01
his,0.01
hitung,0.01
horor,0.01
hujan,0.01
humoris,0.039
huw,0.01
hydrated,0.01
hyungnim,0.019
ibu,0.01
ikut,0.01
in,0.029
indomu,0.01
indonesia,0.01
ingat,0.01
ingin,0.019
ini,0.154
insekyur,0.01
instagram,0.019
insya,0.01
ip,0.01
ipa,0.01
ipes,0.01
ireng,0.01
iri,0.01
islam,0.01
itu,0.135
iya,0.019
jadi,0.202
jajan,0.01
jajsjsjsjsj,0.01
jalan,0.01
jam,0.029
jambu,0.01
jamur,0.029
jancok,0.01
jaring,0.01
jeda,0.01
jelek,0.01
jet,0.01
jika,0.01
jink,0.01
jne,0.01
jogging,0.01
joki,0.01
jual,0.019
judul,0.019
juga,0.058
jujur,0.048
jun,0.01
juna,0.01
jurnal,0.01
kadang,0.01
kai,0.01
kalah,0.01
kalang,0.01
kalau,0.231
kali,0.029
kalian,0.01
kamar,0.029
kamis,0.019
kan,0.019
kanan,0.01
kapal,0.019
kapok,0.01
kapur,0.01
karena,0.048
kartu,0.01
kasar,0.01
kasih,0.01
katara,0.019
ke,0.019
kecuali,0.01
keknyak,0.01
kelapany,0.01
kelas,0.01
kelompok,0.01
keluar,0.01
keluarga,0.019
kemarin,0.029
ken,0.019
kenapa,0.019
kepanjanganya,0.01
keras,0.019
keren,0.019
khilaf,0.01
kimak,0.01
kira,0.01
kispray,0.01
kita,0.01
kitab,0.01
klan,0.01
klen,0.01
kode,0.01
kodok,0.01
kokobop,0.01
kokumi,0.01
kolonial,0.01
komentar,0.01
kondusif,0.01
kopstud,0.01
korondoy,0.01
kos,0.039
kosong,0.01
kpop,0.01
krisis,0.01
kucing,0.01
kue,0.01
kuliah,0.019
kulon,0.01
kup,0.01
kurang,0.01
labrak,0.01
lagi,0.067
lagu,0.01
lahir,0.01
lain,0.01
laki,0.106
lampu,0.01
langsung,0.029
latih,0.01
laut,0.01
lebih,0.019
lega,0.01
leha,0.029
lemah,0.01
lembab,0.01
lepas,0.01
lepi,0.01
libur,0.01
lightrom,0.01
lihat,0.058
ling,0.01
loncat,0.019
looking,0.01
luas,0.01
lupa,0.01
lur,0.019
lurus,0.01
maaf,0.01
mahal,0.01
mahasiswa,0.01
makin,0.01
malah,0.01
malam,0.019
malang,0.029
malas,0.029
malu,0.029
mandarin,0.01
mandi,0.01
manis,0.029
mantap,0.029
mari,0.01
masak,0.01
masih,0.019
masker,0.019
mata,0.019
matahnya,0.01
mati,0.029
matkul,0.01
mau,0.029
mawapres,0.01
medok,0.01
mekdi,0.01
memang,0.058
memberi,0.019
menang,0.01
mencet,0.01
mengembirakan,0.01
menit,0.01
menu,0.01
merah,0.029
mereka,0.01
milik,0.01
minder,0.01
miscal,0.01
misogini,0.01
mnambah,0.01
mobil,0.01
mudah,0.019
muka,0.01
murce,0.01
mw,0.01
nafas,0.01
nama,0.019
nang,0.048
napas,0.019
narkoba,0.01
nasgor,0.01
negara,0.019
nempel,0.01
nenek,0.019
neneku,0.019
netpliks,0.01
ngamuk,0.01
ngaret,0.01
ngent,0.01
nget,0.019
ngetwet,0.01
ngilu,0.01
ngl,0.01
ngobrol,0.01
ngomahku,0.01
ngontrol,0.01
ngulang,0.01
nihong,0.01
nikmat,0.01
nilai,0.019
nimbun,0.01
nk,0.01
nontonin,0.01
novbas,0.01
nutup,0.01
nutupin,0.01
nya,0.01
nyala,0.01
nyambung,0.01
nyata,0.019
nyedot,0.01
nyetrika,0.01
nyimak,0.01
nyonya,0.01
odol,0.019
oflien,0.01
ofline,0.01
oke,0.01
omong,0.01
ongkir,0.01
online,0.01
orang,0.01
orenmane,0.01
organisasi,0.01
overrated,0.01
paham,0.029
pait,0.01
pajang,0.01
pakai,0.144
pala,0.01
palid,0.01
palsu,0.01
panas,0.01
pandang,0.01
panen,0.01
panitia,0.01
pantek,0.01
parfum,0.01
parut,0.01
pasang,0.01
pasti,0.01
pelakor,0.01
pemandanganya,0.01
pena,0.019
pendek,0.01
pengirim,0.144
penuh,0.01
pergi,0.019
periksa,0.01
persegi,0.01
pesiar,0.01
pibesdey,0.01
pict,0.019
pikir,0.039
pintar,0.029
piring,0.01
pitsa,0.01
pokok,0.01
pop,0.01
pose,0.01
poster,0.048
praktek,0.01
pria,0.01
proker,0.019
provokatif,0.01
puasa,0.01
pukul,0.01
puol,0.01
pusing,0.01
pusingin,0.01
putih,0.01
rab,0.01
rabes,0.01
rad,0.01
rada,0.01
ramadhan,0.01
rambut,0.019
ranjang,0.01
rasa,0.019
redacted,0.029
relateable,0.01
renti,0.01
rindu,0.029
robek,0.01
roti,0.01
rp,0.01
rubah,0.01
rubik,0.019
rugi,0.019
rumah,0.067
rumus,0.01
rupiah,0.01
ryeowok,0.01
sadar,0.01
saja,0.116
sakit,0.01
saku,0.01
salah,0.019
sama,0.096
sambal,0.01
sampah,0.01
sampai,0.096
sampan,0.01
sampul,0.01
sasuke,0.01
saudara,0.183
saya,0.164
sayang,0.029
sc,0.01
sebelas,0.01
sebentar,0.039
sedih,0.039
sejarah,0.01
sekali,0.193
sekarang,0.01
seko,0.01
sekolah,0.01
selamat,0.01
selasa,0.01
selimut,0.01
semangat,0.029
semester,0.019
seminggu,0.019
sempurna,0.01
semua,0.01
senam,0.01
sendiri,0.01
sengaja,0.01
senguk,0.01
seperti,0.144
sepupu,0.01
serial,0.01
sering,0.01
serius,0.01
seru,0.01
sesuai,0.01
setlist,0.01
seungwo,0.01
si,0.019
sial,0.27
siapa,0.01
sicheng,0.01
sih,0.01
sikat,0.029
sinting,0.01
siram,0.01
sistem,0.01
sj,0.01
skit,0.01
smw,0.01
soal,0.01
sobek,0.01
sok,0.01
somehow,0.01
sora,0.01
soto,0.01
sp,0.019
spotify,0.01
srek,0.01
stabil,0.01
suara,0.01
suasana,0.01
sub,0.01
suci,0.01
sudah,0.125
suka,0.067
sumber,0.01
sumpah,0.058
suntik,0.01
sunting,0.01
susah,0.048
syok,0.029
syukur,0.01
tabung,0.019
tadi,0.019
taeil,0.01
tahilalat,0.01
tahu,0.067
tahun,0.019
takut,0.01
tambahin,0.01
tampan,0.019
tanah,0.01
tanda,0.01
tangan,0.01
tanggal,0.01
tangis,0.096
tangkap,0.01
tani,0.01
tapi,0.193
tara,0.01
taronya,0.01
taruh,0.029
tato,0.01
tawa,0.222
telaso,0.01
telepon,0.01
teman,0.048
tempat,0.019
terbaik,0.019
teriak,0.01
terima,0.01
terimakasih,0.01
teringat,0.019
terlihat,0.01
terus,0.067
tg,0.01
tiba,0.019
tidak,0.395
tidur,0.01
tindak,0.01
tinggal,0.029
tinggi,0.029
tonton,0.058
trusted,0.01
tugas,0.019
tuhan,0.096
tukang,0.01
tukar,0.01
tumpang,0.029
tunggu,0.01
turut,0.01
uang,0.01
ujeu,0.01
ujung,0.019
ulat,0.01
ulung,0.01
under,0.01
underrated,0.01
untuk,0.058
untung,0.039
usah,0.019
utama,0.019
vaksin,0.01
valid,0.01
video,0.01
wajar,0.01
waktu,0.029
walki,0.01
wang,0.01
wanita,0.029
webtun,0.01
winwin,0.01
wkwkmwm,0.01
ya,0.019
yah,0.01
yan,0.01
yang,0.183
yut,0.01
yuta,0.01
zh,0.01
zonk,0.01
