term,weight
ada,0.039
adan,0.013
adoeh,0.013
agar,0.052
ajak,0.039
ajar,0.065
akan,0.013
alas,0.013
alpukat,0.013
alur,0.013
aman,0.013
amarah,0.013
amat,0.013
ambil,0.026
amin,0.013
an,0.026
anda,0.118
anti,0.013
antre,0.013
apa,0.235
asik,0.013
asin,0.013
asli,0.013
astaga,0.013
astaghfirulohaladzim,0.013
ayo,0.013
baca,0.013
bagus,0.026
bahagia,0.026
bahas,0.026
bahu,0.013
baik,0.013
baju,0.013
bakpao,0.013
balas,0.039
bangun,0.052
bantal,0.013
banyak,0.013
bareng,0.052
beda,0.039
begitu,0.052
beli,0.052
belok,0.013
benar,0.039
benci,0.013
ber,0.026
berapa,0.013
bercengkrama,0.013
bias,0.026
biasa,0.026
bicara,0.052
bilang,0.052
bisa,0.026
bom,0.026
boro,0.026
btul,0.013
buat,0.039
buka,0.026
bukan,0.013
bukber,0.013
buku,0.065
buruk,0.026
buyar,0.013
cari,0.026
cemil,0.026
cengeng,0.013
cepat,0.026
cerita,0.052
cita,0.026
cocok,0.013
coklat,0.026
colok,0.013
cuma,0.013
curhat,0.013
dadi,0.013
dalam,0.026
dan,0.013
dandan,0.013
dapat,0.026
dari,0.026
dasar,0.013
dekat,0.052
demi,0.013
dengan,0.013
di,0.026
dia,0.026
dil,0.013
dilakuin,0.013
doa,0.026
dokter,0.013
dolan,0.013
dosen,0.052
dospemku,0.013
drama,0.013
duluan,0.013
efek,0.013
efektif,0.013
egois,0.013
eh,0.052
emange,0.013
entah,0.013
fik,0.013
film,0.013
filsafat,0.013
foto,0.052
gabung,0.013
gagal,0.026
ganti,0.013
gara,0.013
gaya,0.013
gelintir,0.013
genep,0.013
giat,0.013
gibah,0.013
gonta,0.013
goriorio,0.013
gosip,0.013
gratis,0.013
grup,0.039
gubrak,0.013
habis,0.013
haha,0.013
hai,0.026
hak,0.013
hal,0.013
han,0.013
harap,0.013
harga,0.013
hari,0.013
hati,0.013
hela,0.013
henti,0.013
heran,0.026
hft,0.013
hidup,0.026
hijau,0.013
ibu,0.065
ikut,0.026
ilmu,0.013
ingat,0.065
ingin,0.052
ini,0.078
internet,0.013
itu,0.039
izin,0.026
jadi,0.065
jaga,0.013
jalan,0.013
jam,0.105
jamur,0.013
jatah,0.013
jembatan,0.013
jero,0.013
jodoh,0.026
juga,0.026
jurus,0.026
jus,0.013
kacamata,0.039
kacang,0.013
kadang,0.026
kakean,0.013
kalah,0.013
kalau,0.144
kalem,0.052
kali,0.026
kamar,0.039
kamo,0.013
kan,0.039
kapan,0.013
kata,0.013
kayak,0.013
ke,0.013
kebahagian,0.013
kecuali,0.013
keju,0.013
kelas,0.039
kemarin,0.052
kembali,0.013
kembang,0.013
ken,0.026
kenapa,0.026
keras,0.013
kereta,0.013
kerja,0.052
ketemu,0.013
ketika,0.026
killer,0.013
kira,0.013
kire,0.013
kiri,0.013
klub,0.013
komentar,0.013
komunikasi,0.013
kos,0.013
kota,0.026
kowe,0.013
krispi,0.013
kuasa,0.013
kuat,0.065
kuliah,0.078
kuota,0.013
kur,0.013
kutubuku,0.013
kuwe,0.013
la,0.013
lagi,0.039
lah,0.013
lain,0.013
laki,0.039
lama,0.039
langkah,0.013
laptop,0.013
laris,0.013
lasmbuh,0.013
lebih,0.026
lega,0.026
leker,0.013
lelah,0.013
lewat,0.013
lihat,0.013
luar,0.013
lulus,0.013
maaf,0.039
mahasiswa,0.013
maksud,0.013
malah,0.013
malaikat,0.013
malas,0.013
malu,0.039
malumalu,0.013
mana,0.026
mandi,0.013
mangil,0.013
manis,0.013
martabak,0.026
masalah,0.013
masih,0.013
mata,0.013
materi,0.013
mboh,0.013
media,0.013
melajari,0.013
memang,0.131
mendoan,0.013
meni,0.013
menikah,0.013
menit,0.013
mikirnya,0.013
mobil,0.013
modal,0.013
motor,0.013
mudah,0.065
mudik,0.013
muka,0.013
mulai,0.013
murah,0.026
nang,0.013
nanti,0.026
napas,0.013
nasi,0.026
nasihat,0.013
ndil,0.013
nemuin,0.013
ngaliyan,0.013
ngantri,0.013
ngecas,0.013
ngecek,0.013
ngechat,0.013
ngekei,0.013
ngerepotin,0.013
ngerubah,0.013
ngetwet,0.013
ngrayain,0.013
niat,0.013
nikmat,0.013
nilai,0.013
nis,0.039
nomor,0.026
non,0.013
nyambung,0.013
nyebeli,0.013
nyemangatin,0.013
obrol,0.052
offline,0.013
online,0.039
operasi,0.013
optimis,0.013
orang,0.078
oreo,0.013
pacar,0.026
pada,0.013
padahal,0.013
pagi,0.039
paham,0.026
pait,0.013
pakai,0.039
pakenya,0.013
paksa,0.013
panas,0.013
pancen,0.013
pantau,0.013
parkir,0.013
parsel,0.013
pegang,0.013
pekerjan,0.013
penginya,0.013
pengunan,0.013
peras,0.013
percaya,0.026
pergi,0.013
perlu,0.039
pernah,0.013
pikir,0.052
pikiranya,0.013
pilih,0.078
pintu,0.026
pisah,0.013
plinplan,0.013
pokok,0.026
pol,0.013
pramuka,0.013
proposal,0.026
puasa,0.013
pulang,0.131
puluh,0.013
ra,0.052
ramenya,0.013
rampung,0.013
rapat,0.013
rasa,0.013
realitas,0.013
rencanain,0.013
rendam,0.013
rezeki,0.013
ribu,0.013
rindu,0.078
ros,0.013
rumah,0.039
saat,0.052
sabar,0.026
sadar,0.013
saja,0.065
sakit,0.026
salah,0.105
saling,0.026
sama,0.065
sambal,0.013
sampai,0.092
santai,0.013
sante,0.026
satu,0.026
saudara,0.092
saya,0.144
sayang,0.013
sebisane,0.013
sediakala,0.013
sedih,0.013
segala,0.013
segar,0.013
sehat,0.078
sekali,0.078
sekeluaraga,0.013
sekolah,0.013
selalu,0.026
selamat,0.026
selesai,0.013
selonjor,0.013
semangat,0.039
semarang,0.013
semester,0.026
seminar,0.026
semoga,0.065
sendiri,0.013
sengit,0.013
seperti,0.039
serah,0.026
serba,0.013
sesal,0.013
sesunguhnya,0.013
setuju,0.013
sht,0.026
si,0.013
siapa,0.013
sih,0.013
sikap,0.013
smrng,0.013
status,0.039
sudah,0.17
suka,0.039
sulit,0.013
susah,0.013
syukur,0.013
tadi,0.013
tahu,0.026
tahun,0.065
takut,0.013
tanpa,0.013
tapi,0.039
tarik,0.013
tawa,0.052
tegan,0.013
tegas,0.013
teh,0.013
telat,0.013
telepon,0.039
teman,0.065
temenya,0.013
temu,0.065
tenang,0.013
teriak,0.013
terima,0.013
terimakasih,0.026
terlalu,0.026
teroz,0.013
terus,0.026
tetap,0.013
tiada,0.013
tiba,0.013
tidak,0.615
tidur,0.105
tiket,0.013
titik,0.013
toko,0.026
tonton,0.026
topik,0.013
tua,0.026
tugas,0.078
tunjuk,0.013
turu,0.013
tw,0.026
twetnya,0.013
twitter,0.026
uang,0.013
ubah,0.013
ujare,0.013
ukt,0.013
ultang,0.013
unggah,0.039
untung,0.026
usaha,0.039
utama,0.013
vi,0.026
vidcal,0.013
wajar,0.013
waktu,0.013
wala,0.013
wanita,0.039
warteg,0.026
whatsap,0.013
whatsapp,0.013
whatshap,0.013
wifi,0.013
wis,0.013
ya,0.026
yah,0.013
yak,0.026
yang,0.288
yaoudah,0.013
yeay,0.013
yodah,0.013
youtube,0.013
