term,weight
ada,0.052
adil,0.013
admin,0.039
adoh,0.013
aduh,0.026
aerobik,0.013
agar,0.052
akan,0.013
akhir,0.026
alam,0.013
alfamart,0.026
aman,0.026
ambil,0.013
ampuh,0.013
anak,0.064
anda,0.129
apa,0.052
apel,0.013
aplot,0.013
asik,0.013
asing,0.013
astaga,0.026
atur,0.013
awat,0.026
awokwowkok,0.103
ayo,0.026
azk,0.013
baca,0.013
bagaimana,0.064
bagi,0.026
bagus,0.013
bahas,0.013
bakso,0.013
bakul,0.013
balas,0.013
banyak,0.013
baru,0.026
basa,0.026
beda,0.013
begitu,0.026
beli,0.013
belum,0.039
benar,0.129
bentuk,0.013
besok,0.026
bicara,0.013
bilang,0.013
bisa,0.039
biw,0.013
bleaching,0.013
bodoh,0.013
boleh,0.013
bom,0.013
bonus,0.013
borok,0.013
boros,0.013
bosan,0.013
buah,0.013
buang,0.026
buat,0.052
buka,0.026
bukan,0.013
cahaya,0.026
calon,0.039
campur,0.013
cantik,0.026
cara,0.026
cemil,0.039
cepat,0.013
cerca,0.026
cerita,0.013
chatime,0.013
chloe,0.026
cium,0.013
coba,0.052
coco,0.026
corona,0.026
craftingnya,0.013
cultusia,0.026
cuma,0.026
cupu,0.013
cuy,0.026
dalam,0.013
dan,0.039
dapat,0.013
dari,0.013
daripada,0.013
datang,0.013
deh,0.013
dekat,0.013
demak,0.039
dendam,0.013
dengar,0.013
depan,0.013
desa,0.013
detik,0.013
dewi,0.013
di,0.039
dia,0.026
diba,0.09
dih,0.013
dikatain,0.013
dimafin,0.013
dingin,0.013
dipangil,0.013
diri,0.013
dit,0.013
dita,0.013
ditayangin,0.013
dolan,0.013
dom,0.013
dompet,0.013
drama,0.103
dubbing,0.013
duduk,0.013
duid,0.013
egois,0.013
eh,0.013
ei,0.013
enak,0.013
entho,0.013
es,0.013
facebook,0.026
fahmia,0.013
fara,0.013
farick,0.026
fit,0.013
foto,0.039
foya,0.026
ganti,0.026
gas,0.013
gasik,0.013
gejala,0.026
ghibah,0.013
gimbal,0.013
gin,0.039
glundang,0.013
glundung,0.013
goals,0.039
grup,0.026
gugling,0.013
gus,0.013
habis,0.026
hajah,0.013
haji,0.013
halaman,0.013
hampir,0.013
hapus,0.013
haram,0.013
harga,0.013
hari,0.013
harus,0.013
hastag,0.013
henti,0.039
hep,0.013
hewan,0.013
hibur,0.013
hidup,0.013
hilih,0.013
hitz,0.013
ho,0.013
hobi,0.013
hoh,0.013
hutan,0.013
ibadah,0.013
ibu,0.026
idham,0.013
ikut,0.077
ikuti,0.039
imam,0.013
imut,0.013
indonesia,0.013
indosiar,0.026
informasi,0.013
ingetnya,0.013
ini,0.052
instagram,0.013
instansi,0.013
isi,0.013
iya,0.039
jadi,0.052
jaga,0.013
jah,0.013
jalan,0.039
jaman,0.026
janji,0.013
jarak,0.013
jari,0.013
jawa,0.013
jebul,0.013
jenis,0.013
jepun,0.013
ji,0.013
jomblo,0.013
jombs,0.013
jual,0.026
juga,0.013
jujur,0.013
kado,0.026
kaki,0.013
kalah,0.013
kalau,0.232
kali,0.013
