term,weight
ada,0.046
adalah,0.026
aduh,0.007
agam,0.007
agar,0.033
ajar,0.007
aji,0.007
akan,0.02
akhir,0.026
aktif,0.007
akun,0.013
akurat,0.007
alam,0.007
alami,0.007
alangkah,0.007
alias,0.013
aliase,0.007
alumni,0.013
amal,0.007
aman,0.007
amarah,0.007
ambil,0.007
ampuh,0.013
ampun,0.013
an,0.007
anak,0.085
anda,0.111
aneh,0.026
angka,0.013
ani,0.007
anu,0.007
anyone,0.007
apa,0.072
apalagi,0.007
apane,0.007
apaqa,0.007
apd,0.013
apik,0.007
arogan,0.007
arti,0.007
artikel,0.007
as,0.007
asa,0.007
ask,0.007
astronot,0.007
ate,0.007
awal,0.007
awale,0.007
awan,0.007
awuya,0.007
ayah,0.013
ayo,0.078
babysitter,0.007
baca,0.026
badan,0.007
bagaimana,0.033
bagi,0.02
bagus,0.007
bahagia,0.02
bahas,0.007
bahasa,0.007
bahaya,0.007
bahkan,0.007
baik,0.013
baju,0.013
bamer,0.007
bangun,0.007
banyak,0.052
baputnya,0.007
barak,0.007
barat,0.007
batas,0.013
batuk,0.013
bawah,0.007
bawain,0.007
bawang,0.007
bayi,0.013
beda,0.013
begini,0.007
begitu,0.065
begituh,0.007
beku,0.007
beli,0.007
beliau,0.007
belum,0.026
benang,0.007
benar,0.039
benci,0.013
benda,0.007
berapa,0.007
berita,0.007
bermanfat,0.007
berontak,0.007
bersihin,0.007
betapa,0.013
betul,0.013
biarin,0.007
biasa,0.013
biasane,0.007
bicara,0.033
bilang,0.085
bimbelku,0.007
bingung,0.007
bintang,0.007
bisa,0.078
biyen,0.007
blakang,0.007
blakrakan,0.007
bocor,0.007
bola,0.007
bondan,0.007
boneka,0.02
boros,0.013
botol,0.007
bri,0.007
broadcastan,0.007
buat,0.052
budak,0.007
budaya,0.013
buka,0.02
bulan,0.007
bulu,0.007
bumi,0.026
buru,0.007
buruk,0.007
buset,0.007
buta,0.007
butuh,0.013
candan,0.007
canggung,0.007
cari,0.007
carly,0.007
cc,0.007
celaka,0.007
cemil,0.039
cepat,0.007
cerita,0.013
challenging,0.007
cina,0.007
cinta,0.072
ckckck,0.007
coba,0.013
cocok,0.007
colong,0.007
compete,0.007
consultant,0.007
contoh,0.007
corona,0.052
crashing,0.007
cuma,0.013
dadak,0.007
dalam,0.007
damai,0.007
dan,0.046
dapur,0.007
dari,0.091
daripada,0.007
dasar,0.013
daun,0.007
dbawa,0.013
dbolehin,0.007
dek,0.026
dekat,0.02
dengan,0.052
depan,0.007
detail,0.007
deteksi,0.013
dewasa,0.033
dewe,0.007
dewi,0.007
di,0.059
dia,0.059
diaminin,0.007
dibukaki,0.007
dibyo,0.007
dichat,0.007
dicky,0.007
didik,0.007
didn,0.02
difolow,0.007
dihabisin,0.007
dihehein,0.007
dikafanin,0.007
diketawain,0.007
dilema,0.007
dimandin,0.007
dingat,0.007
dipungkiri,0.013
diri,0.026
disenyumin,0.007
dishare,0.007
disikan,0.007
disinfektan,0.007
ditakedown,0.007
djadikan,0.007
dk,0.007
dkasih,0.007
dlepas,0.007
doang,0.007
dokter,0.02
dompet,0.007
dosen,0.007
drastis,0.007
dtentukan,0.007
duduk,0.007
dulu,0.026
dulunya,0.007
dunia,0.013
duta,0.007
each,0.007
ejek,0.007
