term,weight
aa,0.012
abu,0.012
ada,0.012
adalah,0.023
adi,0.023
adinda,0.012
adubotol,0.012
aduh,0.035
agama,0.012
agar,0.012
ahahahahahaha,0.012
air,0.012
aista,0.012
ajar,0.012
aju,0.012
akan,0.012
akhir,0.012
akunkebayang,0.012
al,0.035
alas,0.023
aman,0.035
amin,0.023
amplop,0.012
an,0.012
anak,0.023
anda,0.152
anggota,0.012
antibodi,0.023
asap,0.012
astagah,0.012
aura,0.023
awas,0.012
awesome,0.012
ayam,0.035
ayayo,0.012
azab,0.012
baca,0.035
bagai,0.012
bagaimana,0.012
bagi,0.012
bagus,0.012
bahagia,0.012
bahasa,0.012
baik,0.023
baiqlah,0.012
bajay,0.012
bakso,0.035
banding,0.012
bandung,0.023
bang,0.012
bangga,0.023
banjarmasin,0.012
bantu,0.012
banyak,0.012
bapak,0.035
barakalah,0.012
baru,0.012
batam,0.012
bathin,0.012
batuk,0.012
batukrejan,0.012
bawang,0.012
bayang,0.012
beda,0.023
begitu,0.035
bekas,0.047
belakang,0.012
belanda,0.012
beli,0.047
belum,0.023
benar,0.023
berat,0.012
berkah,0.023
bermanfat,0.023
bersin,0.012
besok,0.012
bgmn,0.012
biarawati,0.035
bilang,0.012
bisa,0.047
bising,0.012
blaster,0.012
buah,0.023
buat,0.058
buchori,0.012
buka,0.023
bwahahahaha,0.035
cak,0.047
cakep,0.023
cantik,0.012
casting,0.012
catat,0.047
cemil,0.023
cerewet,0.012
cici,0.012
cinta,0.047
ciye,0.023
coban,0.023
cocok,0.012
congratulation,0.012
copot,0.012
corona,0.023
cuka,0.012
curhat,0.012
daerah,0.012
dalam,0.023
dan,0.023
dapat,0.012
dari,0.035
daun,0.012
dek,0.035
dekat,0.012
dengan,0.07
dengar,0.023
dengernya,0.012
depan,0.023
di,0.058
dijengut,0.012
dimana,0.023
dinding,0.012
diri,0.023
doa,0.012
dokter,0.012
domisili,0.012
dong,0.012
drastis,0.012
dua,0.012
dulu,0.012
dwi,0.023
eciye,0.012
eiger,0.012
endearment,0.012
endeus,0.012
era,0.012
eslen,0.012
fabulous,0.012
faedah,0.012
fani,0.012
fatihah,0.012
favorit,0.023
film,0.023
fokus,0.012
foto,0.047
galaksi,0.023
ganti,0.035
garam,0.012
gemar,0.012
gila,0.012
goreng,0.012
gramedia,0.012
guci,0.012
gus,0.012
gusti,0.023
habis,0.012
hafal,0.012
hal,0.012
hangat,0.012
hanya,0.012
harap,0.023
hasil,0.012
hati,0.023
hayat,0.012
henti,0.012
herman,0.012
hidup,0.012
hilang,0.012
hny,0.012
hormat,0.047
ibadah,0.012
ibu,0.035
ibunda,0.012
id,0.023
iii,0.012
ilmu,0.012
imun,0.012
incredibly,0.012
indah,0.023
indri,0.012
info,0.012
informasi,0.023
ini,0.058
ino,0.012
inspiring,0.012
ipar,0.023
isi,0.012
istilah,0.012
itje,0.023
