term,weight
able,0.004
abstrak,0.004
acak,0.008
acara,0.004
ada,0.041
adalah,0.045
adiyati,0.004
aduh,0.004
afiliasi,0.008
agama,0.02
agar,0.032
aib,0.008
air,0.016
ajak,0.016
ajar,0.02
akai,0.004
akan,0.012
akhir,0.008
akhirat,0.004
akikah,0.004
akun,0.008
alam,0.004
alas,0.004
alias,0.012
alumni,0.004
amal,0.012
ambil,0.012
ampuh,0.004
ampun,0.004
amuro,0.004
an,0.012
anak,0.037
ancam,0.004
anda,0.085
andaikata,0.004
anime,0.012
anomali,0.004
anterin,0.004
anya,0.008
apa,0.057
apartemen,0.004
aplg,0.004
april,0.004
arang,0.004
argumen,0.004
arisan,0.004
artis,0.004
asa,0.004
asin,0.004
asing,0.004
asr,0.004
astaga,0.004
asusila,0.004
asyik,0.004
atas,0.008
atau,0.016
atensi,0.004
atur,0.004
audiens,0.004
awak,0.004
awal,0.004
awkarin,0.004
ayah,0.016
ayam,0.041
ayuhal,0.004
baca,0.065
bagaimana,0.041
bagi,0.004
bagus,0.004
bahahah,0.004
bahahaha,0.008
bahasa,0.004
bahaya,0.004
baik,0.028
baju,0.012
bakar,0.008
balas,0.041
balik,0.016
banding,0.004
bang,0.032
bangga,0.004
bangsa,0.004
bangun,0.008
banten,0.004
bantu,0.016
banyak,0.028
bapak,0.004
barat,0.004
barbie,0.004
bareng,0.004
barista,0.004
baristanya,0.004
baru,0.037
batas,0.004
batin,0.004
bawa,0.012
bawang,0.004
beda,0.02
begini,0.004
begitu,0.077
bel,0.004
belah,0.004
belakang,0.004
belanja,0.004
beli,0.049
beliau,0.008
belikan,0.004
belum,0.008
bem,0.016
benang,0.004
benar,0.032
bentar,0.004
bentuk,0.008
benua,0.004
beragumen,0.004
beranda,0.004
berani,0.012
beras,0.004
berat,0.004
berisik,0.004
berita,0.008
beruang,0.008
besar,0.004
besok,0.008
betul,0.008
between,0.004
beuh,0.004
bicara,0.02
bijak,0.012
biji,0.004
bikinin,0.004
bilang,0.016
bingung,0.004
biologis,0.004
bioskop,0.012
bisa,0.061
bisnis,0.004
blender,0.008
blok,0.004
blokir,0.008
bocor,0.004
boleh,0.004
bom,0.016
bonus,0.004
bosan,0.008
botol,0.004
brand,0.004
branded,0.004
brengsek,0.004
brewed,0.004
brgkt,0.004
buang,0.004
buat,0.11
buaya,0.004
buka,0.012
bukan,0.028
bukti,0.004
buku,0.073
bukuny,0.004
bulan,0.004
bunga,0.004
bunuh,0.004
buram,0.004
buruk,0.012
butuh,0.008
campur,0.004
canggung,0.004
cangung,0.004
cania,0.004
cantik,0.012
cara,0.004
cari,0.028
casenya,0.008
catat,0.004
cc,0.004
cekat,0.004
cemil,0.041
cenderung,0.004
centang,0.004
cepat,0.012
cerita,0.057
ceritain,0.004
cermin,0.004
ceweku,0.004
chalange,0.004
chatime,0.004
chatingnya,0.004
chetos,0.004
cinta,0.016
coath,0.004
coba,0.012
cocok,0.012
cofemix,0.004
colek,0.012
conan,0.012
condong,0.004
consequences,0.004
cowoku,0.004
creepy,0.004
cuat,0.004
cuci,0.004
cuko,0.008
cukonya,0.004
cultural,0.004
cuma,0.012
cuplik,0.004
curhat,0.012
cuy,0.004
dalam,0.045
dan,0.032
dapat,0.016
dari,0.097
daripada,0.028
datangin,0.004
debat,0.004
dekat,0.008
deketnya,0.004
demi,0.004
demo,0.004
dendam,0.004
dengan,0.093
dengar,0.004
depa,0.004
depan,0.012
desa,0.004
desember,0.004
deskripsi,0.004
deteksi,0.004
dewi,0.004
di,0.065
dia,0.028
diajarin,0.004
diam,0.024
dibandingin,0.004
dibuly,0.008
didik,0.004
diframing,0.004
dighibahin,0.004
dikerjain,0.004
dikit,0.004
dikomen,0.004
dimana,0.008
dimasukin,0.008
ding,0.008
dingin,0.004
diomongin,0.004
dipost,0.004
dipublish,0.004
diri,0.004
disalahin,0.004
dishare,0.004
diskriminatif,0.004
djiwa,0.004
doa,0.004
doang,0.028
dokumen,0.012
dominan,0.004
donasi,0.008
dong,0.008
dongeng,0.004
doraemon,0.004
dosbing,0.004
dosen,0.012
dsb,0.004
dua,0.008
dude,0.004
duduk,0.004
duga,0.004
dukung,0.004
dulu,0.016
duluan,0.012
dunia,0.024
eatable,0.004
eh,0.004
ehm,0.004
ekonomi,0.008
elegantly,0.004
email,0.004
emosi,0.008
empati,0.004
eng,0.004
engep,0.004
entrostop,0.004
er,0.004
eropa,0.004
es,0.004
etika,0.004
etis,0.004
ex,0.004
excelso,0.004
extrovert,0.004
faces,0.004
favorit,0.008
festival,0.004
fierza,0.004
film,0.008
fine,0.004
finis,0.016
flirty,0.004
foto,0.008
framing,0.004
gadis,0.012
gaji,0.004
gambar,0.004
ganggu,0.004
ganti,0.012
gara,0.016
gas,0.004
gatot,0.004
gaung,0.008
gaya,0.012
gedung,0.004
gelombang,0.004
gemar,0.008
gembira,0.004
gemini,0.02
gempa,0.004
generasi,0.004
gengsi,0.004
gera,0.004
gerai,0.004
geraldine,0.008
