term,weight
abjad,0.007
able,0.007
abu,0.007
ada,0.045
adalah,0.126
aduh,0.03
agar,0.022
agenda,0.007
ahli,0.007
ain,0.007
ajar,0.037
aju,0.015
akan,0.03
akhir,0.052
alasan,0.007
album,0.007
alibi,0.007
alih,0.007
allah,0.007
alur,0.007
aman,0.007
ambil,0.015
amoeba,0.007
ampuh,0.007
an,0.03
anak,0.037
analisa,0.007
anda,0.216
angkat,0.015
any,0.007
anyone,0.007
apa,0.052
apart,0.007
api,0.007
aplikasi,0.015
argo,0.015
artikel,0.007
asa,0.007
asal,0.007
ashfal,0.007
astagah,0.007
atas,0.007
atau,0.037
atur,0.007
aturanya,0.007
aul,0.007
aum,0.007
awan,0.007
ayat,0.007
baca,0.074
bagaimana,0.022
bagi,0.022
bagus,0.007
bahagia,0.007
bahari,0.007
bahas,0.007
bahkan,0.015
baik,0.022
bakat,0.007
balas,0.007
banjir,0.007
bapak,0.007
bara,0.007
barang,0.007
baru,0.015
bas,0.007
bassist,0.007
batu,0.007
batuk,0.007
bayi,0.015
beberapa,0.007
becomes,0.007
beda,0.022
bedan,0.015
begitu,0.06
beku,0.007
belah,0.007
belakang,0.007
beli,0.022
beliau,0.007
belok,0.007
belum,0.06
benar,0.052
bencana,0.007
benda,0.007
beranda,0.015
berani,0.015
berapa,0.007
berat,0.022
berkat,0.007
berkata,0.007
bersih,0.007
bersihin,0.007
berterimakasih,0.037
besar,0.022
besok,0.015
beud,0.03
beuds,0.015
beyond,0.007
bias,0.007
biaya,0.007
bil,0.007
bilang,0.007
bimbing,0.007
bingkai,0.007
bingung,0.015
biologi,0.007
biosiences,0.007
bisa,0.089
boarding,0.007
bobot,0.007
bolak,0.007
bringing,0.015
brngkl,0.007
buat,0.045
bucyn,0.007
budaya,0.007
bukan,0.007
bukber,0.007
buku,0.03
butuh,0.022
cabut,0.007
cakap,0.007
cara,0.007
cari,0.022
cause,0.007
cemil,0.007
ceramah,0.007
cerita,0.082
cheribon,0.007
cicil,0.007
cielah,0.007
cinta,0.045
cireks,0.007
coba,0.037
colorama,0.007
contoh,0.015
cony,0.007
crb,0.007
cuma,0.052
daebak,0.015
daftar,0.007
dalam,0.03
dalgona,0.007
damai,0.007
dan,0.03
dapat,0.074
darah,0.007
dari,0.201
daripada,0.022
dasar,0.007
datenya,0.007
daun,0.007
davis,0.007
daya,0.015
decide,0.007
dedek,0.007
dek,0.007
dekat,0.015
dengan,0.03
depa,0.022
