term,weight
acak,0.008
ada,0.024
agar,0.016
agnesia,0.008
air,0.016
ajak,0.032
ajar,0.008
akan,0.008
akhir,0.008
akhlak,0.008
alam,0.008
alodok,0.008
amat,0.008
ambil,0.008
amin,0.024
an,0.016
anak,0.016
anda,0.119
anymore,0.008
apa,0.032
apas,0.008
asli,0.016
atas,0.008
atau,0.008
atrium,0.008
awan,0.008
awet,0.008
ayam,0.024
ayo,0.047
bab,0.016
baca,0.008
badan,0.016
badminton,0.008
bagai,0.008
bagaimana,0.032
bagi,0.008
bagus,0.008
bahas,0.008
bahkan,0.008
baik,0.04
baju,0.024
bakso,0.016
balas,0.008
balikin,0.008
bangke,0.008
bangku,0.008
bangun,0.016
banjir,0.008
banyak,0.024
bapak,0.008
barang,0.008
bata,0.008
batu,0.008
bawa,0.032
bayang,0.008
bayar,0.024
bayi,0.008
beberapa,0.008
beda,0.016
begadang,0.008
begitu,0.024
beli,0.024
benar,0.008
bentar,0.008
berani,0.016
beranin,0.008
beranta,0.008
berat,0.008
bersih,0.008
besok,0.016
betapa,0.008
bgtsi,0.008
biji,0.008
bijimana,0.008
bikinin,0.008
bilang,0.016
bimbing,0.016
bingung,0.008
bisa,0.032
bisma,0.008
bisnis,0.008
bla,0.024
blok,0.024
bodoh,0.016
boker,0.008
bolu,0.008
bom,0.071
boro,0.008
bos,0.008
bosenya,0.008
botakin,0.008
brownis,0.008
buat,0.063
buka,0.04
buktin,0.008
bulan,0.016
bunda,0.008
buru,0.008
buset,0.008
butuh,0.008
cabai,0.008
cacing,0.008
cahaya,0.008
cari,0.016
cemil,0.055
cepat,0.032
cerita,0.032
ceritain,0.008
cetak,0.008
ceu,0.04
cheese,0.008
cinta,0.008
cireng,0.04
cita,0.008
coba,0.008
cocok,0.008
corona,0.008
cuma,0.032
cuy,0.016
dajal,0.008
dalam,0.008
dandan,0.008
dapat,0.016
data,0.016
datang,0.024
daun,0.008
deadline,0.008
deep,0.008
dekat,0.008
dengan,0.024
dengar,0.008
depok,0.008
desek,0.008
di,0.055
dia,0.016
diajarin,0.008
diam,0.008
dibolehin,0.008
diet,0.008
dimsum,0.008
dimusuemin,0.008
dingetin,0.008
dinyalain,0.008
dipikirin,0.008
diri,0.032
disimpen,0.008
disisirin,0.008
ditawarin,0.008
doang,0.008
donna,0.008
dosen,0.008
dospem,0.008
dpr,0.008
dramaqu,0.008
duduk,0.016
dumdum,0.008
embun,0.008
empang,0.008
enak,0.016
encok,0.008
episode,0.016
euy,0.008
favorito,0.008
feses,0.008
gadis,0.016
gagang,0.008
game,0.008
ganti,0.024
gara,0.016
gel,0.008
gila,0.016
gin,0.063
goreng,0.008
grup,0.016
gugup,0.008
gula,0.008
gulu,0.008
habis,0.024
hadeu,0.024
hadeuh,0.008
hadir,0.016
halodoc,0.008
hanya,0.063
harapin,0.008
hari,0.016
harus,0.008
hati,0.04
henti,0.008
heran,0.008
heu,0.04
heum,0.008
hidup,0.032
hilang,0.008
hilih,0.016
hormat,0.008
hubung,0.008
huehehehehe,0.008
ibu,0.008
ih,0.008
ijazah,0.008
ikhlas,0.008
ikut,0.008
in,0.008
indonesia,0.008
ini,0.087
inti,0.008
ipi,0.008
isi,0.032
itu,0.071
iya,0.032
jadi,0.016
jadwal,0.008
jajan,0.008
jala,0.008
jalan,0.008
jam,0.063
jambu,0.008
jamet,0.008
jarang,0.016
jenuh,0.008
jerawat,0.024
jika,0.008
jual,0.016
juang,0.008
judul,0.008
juga,0.032
jurus,0.008
kaca,0.016
kalah,0.008
kalau,0.111
kale,0.008
kalian,0.008
kamar,0.016
kan,0.008
karena,0.032
kasidah,0.008
kasih,0.032
ke,0.008
kebahagian,0.008
kedongdong,0.008
kejam,0.008
kekeyi,0.016
kelas,0.008
keluar,0.008
kemangi,0.008
kemarin,0.024
kembali,0.008
ken,0.127
kenal,0.008
kenapa,0.04
kentang,0.008
kenya,0.008
kenyang,0.024
kenyat,0.008
kepala,0.016
kepentok,0.008
keras,0.008
kereta,0.032
keriput,0.008
kerja,0.016
kerjain,0.008
kesini,0.008
ketemu,0.016
ketiban,0.008
ketrampilan,0.008
kili,0.008
kingin,0.008
kira,0.008
kita,0.008
klip,0.008
kobra,0.008
komitmen,0.008
konsep,0.008
kosong,0.008
kuat,0.008
kue,0.008
kuliah,0.04
kulit,0.008
kulo,0.008
kyanya,0.008
lagi,0.008
lagu,0.008
lah,0.016
lain,0.016
laki,0.04
