term,weight
acara,0.007
ada,0.027
adalah,0.007
addicted,0.007
adegan,0.007
adegita,0.007
admin,0.014
aduh,0.034
agam,0.02
agama,0.007
agar,0.061
ah,0.007
aibon,0.007
ajak,0.047
ajar,0.007
akan,0.007
akh,0.007
akhir,0.014
akikah,0.02
aktif,0.007
al,0.007
alami,0.007
alat,0.014
alhasil,0.007
alias,0.007
alih,0.02
alit,0.007
alokasi,0.007
along,0.007
aman,0.014
ambyar,0.007
amin,0.02
ampun,0.007
an,0.014
anak,0.088
anda,0.095
anet,0.007
anggar,0.007
anggota,0.007
angkat,0.007
ani,0.02
apa,0.041
apadaya,0.014
apain,0.007
apel,0.007
aplagi,0.007
aplikasi,0.007
arah,0.007
armada,0.007
asli,0.007
atas,0.007
atau,0.014
atid,0.007
atlet,0.007
atribut,0.014
aura,0.007
awal,0.007
awas,0.007
ayahanda,0.007
ayam,0.014
ayo,0.014
azab,0.014
babang,0.007
babe,0.007
baca,0.027
backsongnya,0.007
bagai,0.007
bagaimana,0.041
bagi,0.007
bahan,0.007
bahasa,0.014
baik,0.034
baju,0.007
bak,0.007
bang,0.068
bangga,0.007
bank,0.014
bantu,0.102
banyak,0.014
banyu,0.007
bapak,0.041
bar,0.014
barang,0.02
baru,0.02
bas,0.007
bau,0.007
bayangin,0.007
bayar,0.007
bda,0.007
bebas,0.007
bedain,0.007
begini,0.007
begitu,0.102
bejat,0.007
bekel,0.007
belaka,0.007
belanja,0.007
beli,0.014
belio,0.007
belum,0.027
benang,0.007
benar,0.081
bencana,0.007
benda,0.007
berita,0.02
bermangpat,0.007
bersih,0.007
besar,0.014
besi,0.007
biadab,0.007
biarin,0.007
biaya,0.007
bicara,0.007
bihalal,0.007
bijak,0.014
bikoz,0.014
bilang,0.014
biru,0.014
bisik,0.007
blanja,0.007
blow,0.007
bobot,0.007
bodong,0.007
boleh,0.007
bom,0.034
boneka,0.007
boong,0.007
bpjs,0.007
brnafsu,0.007
brondong,0.007
buat,0.102
bubar,0.014
bubur,0.014
budaya,0.007
buk,0.034
buka,0.014
bukan,0.007
bumn,0.007
butuh,0.02
cakep,0.02
candu,0.007
cangkemku,0.007
cangkemu,0.007
cantik,0.007
cantum,0.007
carane,0.007
cari,0.034
casbackpoint,0.007
casenya,0.007
cashback,0.007
cashless,0.014
catat,0.007
cc,0.007
cemara,0.007
cemil,0.027
centang,0.014
cepat,0.007
ceramah,0.007
cerita,0.014
cerna,0.007
ci,0.007
ciapa,0.007
cinta,0.014
cium,0.007
coba,0.027
cocok,0.007
conan,0.007
corona,0.014
crazysale,0.007
cubit,0.007
cuma,0.047
curiga,0.007
cus,0.007
cutmeyriska,0.007
dajal,0.014
dalam,0.034
dan,0.014
dana,0.02
dapat,0.027
dapetin,0.007
dapur,0.014
dari,0.047
daripada,0.007
dasar,0.007
dedy,0.02
defisit,0.007
deh,0.007
dekat,0.007
demo,0.014
dengan,0.014
dengar,0.007
deret,0.007
detektif,0.007
dewasa,0.007
di,0.034
dia,0.027
dibatalin,0.007
dibawain,0.007
didi,0.014
dikit,0.007
dinjek,0.007
dipikirin,0.007
direncanain,0.007
disalahgunakan,0.007
disituh,0.007
disusahin,0.007
ditopup,0.007
doang,0.027
dokter,0.02
dong,0.007
dosa,0.007
drama,0.007
dri,0.034
dukung,0.007
dulu,0.007
eah,0.007
edukasi,0.007
efek,0.007
eh,0.075
elok,0.007
emaknya,0.007
emaku,0.007
emosi,0.007
endus,0.014
enjelelega,0.007
enskripsi,0.007
es,0.007
et,0.014
faedah,0.007
faktany,0.007
fasilitas,0.014
faskes,0.007
ferguso,0.007
film,0.027
flash,0.007
flashsale,0.007
fokus,0.02
foto,0.014
gagal,0.014
gaji,0.007
ganti,0.02
gara,0.014
garuda,0.02
gas,0.007
gaul,0.007
gedein,0.007
gelut,0.007
gemar,0.007
gertak,0.007
ges,0.014
gesrek,0.007
ghibah,0.007
ghoib,0.007
